country,year,value
World,2020,9.246
World,2021,9.182
World,2022,9.13
World,2023,9.09
World,2024,9.061
World,2025,9.044
World,2026,9.041
World,2027,9.042
World,2028,9.042
World,2029,9.037
World,2030,9.028
World,2031,9.019
World,2032,9.003
World,2033,8.981
World,2034,8.954
World,2035,8.92
World,2036,8.886
World,2037,8.845
World,2038,8.798
World,2039,8.746
World,2040,8.689
World,2041,8.635
World,2042,8.58
World,2043,8.525
World,2044,8.472
World,2045,8.421
World,2046,8.378
World,2047,8.338
World,2048,8.3
World,2049,8.264
World,2050,8.23
World,2051,8.203
World,2052,8.178
World,2053,8.154
World,2054,8.129
World,2055,8.105
World,2056,8.086
World,2057,8.067
World,2058,8.048
World,2059,8.029
World,2060,8.01
World,2061,7.996
World,2062,7.981
World,2063,7.964
World,2064,7.945
World,2065,7.924
World,2066,7.907
World,2067,7.888
World,2068,7.867
World,2069,7.845
World,2070,7.821
World,2071,7.801
World,2072,7.78
World,2073,7.757
World,2074,7.733
World,2075,7.706
World,2076,7.684
World,2077,7.662
World,2078,7.639
World,2079,7.615
World,2080,7.59
World,2081,7.571
World,2082,7.552
World,2083,7.532
World,2084,7.511
World,2085,7.488
World,2086,7.471
World,2087,7.452
World,2088,7.434
World,2089,7.414
World,2090,7.392
World,2091,7.377
World,2092,7.361
World,2093,7.344
World,2094,7.326
World,2095,7.307
World,2096,7.293
World,2097,7.278
World,2098,7.261
World,2099,7.242
World,2100,7.221
More Developed Regions,2020,6.605
More Developed Regions,2021,6.559
More Developed Regions,2022,6.543
More Developed Regions,2023,6.551
More Developed Regions,2024,6.576
More Developed Regions,2025,6.616
More Developed Regions,2026,6.679
More Developed Regions,2027,6.743
More Developed Regions,2028,6.794
More Developed Regions,2029,6.826
More Developed Regions,2030,6.838
More Developed Regions,2031,6.839
More Developed Regions,2032,6.824
More Developed Regions,2033,6.8
More Developed Regions,2034,6.768
More Developed Regions,2035,6.726
More Developed Regions,2036,6.688
More Developed Regions,2037,6.648
