country,year,value
WORLD,2020,44818.001
WORLD,2021,45381.556
WORLD,2022,45806.122
WORLD,2023,46238.085
WORLD,2024,46695.461
WORLD,2025,46981.019
WORLD,2026,47008.404
WORLD,2027,46916.309
WORLD,2028,46860.577
WORLD,2029,46782.733
WORLD,2030,46999.409
WORLD,2031,47650.555
WORLD,2032,48619.14
WORLD,2033,49524.2
WORLD,2034,50359.675
WORLD,2035,51377.083
WORLD,2036,52628.187
WORLD,2037,53992.093
WORLD,2038,55315.728
WORLD,2039,56704.899
WORLD,2040,57486.084
WORLD,2041,57332.886
WORLD,2042,56594.321
WORLD,2043,55914.838
WORLD,2044,55159.754
WORLD,2045,54614.62
WORLD,2046,54471.532
WORLD,2047,54606.385
WORLD,2048,54669.277
WORLD,2049,54728.298
WORLD,2050,54812.966
WORLD,2051,54902.805
WORLD,2052,55031.993
WORLD,2053,55208.583
WORLD,2054,55404.662
WORLD,2055,55720.901
WORLD,2056,56198.369
WORLD,2057,56795.716
WORLD,2058,57395.597
WORLD,2059,58007.787
WORLD,2060,58581.087
WORLD,2061,59077.842
WORLD,2062,59529.98
WORLD,2063,59984.14
WORLD,2064,60426.669
WORLD,2065,60801.72
WORLD,2066,61092.018
WORLD,2067,61327.095
WORLD,2068,61544.5
WORLD,2069,61739.396
WORLD,2070,61868.733
WORLD,2071,61932.147
WORLD,2072,61955.935
WORLD,2073,61966.192
WORLD,2074,61952.117
WORLD,2075,61953.4750000001
WORLD,2076,62005.555
WORLD,2077,62097.01
WORLD,2078,62178.366
WORLD,2079,62249.587
WORLD,2080,62335.542
WORLD,2081,62453.812
WORLD,2082,62602.452
WORLD,2083,62754.175
WORLD,2084,62905.412
WORLD,2085,63042.329
WORLD,2086,63177.589
WORLD,2087,63315.025
WORLD,2088,63449.726
WORLD,2089,63570.641
WORLD,2090,63684.747
WORLD,2091,63823.028
WORLD,2092,63968.248
WORLD,2093,64102.185
WORLD,2094,64221.489
WORLD,2095,64309.852
WORLD,2096,64391.916
WORLD,2097,64457.132
WORLD,2098,64508.939
WORLD,2099,64539.51
WORLD,2100,64546.356
More developed regions,2020,8533.765
More developed regions,2021,8526.162
More developed regions,2022,8571.841
More developed regions,2023,8607.144
More developed regions,2024,8648.704
More developed regions,2025,8662.666
More developed regions,2026,8627.112
More developed regions,2027,8565.038
More developed regions,2028,8513.929
More developed regions,2029,8461.671
More developed regions,2030,8435.53
More developed regions,2031,8452.924
More developed regions,2032,8498.026
More developed regions,2033,8533.59
More developed regions,2034,8561.092
More developed regions,2035,8590.206
More developed regions,2036,8624.691
More developed regions,2037,8655.191
More developed regions,2038,8678.597
More developed regions,2039,8700.626
More developed regions,2040,8673.867
More developed regions,2041,8580.487
More developed regions,2042,8441.628
More developed regions,2043,8305.931
More developed regions,2044,8168.321
More developed regions,2045,8024.462
More developed regions,2046,7883.36
More developed regions,2047,7746.878
More developed regions,2048,7612.276
More developed regions,2049,7478.032
More developed regions,2050,7374.425
More developed regions,2051,7321.817
More developed regions,2052,7304.896
More developed regions,2053,7290.34
More developed regions,2054,7276.353
More developed regions,2055,7294.001
More developed regions,2056,7359.682
More developed regions,2057,7452.377
More developed regions,2058,7544.966
More developed regions,2059,7643.094
More developed regions,2060,7708.935
More developed regions,2061,7730.211
More developed regions,2062,7717.528
More developed regions,2063,7707.239
More developed regions,2064,7692.775
More developed regions,2065,7665.86
More developed regions,2066,7635.822
More developed regions,2067,7598.527
More developed regions,2068,7555.452
More developed regions,2069,7505.692
More developed regions,2070,7455.315
More developed regions,2071,7417.573
More developed regions,2072,7383.845
More developed regions,2073,7347.117
More developed regions,2074,7307.913
More developed regions,2075,7267.488
More developed regions,2076,7236.107
More developed regions,2077,7206.807
More developed regions,2078,7178.491
More developed regions,2079,7150.383
More developed regions,2080,7122.696
More developed regions,2081,7105.983
More developed regions,2082,7093.063
More developed regions,2083,7081.24
More developed regions,2084,7068.863
More developed regions,2085,7059.206
More developed regions,2086,7065.332
More developed regions,2087,7076.787
More developed regions,2088,7087.595
More developed regions,2089,7096.736
More developed regions,2090,7103.357
More developed regions,2091,7119.835
More developed regions,2092,7135.593
More developed regions,2093,7149.341
More developed regions,2094,7159.978
More developed regions,2095,7163.19
More developed regions,2096,7171.389
More developed regions,2097,7174.318
