country,year,value
World,2020,75.202
World,2021,75.372
World,2022,75.534
World,2023,75.694
World,2024,75.855
World,2025,76.017
World,2026,76.182
World,2027,76.347
World,2028,76.51
World,2029,76.671
World,2030,76.83
World,2031,76.985
World,2032,77.136
World,2033,77.283
World,2034,77.427
World,2035,77.567
World,2036,77.703
World,2037,77.836
World,2038,77.967
World,2039,78.096
World,2040,78.222
World,2041,78.347
World,2042,78.471
World,2043,78.592
World,2044,78.712
World,2045,78.83
World,2046,78.946
World,2047,79.061
World,2048,79.173
World,2049,79.284
World,2050,79.393
World,2051,79.5
World,2052,79.606
World,2053,79.71
World,2054,79.813
World,2055,79.914
World,2056,80.014
World,2057,80.114
World,2058,80.212
World,2059,80.309
World,2060,80.405
World,2061,80.501
World,2062,80.596
World,2063,80.69
World,2064,80.783
World,2065,80.876
World,2066,80.967
World,2067,81.058
World,2068,81.148
World,2069,81.237
World,2070,81.326
World,2071,81.414
World,2072,81.501
World,2073,81.589
World,2074,81.676
World,2075,81.763
World,2076,81.85
World,2077,81.937
World,2078,82.023
World,2079,82.109
World,2080,82.195
World,2081,82.28
World,2082,82.366
World,2083,82.452
World,2084,82.538
World,2085,82.624
World,2086,82.71
World,2087,82.796
World,2088,82.882
World,2089,82.968
World,2090,83.053
World,2091,83.138
World,2092,83.223
World,2093,83.308
World,2094,83.393
World,2095,83.478
World,2096,83.563
World,2097,83.648
World,2098,83.733
World,2099,83.818
More Developed Regions,2020,82.562
More Developed Regions,2021,82.669
More Developed Regions,2022,82.777
More Developed Regions,2023,82.888
More Developed Regions,2024,83.003
More Developed Regions,2025,83.124
More Developed Regions,2026,83.25
More Developed Regions,2027,83.382
More Developed Regions,2028,83.517
More Developed Regions,2029,83.654
More Developed Regions,2030,83.791
More Developed Regions,2031,83.926
More Developed Regions,2032,84.059
More Developed Regions,2033,84.187
More Developed Regions,2034,84.311
More Developed Regions,2035,84.43
More Developed Regions,2036,84.546
More Developed Regions,2037,84.661
More Developed Regions,2038,84.774
More Developed Regions,2039,84.888
More Developed Regions,2040,85.002
More Developed Regions,2041,85.116
More Developed Regions,2042,85.231
More Developed Regions,2043,85.346
More Developed Regions,2044,85.46
More Developed Regions,2045,85.574
More Developed Regions,2046,85.688
More Developed Regions,2047,85.8
More Developed Regions,2048,85.912
More Developed Regions,2049,86.022
More Developed Regions,2050,86.132
More Developed Regions,2051,86.24
More Developed Regions,2052,86.348
More Developed Regions,2053,86.455
More Developed Regions,2054,86.561
More Developed Regions,2055,86.667
More Developed Regions,2056,86.773
More Developed Regions,2057,86.878
More Developed Regions,2058,86.984
More Developed Regions,2059,87.089
More Developed Regions,2060,87.195
More Developed Regions,2061,87.301
More Developed Regions,2062,87.408
More Developed Regions,2063,87.516
More Developed Regions,2064,87.624
More Developed Regions,2065,87.733
More Developed Regions,2066,87.843
More Developed Regions,2067,87.953
More Developed Regions,2068,88.064
More Developed Regions,2069,88.175
More Developed Regions,2070,88.287
More Developed Regions,2071,88.399
More Developed Regions,2072,88.511
More Developed Regions,2073,88.624
More Developed Regions,2074,88.736
More Developed Regions,2075,88.849
More Developed Regions,2076,88.962
More Developed Regions,2077,89.076
More Developed Regions,2078,89.189
More Developed Regions,2079,89.302
More Developed Regions,2080,89.415
More Developed Regions,2081,89.526
More Developed Regions,2082,89.636
More Developed Regions,2083,89.745
More Developed Regions,2084,89.852
More Developed Regions,2085,89.957
More Developed Regions,2086,90.062
More Developed Regions,2087,90.165
More Developed Regions,2088,90.268
More Developed Regions,2089,90.371
More Developed Regions,2090,90.474
More Developed Regions,2091,90.577
More Developed Regions,2092,90.68
More Developed Regions,2093,90.784
More Developed Regions,2094,90.887
More Developed Regions,2095,90.991
More Developed Regions,2096,91.094
More Developed Regions,2097,91.198
More Developed Regions,2098,91.302
More Developed Regions,2099,91.407
Less Developed Regions,2020,73.437
Less Developed Regions,2021,73.636
Less Developed Regions,2022,73.827
Less Developed Regions,2023,74.013
Less Developed Regions,2024,74.199
Less Developed Regions,2025,74.386
Less Developed Regions,2026,74.575
Less Developed Regions,2027,74.762
Less Developed Regions,2028,74.947
Less Developed Regions,2029,75.129
Less Developed Regions,2030,75.308
Less Developed Regions,2031,75.484
Less Developed Regions,2032,75.656
Less Developed Regions,2033,75.825
Less Developed Regions,2034,75.99
Less Developed Regions,2035,76.152
Less Developed Regions,2036,76.31
Less Developed Regions,2037,76.465
Less Developed Regions,2038,76.617
Less Developed Regions,2039,76.766
Less Developed Regions,2040,76.912
Less Developed Regions,2041,77.056
Less Developed Regions,2042,77.196
Less Developed Regions,2043,77.335
Less Developed Regions,2044,77.47
Less Developed Regions,2045,77.604
Less Developed Regions,2046,77.734
Less Developed Regions,2047,77.863
Less Developed Regions,2048,77.989
Less Developed Regions,2049,78.112
Less Developed Regions,2050,78.233
Less Developed Regions,2051,78.352
Less Developed Regions,2052,78.469
Less Developed Regions,2053,78.583
Less Developed Regions,2054,78.696
Less Developed Regions,2055,78.807
Less Developed Regions,2056,78.916
Less Developed Regions,2057,79.023
Less Developed Regions,2058,79.129
Less Developed Regions,2059,79.234
Less Developed Regions,2060,79.337
Less Developed Regions,2061,79.44
Less Developed Regions,2062,79.541
Less Developed Regions,2063,79.641
Less Developed Regions,2064,79.74
Less Developed Regions,2065,79.839
Less Developed Regions,2066,79.936
Less Developed Regions,2067,80.032
Less Developed Regions,2068,80.127
Less Developed Regions,2069,80.221
Less Developed Regions,2070,80.314
Less Developed Regions,2071,80.406
Less Developed Regions,2072,80.497
Less Developed Regions,2073,80.588
Less Developed Regions,2074,80.679
Less Developed Regions,2075,80.769
Less Developed Regions,2076,80.858
Less Developed Regions,2077,80.946
Less Developed Regions,2078,81.034
Less Developed Regions,2079,81.121
Less Developed Regions,2080,81.207
