Report generated on: 02-28-2022 15:48:00
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"INTL.26-1-GNB-BCF.A","        Guinea-Bissau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-GUY-BCF.A","        Guyana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-HTI-BCF.A","        Haiti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-HITZ-BCF.A","        Hawaiian Trade Zone","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","--","--","--"
"INTL.26-1-HND-BCF.A","        Honduras","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-HKG-BCF.A","        Hong Kong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-HUN-BCF.A","        Hungary","217","210","232","227","242","264","252","248","221","214","172","176","178.58","178.058","171.313065","172.55","164.85042","154.291235","136.916255","120.106315","112.79611","114.102765","109.68839","104.002675","107.746065","106.93382","109.299925","92.348725","93.337545","104.81492","102.4135","97.68129","78.89371","69.2174","65.61527","62.57818","65.0148943","64.2026562","67.1550042","60.2120951","59.5058011"
"INTL.26-1-ISL-BCF.A","        Iceland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-IND-BCF.A","        India","51","64","89","106","113","135","180","227","310","315","399","449","476.7525","531.835","593.64","627.55","696.4118","716.8945","760.6851","752.2095","718.66025","708.77205","921.0152","964.0995","995.883","1055.9185","1087.702","1108.1847","1137.143","1436.96735","1848.3871","1681.7003","1472.6355","1240.2628","1158.04948","1103.346545","1091.9398969","1113.7643815","1125.113242","1106.09557","979.4478741"
"INTL.26-1-IDN-BCF.A","        Indonesia","654","663","674","769","1036","1141","1187","1268","1385","1457","1602","1814.13155","1913.71985","1972.698","2206.47","2237.56","2382.70305","2371.40225","2268.98875","2505.9524","2236.8521","1887.9399","2063.1023","2189.53","2028.4936","2000.59475","2199.06505","2422.25585","2472.05","2556.806","2917.019","2692.76875","2619.31355","2606.247","2593.88675","2570.932","2533.2512151","2546.3176541","2549.665687","2367.541665","2211.125863"
"INTL.26-1-IRN-BCF.A","        Iran","250","210","250","310","476","600","536","565","706","784","817.542","909","882.875","955.9775","1123.02","1246.61","1420.01615","1659.805","1765.75","2041.207","2127.3756","2330.79","2648.625","2860.515","2962.9285","3655.1025","3835.56215","3951.7485","4107.1345","4986.372055","5161.28725","5360.852315","5639.840815","5696.3095","6162.32624","6526.212","7082.8069867","7576.824325","8147.863024","8389.415572",""
"INTL.26-1-IRQ-BCF.A","        Iraq","45.023307","23","24","18","20","29.19016261","54.6323","132","197","227.4079225","140.59106","61.15578","79.78369","90.053","111.94","111.95","114.4206","107.71075","104.17925","112.3017","111.24225","97.4694","83.3434","54.82932","35.147","51.20675","63.567","141.7980755","212.9727345","227.6601182","238.16271","208.851509","210.264097","236.043828","252.28859","244.166209","335.984429","343.753663","359.998425","378.248425",""
"INTL.26-1-IRL-BCF.A","        Ireland","32","49","72","78","82","87","59","59","71","80","82","84","82.919","94.22","95.85","98.11","94.57357","83.3434","61.51873","48.24029","41.88359","28.781725","29.59397","23.766995","30.194325","20.20018","17.94002","16.138955","15.46797","13.808165","9.782255","8.087135","7.380835","6.321385","5.36788","4.66158","108.3808539","124.2371542","119.8184382","93.66081067",""
"INTL.26-1-ISR-BCF.A","        Israel","5","5","3","2","2","2","1.4","2.1","1.4","1.4","1.059","1.059","0.76","1.05945","1.06","0.71","0.7063","0.7063","0.7063","0.35315","0.35315","0.35315","0.35315","0.7063","23.66105","24.36735","34.25555","40.2591","50.8536","41.6717","54.73825","91.819","48.38155","160.68325","278.9885","300.1775","336.198494","346.792904","366.0552173","369.8969953",""
"INTL.26-1-ITA-BCF.A","        Italy","443","496","515","461","489","503","564","576","587","600","611","614","640.96725","690.726085","728.8","719.86","707.50071","680.414105","671.302835","617.16494","587.394395","538.27123","516.411245","490.348775","457.717715","426.287365","387.723385","342.76739","326.840325","282.979095","296.85789","298.376435","303.885575","273.161525","252.466935","239.117865","204.2975708","195.5748399","192.3983595","169.6209947","137.3209017"
"INTL.26-1-JAM-BCF.A","        Jamaica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-JPN-BCF.A","        Japan","78","74","72","74","75","79","74","77","74","71","79.282175","83.025565","82.178005","84.68537","84.226275","85.10915","82.84899","86.23923","85.568245","86.1686","93.09034","91.924945","102.55476","104.850235","110.1828","116.96328","126.957425","138.92921","138.046335","132.466565","124.52069","124.202855","118.340565","108.099215","100.9647273","99.835505","102.8372545","107.5694243","82.63621282","76.17182167","68.10205957"
"INTL.26-1-JOR-BCF.A","        Jordan","0","0","0","0","0","0","0","0","0","2.8","4.59","4.59","5.3","7.063","9.89","10.24","9.53505","10.24135","9.8882","9.8882","10.24135","10.24135","10.94765","10.94765","10.94765","9.8882","11.3008","8.82875","7.41615","7.7693","7.7693","7.027685","6.3567","5.86229","5.120675","5.332565","4.5203269","4.3437534","4.093577054","4.091608822",""
"INTL.26-1-KAZ-BCF.A","        Kazakhstan","--","--","--","--","--","--","--","--","--","--","--","--","286.05","236.61","158.92","169.17","149.74","215.4215","194.2325","162.449","314.3035","355.9752","462.6265","254.12674","316.740235","427.66465","482.75605","581.63805","658.9779","624.3692","620.8377","672.75075","688.28935","693.93975","711.59725","748.678","750.90282610001","791.475423616","895.3006416","910.6083049",""
"INTL.26-1-KEN-BCF.A","        Kenya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-KIR-BCF.A","        Kiribati","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-XKS-BCF.A","        Kosovo","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-KWT-BCF.A","        Kuwait","244","100","100","124","144","140","173","187","230","288","147.97","18","92.5253","191.407","210.83","210.83","210.83055","327.37005","317.835","305.1216","339.024","300.1775","282.52","321.3665","342.5555","434.3745","438.25915","425.8989","448.5005","405.734035","414.350895","477.917895","547.912225","576.022965","530.749135","597.141335","610.6315504","603.9570721","626.3124269","688.9872602",""
"INTL.26-1-KGZ-BCF.A","        Kyrgyzstan","--","--","--","--","--","--","--","--","--","--","--","--","3.53","1.41","1.24","1.23","0.85","0.63567","0.49441","0.35315","0.459095","0.56504","0.35315","0.953505","1.024135","1.05945","0.91819","0.649796","1.05945","0.543851","0.42378","0.35315","0.21189","1.13008","1.20071","1.05945","0.9601265625","0.9601265625","1.005431046","0.902380042",""
"INTL.26-1-LAO-BCF.A","        Laos","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-LVA-BCF.A","        Latvia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-LBN-BCF.A","        Lebanon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-LSO-BCF.A","        Lesotho","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-LBR-BCF.A","        Liberia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-LBY-BCF.A","        Libya","180","110","120","140","162","180","198","189","194","212","219","230.95","239.140712511939","224.6034","225.66","223.9","226.7223","232.01955","224.6034","183.638","211.89","218.2467","219.30615","194.2325","284.6389","399.0595","465.981425","539.6132","561.5085","561.543815","593.78641","277.399325","430.91363","451.996685","439.81301","409.654","349.61901","321.2966206","306.2088219","372.8833838",""
"INTL.26-1-LTU-BCF.A","        Lithuania","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-LUX-BCF.A","        Luxembourg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MAC-BCF.A","        Macau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MDG-BCF.A","        Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MWI-BCF.A","        Malawi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MYS-BCF.A","        Malaysia","56","62","56","148","325","437","528","551","581","606","501.473","570.33725","637.43575","748.678","852.15095","1019.8972","1166.1013","1331.02235","1334.907","1335.26015","1464.51305","1510.7757","1601.1821","1688.057","1745.2673","1976.9337","2124.5504","2104.42085","2150.6835","2133.026","2170.81305","2179.99495","2189.53","2291.9435","2310.342615","2240.136395","2214.4272934","2453.9669035","2581.568017","2648.086772",""
"INTL.26-1-MDV-BCF.A","        Maldives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MLI-BCF.A","        Mali","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MLT-BCF.A","        Malta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MTQ-BCF.A","        Martinique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MRT-BCF.A","        Mauritania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MUS-BCF.A","        Mauritius","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MEX-BCF.A","        Mexico","900","969","1045","1027","1009","999","886","898","905","866","903","899","878.6372","923.451935","951.562675","936.62443","1053.72897","1161.08657","1246.47824","1262.1581","1296.7668","1282.6408","1318.768045","1384.100795","1448.656615","1512.576765","1677.921595","1781.253285","1772.565795","2106.922","1769.241","1685.924","1626.375","1593.749","1566.893","1425.735","1295.910108","1114.76694","999.3729776","954.8304817",""
"INTL.26-1-FSM-BCF.A","        Micronesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MDA-BCF.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.76575","0","0","0","0","0","0","0","0","0.35315","0.35315","0.35315","0.352868824","0.002303154",""
"INTL.26-1-MNG-BCF.A","        Mongolia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MNE-BCF.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MSR-BCF.A","        Montserrat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MAR-BCF.A","        Morocco","2.5","3.2","3","3.2","2","3","3","2.1","2.1","2.1","2","1.37417421203438","0.847316905444126","1.059","1.06","0.71","0.71","1.76575","1.76575","1.4126","1.76575","1.76575","1.76575","1.76575","1.4126","1.61316103151862","2.35365807067813","2.25770124164279","2.1189","2.1189","2.47205","2.1189","2.789885","3.425555","3.425555","3.31961","3.0370924","3.0724071","3.283218806","3.732081143",""
"INTL.26-1-MOZ-BCF.A","        Mozambique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1189","2.1189","2.1189","2.1189","2.1189","2.8252","40.9654","78.04615","91.1127","93.2316","103.8261","94.6442","110.1828","134.9033","172.69035","186.4632","197.764","201.118925","204.4738215","211.7486497","212.141455","191.5408901",""
"INTL.26-1-NAM-BCF.A","        Namibia","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-NRU-BCF.A","        Nauru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-NPL-BCF.A","        Nepal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-NLD-BCF.A","        Netherlands","3398","3154","2685","2853","2880","3009","2760","2768","2446","2673","2687.224295","3038.255395","3057.36081","3110.26268","2950.462305","2999.762045","3394.61906","3006.50721","2867.78989","2666.741595","2571.673615","2761.49174","2672.109475","2572.83901","3034.723895","2772.58065","2729.672925","2682.774605","2951.34518","2779.71428","3125.73065","2845.47081","2830.21473","3043.72922","2470.955235","1907.36315","1840.1592759","1600.5490364","1337.779519","1160.356585",""
"INTL.26-1-NLDA-BCF.A","        Netherlands Antilles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-NCL-BCF.A","        New Caledonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-NZL-BCF.A","        New Zealand","40","47","81","86","106","133","159","152","166","170","169","186","196.739865","175.1617","176.43374","165.945185","187.8758","199.52975","174.703305","201.86054","214.36205","226.333835","211.642795","163.967545","146.9104","145.815635","140.12992","155.350685","150.900995","158.599665","170.64208","153.938085","164.14412","169.194165","185.085915","174.95051","178.9057564","180.3536591","159.0897725","168.4908794",""
"INTL.26-1-NIC-BCF.A","        Nicaragua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-NER-BCF.A","        Niger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-NGA-BCF.A","        Nigeria","38","76","50","81","97","108","116","131","133","166","131","168","173.0435","178.3408","160.68","183.28","192.8199","206.59275","208.3585","245.43925","440.0249","526.1935","501.473","716.8945","769.867","791.056","1006.4775","1147.7375","1159.214875","911.98685","1023.78185","1459.321745","1503.394865","1356.484465","1548.244915","1594.40162","1474.7554164","1570.7760857","1609.336086","1634.960378",""
"INTL.26-1-NIU-BCF.A","        Niue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-PRK-BCF.A","        North Korea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MKD-BCF.A","        North Macedonia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-MNP-BCF.A","        Northern Mariana Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-NOR-BCF.A","        Norway","917","924","902","912","967","943","992","1042","1052","1086","976","969","1038.9319","966.925","1040.38","1076.05","1445.0898","1622.3711","1631.553","1761.5122","1867.4572","1945.8565","2412.36765","2703.36325","2948.44935","3072.405","3093.594","3167.7555","3503.248","3663.93125","3755.75025","3575.9969","4051.68995","3840.50625","3842.9783","4138.918","4114.904004","4375.0673989","4306.21143","4056.864021","3957.103914"
"INTL.26-1-OMN-BCF.A","        Oman","28","33","41","51","47","55","70","80","73","99","99","107.72","116.89265","139.84695","150.09","147.27","145.4978","176.22185","247.55815","197.41085","321.71965","493.35055","529.725","557.977","607.418","705.24055","837.31865","848.9726","849.53764","874.575975","957.0365","936.5538","1059.80315","1072.8697","1091.127555","1056.97795","1076.401035","1102.70342356","1264.84244","1292.404225",""
"INTL.26-1-PAK-BCF.A","        Pakistan","286","316","354","342","354","365","392","419","445","475","482","534","550.715","583","627.19","645.91","696.4118","698.5307","709.8315","783.993","855.68245","774.45795","808.7135","889.938","967.631","1087.702","1275.5778","1299.592","1341.97","1367.04365","1399.53345","1382.58225","1546.797","1391.411","1379.75705","1387.8795","1379.0155103","1379.0155103","1361.229828","1343.946115",""
"INTL.26-1-PSE-BCF.A","        Palestinian Territories","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-PAN-BCF.A","        Panama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-PNG-BCF.A","        Papua New Guinea","0","0","0","0","0","0","0","0","0","0","0","0","2.12","2.8252","1.77","3.53","4.59095","3.88465","3.88465","3.88465","3.88465","3.88465","3.88465","4.9441","4.9441","3.5315","4.9441","4.80284","4.59095","3.5315","3.88465","3.5315","3.5315","3.88465","167.74625","346.087","388.2615","395.38612962963","355.581159","406.5437982","416.1512857"
"INTL.26-1-PRY-BCF.A","        Paraguay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-PER-BCF.A","        Peru","40","49","46","46","46","47","49","47","44","41","19","18.3642626480086","17.87178","33.9","34.61","32.84","34.25555","8.4756","14.47915","14.47915","12.0071","13.06655","15.5386","18.3638","30.3709","55.7977","62.8607","94.29105","128.89975","122.54305","255.32745","400.82525","418.48275","430.843","455.5635","445.6753","495.63752","458.66487","450.5248317","475.7571848","426.5744021"
"INTL.26-1-PHL-BCF.A","        Philippines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.35","0.35315","0.35315","0.35315","0.35315","0.35315","7.063","67.0985","81.2245","77.693","74.1615","77.693","102.4135","103.8261","111.24225","101.0009","111.24225","97.11625","123.95565","95.3505","91.819","109.6882382","108.2756502","124.323911","128.2810012",""
"INTL.26-1-POL-BCF.A","        Poland","237","231","207","204","227","238","218","215","212","200","145","154","148.46426","182.43729","172.655035","178.90579","177.104725","180.141815","180.74217","175.65681","184.48556","192.89053","196.06888","198.68219","209.735785","213.902955","211.713425","213.3026","203.06125","207.01653","214.679885","220.612805","223.084855","219.200205","214.7152","216.55158","206.5222052","203.3438822","200.9381052","202.8097843","200.1216293"
"INTL.26-1-PRT-BCF.A","        Portugal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-PRI-BCF.A","        Puerto Rico","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-QAT-BCF.A","        Qatar","184","157","186","174","209","191","193","198","207","215","222","269.453","445.675","476.7525","476.74","476.75","483.8155","614.481","691.4677","778.69575","1027.6665","939.379","1041.7925","1108.891","1383.28855","1617.427","1790.4705","2231.908","2718.584015","3153.6295","4121.2605","5130.245365","5546.185435","5799.535245","5649.97622","5793.531695","5868.8579501","5874.8261344","5843.193834","5913.839304",""
"INTL.26-1-REU-BCF.A","        Reunion","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-ROU-BCF.A","        Romania","1200","1240","1350","1400","1338","1271","1340","1317","1280","1130","1001","876","776.93","745.853","691.82","683.34","634.26","614.481","515.599","501.473","480.284","505.0045","469.6895","434.3745","416.717","413.1855","449.2068","432.2556","403.2973","383.5209","373.98585","374.76278","375.25719","375.716285","378.92995","381.402","336.1638693","384.4037495","373.711294","366.141052",""
"INTL.26-1-RUS-BCF.A","        Russia","--","--","--","--","--","--","--","--","--","--","--","--","22615.73","21814.08","21450.33","21005.36","19864.6875","18900.588","19553.9155","19592.762","19334.9625","19221.9545","19684.581","20507.4205","20991.236","21224.315","21736.3825","21595.1225","21515","19303","21457.74715","22208.1909","21742.0329","22139.32665","21468.34165","21531.20235","21750.0475459","22452.93895","23575.58589","23937.6372137014","22500.80698"
"INTL.26-1-RWA-BCF.A","        Rwanda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-SHN-BCF.A","        Saint Helena","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-KNA-BCF.A","        Saint Kitts and Nevis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-LCA-BCF.A","        Saint Lucia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-SPM-BCF.A","        Saint Pierre and Miquelon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-VCT-BCF.A","        Saint Vincent/Grenadines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-WSM-BCF.A","        Samoa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-STP-BCF.A","        Sao Tome and Principe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-SAU-BCF.A","        Saudi Arabia","334","564","430","418","620","716","890","946","1028","1052","1077","1130","1200.71","1267.8085","1331.37","1343.38","1459.9221","1601.1821","1653.4483","1631.553","1759.04015","1896.06235","2002.3605","2121.0189","2319.4892","2515.8406","2594.2399","2628.1423","2840.7386","2770.46175","3095.7129","3258.1619","3439.32785","3461.92945","3547.39175","3614.1371","3739.1158233","3858.867971","3928.061466","3982.174327","4017.991135"
"INTL.26-1-SEN-BCF.A","        Senegal","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7063","1.41","1.77","2.1189","1.4126","1.4126","1.4126","1.76575","1.76575","1.76575","1.76575","1.76575","1.76575","1.76575","1.76575","1.76575","1.76575","1.76575","1.4126","1.69512","2.1189","2.1189","2.18953","2.1189006","2.1189006","2.1189006","2.1189006",""
"INTL.26-1-SRB-BCF.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","7.063","3.5315","3.5315","6.70985","12.36025","18.3638","19.84703","21.8953","21.189","21.189","19.423265","18.0813064","16.69236726","16.09602811",""
"INTL.26-1-SYC-BCF.A","        Seychelles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-SLE-BCF.A","        Sierra Leone","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-SGP-BCF.A","        Singapore","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-SVK-BCF.A","        Slovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","8.934695","10.31198","12.01","11.08891","10.206035","9.1819","7.522095","6.109495","6.92174","6.250755","6.957055","5.826975","5.191305","6.85111","4.52032","3.60213","3.637445","3.67276","4.273115","5.29725","4.37906","3.5315","3.31961","3.2842953","5.026982602","2.848623474","2.446464866","2.207482113"
"INTL.26-1-SVN-BCF.A","        Slovenia","--","--","--","--","--","--","--","--","--","--","--","--","0.57","0.7063","0.35","0.35","0.35","0.459095","0.317835","0","0","0","0.21189","0.176575","0.176575","0.14126","0.14126","0.105945","0.105945","0.105945","0.247205","0.07063","0.07063","0.105945","0.105945","0.105945","0.1765744","0.2825185","0.550830698","0.356419863","0.172831232"
