country,year,value
Argentina,1985,12.45028033
Argentina,1986,13.2510917
Argentina,1987,12.53719325
Argentina,1988,21.067162
Argentina,1989,24.33630252
Argentina,1990,19.85194511
Argentina,1991,20.96696129
Argentina,1992,20.79172194
Argentina,1993,21.99284906
Argentina,1994,22.7165924
Argentina,1995,26.49993567
Argentina,1996,32.5445482
Argentina,1997,32.18569541
Argentina,1998,34.26007269
Argentina,1999,45.73174222
Argentina,2000,48.8785759
Argentina,2001,43.25941348
Argentina,2002,40.70639011
Argentina,2003,47.7472361
Argentina,2004,55.19859945
Argentina,2005,55.70493094
Argentina,2006,56.39931299
Argentina,2007,60.17533845
Argentina,2008,65.41147727
Argentina,2009,61.7019852
Argentina,2010,63.74034788
Argentina,2011,67.83104232
Argentina,2012,76.19763778
Argentina,2013,74.62195177
Argentina,2014,76.16415591
Argentina,2015,79.07971734
Argentina,2016,84.32628356
Argentina,2017,91.28164026
Argentina,2018,95.17317239
Argentina,2019,91.1357635
Argentina,2020,88.00170831
Argentina,2021,93.33183004
Australia,1985,11.501
Australia,1986,13.784
Australia,1987,13.989
Australia,1988,14.718
Australia,1989,15.128
Australia,1990,12.5655
Australia,1991,11.2025
Australia,1992,11.964
Australia,1993,12.247
Australia,1994,13.556
Australia,1995,13.679
Australia,1996,11.9355
Australia,1997,12.18
Australia,1998,14.4675
Australia,1999,16.123
Australia,2000,16.758
Australia,2001,24.5005
Australia,2002,30.55265
Australia,2003,30.14735
Australia,2004,27.36115
Australia,2005,23.2644
Australia,2006,27.2879
Australia,2007,33.40285
Australia,2008,36.3081
Australia,2009,41.1229
Australia,2010,46.7908
Australia,2011,48.7839
Australia,2012,49.8125
Australia,2013,52.72365
Australia,2014,53.655407
Australia,2015,49.70556033
Australia,2016,48.11049892
Australia,2017,55.08777152
Australia,2018,51.46472199
Australia,2019,55.71058499
Australia,2020,53.12430429
Australia,2021,47.63101424
Brazil,1985,0.0
Brazil,1986,0.0
Brazil,1987,0.0
Brazil,1988,0.005
Brazil,1989,0.215
Brazil,1990,0.325612
Brazil,1991,0.373
Brazil,1992,0.39
Brazil,1993,0.388
Brazil,1994,0.479167432
Brazil,1995,0.559693704
Brazil,1996,0.974146837
Brazil,1997,1.177
Brazil,1998,1.321
Brazil,1999,2.652865089
Brazil,2000,4.067859799
Brazil,2001,9.921246056
Brazil,2002,12.40578491
Brazil,2003,13.11
Brazil,2004,19.26391022
Brazil,2005,18.81127386
Brazil,2006,18.258215
Brazil,2007,15.49659395
Brazil,2008,28.77826547
Brazil,2009,13.33179
Brazil,2010,36.47556254
Brazil,2011,25.0952835
Brazil,2012,46.76016462
Brazil,2013,69.00273405
Brazil,2014,81.07311399
Brazil,2015,79.48956319
Brazil,2016,56.48488884
Brazil,2017,65.59331592
Brazil,2018,54.62173553
Brazil,2019,60.44801603
Brazil,2020,53.46391477
Brazil,2021,86.85691584
Canada,1985,6.808
Canada,1986,6.886
Canada,1987,6.159
Canada,1988,9.432
Canada,1989,14.835
Canada,1990,9.654
Canada,1991,8.622
Canada,1992,13.122
Canada,1993,15.299
Canada,1994,15.437
Canada,1995,19.97548387
Canada,1996,18.62150538
Canada,1997,22.82634409
Canada,1998,26.42376344
Canada,1999,27.87462366
Canada,2000,35.42516129
Canada,2001,41.82709677
Canada,2002,38.37451613
Canada,2003,38.32397849
Canada,2004,39.95053763
Canada,2005,36.42903226
Canada,2006,39.76236559
Canada,2007,42.24946237
Canada,2008,38.63333333
Canada,2009,44.05483871
Canada,2010,51.30215054
Canada,2011,60.74946237
Canada,2012,61.54946237
Canada,2013,58.63010753
Canada,2014,62.50645161
Canada,2015,68.58494624
Canada,2016,63.65268817
Canada,2017,58.8344086
Canada,2018,67.2655914
Canada,2019,69.57741935
Canada,2020,73.59784946
Canada,2021,75.93072595
China,1985,0.972
China,1986,1.693
China,1987,2.737
China,1988,2.053
China,1989,3.709
China,1990,2.771
China,1991,2.429
China,1992,2.467
China,1993,3.124
China,1994,3.154
China,1995,2.999
China,1996,2.828
China,1997,8.077
China,1998,6.092
China,1999,4.813
China,2000,5.773
China,2001,4.934
China,2002,4.194
China,2003,5.155
China,2004,7.46
China,2005,12.142
China,2006,23.819
China,2007,33.907
China,2008,34.566
China,2009,56.55888
China,2010,77.72672
China,2011,108.7669
China,2012,110.2518828
China,2013,116.3884582
China,2014,133.28257
China,2015,166.90686
China,2016,188.2802
China,2017,203.2
China,2018,215.5
China,2019,232.5
China,2020,252.5
China,2021,272.5979879
Egypt,1985,9.2365
Egypt,1986,10.289
Egypt,1987,11.716
Egypt,1988,13.1555
Egypt,1989,13.715
Egypt,1990,16.446
Egypt,1991,20.4065
Egypt,1992,22.9445
Egypt,1993,26.1725
Egypt,1994,29.2915
Egypt,1995,30.45
Egypt,1996,31.5135
Egypt,1997,32.6795
Egypt,1998,32.5295
Egypt,1999,37.2265
Egypt,2000,42.18835713
Egypt,2001,48.47134022
Egypt,2002,57.45070238
Egypt,2003,64.02468916
Egypt,2004,74.44771455
Egypt,2005,76.78960317
Egypt,2006,83.05987461
Egypt,2007,89.21160315
Egypt,2008,93.73184537
Egypt,2009,96.17409899
Egypt,2010,107.9349148
Egypt,2011,115.7153826
Egypt,2012,124.3625138
Egypt,2013,120.3328519
Egypt,2014,121.3785239
Egypt,2015,126.4412442
Egypt,2016,135.7669322
Egypt,2017,150.0771087
Egypt,2018,159.2735784
Egypt,2019,154.7650202
Egypt,2020,151.2842649
Egypt,2021,157.6428892
Germany,1985,27.985
Germany,1986,29.811
Germany,1987,32.956
Germany,1988,33.141
Germany,1989,38.575
Germany,1990,35.9
Germany,1991,36.3
Germany,1992,33.0
Germany,1993,32.8
Germany,1994,36.1
Germany,1995,41.1
Germany,1996,45.56
Germany,1997,48.1
Germany,1998,50.743
Germany,1999,51.8
Germany,2000,49.2
Germany,2001,55.5
Germany,2002,56.3
Germany,2003,62.59258807
Germany,2004,62.66868268
Germany,2005,72.19164313
Germany,2006,74.72628432
Germany,2007,77.45467275
Germany,2008,88.47563399
Germany,2009,80.2720756
Germany,2010,88.7640764
Germany,2011,85.67059787
Germany,2012,75.94881499
Germany,2013,67.00201111
Germany,2014,60.61103817
Germany,2015,61.47237205
Germany,2016,80.6168667
Germany,2017,86.04129599
Germany,2018,81.5632987
Germany,2019,89.998575
Germany,2020,94.99696733
Germany,2021,89.0
India,1985,2.158
India,1986,3.682
India,1987,4.235
India,1988,3.604
India,1989,7.275
India,1990,9.958
India,1991,13.355
India,1992,16.258
India,1993,17.878
India,1994,21.882
India,1995,29.434
India,1996,32.024
India,1997,40.179
India,1998,50.175
India,1999,59.009
India,2000,55.964
India,2001,55.934
India,2002,62.885
India,2003,72.802
India,2004,76.577
India,2005,75.467
India,2006,74.70422108
India,2007,90.0469375
India,2008,85.88126
India,2009,104.367325
India,2010,118.027315
India,2011,117.55915
India,2012,96.2533325
India,2013,66.31057768
India,2014,64.01464495
India,2015,64.76842313
India,2016,72.62398578
India,2017,74.99149551
India,2018,71.25670685
India,2019,71.94891138
India,2020,74.46222
India,2021,64.17945138
Indonesia,1985,1.814685209
Indonesia,1986,1.862417382
Indonesia,1987,2.152826316
Indonesia,1988,2.63792967
Indonesia,1989,2.962610191
Indonesia,1990,3.40076
Indonesia,1991,4.34982
Indonesia,1992,3.24939
Indonesia,1993,4.31729
Indonesia,1994,12.3335
Indonesia,1995,20.66654
Indonesia,1996,21.85554
Indonesia,1997,29.61548
Indonesia,1998,31.07327
Indonesia,1999,33.49757
Indonesia,2000,31.929
Indonesia,2001,33.087
Indonesia,2002,32.792
Indonesia,2003,33.74
Indonesia,2004,37.03
Indonesia,2005,41.0878
Indonesia,2006,40.3822
Indonesia,2007,42.056
Indonesia,2008,47.22513
Indonesia,2009,50.28231
Indonesia,2010,55.39035
Indonesia,2011,57.45792
Indonesia,2012,54.07677
Indonesia,2013,58.04877
Indonesia,2014,60.53723
Indonesia,2015,54.13621
Indonesia,2016,61.7888
Indonesia,2017,55.83077
Indonesia,2018,57.44745
Indonesia,2019,62.319
Indonesia,2020,51.276
Indonesia,2021,56.265
Iran,1985,13.73663735
Iran,1986,15.77131651
Iran,1987,13.52833563
Iran,1988,20.01602367
Iran,1989,26.36057309
Iran,1990,30.32203121
Iran,1991,35.00195661
Iran,1992,37.15930312
Iran,1993,40.28365416
Iran,1994,47.24839498
Iran,1995,46.59963884
Iran,1996,49.09434939
Iran,1997,58.89236654
Iran,1998,71.75508695
Iran,1999,77.15055998
Iran,2000,81.5592427
Iran,2001,89.50114556
Iran,2002,98.04048593
Iran,2003,109.8511391
Iran,2004,114.6111301
Iran,2005,124.5844299
Iran,2006,125.1208599
Iran,2007,138.7544046
Iran,2008,135.0593445
Iran,2009,149.4134815
Iran,2010,173.8509722
Iran,2011,142.3318906
Iran,2012,156.3553374
Iran,2013,137.6857749
Iran,2014,191.9975367
Iran,2015,206.6059747
Iran,2016,225.3149874
Iran,2017,252.4992468
Iran,2018,266.2906331
Iran,2019,244.5088695
Iran,2020,268.2343993
Iran,2021,288.2876378
Italy,1985,24.712
Italy,1986,26.871
Italy,1987,31.732
Italy,1988,32.42
Italy,1989,34.407
Italy,1990,39.082
Italy,1991,35.87
Italy,1992,35.168
Italy,1993,39.596
Italy,1994,40.404
Italy,1995,46.442
Italy,1996,49.725
Italy,1997,60.649
Italy,1998,70.213
Italy,1999,86.217
Italy,2000,101.36
Italy,2001,104.188
Italy,2002,99.414
Italy,2003,117.301
Italy,2004,129.772
Italy,2005,149.259
Italy,2006,158.079
Italy,2007,172.646
Italy,2008,172.697
Italy,2009,147.27
Italy,2010,152.737
Italy,2011,144.539
Italy,2012,129.058
Italy,2013,108.876
Italy,2014,93.637
Italy,2015,110.86
Italy,2016,126.148
Italy,2017,140.3493
Italy,2018,128.5376
Italy,2019,141.687
Italy,2020,133.6828
Italy,2021,146.4185015
Japan,1985,128.0431622
Japan,1986,130.8355326
Japan,1987,135.038322
Japan,1988,141.93289
Japan,1989,149.5880808
Japan,1990,172.9303071
Japan,1991,184.3441124
Japan,1992,184.159157
Japan,1993,182.3239577
Japan,1994,199.1195028
Japan,1995,201.164633
Japan,1996,212.9162071
Japan,1997,219.677328
Japan,1998,230.0995609
Japan,1999,244.6868185
Japan,2000,253.7623174
Japan,2001,251.7456944
Japan,2002,248.6479824
Japan,2003,269.2663289
Japan,2004,254.1039846
Japan,2005,249.8706888
Japan,2006,276.5795801
Japan,2007,292.8218818
Japan,2008,322.1651639
Japan,2009,322.1584729
Japan,2010,321.858969
Japan,2011,375.1785745
Japan,2012,430.9270733
Japan,2013,419.7163445
Japan,2014,447.6937567
Japan,2015,413.9739025
Japan,2016,394.531
Japan,2017,400.4079572
Japan,2018,387.5905715
Japan,2019,363.6542076
Japan,2020,353.5589907
Japan,2021,326.0826773
Kazakhstan,1985,8.685688518
Kazakhstan,1986,9.172171618
Kazakhstan,1987,9.451501044
Kazakhstan,1988,9.299317649
Kazakhstan,1989,9.395003757
Kazakhstan,1990,9.138
Kazakhstan,1991,8.641211239
Kazakhstan,1992,8.735418672
Kazakhstan,1993,7.759972901
Kazakhstan,1994,5.350398057
Kazakhstan,1995,5.45430867
Kazakhstan,1996,4.764125813
Kazakhstan,1997,4.225722591
Kazakhstan,1998,4.073196049
Kazakhstan,1999,4.098077266
Kazakhstan,2000,5.518921827
Kazakhstan,2001,5.887643266
Kazakhstan,2002,6.228615119
Kazakhstan,2003,6.820101508
Kazakhstan,2004,7.148721254
Kazakhstan,2005,7.261796779
Kazakhstan,2006,8.004426859
Kazakhstan,2007,5.049662859
Kazakhstan,2008,8.208360817
Kazakhstan,2009,12.86040571
Kazakhstan,2010,7.3470465
Kazakhstan,2011,7.939902625
Kazakhstan,2012,14.63249355
Kazakhstan,2013,15.34080599
Kazakhstan,2014,18.18794331
Kazakhstan,2015,17.60820177
Kazakhstan,2016,19.51185227
Kazakhstan,2017,21.75857609
Kazakhstan,2018,21.46710352
Kazakhstan,2019,21.50976384
Kazakhstan,2020,27.25680747
Kazakhstan,2021,32.91563966
Malaysia,1985,2.194
Malaysia,1986,2.862
Malaysia,1987,3.33
Malaysia,1988,4.03
Malaysia,1989,4.087
Malaysia,1990,5.54
Malaysia,1991,7.726
Malaysia,1992,12.67210801
Malaysia,1993,15.45934917
Malaysia,1994,19.4462047
Malaysia,1995,25.44650009
Malaysia,1996,32.95437387
Malaysia,1997,41.57625469
Malaysia,1998,44.71926657
Malaysia,1999,51.12869828
Malaysia,2000,55.93827358
Malaysia,2001,60.10968516
Malaysia,2002,60.01296
Malaysia,2003,60.3925
Malaysia,2004,63.8799
Malaysia,2005,63.89125
Malaysia,2006,67.388112
Malaysia,2007,67.945414
Malaysia,2008,71.480844
Malaysia,2009,67.34612
Malaysia,2010,65.223472
Malaysia,2011,55.7324634
Malaysia,2012,60.9916273
Malaysia,2013,71.17396
Malaysia,2014,73.836
Malaysia,2015,69.962
Malaysia,2016,65.234
Malaysia,2017,62.131
Malaysia,2018,64.053
Malaysia,2019,72.28
Malaysia,2020,53.61461114
Malaysia,2021,63.34811658
Mexico,1985,7.212592539
Mexico,1986,7.651961461
Mexico,1987,8.959106842
Mexico,1988,8.303250529
Mexico,1989,9.759288081
Mexico,1990,13.20847114
Mexico,1991,18.93214197
Mexico,1992,18.7759422
Mexico,1993,19.0673324
Mexico,1994,21.38018503
Mexico,1995,22.3977671
Mexico,1996,21.16826488
Mexico,1997,23.12121864
Mexico,1998,30.0223251
Mexico,1999,32.90516984
Mexico,2000,40.30958665
Mexico,2001,50.86083492
Mexico,2002,69.6006703
Mexico,2003,80.58321194
Mexico,2004,92.3728353
Mexico,2005,86.48043165
Mexico,2006,116.0574766
Mexico,2007,128.785543
Mexico,2008,131.273
Mexico,2009,138.156
Mexico,2010,143.7507877
Mexico,2011,151.71118
Mexico,2012,153.6447593
Mexico,2013,165.49863
Mexico,2014,174.0394238
Mexico,2015,186.3122194
Mexico,2016,191.964504
Mexico,2017,192.7353414
Mexico,2018,200.3630402
Mexico,2019,210.759082
Mexico,2020,200.0689393
Mexico,2021,203.3155712
Netherlands,1985,38.213
Netherlands,1986,41.502
Netherlands,1987,41.292
Netherlands,1988,36.428
Netherlands,1989,39.93
Netherlands,1990,36.529
Netherlands,1991,41.015
Netherlands,1992,43.462
Netherlands,1993,44.121
Netherlands,1994,43.541
Netherlands,1995,42.011
Netherlands,1996,47.075
Netherlands,1997,50.661
Netherlands,1998,52.126126
Netherlands,1999,52.581516
Netherlands,2000,52.492704
Netherlands,2001,54.408072
Netherlands,2002,55.132205
Netherlands,2003,56.172989
Netherlands,2004,60.498005
Netherlands,2005,58.207785
Netherlands,2006,57.075274
Netherlands,2007,60.888077
Netherlands,2008,64.563171
Netherlands,2009,68.494439
Netherlands,2010,73.577778
Netherlands,2011,67.946072
Netherlands,2012,54.057456
Netherlands,2013,54.028719
Netherlands,2014,50.991982
Netherlands,2015,45.881465
Netherlands,2016,52.567425
Netherlands,2017,57.883554
Netherlands,2018,57.348843
Netherlands,2019,70.653132
Netherlands,2020,72.55865
Netherlands,2021,56.30203444
Other Africa (BP),1985,18.69
Other Africa (BP),1986,18.06
Other Africa (BP),1987,19.868
Other Africa (BP),1988,20.854
Other Africa (BP),1989,23.224
Other Africa (BP),1990,26.2
Other Africa (BP),1991,25.205
Other Africa (BP),1992,27.6
Other Africa (BP),1993,28.961
Other Africa (BP),1994,32.81
Other Africa (BP),1995,35.864
Other Africa (BP),1996,38.478
Other Africa (BP),1997,43.165
Other Africa (BP),1998,44.801
Other Africa (BP),1999,48.864
Other Africa (BP),2000,49.655
Other Africa (BP),2001,52.507
Other Africa (BP),2002,58.504
Other Africa (BP),2003,59.958
Other Africa (BP),2004,66.692
Other Africa (BP),2005,74.8487
Other Africa (BP),2006,81.4564
Other Africa (BP),2007,85.679
Other Africa (BP),2008,89.7414
Other Africa (BP),2009,93.8005
Other Africa (BP),2010,107.990663
Other Africa (BP),2011,118.1486533
Other Africa (BP),2012,133.104304
Other Africa (BP),2013,142.3066986
Other Africa (BP),2014,149.3692033
Other Africa (BP),2015,159.3316816
Other Africa (BP),2016,166.3316327
Other Africa (BP),2017,174.9823305
Other Africa (BP),2018,174.682402
Other Africa (BP),2019,184.4990771
Other Africa (BP),2020,185.7585514
Other Africa (BP),2021,197.9214952
Other Asia Pacific (BP),1985,21.0378679
Other Asia Pacific (BP),1986,22.85039566
Other Asia Pacific (BP),1987,24.61355229
Other Asia Pacific (BP),1988,27.85273579
Other Asia Pacific (BP),1989,29.6412705
Other Asia Pacific (BP),1990,32.18798201
Other Asia Pacific (BP),1991,35.32215603
Other Asia Pacific (BP),1992,37.81456711
