country;variable;percentile;year;value;age;pop
PH;sptinc992j;p16p17;1980;0.002;992;j
PH;sptinc992j;p16p17;1981;0.002;992;j
PH;sptinc992j;p16p17;1982;0.002;992;j
PH;sptinc992j;p16p17;1983;0.002;992;j
PH;sptinc992j;p16p17;1984;0.002;992;j
PH;sptinc992j;p16p17;1985;0.002;992;j
PH;sptinc992j;p16p17;1986;0.002;992;j
PH;sptinc992j;p16p17;1987;0.002;992;j
PH;sptinc992j;p16p17;1988;0.002;992;j
PH;sptinc992j;p16p17;1989;0.0019;992;j
PH;sptinc992j;p16p17;1990;0.0019;992;j
PH;sptinc992j;p16p17;1991;0.0018;992;j
PH;sptinc992j;p16p17;1992;0.0018;992;j
PH;sptinc992j;p16p17;1993;0.0018;992;j
PH;sptinc992j;p16p17;1994;0.0019;992;j
PH;sptinc992j;p16p17;1995;0.0018;992;j
PH;sptinc992j;p16p17;1996;0.0017;992;j
PH;sptinc992j;p16p17;1997;0.0016;992;j
PH;sptinc992j;p16p17;1998;0.0017;992;j
PH;sptinc992j;p16p17;1999;0.0018;992;j
PH;sptinc992j;p16p17;2000;0.0019;992;j
PH;sptinc992j;p16p17;2001;0.0019;992;j
PH;sptinc992j;p16p17;2002;0.0019;992;j
PH;sptinc992j;p16p17;2003;0.0019;992;j
PH;sptinc992j;p16p17;2004;0.0019;992;j
PH;sptinc992j;p16p17;2005;0.0019;992;j
PH;sptinc992j;p16p17;2006;0.0019;992;j
PH;sptinc992j;p16p17;2007;0.0019;992;j
PH;sptinc992j;p16p17;2008;0.002;992;j
PH;sptinc992j;p16p17;2009;0.002;992;j
PH;sptinc992j;p16p17;2010;0.002;992;j
PH;sptinc992j;p16p17;2011;0.002;992;j
PH;sptinc992j;p16p17;2012;0.002;992;j
PH;sptinc992j;p16p17;2013;0.002;992;j
PH;sptinc992j;p16p17;2014;0.0021;992;j
PH;sptinc992j;p16p17;2015;0.0021;992;j
PH;sptinc992j;p16p17;2016;0.0021;992;j
PH;sptinc992j;p16p17;2017;0.0021;992;j
PH;sptinc992j;p16p17;2018;0.0021;992;j
PH;sptinc992j;p16p17;2019;0.0021;992;j
PH;sptinc992j;p94p95;1980;0.0284;992;j
PH;sptinc992j;p94p95;1981;0.0284;992;j
PH;sptinc992j;p94p95;1982;0.0284;992;j
PH;sptinc992j;p94p95;1983;0.0284;992;j
PH;sptinc992j;p94p95;1984;0.0284;992;j
PH;sptinc992j;p94p95;1985;0.0284;992;j
PH;sptinc992j;p94p95;1986;0.0286;992;j
PH;sptinc992j;p94p95;1987;0.0287;992;j
PH;sptinc992j;p94p95;1988;0.0289;992;j
PH;sptinc992j;p94p95;1989;0.029;992;j
PH;sptinc992j;p94p95;1990;0.0292;992;j
PH;sptinc992j;p94p95;1991;0.0294;992;j
PH;sptinc992j;p94p95;1992;0.0295;992;j
PH;sptinc992j;p94p95;1993;0.0296;992;j
PH;sptinc992j;p94p95;1994;0.0297;992;j
PH;sptinc992j;p94p95;1995;0.029;992;j
PH;sptinc992j;p94p95;1996;0.0283;992;j
PH;sptinc992j;p94p95;1997;0.0277;992;j
PH;sptinc992j;p94p95;1998;0.0279;992;j
PH;sptinc992j;p94p95;1999;0.0282;992;j
PH;sptinc992j;p94p95;2000;0.0285;992;j
PH;sptinc992j;p94p95;2001;0.0291;992;j
PH;sptinc992j;p94p95;2002;0.0296;992;j
PH;sptinc992j;p94p95;2003;0.0302;992;j
PH;sptinc992j;p94p95;2004;0.0301;992;j
PH;sptinc992j;p94p95;2005;0.0301;992;j
PH;sptinc992j;p94p95;2006;0.03;992;j
PH;sptinc992j;p94p95;2007;0.03;992;j
PH;sptinc992j;p94p95;2008;0.03;992;j
PH;sptinc992j;p94p95;2009;0.03;992;j
PH;sptinc992j;p94p95;2010;0.0299;992;j
PH;sptinc992j;p94p95;2011;0.0299;992;j
PH;sptinc992j;p94p95;2012;0.0299;992;j
PH;sptinc992j;p94p95;2013;0.0296;992;j
PH;sptinc992j;p94p95;2014;0.0294;992;j
PH;sptinc992j;p94p95;2015;0.0292;992;j
PH;sptinc992j;p94p95;2016;0.0292;992;j
PH;sptinc992j;p94p95;2017;0.0292;992;j
PH;sptinc992j;p94p95;2018;0.0292;992;j
PH;sptinc992j;p94p95;2019;0.0292;992;j
PH;sptinc992j;p0p21;1980;0.0195;992;j
PH;sptinc992j;p0p21;1981;0.0195;992;j
PH;sptinc992j;p0p21;1982;0.0195;992;j
PH;sptinc992j;p0p21;1983;0.0195;992;j
PH;sptinc992j;p0p21;1984;0.0195;992;j
PH;sptinc992j;p0p21;1985;0.0195;992;j
PH;sptinc992j;p0p21;1986;0.0195;992;j
PH;sptinc992j;p0p21;1987;0.0196;992;j
PH;sptinc992j;p0p21;1988;0.0197;992;j
PH;sptinc992j;p0p21;1989;0.019;992;j
PH;sptinc992j;p0p21;1990;0.0183;992;j
PH;sptinc992j;p0p21;1991;0.0176;992;j
PH;sptinc992j;p0p21;1992;0.0178;992;j
PH;sptinc992j;p0p21;1993;0.018;992;j
PH;sptinc992j;p0p21;1994;0.0181;992;j
PH;sptinc992j;p0p21;1995;0.0172;992;j
PH;sptinc992j;p0p21;1996;0.0164;992;j
PH;sptinc992j;p0p21;1997;0.0157;992;j
PH;sptinc992j;p0p21;1998;0.0165;992;j
PH;sptinc992j;p0p21;1999;0.0174;992;j
PH;sptinc992j;p0p21;2000;0.0182;992;j
PH;sptinc992j;p0p21;2001;0.0182;992;j
PH;sptinc992j;p0p21;2002;0.0184;992;j
PH;sptinc992j;p0p21;2003;0.0186;992;j
PH;sptinc992j;p0p21;2004;0.0185;992;j
PH;sptinc992j;p0p21;2005;0.0186;992;j
PH;sptinc992j;p0p21;2006;0.0187;992;j
PH;sptinc992j;p0p21;2007;0.019;992;j
PH;sptinc992j;p0p21;2008;0.0193;992;j
PH;sptinc992j;p0p21;2009;0.0195;992;j
PH;sptinc992j;p0p21;2010;0.0193;992;j
PH;sptinc992j;p0p21;2011;0.0193;992;j
PH;sptinc992j;p0p21;2012;0.0193;992;j
PH;sptinc992j;p0p21;2013;0.0197;992;j
PH;sptinc992j;p0p21;2014;0.0202;992;j
PH;sptinc992j;p0p21;2015;0.0206;992;j
PH;sptinc992j;p0p21;2016;0.0205;992;j
PH;sptinc992j;p0p21;2017;0.0205;992;j
PH;sptinc992j;p0p21;2018;0.0205;992;j
PH;sptinc992j;p0p21;2019;0.0205;992;j
PH;sptinc992j;p32p100;1980;0.9443;992;j
PH;sptinc992j;p32p100;1981;0.9443;992;j
PH;sptinc992j;p32p100;1982;0.9443;992;j
PH;sptinc992j;p32p100;1983;0.9443;992;j
PH;sptinc992j;p32p100;1984;0.9443;992;j
PH;sptinc992j;p32p100;1985;0.9443;992;j
PH;sptinc992j;p32p100;1986;0.9442;992;j
PH;sptinc992j;p32p100;1987;0.9441;992;j
PH;sptinc992j;p32p100;1988;0.944;992;j
PH;sptinc992j;p32p100;1989;0.9459;992;j
PH;sptinc992j;p32p100;1990;0.9478;992;j
PH;sptinc992j;p32p100;1991;0.9497;992;j
PH;sptinc992j;p32p100;1992;0.9492;992;j
PH;sptinc992j;p32p100;1993;0.9487;992;j
PH;sptinc992j;p32p100;1994;0.9483;992;j
PH;sptinc992j;p32p100;1995;0.9507;992;j
PH;sptinc992j;p32p100;1996;0.9529;992;j
PH;sptinc992j;p32p100;1997;0.9548;992;j
PH;sptinc992j;p32p100;1998;0.9527;992;j
PH;sptinc992j;p32p100;1999;0.9504;992;j
PH;sptinc992j;p32p100;2000;0.9484;992;j
PH;sptinc992j;p32p100;2001;0.9481;992;j
PH;sptinc992j;p32p100;2002;0.9475;992;j
PH;sptinc992j;p32p100;2003;0.9468;992;j
PH;sptinc992j;p32p100;2004;0.9469;992;j
