country;variable;percentile;year;value;age;pop
VA;npopul999i;p0p100;1950;908.0;999;i
VA;npopul999i;p0p100;1951;885.0;999;i
VA;npopul999i;p0p100;1952;882.0;999;i
VA;npopul999i;p0p100;1953;886.0;999;i
VA;npopul999i;p0p100;1954;894.0;999;i
VA;npopul999i;p0p100;1955;908.0;999;i
VA;npopul999i;p0p100;1956;905.0;999;i
VA;npopul999i;p0p100;1957;910.0;999;i
VA;npopul999i;p0p100;1958;912.0;999;i
VA;npopul999i;p0p100;1959;908.0;999;i
VA;npopul999i;p0p100;1960;906.0;999;i
VA;npopul999i;p0p100;1961;903.0;999;i
VA;npopul999i;p0p100;1962;898.0;999;i
VA;npopul999i;p0p100;1963;892.0;999;i
VA;npopul999i;p0p100;1964;879.0;999;i
VA;npopul999i;p0p100;1965;854.0;999;i
VA;npopul999i;p0p100;1966;814.0;999;i
VA;npopul999i;p0p100;1967;766.0;999;i
VA;npopul999i;p0p100;1968;712.0;999;i
VA;npopul999i;p0p100;1969;669.0;999;i
VA;npopul999i;p0p100;1970;644.0;999;i
VA;npopul999i;p0p100;1971;642.0;999;i
VA;npopul999i;p0p100;1972;657.0;999;i
VA;npopul999i;p0p100;1973;686.0;999;i
VA;npopul999i;p0p100;1974;708.0;999;i
VA;npopul999i;p0p100;1975;728.0;999;i
VA;npopul999i;p0p100;1976;737.0;999;i
VA;npopul999i;p0p100;1977;737.0;999;i
VA;npopul999i;p0p100;1978;730.0;999;i
VA;npopul999i;p0p100;1979;730.0;999;i
VA;npopul999i;p0p100;1980;724.0;999;i
VA;npopul999i;p0p100;1981;725.0;999;i
VA;npopul999i;p0p100;1982;729.0;999;i
VA;npopul999i;p0p100;1983;731.0;999;i
VA;npopul999i;p0p100;1984;740.0;999;i
VA;npopul999i;p0p100;1985;746.0;999;i
VA;npopul999i;p0p100;1986;750.0;999;i
VA;npopul999i;p0p100;1987;759.0;999;i
VA;npopul999i;p0p100;1988;764.0;999;i
VA;npopul999i;p0p100;1989;765.0;999;i
VA;npopul999i;p0p100;1990;768.0;999;i
VA;npopul999i;p0p100;1991;774.0;999;i
VA;npopul999i;p0p100;1992;779.0;999;i
VA;npopul999i;p0p100;1993;778.0;999;i
VA;npopul999i;p0p100;1994;778.0;999;i
VA;npopul999i;p0p100;1995;780.0;999;i
VA;npopul999i;p0p100;1996;778.0;999;i
VA;npopul999i;p0p100;1997;782.0;999;i
VA;npopul999i;p0p100;1998;781.0;999;i
VA;npopul999i;p0p100;1999;781.0;999;i
VA;npopul999i;p0p100;2000;785.0;999;i
VA;npopul999i;p0p100;2001;788.0;999;i
VA;npopul999i;p0p100;2002;792.0;999;i
VA;npopul999i;p0p100;2003;798.0;999;i
VA;npopul999i;p0p100;2004;797.0;999;i
VA;npopul999i;p0p100;2005;798.0;999;i
VA;npopul999i;p0p100;2006;800.0;999;i
VA;npopul999i;p0p100;2007;796.0;999;i
VA;npopul999i;p0p100;2008;794.0;999;i
VA;npopul999i;p0p100;2009;795.0;999;i
VA;npopul999i;p0p100;2010;794.0;999;i
VA;npopul999i;p0p100;2011;796.0;999;i
VA;npopul999i;p0p100;2012;804.0;999;i
VA;npopul999i;p0p100;2013;801.0;999;i
VA;npopul999i;p0p100;2014;800.0;999;i
VA;npopul999i;p0p100;2015;803.0;999;i
VA;npopul999i;p0p100;2016;801.0;999;i
VA;npopul999i;p0p100;2017;793.0;999;i
VA;npopul999i;p0p100;2018;801.0;999;i
VA;npopul999i;p0p100;2019;799.0;999;i
