country;variable;percentile;year;value;age;pop
MG;sptinc992j;p0p99.994;1980;0.9953;992;j
MG;sptinc992j;p0p99.994;1981;0.9951;992;j
MG;sptinc992j;p0p99.994;1982;0.9949;992;j
MG;sptinc992j;p0p99.994;1983;0.9947;992;j
MG;sptinc992j;p0p99.994;1984;0.9945;992;j
MG;sptinc992j;p0p99.994;1985;0.9943;992;j
MG;sptinc992j;p0p99.994;1986;0.994;992;j
MG;sptinc992j;p0p99.994;1987;0.9937;992;j
MG;sptinc992j;p0p99.994;1988;0.9935;992;j
MG;sptinc992j;p0p99.994;1989;0.9931;992;j
MG;sptinc992j;p0p99.994;1990;0.9928;992;j
MG;sptinc992j;p0p99.994;1991;0.9924;992;j
MG;sptinc992j;p0p99.994;1992;0.9921;992;j
MG;sptinc992j;p0p99.994;1993;0.9916;992;j
MG;sptinc992j;p0p99.994;1994;0.9912;992;j
MG;sptinc992j;p0p99.994;1995;0.9907;992;j
MG;sptinc992j;p0p99.994;1996;0.9902;992;j
MG;sptinc992j;p0p99.994;1997;0.9896;992;j
MG;sptinc992j;p0p99.994;1998;0.993;992;j
MG;sptinc992j;p0p99.994;1999;0.9957;992;j
MG;sptinc992j;p0p99.994;2000;0.9945;992;j
MG;sptinc992j;p0p99.994;2001;0.9933;992;j
MG;sptinc992j;p0p99.994;2002;0.9912;992;j
MG;sptinc992j;p0p99.994;2003;0.9886;992;j
MG;sptinc992j;p0p99.994;2004;0.9854;992;j
MG;sptinc992j;p0p99.994;2005;0.9816;992;j
MG;sptinc992j;p0p99.994;2006;0.9825;992;j
MG;sptinc992j;p0p99.994;2007;0.9833;992;j
MG;sptinc992j;p0p99.994;2008;0.9841;992;j
MG;sptinc992j;p0p99.994;2009;0.9848;992;j
MG;sptinc992j;p0p99.994;2010;0.9855;992;j
MG;sptinc992j;p0p99.994;2011;0.9897;992;j
MG;sptinc992j;p0p99.994;2012;0.9932;992;j
MG;sptinc992j;p0p99.994;2013;0.9932;992;j
MG;sptinc992j;p0p99.994;2014;0.9932;992;j
MG;sptinc992j;p0p99.994;2015;0.9932;992;j
MG;sptinc992j;p0p99.994;2016;0.9932;992;j
MG;sptinc992j;p0p99.994;2017;0.9932;992;j
MG;sptinc992j;p0p99.994;2018;0.9932;992;j
MG;sptinc992j;p0p99.994;2019;0.9932;992;j
MG;sptinc992j;p85p86;1980;0.0134;992;j
MG;sptinc992j;p85p86;1981;0.0135;992;j
MG;sptinc992j;p85p86;1982;0.0136;992;j
MG;sptinc992j;p85p86;1983;0.0137;992;j
MG;sptinc992j;p85p86;1984;0.0138;992;j
MG;sptinc992j;p85p86;1985;0.0139;992;j
MG;sptinc992j;p85p86;1986;0.014;992;j
MG;sptinc992j;p85p86;1987;0.0141;992;j
MG;sptinc992j;p85p86;1988;0.0142;992;j
MG;sptinc992j;p85p86;1989;0.0143;992;j
MG;sptinc992j;p85p86;1990;0.0144;992;j
MG;sptinc992j;p85p86;1991;0.0145;992;j
MG;sptinc992j;p85p86;1992;0.0146;992;j
MG;sptinc992j;p85p86;1993;0.0147;992;j
MG;sptinc992j;p85p86;1994;0.0148;992;j
MG;sptinc992j;p85p86;1995;0.0148;992;j
MG;sptinc992j;p85p86;1996;0.0149;992;j
MG;sptinc992j;p85p86;1997;0.015;992;j
MG;sptinc992j;p85p86;1998;0.0154;992;j
MG;sptinc992j;p85p86;1999;0.0157;992;j
MG;sptinc992j;p85p86;2000;0.0154;992;j
MG;sptinc992j;p85p86;2001;0.0151;992;j
MG;sptinc992j;p85p86;2002;0.0148;992;j
MG;sptinc992j;p85p86;2003;0.0145;992;j
MG;sptinc992j;p85p86;2004;0.0142;992;j
MG;sptinc992j;p85p86;2005;0.0139;992;j
MG;sptinc992j;p85p86;2006;0.0139;992;j
MG;sptinc992j;p85p86;2007;0.0138;992;j
MG;sptinc992j;p85p86;2008;0.0138;992;j
MG;sptinc992j;p85p86;2009;0.0138;992;j
MG;sptinc992j;p85p86;2010;0.0137;992;j
MG;sptinc992j;p85p86;2011;0.0142;992;j
MG;sptinc992j;p85p86;2012;0.0146;992;j
MG;sptinc992j;p85p86;2013;0.0146;992;j
MG;sptinc992j;p85p86;2014;0.0146;992;j
MG;sptinc992j;p85p86;2015;0.0146;992;j
