country;variable;percentile;year;value;age;pop
AG;npopul251i;p0p100;1950;2848.0;251;i
AG;npopul251i;p0p100;1951;2912.0;251;i
AG;npopul251i;p0p100;1952;2969.0;251;i
AG;npopul251i;p0p100;1953;3006.0;251;i
AG;npopul251i;p0p100;1954;3022.0;251;i
AG;npopul251i;p0p100;1955;3028.0;251;i
AG;npopul251i;p0p100;1956;3077.0;251;i
AG;npopul251i;p0p100;1957;3133.0;251;i
AG;npopul251i;p0p100;1958;3176.0;251;i
AG;npopul251i;p0p100;1959;3198.0;251;i
AG;npopul251i;p0p100;1960;3211.0;251;i
AG;npopul251i;p0p100;1961;3211.0;251;i
AG;npopul251i;p0p100;1962;3217.0;251;i
AG;npopul251i;p0p100;1963;3222.0;251;i
AG;npopul251i;p0p100;1964;3235.0;251;i
AG;npopul251i;p0p100;1965;3266.0;251;i
AG;npopul251i;p0p100;1966;3302.0;251;i
AG;npopul251i;p0p100;1967;3324.0;251;i
AG;npopul251i;p0p100;1968;3329.0;251;i
AG;npopul251i;p0p100;1969;3320.0;251;i
AG;npopul251i;p0p100;1970;3315.0;251;i
AG;npopul251i;p0p100;1971;3542.0;251;i
AG;npopul251i;p0p100;1972;3707.0;251;i
AG;npopul251i;p0p100;1973;3803.0;251;i
AG;npopul251i;p0p100;1974;3836.0;251;i
AG;npopul251i;p0p100;1975;3835.0;251;i
AG;npopul251i;p0p100;1976;4026.0;251;i
AG;npopul251i;p0p100;1977;4192.0;251;i
AG;npopul251i;p0p100;1978;4314.0;251;i
AG;npopul251i;p0p100;1979;4384.0;251;i
AG;npopul251i;p0p100;1980;4426.0;251;i
AG;npopul251i;p0p100;1981;4617.0;251;i
AG;npopul251i;p0p100;1982;4798.0;251;i
AG;npopul251i;p0p100;1983;4937.0;251;i
AG;npopul251i;p0p100;1984;5034.0;251;i
AG;npopul251i;p0p100;1985;5106.0;251;i
AG;npopul251i;p0p100;1986;5286.0;251;i
AG;npopul251i;p0p100;1987;5465.0;251;i
AG;npopul251i;p0p100;1988;5622.0;251;i
AG;npopul251i;p0p100;1989;5756.0;251;i
AG;npopul251i;p0p100;1990;5896.0;251;i
AG;npopul251i;p0p100;1991;5988.0;251;i
AG;npopul251i;p0p100;1992;6072.0;251;i
AG;npopul251i;p0p100;1993;6124.0;251;i
AG;npopul251i;p0p100;1994;6134.0;251;i
AG;npopul251i;p0p100;1995;6130.0;251;i
AG;npopul251i;p0p100;1996;6298.0;251;i
AG;npopul251i;p0p100;1997;6420.0;251;i
AG;npopul251i;p0p100;1998;6467.0;251;i
AG;npopul251i;p0p100;1999;6441.0;251;i
AG;npopul251i;p0p100;2000;6368.0;251;i
AG;npopul251i;p0p100;2001;6397.0;251;i
AG;npopul251i;p0p100;2002;6451.0;251;i
AG;npopul251i;p0p100;2003;6513.0;251;i
AG;npopul251i;p0p100;2004;6581.0;251;i
AG;npopul251i;p0p100;2005;6649.0;251;i
AG;npopul251i;p0p100;2006;6639.0;251;i
AG;npopul251i;p0p100;2007;6669.0;251;i
AG;npopul251i;p0p100;2008;6740.0;251;i
AG;npopul251i;p0p100;2009;6833.0;251;i
AG;npopul251i;p0p100;2010;6924.0;251;i
AG;npopul251i;p0p100;2011;6940.0;251;i
AG;npopul251i;p0p100;2012;6959.0;251;i
AG;npopul251i;p0p100;2013;6987.0;251;i
AG;npopul251i;p0p100;2014;7034.0;251;i
AG;npopul251i;p0p100;2015;7095.0;251;i
AG;npopul251i;p0p100;2016;7125.0;251;i
AG;npopul251i;p0p100;2017;7163.0;251;i
AG;npopul251i;p0p100;2018;7209.0;251;i
AG;npopul251i;p0p100;2019;7260.0;251;i
AG;mothgo999i;p0p100;1977;0.0;999;i
AG;mothgo999i;p0p100;1978;140428.0;999;i
AG;mothgo999i;p0p100;1979;87982.0;999;i
AG;mothgo999i;p0p100;1980;27913.0;999;i
AG;mothgo999i;p0p100;1981;0.0;999;i
AG;mothgo999i;p0p100;1982;0.0;999;i
AG;mothgo999i;p0p100;1983;118926.0;999;i
AG;mothgo999i;p0p100;1984;0.0;999;i
AG;mothgo999i;p0p100;1985;0.0;999;i
