country;variable;percentile;year;value;age;pop
MT;aptinc992j;p14p15;1980;3369.5;992;j
MT;aptinc992j;p14p15;1981;3477.6;992;j
MT;aptinc992j;p14p15;1982;3601.6;992;j
MT;aptinc992j;p14p15;1983;3420.7;992;j
MT;aptinc992j;p14p15;1984;3447.7;992;j
MT;aptinc992j;p14p15;1985;3450.6;992;j
MT;aptinc992j;p14p15;1986;3469.5;992;j
MT;aptinc992j;p14p15;1987;3545.8;992;j
MT;aptinc992j;p14p15;1988;3751.7;992;j
MT;aptinc992j;p14p15;1989;4035.7;992;j
MT;aptinc992j;p14p15;1990;4328.0;992;j
MT;aptinc992j;p14p15;1991;4505.1;992;j
MT;aptinc992j;p14p15;1992;4600.1;992;j
MT;aptinc992j;p14p15;1993;4667.2;992;j
MT;aptinc992j;p14p15;1994;4766.5;992;j
MT;aptinc992j;p14p15;1995;4811.9;992;j
MT;aptinc992j;p14p15;1996;4852.5;992;j
MT;aptinc992j;p14p15;1997;5051.3;992;j
MT;aptinc992j;p14p15;1998;5078.3;992;j
MT;aptinc992j;p14p15;1999;5416.4;992;j
MT;aptinc992j;p14p15;2000;5491.0;992;j
MT;aptinc992j;p14p15;2001;5629.1;992;j
MT;aptinc992j;p14p15;2002;5671.5;992;j
MT;aptinc992j;p14p15;2003;5757.1;992;j
MT;aptinc992j;p14p15;2004;5738.0;992;j
MT;aptinc992j;p14p15;2005;5782.2;992;j
MT;aptinc992j;p14p15;2006;5829.3;992;j
MT;aptinc992j;p14p15;2007;5700.5;992;j
MT;aptinc992j;p14p15;2008;6134.7;992;j
MT;aptinc992j;p14p15;2009;5243.3;992;j
MT;aptinc992j;p14p15;2010;5614.2;992;j
MT;aptinc992j;p14p15;2011;5514.5;992;j
MT;aptinc992j;p14p15;2012;5456.5;992;j
MT;aptinc992j;p14p15;2013;5577.5;992;j
MT;aptinc992j;p14p15;2014;6032.1;992;j
MT;aptinc992j;p14p15;2015;6498.2;992;j
MT;aptinc992j;p14p15;2016;6714.8;992;j
MT;aptinc992j;p14p15;2017;6833.3;992;j
MT;aptinc992j;p14p15;2018;7394.4;992;j
MT;aptinc992j;p14p15;2019;7710.4;992;j
MT;sptinc992j;p0p99.998;1980;0.9967;992;j
MT;sptinc992j;p0p99.998;1981;0.9967;992;j
MT;sptinc992j;p0p99.998;1982;0.9967;992;j
MT;sptinc992j;p0p99.998;1983;0.9967;992;j
MT;sptinc992j;p0p99.998;1984;0.9967;992;j
MT;sptinc992j;p0p99.998;1985;0.9967;992;j
MT;sptinc992j;p0p99.998;1986;0.9967;992;j
MT;sptinc992j;p0p99.998;1987;0.9967;992;j
MT;sptinc992j;p0p99.998;1988;0.9967;992;j
MT;sptinc992j;p0p99.998;1989;0.9967;992;j
MT;sptinc992j;p0p99.998;1990;0.9967;992;j
MT;sptinc992j;p0p99.998;1991;0.9967;992;j
MT;sptinc992j;p0p99.998;1992;0.9967;992;j
MT;sptinc992j;p0p99.998;1993;0.9967;992;j
MT;sptinc992j;p0p99.998;1994;0.9967;992;j
MT;sptinc992j;p0p99.998;1995;0.9967;992;j
MT;sptinc992j;p0p99.998;1996;0.9967;992;j
MT;sptinc992j;p0p99.998;1997;0.9967;992;j
MT;sptinc992j;p0p99.998;1998;0.9967;992;j
MT;sptinc992j;p0p99.998;1999;0.9967;992;j
MT;sptinc992j;p0p99.998;2000;0.9967;992;j
MT;sptinc992j;p0p99.998;2001;0.9967;992;j
MT;sptinc992j;p0p99.998;2002;0.9967;992;j
MT;sptinc992j;p0p99.998;2003;0.9967;992;j
MT;sptinc992j;p0p99.998;2004;0.9967;992;j
MT;sptinc992j;p0p99.998;2005;0.9967;992;j
MT;sptinc992j;p0p99.998;2006;0.9967;992;j
MT;sptinc992j;p0p99.998;2007;0.9979;992;j
MT;sptinc992j;p0p99.998;2008;0.9975;992;j
MT;sptinc992j;p0p99.998;2009;0.9969;992;j
MT;sptinc992j;p0p99.998;2010;0.9965;992;j
MT;sptinc992j;p0p99.998;2011;0.9947;992;j
MT;sptinc992j;p0p99.998;2012;0.9945;992;j
MT;sptinc992j;p0p99.998;2013;0.9945;992;j
MT;sptinc992j;p0p99.998;2014;0.995;992;j
MT;sptinc992j;p0p99.998;2015;0.9951;992;j
MT;sptinc992j;p0p99.998;2016;0.9947;992;j
MT;sptinc992j;p0p99.998;2017;0.994;992;j
MT;sptinc992j;p0p99.998;2018;0.9944;992;j
MT;sptinc992j;p0p99.998;2019;0.9941;992;j
MT;tcainc992j;p92p100;2006;28341.6;992;j
MT;tcainc992j;p92p100;2007;30531.7;992;j
MT;tcainc992j;p92p100;2008;30368.8;992;j
MT;tcainc992j;p92p100;2009;27043.7;992;j
MT;tcainc992j;p92p100;2010;28239.6;992;j
MT;tcainc992j;p92p100;2011;27498.1;992;j
MT;tcainc992j;p92p100;2012;27527.2;992;j
MT;tcainc992j;p92p100;2013;29126.5;992;j
MT;tcainc992j;p92p100;2014;32305.6;992;j
MT;tcainc992j;p92p100;2015;37059.6;992;j
MT;tcainc992j;p92p100;2016;37583.7;992;j
MT;tcainc992j;p92p100;2017;40369.4;992;j
MT;tcainc992j;p92p100;2018;43195.2;992;j
MT;tcainc992j;p92p100;2019;45095.3;992;j
MT;tdiinc992j;p56p100;2006;18503.3;992;j
MT;tdiinc992j;p56p100;2007;19131.1;992;j
MT;tdiinc992j;p56p100;2008;19017.3;992;j
MT;tdiinc992j;p56p100;2009;16992.9;992;j
MT;tdiinc992j;p56p100;2010;18019.8;992;j
MT;tdiinc992j;p56p100;2011;17632.4;992;j
MT;tdiinc992j;p56p100;2012;17524.3;992;j
MT;tdiinc992j;p56p100;2013;18028.9;992;j
MT;tdiinc992j;p56p100;2014;19705.0;992;j
MT;tdiinc992j;p56p100;2015;21510.5;992;j
MT;tdiinc992j;p56p100;2016;21879.5;992;j
MT;tdiinc992j;p56p100;2017;22885.6;992;j
MT;tdiinc992j;p56p100;2018;24763.3;992;j
MT;tdiinc992j;p56p100;2019;25829.1;992;j
MT;adiinc992j;p22p100;2006;23024.2;992;j
MT;adiinc992j;p22p100;2007;23968.4;992;j
MT;adiinc992j;p22p100;2008;24371.1;992;j
MT;adiinc992j;p22p100;2009;22066.6;992;j
MT;adiinc992j;p22p100;2010;23086.5;992;j
MT;adiinc992j;p22p100;2011;23097.1;992;j
MT;adiinc992j;p22p100;2012;23158.5;992;j
MT;adiinc992j;p22p100;2013;23838.7;992;j
MT;adiinc992j;p22p100;2014;26194.6;992;j
MT;adiinc992j;p22p100;2015;28928.2;992;j
MT;adiinc992j;p22p100;2016;29146.6;992;j
MT;adiinc992j;p22p100;2017;30940.2;992;j
MT;adiinc992j;p22p100;2018;33318.8;992;j
MT;adiinc992j;p22p100;2019;34856.2;992;j
MT;adiinc992j;p83p100;2006;40038.0;992;j
MT;adiinc992j;p83p100;2007;42234.1;992;j
MT;adiinc992j;p83p100;2008;43726.8;992;j
MT;adiinc992j;p83p100;2009;40739.7;992;j
MT;adiinc992j;p83p100;2010;41413.7;992;j
MT;adiinc992j;p83p100;2011;42637.5;992;j
MT;adiinc992j;p83p100;2012;43454.5;992;j
MT;adiinc992j;p83p100;2013;45004.9;992;j
MT;adiinc992j;p83p100;2014;49884.1;992;j
MT;adiinc992j;p83p100;2015;55849.5;992;j
MT;adiinc992j;p83p100;2016;55623.2;992;j
MT;adiinc992j;p83p100;2017;60306.9;992;j
MT;adiinc992j;p83p100;2018;64550.0;992;j
MT;adiinc992j;p83p100;2019;67787.0;992;j
MT;tcainc992j;p22p100;2006;8185.2;992;j
MT;tcainc992j;p22p100;2007;8372.5;992;j
MT;tcainc992j;p22p100;2008;8452.3;992;j
MT;tcainc992j;p22p100;2009;7201.2;992;j
MT;tcainc992j;p22p100;2010;7658.2;992;j
MT;tcainc992j;p22p100;2011;7577.0;992;j
MT;tcainc992j;p22p100;2012;7449.8;992;j
MT;tcainc992j;p22p100;2013;7836.9;992;j
MT;tcainc992j;p22p100;2014;8363.2;992;j
MT;tcainc992j;p22p100;2015;9312.1;992;j
MT;tcainc992j;p22p100;2016;9577.2;992;j
MT;tcainc992j;p22p100;2017;9963.2;992;j
MT;tcainc992j;p22p100;2018;10670.1;992;j
MT;tcainc992j;p22p100;2019;11140.3;992;j
MT;tptinc992j;p28p29;1980;6274.9;992;j
MT;tptinc992j;p28p29;1981;6476.1;992;j
MT;tptinc992j;p28p29;1982;6707.1;992;j
MT;tptinc992j;p28p29;1983;6370.2;992;j
MT;tptinc992j;p28p29;1984;6420.4;992;j
MT;tptinc992j;p28p29;1985;6425.7;992;j
MT;tptinc992j;p28p29;1986;6461.0;992;j
MT;tptinc992j;p28p29;1987;6603.1;992;j
MT;tptinc992j;p28p29;1988;6986.6;992;j
MT;tptinc992j;p28p29;1989;7515.4;992;j
MT;tptinc992j;p28p29;1990;8060.0;992;j
MT;tptinc992j;p28p29;1991;8389.5;992;j
MT;tptinc992j;p28p29;1992;8566.5;992;j
MT;tptinc992j;p28p29;1993;8691.5;992;j
MT;tptinc992j;p28p29;1994;8876.3;992;j
MT;tptinc992j;p28p29;1995;8960.9;992;j
MT;tptinc992j;p28p29;1996;9036.4;992;j
MT;tptinc992j;p28p29;1997;9406.6;992;j
MT;tptinc992j;p28p29;1998;9456.9;992;j
MT;tptinc992j;p28p29;1999;10086.9;992;j
MT;tptinc992j;p28p29;2000;10225.5;992;j
MT;tptinc992j;p28p29;2001;10482.8;992;j
MT;tptinc992j;p28p29;2002;10561.7;992;j
MT;tptinc992j;p28p29;2003;10721.0;992;j
MT;tptinc992j;p28p29;2004;10685.6;992;j
MT;tptinc992j;p28p29;2005;10767.9;992;j
MT;tptinc992j;p28p29;2006;10695.2;992;j
MT;tptinc992j;p28p29;2007;10613.3;992;j
MT;tptinc992j;p28p29;2008;11069.9;992;j
MT;tptinc992j;p28p29;2009;9708.6;992;j
MT;tptinc992j;p28p29;2010;10157.3;992;j
MT;tptinc992j;p28p29;2011;10121.1;992;j
MT;tptinc992j;p28p29;2012;9729.1;992;j
MT;tptinc992j;p28p29;2013;10078.9;992;j
MT;tptinc992j;p28p29;2014;10987.4;992;j
MT;tptinc992j;p28p29;2015;11850.3;992;j
MT;tptinc992j;p28p29;2016;12199.1;992;j
MT;tptinc992j;p28p29;2017;12595.7;992;j
MT;tptinc992j;p28p29;2018;13603.8;992;j
MT;tptinc992j;p28p29;2019;14208.6;992;j
MT;tptinc992j;p80p90;1980;15996.8;992;j
MT;tptinc992j;p80p90;1981;16509.5;992;j
MT;tptinc992j;p80p90;1982;17098.5;992;j
MT;tptinc992j;p80p90;1983;16239.6;992;j
MT;tptinc992j;p80p90;1984;16367.5;992;j
MT;tptinc992j;p80p90;1985;16381.2;992;j
MT;tptinc992j;p80p90;1986;16471.0;992;j
MT;tptinc992j;p80p90;1987;16833.4;992;j
MT;tptinc992j;p80p90;1988;17811.0;992;j
MT;tptinc992j;p80p90;1989;19159.1;992;j
MT;tptinc992j;p80p90;1990;20547.5;992;j
MT;tptinc992j;p80p90;1991;21387.5;992;j
MT;tptinc992j;p80p90;1992;21838.6;992;j
MT;tptinc992j;p80p90;1993;22157.4;992;j
MT;tptinc992j;p80p90;1994;22628.5;992;j
MT;tptinc992j;p80p90;1995;22844.2;992;j
MT;tptinc992j;p80p90;1996;23036.7;992;j
MT;tptinc992j;p80p90;1997;23980.5;992;j
MT;tptinc992j;p80p90;1998;24108.7;992;j
MT;tptinc992j;p80p90;1999;25714.6;992;j
MT;tptinc992j;p80p90;2000;26068.0;992;j
MT;tptinc992j;p80p90;2001;26723.9;992;j
MT;tptinc992j;p80p90;2002;26925.0;992;j
MT;tptinc992j;p80p90;2003;27331.2;992;j
MT;tptinc992j;p80p90;2004;27240.9;992;j
MT;tptinc992j;p80p90;2005;27450.7;992;j
MT;tptinc992j;p80p90;2006;27244.1;992;j
MT;tptinc992j;p80p90;2007;28689.8;992;j
MT;tptinc992j;p80p90;2008;28873.3;992;j
MT;tptinc992j;p80p90;2009;25846.9;992;j
MT;tptinc992j;p80p90;2010;27614.1;992;j
MT;tptinc992j;p80p90;2011;26934.2;992;j
MT;tptinc992j;p80p90;2012;27006.1;992;j
MT;tptinc992j;p80p90;2013;27503.0;992;j
MT;tptinc992j;p80p90;2014;30107.4;992;j
MT;tptinc992j;p80p90;2015;32752.8;992;j
MT;tptinc992j;p80p90;2016;33356.3;992;j
MT;tptinc992j;p80p90;2017;34721.4;992;j
MT;tptinc992j;p80p90;2018;37513.7;992;j
MT;tptinc992j;p80p90;2019;39131.1;992;j
MT;sptinc992j;p66p100;1980;0.6267;992;j
MT;sptinc992j;p66p100;1981;0.6267;992;j
MT;sptinc992j;p66p100;1982;0.6267;992;j
MT;sptinc992j;p66p100;1983;0.6267;992;j
MT;sptinc992j;p66p100;1984;0.6267;992;j
MT;sptinc992j;p66p100;1985;0.6267;992;j
MT;sptinc992j;p66p100;1986;0.6267;992;j
MT;sptinc992j;p66p100;1987;0.6267;992;j
MT;sptinc992j;p66p100;1988;0.6267;992;j
MT;sptinc992j;p66p100;1989;0.6267;992;j
MT;sptinc992j;p66p100;1990;0.6267;992;j
MT;sptinc992j;p66p100;1991;0.6267;992;j
