country;variable;percentile;year;value;age;pop
WO;aptinc992j;p72p73;1980;10544.6;992;j
WO;aptinc992j;p72p73;1981;10342.3;992;j
WO;aptinc992j;p72p73;1982;10139.3;992;j
WO;aptinc992j;p72p73;1983;10035.5;992;j
WO;aptinc992j;p72p73;1984;10091.7;992;j
WO;aptinc992j;p72p73;1985;10053.9;992;j
WO;aptinc992j;p72p73;1986;10001.2;992;j
WO;aptinc992j;p72p73;1987;9993.1;992;j
WO;aptinc992j;p72p73;1988;10117.0;992;j
WO;aptinc992j;p72p73;1989;10141.6;992;j
WO;aptinc992j;p72p73;1990;9873.4;992;j
WO;aptinc992j;p72p73;1991;9700.1;992;j
WO;aptinc992j;p72p73;1992;9163.3;992;j
WO;aptinc992j;p72p73;1993;9000.3;992;j
WO;aptinc992j;p72p73;1994;8857.2;992;j
WO;aptinc992j;p72p73;1995;8910.8;992;j
WO;aptinc992j;p72p73;1996;8877.6;992;j
WO;aptinc992j;p72p73;1997;8991.0;992;j
WO;aptinc992j;p72p73;1998;8839.2;992;j
WO;aptinc992j;p72p73;1999;8887.4;992;j
WO;aptinc992j;p72p73;2000;9311.0;992;j
WO;aptinc992j;p72p73;2001;9387.1;992;j
WO;aptinc992j;p72p73;2002;9727.2;992;j
WO;aptinc992j;p72p73;2003;9896.1;992;j
WO;aptinc992j;p72p73;2004;10432.1;992;j
WO;aptinc992j;p72p73;2005;10846.2;992;j
WO;aptinc992j;p72p73;2006;11308.9;992;j
WO;aptinc992j;p72p73;2007;11912.2;992;j
WO;aptinc992j;p72p73;2008;12101.5;992;j
WO;aptinc992j;p72p73;2009;11999.1;992;j
WO;aptinc992j;p72p73;2010;12732.8;992;j
WO;aptinc992j;p72p73;2011;12955.9;992;j
WO;aptinc992j;p72p73;2012;13417.8;992;j
WO;aptinc992j;p72p73;2013;13837.6;992;j
WO;aptinc992j;p72p73;2014;14250.2;992;j
WO;aptinc992j;p72p73;2015;14466.2;992;j
WO;aptinc992j;p72p73;2016;14798.0;992;j
WO;aptinc992j;p72p73;2017;15291.4;992;j
WO;aptinc992j;p72p73;2018;15499.0;992;j
WO;aptinc992j;p72p73;2019;15623.6;992;j
WO;aptinc992j;p99.7p99.8;1980;159302.8;992;j
WO;aptinc992j;p99.7p99.8;1981;157951.8;992;j
WO;aptinc992j;p99.7p99.8;1982;151792.0;992;j
WO;aptinc992j;p99.7p99.8;1983;151191.6;992;j
WO;aptinc992j;p99.7p99.8;1984;158174.1;992;j
WO;aptinc992j;p99.7p99.8;1985;158401.7;992;j
WO;aptinc992j;p99.7p99.8;1986;162253.1;992;j
WO;aptinc992j;p99.7p99.8;1987;168151.8;992;j
WO;aptinc992j;p99.7p99.8;1988;175609.0;992;j
WO;aptinc992j;p99.7p99.8;1989;178711.8;992;j
WO;aptinc992j;p99.7p99.8;1990;181493.8;992;j
WO;aptinc992j;p99.7p99.8;1991;182979.7;992;j
WO;aptinc992j;p99.7p99.8;1992;184052.6;992;j
WO;aptinc992j;p99.7p99.8;1993;186273.9;992;j
WO;aptinc992j;p99.7p99.8;1994;184183.7;992;j
WO;aptinc992j;p99.7p99.8;1995;188945.0;992;j
WO;aptinc992j;p99.7p99.8;1996;197732.7;992;j
WO;aptinc992j;p99.7p99.8;1997;205441.0;992;j
WO;aptinc992j;p99.7p99.8;1998;210643.1;992;j
WO;aptinc992j;p99.7p99.8;1999;215241.2;992;j
WO;aptinc992j;p99.7p99.8;2000;223300.7;992;j
WO;aptinc992j;p99.7p99.8;2001;221655.4;992;j
WO;aptinc992j;p99.7p99.8;2002;221392.6;992;j
WO;aptinc992j;p99.7p99.8;2003;225091.6;992;j
WO;aptinc992j;p99.7p99.8;2004;235852.9;992;j
WO;aptinc992j;p99.7p99.8;2005;246803.8;992;j
WO;aptinc992j;p99.7p99.8;2006;257295.6;992;j
WO;aptinc992j;p99.7p99.8;2007;258890.3;992;j
WO;aptinc992j;p99.7p99.8;2008;266248.4;992;j
WO;aptinc992j;p99.7p99.8;2009;251254.0;992;j
WO;aptinc992j;p99.7p99.8;2010;262708.4;992;j
WO;aptinc992j;p99.7p99.8;2011;272536.8;992;j
WO;aptinc992j;p99.7p99.8;2012;262345.8;992;j
WO;aptinc992j;p99.7p99.8;2013;268654.9;992;j
WO;aptinc992j;p99.7p99.8;2014;274943.7;992;j
WO;aptinc992j;p99.7p99.8;2015;278471.4;992;j
WO;aptinc992j;p99.7p99.8;2016;277544.1;992;j
WO;aptinc992j;p99.7p99.8;2017;280462.6;992;j
WO;aptinc992j;p99.7p99.8;2018;285041.5;992;j
WO;aptinc992j;p99.7p99.8;2019;286736.4;992;j
WO;aptinc992j;p9p100;1980;11186.8;992;j
WO;aptinc992j;p9p100;1981;11106.6;992;j
WO;aptinc992j;p9p100;1982;10933.5;992;j
WO;aptinc992j;p9p100;1983;10881.3;992;j
WO;aptinc992j;p9p100;1984;11115.0;992;j
WO;aptinc992j;p9p100;1985;11198.1;992;j
WO;aptinc992j;p9p100;1986;11283.4;992;j
WO;aptinc992j;p9p100;1987;11412.8;992;j
WO;aptinc992j;p9p100;1988;11666.5;992;j
WO;aptinc992j;p9p100;1989;11818.9;992;j
WO;aptinc992j;p9p100;1990;11840.7;992;j
WO;aptinc992j;p9p100;1991;11800.0;992;j
WO;aptinc992j;p9p100;1992;11672.4;992;j
WO;aptinc992j;p9p100;1993;11660.0;992;j
WO;aptinc992j;p9p100;1994;11737.8;992;j
WO;aptinc992j;p9p100;1995;11857.7;992;j
WO;aptinc992j;p9p100;1996;12045.6;992;j
WO;aptinc992j;p9p100;1997;12349.4;992;j
WO;aptinc992j;p9p100;1998;12371.8;992;j
WO;aptinc992j;p9p100;1999;12577.3;992;j
WO;aptinc992j;p9p100;2000;13008.6;992;j
WO;aptinc992j;p9p100;2001;12996.7;992;j
WO;aptinc992j;p9p100;2002;13089.1;992;j
WO;aptinc992j;p9p100;2003;13305.5;992;j
WO;aptinc992j;p9p100;2004;13831.5;992;j
WO;aptinc992j;p9p100;2005;14273.0;992;j
WO;aptinc992j;p9p100;2006;14814.5;992;j
WO;aptinc992j;p9p100;2007;15315.2;992;j
WO;aptinc992j;p9p100;2008;15415.5;992;j
WO;aptinc992j;p9p100;2009;14953.6;992;j
WO;aptinc992j;p9p100;2010;15522.5;992;j
WO;aptinc992j;p9p100;2011;15958.6;992;j
WO;aptinc992j;p9p100;2012;16204.4;992;j
WO;aptinc992j;p9p100;2013;16508.1;992;j
WO;aptinc992j;p9p100;2014;16935.6;992;j
WO;aptinc992j;p9p100;2015;17169.7;992;j
WO;aptinc992j;p9p100;2016;17455.8;992;j
WO;aptinc992j;p9p100;2017;17844.8;992;j
WO;aptinc992j;p9p100;2018;18139.3;992;j
WO;aptinc992j;p9p100;2019;18280.6;992;j
WO;sptinc992j;p53p100;1980;0.9292;992;j
WO;sptinc992j;p53p100;1981;0.927;992;j
WO;sptinc992j;p53p100;1982;0.9239;992;j
WO;sptinc992j;p53p100;1983;0.9242;992;j
WO;sptinc992j;p53p100;1984;0.9226;992;j
WO;sptinc992j;p53p100;1985;0.9223;992;j
WO;sptinc992j;p53p100;1986;0.9226;992;j
WO;sptinc992j;p53p100;1987;0.9219;992;j
WO;sptinc992j;p53p100;1988;0.9231;992;j
WO;sptinc992j;p53p100;1989;0.9236;992;j
WO;sptinc992j;p53p100;1990;0.9235;992;j
WO;sptinc992j;p53p100;1991;0.9229;992;j
WO;sptinc992j;p53p100;1992;0.9224;992;j
WO;sptinc992j;p53p100;1993;0.9219;992;j
WO;sptinc992j;p53p100;1994;0.9221;992;j
WO;sptinc992j;p53p100;1995;0.9201;992;j
WO;sptinc992j;p53p100;1996;0.9202;992;j
WO;sptinc992j;p53p100;1997;0.9187;992;j
WO;sptinc992j;p53p100;1998;0.9196;992;j
WO;sptinc992j;p53p100;1999;0.92;992;j
WO;sptinc992j;p53p100;2000;0.9204;992;j
WO;sptinc992j;p53p100;2001;0.9197;992;j
WO;sptinc992j;p53p100;2002;0.9194;992;j
WO;sptinc992j;p53p100;2003;0.9194;992;j
WO;sptinc992j;p53p100;2004;0.9181;992;j
WO;sptinc992j;p53p100;2005;0.9183;992;j
WO;sptinc992j;p53p100;2006;0.9171;992;j
WO;sptinc992j;p53p100;2007;0.9154;992;j
WO;sptinc992j;p53p100;2008;0.9127;992;j
WO;sptinc992j;p53p100;2009;0.9096;992;j
WO;sptinc992j;p53p100;2010;0.9092;992;j
WO;sptinc992j;p53p100;2011;0.9083;992;j
WO;sptinc992j;p53p100;2012;0.9061;992;j
WO;sptinc992j;p53p100;2013;0.9058;992;j
WO;sptinc992j;p53p100;2014;0.9049;992;j
