country;variable;percentile;year;value;age;pop
SV;bptinc992j;p13p100;1980;75.9585342407;992;j
SV;bptinc992j;p13p100;1981;75.9585342407;992;j
SV;bptinc992j;p13p100;1982;75.9585418701;992;j
SV;bptinc992j;p13p100;1983;75.9585342407;992;j
SV;bptinc992j;p13p100;1984;75.9585342407;992;j
SV;bptinc992j;p13p100;1985;75.9585342407;992;j
SV;bptinc992j;p13p100;1986;75.9585342407;992;j
SV;bptinc992j;p13p100;1987;75.9585342407;992;j
SV;bptinc992j;p13p100;1988;75.9585342407;992;j
SV;bptinc992j;p13p100;1989;75.9585418701;992;j
SV;bptinc992j;p13p100;1990;75.9585342407;992;j
SV;bptinc992j;p13p100;1991;75.9585342407;992;j
SV;bptinc992j;p13p100;1992;75.9585418701;992;j
SV;bptinc992j;p13p100;1993;75.9585342407;992;j
SV;bptinc992j;p13p100;1994;75.9585342407;992;j
SV;bptinc992j;p13p100;1995;75.9585342407;992;j
SV;bptinc992j;p13p100;1996;75.9585342407;992;j
SV;bptinc992j;p13p100;1997;75.9585342407;992;j
SV;bptinc992j;p13p100;1998;75.9585342407;992;j
SV;bptinc992j;p13p100;1999;75.9585342407;992;j
SV;bptinc992j;p13p100;2000;1596399.75;992;j
SV;bptinc992j;p13p100;2001;100831.359375;992;j
SV;bptinc992j;p13p100;2002;129395.7421875;992;j
SV;bptinc992j;p13p100;2003;113768.2578125;992;j
SV;bptinc992j;p13p100;2004;102152.9140625;992;j
SV;bptinc992j;p13p100;2005;117459.5546875;992;j
SV;bptinc992j;p13p100;2006;91212.8515625;992;j
SV;bptinc992j;p13p100;2007;114801.3046875;992;j
SV;bptinc992j;p13p100;2008;35.9442710876;992;j
SV;bptinc992j;p13p100;2009;111167.1484375;992;j
SV;bptinc992j;p13p100;2010;98141.4296875;992;j
SV;bptinc992j;p13p100;2011;28.2344970703;992;j
SV;bptinc992j;p13p100;2012;85163.8984375;992;j
SV;bptinc992j;p13p100;2013;129783.4140625;992;j
SV;bptinc992j;p13p100;2014;118256.234375;992;j
SV;bptinc992j;p13p100;2015;135401.515625;992;j
SV;bptinc992j;p13p100;2016;178120.21875;992;j
SV;bptinc992j;p13p100;2017;185591.34375;992;j
SV;bptinc992j;p13p100;2018;149472.71875;992;j
SV;bptinc992j;p13p100;2019;40.1978340149;992;j
SV;bptinc992j;p18p100;1980;37.3734970093;992;j
SV;bptinc992j;p18p100;1981;37.3734970093;992;j
SV;bptinc992j;p18p100;1982;37.3734970093;992;j
SV;bptinc992j;p18p100;1983;37.3734970093;992;j
SV;bptinc992j;p18p100;1984;37.3734970093;992;j
SV;bptinc992j;p18p100;1985;37.3734970093;992;j
SV;bptinc992j;p18p100;1986;37.3734970093;992;j
SV;bptinc992j;p18p100;1987;37.3734970093;992;j
SV;bptinc992j;p18p100;1988;37.3734970093;992;j
SV;bptinc992j;p18p100;1989;37.3734970093;992;j
SV;bptinc992j;p18p100;1990;37.3734970093;992;j
SV;bptinc992j;p18p100;1991;37.3734970093;992;j
SV;bptinc992j;p18p100;1992;37.3734970093;992;j
SV;bptinc992j;p18p100;1993;37.3734970093;992;j
SV;bptinc992j;p18p100;1994;37.3734970093;992;j
SV;bptinc992j;p18p100;1995;37.3734970093;992;j
SV;bptinc992j;p18p100;1996;37.3734970093;992;j
SV;bptinc992j;p18p100;1997;37.3734970093;992;j
SV;bptinc992j;p18p100;1998;37.3734970093;992;j
SV;bptinc992j;p18p100;1999;37.3734970093;992;j
SV;bptinc992j;p18p100;2000;803741.875;992;j
SV;bptinc992j;p18p100;2001;56602.84765625;992;j
SV;bptinc992j;p18p100;2002;67721.265625;992;j
SV;bptinc992j;p18p100;2003;60240.81640625;992;j
SV;bptinc992j;p18p100;2004;54076.8828125;992;j
SV;bptinc992j;p18p100;2005;70183.125;992;j
SV;bptinc992j;p18p100;2006;57949.59765625;992;j
SV;bptinc992j;p18p100;2007;61578.15234375;992;j
SV;bptinc992j;p18p100;2008;21.6128253937;992;j
SV;bptinc992j;p18p100;2009;63618.55859375;992;j
SV;bptinc992j;p18p100;2010;63273.08203125;992;j
SV;bptinc992j;p18p100;2011;17.7556667328;992;j
SV;bptinc992j;p18p100;2012;48533.65234375;992;j
SV;bptinc992j;p18p100;2013;82121.75;992;j
SV;bptinc992j;p18p100;2014;72835.1875;992;j
SV;bptinc992j;p18p100;2015;81942.3515625;992;j
SV;bptinc992j;p18p100;2016;105648.1328125;992;j
SV;bptinc992j;p18p100;2017;112372.046875;992;j
SV;bptinc992j;p18p100;2018;94977.2734375;992;j
SV;bptinc992j;p18p100;2019;26.0725059509;992;j
SV;sptinc992j;p99.993p100;1980;0.0192;992;j
SV;sptinc992j;p99.993p100;1981;0.0192;992;j
SV;sptinc992j;p99.993p100;1982;0.0192;992;j
SV;sptinc992j;p99.993p100;1983;0.0192;992;j
SV;sptinc992j;p99.993p100;1984;0.0192;992;j
SV;sptinc992j;p99.993p100;1985;0.0192;992;j
SV;sptinc992j;p99.993p100;1986;0.0192;992;j
SV;sptinc992j;p99.993p100;1987;0.0192;992;j
SV;sptinc992j;p99.993p100;1988;0.0192;992;j
SV;sptinc992j;p99.993p100;1989;0.0192;992;j
