Year,Country,undesa_five_year_change_in_international_migrants_by_origin_per_1000
1995,World,1.4474952430920909
1995,Burundi,33.98304739367207
1995,Comoros,23.58254416336765
1995,Djibouti,2.626966060423392
1995,Eritrea,92.84615423003166
1995,Ethiopia,-15.312060709117
1995,Kenya,0.9836757363982387
1995,Madagascar,0.5869212223189169
1995,Malawi,0.7505776369918465
1995,Mauritius,2.9822553150771345
1995,Mozambique,-91.04461542604966
1995,Rwanda,259.17049459521047
1995,Seychelles,-102.2138729077792
1995,Somalia,16.138106880903493
1995,South Sudan,-15.024958558710642
1995,Uganda,2.467918117712023
1995,Tanzania,0.8805655262441445
1995,Zambia,6.122501925992634
1995,Zimbabwe,7.329247643509994
1995,Angola,-9.774327448036798
1995,Cameroon,1.698604939535223
1995,Central African Republic,0.8846723609239814
1995,Chad,-16.219603578178468
1995,Congo,7.130848314996831
1995,Democratic Republic of Congo,2.965900787707133
1995,Equatorial Guinea,20.607204972945116
1995,Gabon,1.1641078721527516
1995,Sao Tome and Principe,40.21901745912408
1995,Algeria,2.0160104108146286
1995,Egypt,2.728670256733782
1995,Libya,0.2341983787571765
1995,Morocco,5.030996410162088
1995,Sudan,7.903799422454883
1995,Tunisia,1.2475069585990752
1995,Botswana,-1.8602302111459985
1995,Eswatini,-5.220988394926395
1995,Lesotho,-28.829167627902276
1995,Namibia,7.459459193815707
1995,South Africa,1.8792462868004283
1995,Benin,7.007304312958382
1995,Burkina Faso,19.260288526721823
1995,Cape Verde,40.3610777451021
1995,Cote d'Ivoire,5.8565782700959925
1995,Gambia,1.8642945939887132
1995,Ghana,3.3439406401459313
1995,Guinea,1.80187962772801
1995,Guinea-Bissau,10.784772925563669
1995,Liberia,12.430935848897883
1995,Mali,18.0621887277454
1995,Mauritania,7.448036202850067
1995,Niger,2.875571017911046
1995,Nigeria,0.7205483726803801
1995,Senegal,-1.2867434470386316
1995,Sierra Leone,92.002398725079
1995,Togo,27.397295928133712
1995,Kazakhstan,20.425260949671127
1995,Kyrgyzstan,6.011262137283141
1995,Tajikistan,3.0750384314754045
1995,Turkmenistan,-3.9169730985557676
1995,Uzbekistan,3.8502423299549435
1995,China,0.6436318643284218
1995,Hong Kong,11.194835701585443
1995,Taiwan,0.0
1995,North Korea,0.6593084899575982
1995,Japan,0.3837281961626769
1995,Mongolia,1.404689347380807
1995,South Korea,3.9978785901539906
1995,Brunei,29.379493255068795
1995,Cambodia,5.891905562471231
1995,Indonesia,1.5993865404534469
1995,Laos,13.365997610222848
1995,Malaysia,14.684733266027594
1995,Myanmar,5.1509970092660415
1995,Philippines,6.7273789796805685
1995,Singapore,3.30576262264731
1995,Thailand,1.7649035590534572
1995,Vietnam,4.495126461775126
1995,Afghanistan,-184.00945255341853
1995,Bangladesh,-0.23369814758857246
1995,Bhutan,167.41703124970775
1995,India,0.5539946960014484
1995,Iran,1.8805013285720809
1995,Maldives,-1.9870624527826746
1995,Nepal,5.004385876689151
1995,Pakistan,-0.0075054431630926744
1995,Sri Lanka,2.1841901709030416
1995,Armenia,0.6778872916802
1995,Azerbaijan,10.038945816160624
1995,Bahrain,23.41147210030903
1995,Cyprus,-12.970676567791806
1995,Georgia,6.800700607605885
1995,Iraq,5.442907267145498
1995,Israel,2.0374217850091285
1995,Jordan,5.536255116214504
1995,Kuwait,9.605786636461513
1995,Lebanon,6.749841782869697
1995,Oman,0.6079118364517547
1995,Qatar,2.194968516711559
1995,Saudi Arabia,1.2804479260724542
1995,Palestine,176.3932926282072
1995,Syria,2.857552941199433
1995,Turkey,4.424734049096805
1995,United Arab Emirates,7.6307430875504485
1995,Yemen,2.06238546726673
1995,Belarus,-3.0867450067009963
1995,Bulgaria,4.352389607491313
1995,Czechia,5.361940647931734
1995,Hungary,1.2134144621070317
1995,Poland,2.6612484132955085
1995,Moldova,-1.3016627647501429
1995,Romania,7.179656714702757
1995,Russia,-7.1874126490358865
1995,Slovakia,10.907511343194177
1995,Ukraine,1.1907955838959947
1995,Denmark,1.1835169890012993
1995,Estonia,10.973980932655792
1995,Finland,7.432098225204395
1995,Iceland,14.333381908402366
1995,Ireland,-14.910165971638392
1995,Latvia,5.536429290134727
1995,Lithuania,0.3904473848711013
1995,Norway,2.920085111138183
1995,Sweden,2.230880579365786
1995,United Kingdom,-1.3924147865315553
1995,Albania,103.07418461683763
1995,Andorra,6.295020357031006
1995,Bosnia and Herzegovina,133.39239064321194
1995,Croatia,67.0749180757167
1995,Greece,-1.6680467790150706
1995,Vatican,20.56555269922879
1995,Italy,-2.505561403937132
1995,Malta,-2.385292377412157
1995,Montenegro,108.40415912472055
1995,North Macedonia,30.21390549595388
1995,Portugal,4.855260787436968
1995,San Marino,40.23143683702989
1995,Serbia,17.357596433480083
1995,Slovenia,8.620248040555946
1995,Spain,-1.9251063144014917
1995,Austria,-1.8984712731847473
1995,Belgium,1.0567130138664622
1995,France,2.3781230533183115
1995,Germany,1.4284930266219726
1995,Liechtenstein,-13.178344773993008
1995,Luxembourg,4.329343738132281
1995,Monaco,10.054993329211545
1995,Netherlands,0.6713925113842568
1995,Switzerland,1.953965102517769
1995,Antigua and Barbuda,81.29951071761417
1995,Bahamas,15.907687585436452
1995,Barbados,18.221127634374238
1995,Cuba,9.091730660751052
1995,Dominica,51.290345264046124
1995,Dominican Republic,26.728176488786186
1995,Grenada,108.07091717687415
1995,Haiti,17.64385579511884
1995,Jamaica,51.273530264967704
1995,Saint Kitts and Nevis,143.64141930270694
1995,Saint Lucia,59.051820985763015
1995,Saint Vincent and the Grenadines,80.14401673407811
1995,Trinidad and Tobago,42.81773241907192
1995,Belize,28.261226698621
1995,Costa Rica,4.427272245230888
1995,El Salvador,-54.85305232098486
1995,Guatemala,10.923971075140035
1995,Honduras,15.798886321796598
1995,Mexico,27.86198269776265
1995,Nicaragua,-0.8118765698268663
1995,Panama,-0.5161211198295268
1995,Argentina,1.4876751484602921
1995,Bolivia,7.720338678415299
1995,Brazil,1.4759422529909276
1995,Chile,0.42980727722618056
1995,Colombia,5.678496274639129
1995,Ecuador,9.796594648458932
1995,Guyana,81.40570446789562
1995,Paraguay,7.9766154933451805
1995,Peru,7.912410828222597
1995,Suriname,30.956136797246128
1995,Uruguay,-1.0833443177148352
1995,Venezuela,2.570415228392464
1995,Canada,2.4019555788230846
1995,United States,0.3817188565008215
1995,Australia,2.239693997965774
1995,New Zealand,7.865434537706737
1995,Fiji,21.055468721789776
1995,Papua New Guinea,0.18353353333090422
1995,Solomon Islands,0.9185139001770227
1995,Vanuatu,4.412438080173167
1995,Micronesia (country),71.54879806574603
1995,Kiribati,2.4834011014462916
1995,Marshall Islands,54.069052998771156
1995,Nauru,8.658008658008658
1995,Palau,-6.58584916656953
1995,Samoa,41.699500147015584
1995,Tonga,57.756428958446214
1995,Tuvalu,41.72940417294042
2000,World,1.9440523173790638
2000,Burundi,34.19335490559379
2000,Comoros,35.42309692122177
2000,Djibouti,2.9139729952325673
2000,Eritrea,59.434752812865746
2000,Ethiopia,-5.595093524543046
2000,Kenya,1.2447223967471222
2000,Madagascar,0.6193391356499217
2000,Malawi,3.1756023611972317
2000,Mauritius,4.159821524249734
2000,Mozambique,-9.50004022713511
2000,Reunion,-0.3633756074106518
2000,Rwanda,-219.59081325103784
2000,Seychelles,-105.60754586533001
2000,Somalia,4.189692580799685
2000,South Sudan,-15.391176817870644
2000,Uganda,6.587989535292342
2000,Tanzania,-0.4086966076808395
2000,Zambia,1.8535049446319882
2000,Zimbabwe,5.3856917849137
2000,Angola,13.700424818381313
2000,Cameroon,1.6346584724039226
2000,Central African Republic,1.7061213524479724
2000,Chad,-2.0398163925887784
2000,Congo,6.253717121461141
2000,Democratic Republic of Congo,6.415660227194808
2000,Equatorial Guinea,22.300306839552608
2000,Gabon,1.164968873106315
2000,Sao Tome and Principe,41.3597255806107
2000,Algeria,1.87950366207488
2000,Egypt,3.1423375680815955
2000,Libya,0.48825163175151126
2000,Morocco,6.705848423917589
2000,Sudan,4.0434435627707535
2000,Tunisia,1.03323459699164
2000,Western Sahara,-3.4417953114254294
2000,Botswana,2.049493316327245
2000,Eswatini,3.7555995830647917
2000,Lesotho,-7.884671672885495
2000,Namibia,11.773208594977216
2000,South Africa,2.571000219646483
2000,Benin,7.624586619236446
2000,Burkina Faso,5.491839171271485
2000,Cape Verde,41.73264390043393
2000,Cote d'Ivoire,5.453531096965844
2000,Gambia,5.3448867275602785
2000,Ghana,3.518674609740726
2000,Guinea,1.353884089222624
2000,Guinea-Bissau,8.752981133017844
2000,Liberia,-103.17306237398834
2000,Mali,-4.357395202535105
2000,Mauritania,-16.76781801653628
2000,Niger,2.485888749131739
2000,Nigeria,0.6999697662454256
2000,Senegal,3.62808491067983
2000,Sierra Leone,11.18338252006186
2000,Togo,-8.62073517090183
2000,Kazakhstan,17.37799345481428
2000,Kyrgyzstan,3.3111061976396914
2000,Tajikistan,-2.291223646624881
2000,Turkmenistan,-4.234822396530833
2000,Uzbekistan,2.431736351559783
2000,China,0.6621963442682608
2000,Hong Kong,10.395487478066483
2000,Taiwan,0.0
2000,North Korea,0.8091472321739234
2000,Japan,0.43630945312264263
2000,Mongolia,1.2321594449359456
2000,South Korea,3.8238690926998253
2000,Brunei,30.585353847631513
