Year,Country,undesa_five_year_change_in_international_migrants_by_destination_per_capita
1995,Argentina,-0.001574874681895413
1995,Bolivia,0.0012909431678013584
1995,Brazil,-0.000351561776468073
1995,Chile,0.0024279486962674843
1995,Colombia,7.319864745592966e-05
1995,Ecuador,0.003180213710710546
1995,Guyana,0.0029646734918520735
1995,Paraguay,-0.0019498253865841797
1995,Peru,1.8107615865695484e-06
1995,Suriname,0.009589205410873802
1995,Uruguay,-0.0014539702723868155
1995,Venezuela,-0.00022857964131007278
1995,Canada,0.018223056229337432
1995,United States,0.019610626175318592
1995,Australia,0.011010731179309294
1995,New Zealand,0.01920303460736774
1995,Fiji,-0.0003636701279809344
1995,Papua New Guinea,-3.547286778664535e-05
1995,Solomon Islands,-0.00013360202184393058
1995,Vanuatu,0.0009098423534588876
1995,Micronesia (country),0.09037057702143488
1995,Kiribati,0.0007849091564156673
1995,Marshall Islands,0.006382050977127681
1995,Nauru,-0.019762845849802372
1995,Palau,0.11353304580953491
1995,Samoa,0.007862393413701853
1995,Tonga,0.0037823531863460176
1995,Tuvalu,-0.005915250591525059
2000,World,0.0019440523173790637
2000,Burundi,-0.02025828708559869
2000,Comoros,-0.0002581320824990136
2000,Djibouti,0.001021493163799843
2000,Eritrea,0.0002407943071340112
2000,Ethiopia,-0.002952367895843988
2000,Kenya,0.0027876813684606983
2000,Madagascar,0.0001499352500436677
2000,Malawi,-0.0008076241006728019
2000,Mauritius,0.006792406342841858
2000,Mayotte,95.79
2000,Mozambique,0.001549577473933522
2000,Reunion,0.03249517456536547
2000,Rwanda,0.01655484813620097
2000,Seychelles,0.017605372972172153
2000,Somalia,6.424525909436726e-05
2000,Uganda,-0.0009601203949622495
2000,Tanzania,-0.004670055028516073
2000,Zambia,0.009539703658104087
2000,Zimbabwe,-0.0017773035383969777
2000,Angola,0.00038394735328529933
2000,Cameroon,-0.0011311759279265157
2000,Central African Republic,0.00654237518133205
2000,Chad,0.0018240343604462319
2000,Congo,0.036530111081978116
2000,Democratic Republic of Congo,-0.022769495835228887
2000,Equatorial Guinea,0.001464911412451747
2000,Gabon,0.035009309167759586
2000,Sao Tome and Principe,-0.004013664735983804
2000,Algeria,-0.00038405736081270945
2000,Egypt,0.0002588783363492221
2000,Libya,0.011085514399037084
2000,Morocco,9.286762730366588e-05
2000,Sudan,-0.009103934996342258
2000,Tunisia,-0.00011824876057685207
2000,Western Sahara,0.000950772185476638
2000,Botswana,0.021155785224297206
2000,Eswatini,-0.0010672029535562823
2000,Lesotho,-0.00051013255083493
2000,Namibia,0.011242166007367728
2000,South Africa,0.00029256546802813833
2000,Benin,0.004216753234004462
2000,Burkina Faso,0.004846591788680018
2000,Cape Verde,0.0024475802119679198
2000,Cote d'Ivoire,0.005302449275767473
2000,Gambia,0.023999247177675175
2000,Ghana,-0.0031785090915692586
2000,Guinea,-0.026020737227929306
2000,Guinea-Bissau,-0.006252367217317834
2000,Liberia,-0.019903828296612153
2000,Mali,0.0012139097541047105
2000,Mauritania,-0.012240815111452781
2000,Niger,-0.0020949452595277916
2000,Nigeria,0.00020348557384759539
2000,Senegal,-0.005690399134248531
2000,Sierra Leone,-0.00011822264683492672
2000,Togo,0.007388708404627888
2000,Kazakhstan,-0.025315351272328028
2000,Kyrgyzstan,-0.026116952180903902
2000,Tajikistan,-0.007858013950033854
2000,Turkmenistan,-0.012067417043981038
2000,Uzbekistan,-0.004282567328039151
2000,China,5.1013878479993184e-05
2000,Hong Kong,0.034107298335777456
2000,North Korea,4.5357253353143985e-05
2000,Japan,0.0025412673149139853
2000,Mongolia,0.00032618438928229843
2000,South Korea,0.0025398889391148277
2000,Brunei,0.03466140002281145
2000,Cambodia,0.004430599113584009
2000,Indonesia,-0.0004096800822785
2000,Laos,-0.00029641033559172465
2000,Malaysia,0.02268794872108831
2000,Myanmar,-0.00033501928886612236
2000,Philippines,0.0014200218620539604
2000,Singapore,0.08940442883268568
2000,Thailand,0.0071180653760996426
2000,Vietnam,6.872696475056297e-05
2000,Afghanistan,0.00021150188135615487
2000,Bangladesh,0.00041609658165824525
2000,Bhutan,0.007047210387571191
2000,India,-0.0005119435150888046
2000,Iran,-0.007027965955496025
2000,Maldives,0.030716259359475438
2000,Nepal,0.0011559619715034804
2000,Pakistan,0.00360117392857815
2000,Sri Lanka,-3.7757741854845605e-05
2000,Armenia,-0.011760175684299925
2000,Azerbaijan,-0.002035026837608921
2000,Bahrain,0.05022795323573223
2000,Cyprus,0.019225305527050065
2000,Georgia,-0.017449516113946593
2000,Iraq,0.0004708993761019482
2000,Israel,0.009943576710799235
2000,Jordan,0.07628079676017253
2000,Kuwait,0.10057390191201214
2000,Lebanon,0.022017948492417196
2000,Oman,0.037022045676910614
2000,Qatar,-0.0033352068554029168
2000,Saudi Arabia,0.006808269905303177
2000,Palestine,-0.0020362846381632308
2000,Syria,0.00026238743192231334
2000,Turkey,0.0010245066286638327
2000,United Arab Emirates,0.1987487823329878
2000,Yemen,0.00048394311218559564
2000,Belarus,-0.00635112623187547
2000,Bulgaria,0.0013659748603110972
2000,Czechia,0.005364466293090328
2000,Hungary,-0.0024731644969932516
2000,Poland,-0.003617373987332266
2000,Moldova,-0.028411298656398246
2000,Romania,-3.536997056974518e-05
2000,Russia,-0.00019555357747955002
2000,Slovakia,0.008714798302787798
2000,Ukraine,-0.013212052780640868
2000,Denmark,0.012715888138827437
2000,Estonia,-0.04734649359486131
2000,Faeroe Islands,0.015149858994818879
2000,Finland,0.007030518587967161
2000,Iceland,0.011246652569721044
2000,Ireland,0.03268752172493686
2000,Latvia,-0.04526351110458654
2000,Lithuania,-0.01692709151355201
2000,Norway,0.013143603278233088
2000,Sweden,0.007631021380956359
2000,United Kingdom,0.009756275551753249
2000,Albania,0.0017068009354330085
2000,Andorra,-0.03148799510628537
2000,Bosnia and Herzegovina,0.0035924734003416527
2000,Croatia,-0.02005092506337404
2000,Greece,0.022903143924939157
2000,Vatican,0.015189873417721518
2000,Italy,0.006116081834075946
2000,Malta,0.00960500344215278
2000,North Macedonia,0.00802133649953829
2000,Portugal,0.011522642696980135
2000,San Marino,0.014056809905316825
2000,Serbia,0.011266586365462669
2000,Slovenia,0.020168435033279503
2000,Spain,0.015608621682756377
2000,Austria,0.012597660558394582
2000,Belgium,-0.0019096393850017788
2000,France,0.0032318004350480383
2000,Germany,0.018774059244541612
2000,Liechtenstein,0.06545323047251687
2000,Luxembourg,0.03128597175915947
2000,Monaco,0.022614159512255816
2000,Netherlands,0.013196692140014924
2000,Switzerland,0.012868146260150811
2000,Anguilla,0.06685785983151102
2000,Antigua and Barbuda,0.0726380464957175
2000,Aruba,0.0863695026307952
2000,Bahamas,0.01610495059470885
2000,Barbados,0.008102802464725186
2000,Cuba,-0.0006868334953650423
2000,Dominica,0.00864321608040201
2000,Dominican Republic,0.0038046032275737057
2000,Grenada,0.012456606085358382
2000,Guadeloupe,0.02214704590464595
2000,Haiti,-0.00010716224221691386
2000,Jamaica,0.0008434104368933868
2000,Martinique,0.020482731238435806
2000,Montserrat,-0.0808793868495361
2000,Puerto Rico,0.004449248522422682
2000,Saint Kitts and Nevis,0.036816913549440826
2000,Saint Lucia,0.01732839087133223
2000,Saint Vincent and the Grenadines,0.0015957397459804986
2000,Trinidad and Tobago,-0.0033468570242566244
2000,Turks and Caicos Islands,0.8199170124481328
2000,United States Virgin Islands,0.04458574761080593
2000,Belize,0.012300351785208847
2000,Costa Rica,-0.013461896153538452
2000,El Salvador,-0.0013288201456199376
2000,Guatemala,-0.009275716640928681
2000,Honduras,-0.018401523459542993
2000,Mexico,0.0008038637472080972
2000,Nicaragua,0.0007436909559683665
2000,Panama,0.004145419001806072
2000,Argentina,-0.001487627226708097
2000,Bolivia,0.0010762306269577954
2000,Brazil,-0.0003258818555183419
2000,Chile,0.002275726990975959
2000,Colombia,6.727232789632794e-05
2000,Ecuador,0.0028727739648925416
2000,Falkland Islands,0.06862068965517241
2000,French Guiana,0.03950734019468791
2000,Guyana,0.00302389924978372
2000,Paraguay,-0.0018714300152427054
2000,Peru,0.0003616031840430199
2000,Suriname,0.011011924984711558
2000,Uruguay,-0.001371796655997137
2000,Venezuela,-0.0002586757545711887
2000,Canada,0.02115626983698613
2000,Greenland,-0.009253327638977862
2000,Saint Pierre and Miquelon,0.025818521983161834
2000,United States,0.022586984329616706
2000,Australia,0.012264476710921355
2000,New Zealand,0.023372942986147678
2000,Fiji,-0.0003477141493765189
2000,New Caledonia,0.028254664685207462
2000,Papua New Guinea,-0.0012350387082541697
2000,Solomon Islands,-0.00047738480365429586
2000,Vanuatu,0.0008920654830129106
2000,Micronesia (country),0.10706205483916019
2000,Kiribati,0.0007108583614714769
2000,Marshall Islands,0.008097883910627733
2000,Nauru,-0.020416061925495887
2000,Palau,0.0817106365159129
2000,American Samoa,0.03179444035475164
2000,Samoa,0.007474749790775792
2000,Tonga,0.004185296339396909
2000,Tuvalu,-0.004791311754684838
2005,World,0.0027851706598797095
2005,Burundi,0.009117081295672135
2005,Comoros,-0.0009646433680768444
2005,Djibouti,-0.010720742344697975
2005,Eritrea,0.0010446984472448511
2005,Ethiopia,-0.001269648788526911
2005,Kenya,0.0017884555415951066
2005,Madagascar,0.00013726553742811828
2005,Malawi,-0.0008679742910434463
2005,Mauritius,0.003358401322411437
2005,Mayotte,91.72020725388602
2005,Mozambique,0.0035616404801285767
2005,Reunion,0.01844878022528577
2005,Rwanda,0.008609627362214968
2005,Seychelles,0.02733158868384244
2005,Somalia,6.422985058854071e-05
2005,Uganda,0.0003261019939251403
2005,Tanzania,-0.004640975317684587
2005,Zambia,-0.0076590866382304544
2005,Zimbabwe,-0.0006527447032909743
2005,Angola,0.0008347911174890669
2005,Cameroon,0.002157566103481068
2005,Central African Republic,-0.006715564161866887
2005,Chad,0.024493816253542022
2005,Congo,0.0035453485242666186
2005,Democratic Republic of Congo,-0.0022154972957090014
2005,Equatorial Guinea,0.002763075913209264
2005,Gabon,0.013946280248822409
2005,Sao Tome and Principe,-0.005918512497459866
2005,Algeria,-0.0015801641763490007
2005,Egypt,0.0013271617329137064
2005,Libya,0.009998249582012257
2005,Morocco,0.00010467709954992459
2005,Sudan,-0.008357707975640586
2005,Tunisia,-0.0001661261383202441
2005,Western Sahara,0.0014231173835443187
2005,Botswana,0.005406661304657888
2005,Eswatini,-0.0006714698105426582
2005,Lesotho,6.161969625998502e-05
2005,Namibia,-0.01454871135563035
2005,South Africa,0.006977106278650046
2005,Benin,0.014239767543452495
2005,Burkina Faso,0.00575885667752079
2005,Cape Verde,0.003613125602007628
2005,Cote d'Ivoire,0.005527033051762256
2005,Gambia,-0.00043724837975183723
2005,Ghana,0.005424382735857118
2005,Guinea,-0.03585849410264024
2005,Guinea-Bissau,0.00033607672066448017
2005,Liberia,-0.020089717144886724
2005,Mali,0.005413091564492656
2005,Mauritania,0.0002794129220375121
2005,Niger,0.00016507059281701443
2005,Nigeria,0.0034697868535843016
2005,Senegal,0.0005768195717937483
2005,Sierra Leone,0.008546966157358197
2005,Togo,0.011805989796571164
2005,Kazakhstan,0.014856581623487622
2005,Kyrgyzstan,-0.015846229021109916
2005,Tajikistan,-0.0028033743595453917
2005,Turkmenistan,-0.001264866492857942
2005,Uzbekistan,-0.0028971781025159695
2005,China,0.00012843104413981258
2005,Hong Kong,0.007698115348088855
2005,North Korea,0.00016373714256598024
2005,Japan,0.0025334749672738088
2005,Mongolia,0.0012947128140153553
2005,South Korea,0.004965825288147166
2005,Brunei,0.005874909616775127
2005,Cambodia,-0.0024100161564276704
2005,Indonesia,-1.3244098483628942e-05
2005,Laos,-0.0002741809994479869
2005,Malaysia,0.01770708875595232
2005,Myanmar,-0.0003061495633160341
2005,Philippines,-0.0007023008563177382
2005,Singapore,0.08413709097208824
2005,Thailand,0.014335732703719564
2005,Vietnam,-5.947562538333806e-05
2005,Afghanistan,0.0004442534604565306
2005,Bangladesh,0.0005352373841487467
2005,Bhutan,0.012550405090451704
2005,India,-0.0004135473126145605
2005,Iran,0.0010856429783144474
2005,Maldives,0.05617263864031739
2005,Nepal,-0.0014438423740993221
2005,Pakistan,-0.006284022582167893
2005,Sri Lanka,-3.100539125426938e-05
2005,Armenia,-0.06329903242318186
2005,Azerbaijan,-0.003010560266835
2005,Bahrain,0.18518326909645877
2005,Cyprus,0.04162186410446287
2005,Georgia,-0.001145087666543631
2005,Iraq,-0.0028103861489586377
2005,Israel,0.005849479360499397
2005,Jordan,0.04698438455824237
2005,Kuwait,0.09069260980109206
2005,Lebanon,0.010498512267382827
2005,Oman,0.016946115367063627
2005,Qatar,0.3308593614587305
2005,Saudi Arabia,0.05199961790673775
2005,Palestine,-0.00019061162294896862
2005,Syria,0.0025859996564490577
2005,Turkey,0.0006353873479291431
2005,United Arab Emirates,0.18179264211714255
2005,Yemen,0.0013393565836604764
2005,Belarus,-0.0017364417355507163
2005,Bulgaria,0.0023044208350657034
2005,Czechia,0.009919025478728407
2005,Hungary,0.006923498072862208
2005,Poland,-0.0026777376304495323
2005,Moldova,-0.01844206327224607
2005,Romania,0.0005093082050961916
2005,Russia,-0.001619722684549978
2005,Slovakia,0.0026143914330199027
2005,Ukraine,-0.01016799146527222
2005,Denmark,0.01279247970332558
2005,Estonia,-0.01166303987017298
2005,Faeroe Islands,0.02091254752851711
2005,Finland,0.010642082719061072
2005,Iceland,0.03254502061184639
2005,Ireland,0.0575903031426986
2005,Latvia,-0.023735832568086267
2005,Lithuania,-0.003917758762105447
2005,Norway,0.014831320284114421
2005,Sweden,0.013496740157548264
2005,United Kingdom,0.019837976585471397
2005,Albania,-0.003873254265730641
2005,Andorra,0.10334597000164826
2005,Bosnia and Herzegovina,-0.009471940322925044
2005,Croatia,-0.0013761784312982034
2005,Greece,0.007041729028579574
2005,Vatican,0.010025062656641603
2005,Italy,0.03145271059836799
2005,Malta,0.0075100269609720775
2005,North Macedonia,0.0009717125827557419
2005,Portugal,0.01139192733040529
2005,San Marino,0.005899604419588051
2005,Serbia,-0.013381274243192545
2005,Slovenia,0.0013584102890306113
2005,Spain,0.055656294612718045
2005,Austria,0.01582535060826378
2005,Belgium,-0.00186168712373369
2005,France,0.007507870402365649
2005,Germany,0.00502208632972479
2005,Liechtenstein,0.09836396105766461
2005,Luxembourg,0.023737135468539776
2005,Monaco,-0.01403581348620058
2005,Netherlands,0.010984805970836835
2005,Switzerland,0.031770242613260544
2005,Anguilla,0.04665314401622718
2005,Antigua and Barbuda,0.02050035599420589
2005,Aruba,0.025166329187156493
2005,Bahamas,0.027942299167610696
2005,Barbados,0.007961783439490446
2005,Cuba,-0.0006084400545358354
2005,Dominica,0.014465854349674128
2005,Dominican Republic,0.002177138572023099
2005,Grenada,0.0007357297101033844
2005,Guadeloupe,0.01452728841252852
2005,Haiti,-9.374365503900965e-05
2005,Jamaica,-0.0002437956204379562
2005,Martinique,0.006425991137086968
2005,Montserrat,0.006043956043956044
2005,Puerto Rico,-0.0007652681439814728
2005,Saint Kitts and Nevis,0.017309826688295057
2005,Saint Lucia,-0.00019582884558895524
2005,Saint Vincent and the Grenadines,0.0011876593903348462
2005,Trinidad and Tobago,0.0023594346920972438
2005,Turks and Caicos Islands,1.1220580186097429
2005,United States Virgin Islands,0.0006755615605472049
2005,Belize,0.017441983382546742
2005,Costa Rica,0.011072676632666777
2005,El Salvador,0.000713138065247837
2005,Guatemala,0.0006944853813690686
2005,Honduras,-7.06530730332906e-05
2005,Mexico,0.001647060725766856
2005,Nicaragua,0.0008329208567059874
2005,Panama,0.0078226016163487
2005,Argentina,0.003443916944892084
2005,Bolivia,0.0016341538257905585
2005,Brazil,-0.00024721815373610165
2005,Chile,0.00611936947778781
2005,Colombia,-7.236023881317391e-05
2005,Ecuador,0.002775238450266924
2005,Falkland Islands,0.03334456045806669
2005,French Guiana,0.04957413400515987
2005,Guyana,0.0030261768316545068
2005,Paraguay,-0.0014362746486793227
2005,Peru,0.0004154504355465091
2005,Suriname,0.012325286659018423
2005,Uruguay,-0.00197393039133313
2005,Venezuela,0.0023734467242814655
2005,Canada,0.01763044029574019
2005,Greenland,-0.0007930074366475171
2005,Saint Pierre and Miquelon,-0.059238095238095236
2005,United States,0.015065551832193026
2005,Australia,0.02437143256577048
2005,New Zealand,0.03896620191794993
2005,Fiji,-0.0003468815953145425
2005,New Caledonia,0.024864206173271626
2005,Papua New Guinea,0.0005645966636602061
2005,Solomon Islands,-0.0015109019020339719
2005,Vanuatu,0.0008314140728777439
2005,Micronesia (country),-0.016921844820276064
2005,Kiribati,0.0022097293081597504
2005,Marshall Islands,0.00951915594404329
2005,Nauru,-0.014317627944760358
2005,Palau,-0.013495754144763445
2005,American Samoa,-0.010596791310318996
2005,Samoa,-0.0014021655668198661
2005,Tonga,0.006114480516906489
2005,Tuvalu,-0.0009002700810243073
2010,World,0.004246549298799888
2010,Burundi,0.006287399404721699
2010,Comoros,-0.0008568992715631235
2010,Djibouti,0.01213648276469482
2010,Eritrea,-2.901808173447383e-05
2010,Ethiopia,0.000619546138096226
2010,Kenya,0.004319963006074324
2010,Madagascar,0.0001345994920488435
2010,Malawi,-0.00027091512570936397
2010,Mauritius,0.004158009155793527
2010,Mayotte,51.51075268817204
2010,Mozambique,0.00160537545162207
2010,Reunion,0.009500736477308973
2010,Rwanda,0.00036994471149392517
2010,Seychelles,0.02654673342609534
2010,Somalia,0.0022698653906222627
2010,Uganda,-0.003095395718363827
2010,Tanzania,-0.010402301582455196
2010,Zambia,-0.007565273108468581
2010,Zimbabwe,-0.0003086378917551234
2010,Angola,0.011732878146048035
2010,Cameroon,0.0012767660726221357
2010,Central African Republic,-0.0003930003088836534
2010,Chad,0.005430327337360843
2010,Congo,0.024907703747866623
2010,Democratic Republic of Congo,-0.000513088957067045
2010,Equatorial Guinea,0.002193633165190115
2010,Gabon,0.022784281708664124
2010,Sao Tome and Principe,-0.004063823653338656
2010,Algeria,0.0005431179657502695
2010,Egypt,0.0003022066705522213
2010,Libya,0.009968267091471679
2010,Morocco,0.00046275306257378637
2010,Sudan,0.00209263194972218
2010,Tunisia,0.0007646274251321902
2010,Western Sahara,0.0011347785108388312
2010,Botswana,0.005134099539732657
2010,Eswatini,-0.0007090260423856707
2010,Lesotho,6.213747917266952e-05
2010,Namibia,-0.0016617293028335293
2010,South Africa,0.01491244102759931
2010,Benin,0.006620645543649517
2010,Burkina Faso,0.004920151352006711
2010,Cape Verde,0.003395961383879637
2010,Cote d'Ivoire,0.004940694330048336
2010,Gambia,0.002229535037661743
2010,Ghana,0.0011232620491989907
2010,Guinea,-0.005362647083525311
2010,Guinea-Bissau,0.00032116053889293534
2010,Liberia,0.003070394209526394
2010,Mali,0.005478508310523935
2010,Mauritania,0.007643809741857936
2010,Niger,0.00011983703863423433
2010,Nigeria,0.00013110145162176945
2010,Senegal,0.0014035178495778128
2010,Sierra Leone,-0.01043731284006761
2010,Togo,0.007995578722931124
2010,Kazakhstan,0.014269388657205057
2010,Kyrgyzstan,-0.014262218712435208
2010,Tajikistan,-8.741401576135815e-05
2010,Turkmenistan,-0.0029631167254513327
2010,Uzbekistan,-0.0038498861758145663
2010,China,0.0001248631472466296
2010,Hong Kong,0.008428404995231344
2010,North Korea,0.0001593965336040318
2010,Japan,0.0009537401560943935
2010,Mongolia,0.0016857225002959665
2010,South Korea,0.00875802628679441
2010,Brunei,0.005521904928544595
2010,Cambodia,-0.002240605133870008
2010,Indonesia,7.516305818515531e-05
2010,Laos,0.0020137080648175887
2010,Malaysia,0.017686135308714244
2010,Myanmar,-0.00013065003858533776
2010,Philippines,-0.000520066750395544
2010,Singapore,0.0885178234203895
2010,Thailand,0.01545904465080097
2010,Vietnam,0.00011354173303812634
2010,Afghanistan,0.0005126516373141454
2010,Bangladesh,0.0019195335852411153
2010,Bhutan,0.011875968268509793
2010,India,-0.00029387307436368936
2010,Iran,0.0023072829169513585
2010,Maldives,0.02628715172394936
2010,Nepal,-0.0036589509716487938
2010,Pakistan,0.004286607386478122
2010,Sri Lanka,-2.798377908153782e-05
2010,Armenia,-0.08968155717450373
2010,Azerbaijan,-0.0027603760435274314
2010,Bahrain,0.2114558888000619
2010,Cyprus,0.05898076337140274
2010,Georgia,0.0004347299990046586
2010,Iraq,-0.0004840633156296234
2010,Israel,0.009077450511444582
2010,Jordan,0.08099010939964396
2010,Kuwait,0.1809167735112725
2010,Lebanon,0.010286158224484884
2010,Oman,0.049341840282629744
2010,Qatar,0.43655354196373597
2010,Saudi Arabia,0.07031487154517038
2010,Palestine,-0.00016766807244838783
2010,Syria,0.04218585232908389
2010,Turkey,0.0006863412762969597
2010,United Arab Emirates,0.4719980051457322
2010,Yemen,0.005032335768560665
2010,Belarus,-0.0017625249241659958
2010,Bulgaria,0.002048885853502439
2010,Czechia,0.007208551139399616
2010,Hungary,0.007033980768339683
2010,Poland,-0.0020895499958987506
2010,Moldova,-0.01018920288099381
2010,Romania,0.0015655148091086985
2010,Russia,-0.003295793114312755
2010,Slovakia,0.002928782728841682
2010,Ukraine,-0.005056223033822919
2010,Denmark,0.010871402624985847
2010,Estonia,-0.011869202306428257
2010,Faeroe Islands,0.01048265151824758
2010,Finland,0.006767324215808911
2010,Iceland,0.02996485006649144
2010,Ireland,0.03106845573333509
2010,Latvia,-0.029704250644805804
2010,Lithuania,-0.012944707209910927
2010,Norway,0.03345499007547876
2010,Sweden,0.02251549148752252
2010,United Kingdom,0.01880730763716073
2010,Albania,-0.004055251830969098
2010,Andorra,0.02078054325431596
2010,Bosnia and Herzegovina,-0.002251261510660703
2010,Croatia,-0.001392045539874538
2010,Greece,0.01198074146463329
