Year,Country,undesa_five_year_change_in_international_migrants_by_destination_per_1000
2000,Djibouti,1.021493163799843
2000,Eritrea,0.24079430713401118
2000,Ethiopia,-2.952367895843988
2000,Kenya,2.7876813684606985
2000,Madagascar,0.1499352500436677
2000,Malawi,-0.8076241006728019
2000,Mauritius,6.792406342841858
2000,Mozambique,1.5495774739335222
2000,Reunion,32.495174565365474
2000,Rwanda,16.55484813620097
2000,Seychelles,17.60537297217215
2000,Somalia,0.06424525909436726
2000,Uganda,-0.9601203949622495
2000,Tanzania,-4.670055028516074
2000,Zambia,9.539703658104086
2000,Zimbabwe,-1.7773035383969777
2000,Angola,0.38394735328529933
2000,Cameroon,-1.1311759279265157
2000,Central African Republic,6.54237518133205
2000,Chad,1.824034360446232
2000,Congo,36.53011108197811
2000,Democratic Republic of Congo,-22.769495835228888
2000,Equatorial Guinea,1.464911412451747
2000,Gabon,35.00930916775959
2000,Sao Tome and Principe,-4.013664735983804
2000,Algeria,-0.38405736081270947
2000,Egypt,0.25887833634922214
2000,Libya,11.085514399037084
2000,Morocco,0.09286762730366588
2000,Sudan,-9.103934996342257
2000,Tunisia,-0.11824876057685206
2000,Western Sahara,0.950772185476638
2000,Botswana,21.155785224297205
2000,Eswatini,-1.0672029535562824
2000,Lesotho,-0.51013255083493
2000,Namibia,11.242166007367727
2000,South Africa,0.2925654680281383
2000,Benin,4.216753234004462
2000,Burkina Faso,4.846591788680018
2000,Cape Verde,2.44758021196792
2000,Cote d'Ivoire,5.302449275767473
2000,Gambia,23.999247177675173
2000,Ghana,-3.1785090915692584
2000,Guinea,-26.020737227929306
2000,Guinea-Bissau,-6.2523672173178335
2000,Liberia,-19.903828296612154
2000,Mali,1.2139097541047106
2000,Mauritania,-12.24081511145278
2000,Niger,-2.0949452595277918
2000,Nigeria,0.20348557384759539
2000,Senegal,-5.690399134248532
2000,Sierra Leone,-0.11822264683492673
2000,Togo,7.388708404627889
2000,Kazakhstan,-25.315351272328027
2000,Kyrgyzstan,-26.1169521809039
2000,Tajikistan,-7.858013950033854
2000,Turkmenistan,-12.067417043981038
2000,Uzbekistan,-4.282567328039151
2000,China,0.05101387847999318
2000,Hong Kong,34.10729833577746
2000,North Korea,0.045357253353143986
2000,Japan,2.5412673149139855
2000,Mongolia,0.3261843892822984
2000,South Korea,2.5398889391148276
2000,Brunei,34.66140002281145
2000,Cambodia,4.430599113584009
2000,Indonesia,-0.4096800822785
2000,Laos,-0.29641033559172464
2000,Malaysia,22.68794872108831
2000,Myanmar,-0.33501928886612237
2000,Philippines,1.4200218620539604
2000,Singapore,89.40442883268568
2000,Thailand,7.118065376099643
2000,Vietnam,0.06872696475056297
2000,Afghanistan,0.21150188135615486
2000,Bangladesh,0.41609658165824526
2000,Bhutan,7.047210387571191
2000,India,-0.5119435150888045
2000,Iran,-7.0279659554960245
2000,Maldives,30.716259359475437
2000,Nepal,1.1559619715034803
2000,Pakistan,3.60117392857815
2000,Sri Lanka,-0.0377577418548456
2000,Armenia,-11.760175684299925
2000,Azerbaijan,-2.035026837608921
2000,Bahrain,50.22795323573223
2000,Cyprus,19.225305527050065
2000,Georgia,-17.449516113946594
2000,Iraq,0.4708993761019482
2000,Israel,9.943576710799235
2000,Jordan,76.28079676017254
2000,Kuwait,100.57390191201213
2000,Lebanon,22.017948492417197
2000,Oman,37.022045676910615
2000,Qatar,-3.335206855402917
2000,Saudi Arabia,6.8082699053031766
2000,Palestine,-2.036284638163231
2000,Syria,0.26238743192231334
2000,Turkey,1.0245066286638327
2000,United Arab Emirates,198.7487823329878
2000,Yemen,0.48394311218559566
2000,Belarus,-6.35112623187547
2000,Bulgaria,1.365974860311097
2000,Czechia,5.364466293090328
2000,Hungary,-2.4731644969932516
2000,Poland,-3.617373987332266
2000,Moldova,-28.411298656398245
2000,Romania,-0.035369970569745175
2000,Russia,-0.19555357747955002
2000,Slovakia,8.714798302787798
2000,Ukraine,-13.212052780640867
2000,Denmark,12.715888138827438
2000,Estonia,-47.34649359486131
2000,Faeroe Islands,15.149858994818878
2000,Finland,7.030518587967161
2000,Iceland,11.246652569721045
2000,Ireland,32.68752172493686
2000,Latvia,-45.26351110458654
2000,Lithuania,-16.92709151355201
2000,Norway,13.143603278233089
2000,Sweden,7.631021380956359
2000,United Kingdom,9.75627555175325
2000,Albania,1.7068009354330085
2000,Andorra,-31.487995106285368
2000,Bosnia and Herzegovina,3.5924734003416527
2000,Croatia,-20.050925063374038
2000,Greece,22.903143924939158
2000,Vatican,15.189873417721518
2000,Italy,6.116081834075946
2000,Malta,9.60500344215278
2000,North Macedonia,8.02133649953829
2000,Portugal,11.522642696980135
2000,San Marino,14.056809905316825
2000,Serbia,11.266586365462668
2000,Slovenia,20.168435033279504
2000,Spain,15.608621682756377
2000,Austria,12.597660558394582
2000,Belgium,-1.9096393850017788
2000,France,3.2318004350480383
2000,Germany,18.77405924454161
2000,Liechtenstein,65.45323047251688
2000,Luxembourg,31.285971759159466
2000,Monaco,22.614159512255817
2000,Netherlands,13.196692140014925
2000,Switzerland,12.86814626015081
2000,Anguilla,66.85785983151102
2000,Antigua and Barbuda,72.6380464957175
2000,Aruba,86.3695026307952
2000,Bahamas,16.10495059470885
2000,Barbados,8.102802464725187
2000,Cuba,-0.6868334953650422
2000,Dominica,8.64321608040201
2000,Dominican Republic,3.804603227573706
2000,Grenada,12.456606085358382
2000,Guadeloupe,22.14704590464595
2000,Haiti,-0.10716224221691385
2000,Jamaica,0.8434104368933868
2000,Martinique,20.482731238435807
2000,Montserrat,-80.8793868495361
2000,Puerto Rico,4.449248522422682
2000,Saint Kitts and Nevis,36.81691354944083
2000,Saint Lucia,17.328390871332232
2000,Saint Vincent and the Grenadines,1.5957397459804985
2000,Trinidad and Tobago,-3.3468570242566242
2000,Turks and Caicos Islands,819.9170124481327
2000,United States Virgin Islands,44.58574761080593
2000,Belize,12.300351785208846
2000,Costa Rica,-13.461896153538452
2000,El Salvador,-1.3288201456199376
2000,Guatemala,-9.275716640928682
2000,Honduras,-18.401523459542993
2000,Mexico,0.8038637472080972
2000,Nicaragua,0.7436909559683665
2000,Panama,4.145419001806072
2000,Argentina,-1.487627226708097
2000,Bolivia,1.0762306269577955
2000,Brazil,-0.3258818555183419
2000,Chile,2.2757269909759588
2000,Colombia,0.06727232789632795
2000,Ecuador,2.8727739648925414
2000,Falkland Islands,68.62068965517241
2000,French Guiana,39.507340194687906
2000,Guyana,3.02389924978372
2000,Paraguay,-1.8714300152427055
2000,Peru,0.36160318404301994
2000,Suriname,11.011924984711559
2000,Uruguay,-1.371796655997137
2000,Venezuela,-0.25867575457118874
2000,Canada,21.15626983698613
2000,Greenland,-9.253327638977863
2000,Saint Pierre and Miquelon,25.818521983161833
2000,United States,22.586984329616705
2000,Australia,12.264476710921354
2000,New Zealand,23.372942986147677
2000,Fiji,-0.3477141493765189
2000,New Caledonia,28.254664685207462
2000,Papua New Guinea,-1.2350387082541696
2000,Solomon Islands,-0.47738480365429586
2000,Vanuatu,0.8920654830129107
2000,Micronesia (country),107.06205483916018
2000,Kiribati,0.7108583614714769
2000,Marshall Islands,8.097883910627733
2000,Nauru,-20.41606192549589
2000,Palau,81.7106365159129
2000,American Samoa,31.79444035475164
2000,Samoa,7.4747497907757925
2000,Tonga,4.185296339396909
2000,Tuvalu,-4.7913117546848385
2005,World,2.7851706598797095
2005,Burundi,9.117081295672135
2005,Comoros,-0.9646433680768445
2005,Djibouti,-10.720742344697975
2005,Eritrea,1.044698447244851
2005,Ethiopia,-1.269648788526911
2005,Kenya,1.7884555415951067
2005,Madagascar,0.13726553742811828
2005,Malawi,-0.8679742910434463
2005,Mauritius,3.358401322411437
2005,Mozambique,3.5616404801285766
2005,Reunion,18.44878022528577
2005,Rwanda,8.609627362214969
2005,Seychelles,27.33158868384244
2005,Somalia,0.06422985058854071
2005,Uganda,0.3261019939251403
2005,Tanzania,-4.640975317684587
2005,Zambia,-7.6590866382304545
2005,Zimbabwe,-0.6527447032909743
2005,Angola,0.8347911174890669
2005,Cameroon,2.157566103481068
2005,Central African Republic,-6.7155641618668875
2005,Chad,24.493816253542022
2005,Congo,3.5453485242666187
2005,Democratic Republic of Congo,-2.2154972957090013
2005,Equatorial Guinea,2.763075913209264
2005,Gabon,13.94628024882241
2005,Sao Tome and Principe,-5.918512497459866
2005,Algeria,-1.5801641763490006
2005,Egypt,1.3271617329137064
2005,Libya,9.998249582012257
2005,Morocco,0.10467709954992459
2005,Sudan,-8.357707975640587
2005,Tunisia,-0.1661261383202441
2005,Western Sahara,1.4231173835443187
2005,Botswana,5.406661304657889
2005,Eswatini,-0.6714698105426582
2005,Lesotho,0.06161969625998502
2005,Namibia,-14.548711355630351
2005,South Africa,6.977106278650046
2005,Benin,14.239767543452496
2005,Burkina Faso,5.75885667752079
2005,Cape Verde,3.613125602007628
2005,Cote d'Ivoire,5.527033051762256
2005,Gambia,-0.4372483797518372
2005,Ghana,5.424382735857118
2005,Guinea,-35.85849410264024
2005,Guinea-Bissau,0.3360767206644802
2005,Liberia,-20.089717144886723
2005,Mali,5.413091564492656
2005,Mauritania,0.27941292203751206
2005,Niger,0.16507059281701444
2005,Nigeria,3.4697868535843015
2005,Senegal,0.5768195717937483
2005,Sierra Leone,8.546966157358197
2005,Togo,11.805989796571165
2005,Kazakhstan,14.856581623487621
2005,Kyrgyzstan,-15.846229021109917
2005,Tajikistan,-2.8033743595453915
2005,Turkmenistan,-1.264866492857942
2005,Uzbekistan,-2.8971781025159693
2005,China,0.12843104413981257
2005,Hong Kong,7.698115348088855
2005,North Korea,0.16373714256598024
2005,Japan,2.5334749672738086
2005,Mongolia,1.2947128140153552
2005,South Korea,4.965825288147166
2005,Brunei,5.874909616775127
2005,Cambodia,-2.4100161564276705
2005,Indonesia,-0.013244098483628942
2005,Laos,-0.2741809994479869
2005,Malaysia,17.70708875595232
2005,Myanmar,-0.3061495633160341
2005,Philippines,-0.7023008563177382
2005,Singapore,84.13709097208825
2005,Thailand,14.335732703719565
2005,Vietnam,-0.05947562538333806
2005,Afghanistan,0.4442534604565306
2005,Bangladesh,0.5352373841487467
2005,Bhutan,12.550405090451704
2005,India,-0.4135473126145605
2005,Iran,1.0856429783144474
2005,Maldives,56.172638640317395
2005,Nepal,-1.443842374099322
2005,Pakistan,-6.284022582167893
2005,Sri Lanka,-0.03100539125426938
2005,Armenia,-63.299032423181856
2005,Azerbaijan,-3.010560266835
2005,Bahrain,185.18326909645876
2005,Cyprus,41.62186410446287
2005,Georgia,-1.145087666543631
2005,Iraq,-2.8103861489586377
2005,Israel,5.849479360499397
2005,Jordan,46.984384558242375
2005,Kuwait,90.69260980109206
2005,Lebanon,10.498512267382827
2005,Oman,16.946115367063626
2005,Qatar,330.8593614587305
2005,Saudi Arabia,51.999617906737754
2005,Palestine,-0.19061162294896863
2005,Syria,2.585999656449058
2005,Turkey,0.6353873479291431
2005,United Arab Emirates,181.79264211714255
2005,Yemen,1.3393565836604764
2005,Belarus,-1.7364417355507162
2005,Bulgaria,2.304420835065703
2005,Czechia,9.919025478728408
2005,Hungary,6.923498072862207
2005,Poland,-2.677737630449532
2005,Moldova,-18.44206327224607
2005,Romania,0.5093082050961917
2005,Russia,-1.619722684549978
2005,Slovakia,2.6143914330199025
2005,Ukraine,-10.16799146527222
2005,Denmark,12.792479703325581
2005,Estonia,-11.66303987017298
2005,Faeroe Islands,20.91254752851711
2005,Finland,10.642082719061072
2005,Iceland,32.54502061184639
2005,Ireland,57.5903031426986
2005,Latvia,-23.735832568086266
2005,Lithuania,-3.917758762105447
2005,Norway,14.83132028411442
2005,Sweden,13.496740157548265
2005,United Kingdom,19.8379765854714
2005,Albania,-3.8732542657306412
2005,Andorra,103.34597000164825
2005,Bosnia and Herzegovina,-9.471940322925045
2005,Croatia,-1.3761784312982033
2005,Greece,7.0417290285795735
2005,Vatican,10.025062656641603
2005,Italy,31.45271059836799
2005,Malta,7.510026960972078
2005,North Macedonia,0.9717125827557419
2005,Portugal,11.39192733040529
2005,San Marino,5.8996044195880515
2005,Serbia,-13.381274243192545
2005,Slovenia,1.3584102890306113
2005,Spain,55.65629461271804
2005,Austria,15.825350608263781
2005,Belgium,-1.86168712373369
2005,France,7.50787040236565
2005,Germany,5.02208632972479
2005,Liechtenstein,98.36396105766461
2005,Luxembourg,23.737135468539776
2005,Monaco,-14.03581348620058
2005,Netherlands,10.984805970836835
2005,Switzerland,31.770242613260542
2005,Anguilla,46.65314401622718
2005,Antigua and Barbuda,20.50035599420589
2005,Aruba,25.166329187156492
2005,Bahamas,27.942299167610695
2005,Barbados,7.961783439490445
2005,Cuba,-0.6084400545358354
2005,Dominica,14.465854349674128
2005,Dominican Republic,2.177138572023099
2005,Grenada,0.7357297101033844
2005,Guadeloupe,14.52728841252852
2005,Haiti,-0.09374365503900965
2005,Jamaica,-0.24379562043795622
2005,Martinique,6.425991137086968
2005,Montserrat,6.043956043956044
2005,Puerto Rico,-0.7652681439814728
2005,Saint Kitts and Nevis,17.309826688295058
2005,Saint Lucia,-0.19582884558895525
2005,Saint Vincent and the Grenadines,1.1876593903348462
2005,Trinidad and Tobago,2.3594346920972438
2005,Turks and Caicos Islands,1122.058018609743
2005,United States Virgin Islands,0.6755615605472048
2005,Belize,17.44198338254674
2005,Costa Rica,11.072676632666777
2005,El Salvador,0.713138065247837
2005,Guatemala,0.6944853813690686
2005,Honduras,-0.0706530730332906
2005,Mexico,1.647060725766856
2005,Nicaragua,0.8329208567059874
2005,Panama,7.8226016163487
2005,Argentina,3.443916944892084
2005,Bolivia,1.6341538257905586
2005,Brazil,-0.24721815373610165
2005,Chile,6.11936947778781
2005,Colombia,-0.07236023881317391
2005,Ecuador,2.775238450266924
2005,Falkland Islands,33.34456045806669
2005,French Guiana,49.57413400515987
2005,Guyana,3.0261768316545066
2005,Paraguay,-1.4362746486793228
2005,Peru,0.4154504355465091
2005,Suriname,12.325286659018422
2005,Uruguay,-1.97393039133313
2005,Venezuela,2.3734467242814654
2005,Canada,17.63044029574019
2005,Greenland,-0.793007436647517
2005,Saint Pierre and Miquelon,-59.238095238095234
2005,United States,15.065551832193027
2005,Australia,24.37143256577048
2005,New Zealand,38.96620191794993
2005,Fiji,-0.3468815953145425
2005,New Caledonia,24.864206173271626
2005,Papua New Guinea,0.5645966636602061
2005,Solomon Islands,-1.5109019020339718
2005,Vanuatu,0.8314140728777439
2005,Micronesia (country),-16.921844820276064
2005,Kiribati,2.2097293081597504
2005,Marshall Islands,9.51915594404329
2005,Nauru,-14.317627944760359
2005,Palau,-13.495754144763445
2005,American Samoa,-10.596791310318995
2005,Samoa,-1.402165566819866
2005,Tonga,6.1144805169064895
2005,Tuvalu,-0.9002700810243073
2010,World,4.246549298799888
2010,Burundi,6.287399404721699
2010,Comoros,-0.8568992715631235
2010,Djibouti,12.13648276469482
2010,Eritrea,-0.02901808173447383
2010,Ethiopia,0.6195461380962259
2010,Kenya,4.319963006074324
2010,Madagascar,0.1345994920488435
2010,Malawi,-0.270915125709364
2010,Mauritius,4.158009155793527
2010,Mozambique,1.60537545162207
2010,Reunion,9.500736477308973
2010,Rwanda,0.36994471149392516
2010,Seychelles,26.54673342609534
2010,Somalia,2.269865390622263
2010,Uganda,-3.095395718363827
2010,Tanzania,-10.402301582455197
2010,Zambia,-7.565273108468581
2010,Zimbabwe,-0.3086378917551234
2010,Angola,11.732878146048035
2010,Cameroon,1.2767660726221357
2010,Central African Republic,-0.39300030888365345
2010,Chad,5.4303273373608425
2010,Congo,24.907703747866623
2010,Democratic Republic of Congo,-0.5130889570670449
2010,Equatorial Guinea,2.193633165190115
2010,Gabon,22.784281708664125
2010,Sao Tome and Principe,-4.063823653338656
2010,Algeria,0.5431179657502695
2010,Egypt,0.3022066705522213
2010,Libya,9.968267091471679
2010,Morocco,0.46275306257378634
2010,Sudan,2.09263194972218
2010,Tunisia,0.7646274251321903
2010,Western Sahara,1.1347785108388313
2010,Botswana,5.134099539732657
2010,Eswatini,-0.7090260423856707
2010,Lesotho,0.06213747917266953
2010,Namibia,-1.6617293028335294
2010,South Africa,14.91244102759931
2010,Benin,6.620645543649517
2010,Burkina Faso,4.9201513520067115
2010,Cape Verde,3.395961383879637
2010,Cote d'Ivoire,4.940694330048336
2010,Gambia,2.229535037661743
2010,Ghana,1.1232620491989906
2010,Guinea,-5.362647083525311
2010,Guinea-Bissau,0.32116053889293533
2010,Liberia,3.070394209526394
2010,Mali,5.478508310523934
2010,Mauritania,7.643809741857936
2010,Niger,0.11983703863423434
2010,Nigeria,0.13110145162176945
2010,Senegal,1.403517849577813
2010,Sierra Leone,-10.43731284006761
2010,Togo,7.995578722931125
2010,Kazakhstan,14.269388657205058
2010,Kyrgyzstan,-14.262218712435208
2010,Tajikistan,-0.08741401576135814
2010,Turkmenistan,-2.9631167254513326
2010,Uzbekistan,-3.849886175814566
2010,China,0.12486314724662959
2010,Hong Kong,8.428404995231343
2010,North Korea,0.1593965336040318
2010,Japan,0.9537401560943936
2010,Mongolia,1.6857225002959666
2010,South Korea,8.75802628679441
2010,Brunei,5.521904928544595
2010,Cambodia,-2.240605133870008
2010,Indonesia,0.07516305818515531
2010,Laos,2.013708064817589
2010,Malaysia,17.686135308714245
2010,Myanmar,-0.13065003858533775
2010,Philippines,-0.520066750395544
2010,Singapore,88.51782342038949
2010,Thailand,15.459044650800971
2010,Vietnam,0.11354173303812634
2010,Afghanistan,0.5126516373141454
2010,Bangladesh,1.9195335852411153
2010,Bhutan,11.875968268509792
2010,India,-0.29387307436368937
2010,Iran,2.3072829169513587
2010,Maldives,26.28715172394936
2010,Nepal,-3.658950971648794
2010,Pakistan,4.286607386478122
2010,Sri Lanka,-0.027983779081537822
2010,Armenia,-89.68155717450372
2010,Azerbaijan,-2.7603760435274314
2010,Bahrain,211.4558888000619
2010,Cyprus,58.98076337140274
2010,Georgia,0.4347299990046586
2010,Iraq,-0.4840633156296234
2010,Israel,9.077450511444582
2010,Jordan,80.99010939964396
2010,Kuwait,180.9167735112725
2010,Lebanon,10.286158224484884
2010,Oman,49.34184028262975
2010,Qatar,436.553541963736
2010,Saudi Arabia,70.31487154517038
2010,Palestine,-0.16766807244838783
2010,Syria,42.185852329083886
2010,Turkey,0.6863412762969597
2010,United Arab Emirates,471.9980051457322
2010,Yemen,5.032335768560666
2010,Belarus,-1.7625249241659957
2010,Bulgaria,2.0488858535024392
2010,Czechia,7.208551139399615
2010,Hungary,7.033980768339683
2010,Poland,-2.0895499958987505
2010,Moldova,-10.189202880993811
2010,Romania,1.5655148091086986
2010,Russia,-3.295793114312755
2010,Slovakia,2.9287827288416817
2010,Ukraine,-5.056223033822919
2010,Denmark,10.871402624985846
2010,Estonia,-11.869202306428257
2010,Faeroe Islands,10.482651518247579
2010,Finland,6.767324215808911
2010,Iceland,29.96485006649144
2010,Ireland,31.06845573333509
2010,Latvia,-29.704250644805803
2010,Lithuania,-12.944707209910927
2010,Norway,33.45499007547876
2010,Sweden,22.51549148752252
2010,United Kingdom,18.80730763716073
2010,Albania,-4.055251830969098
2010,Andorra,20.78054325431596
2010,Bosnia and Herzegovina,-2.251261510660703
2010,Croatia,-1.392045539874538
2010,Greece,11.98074146463329
2010,Vatican,-19.157088122605362
2010,Italy,30.899213339780957
2010,Malta,20.393137593329744
2010,North Macedonia,0.98225897349591
2010,Portugal,-0.7888785024237794
2010,San Marino,21.203677012267384
2010,Serbia,-3.1778645435377344
2010,Slovenia,17.89622460525337
2010,Spain,46.29851251233433
2010,Austria,17.566940092949476
2010,Belgium,23.318327027759608
2010,France,9.102898105082998
2010,Germany,5.070285856579041
2010,Liechtenstein,95.67729747749749
2010,Luxembourg,24.658882828959026
2010,Monaco,-5.054901850655733
2010,Netherlands,5.777343508126601
2010,Switzerland,34.54427729983349
2010,Anguilla,27.093436792757842
2010,Antigua and Barbuda,18.982165170964443
2010,Aruba,17.370185068246954
2010,Bahamas,25.95960961976244
2010,Barbados,7.801340512031645
2010,Cuba,-0.384826676113924
2010,Dominica,47.490723365830945
2010,Dominican Republic,2.0692891070834936
2010,Grenada,0.7342765963455619
2010,Guadeloupe,13.999823721804422
2010,Haiti,0.08261872823845816
2010,Jamaica,-0.21597857150990013
2010,Martinique,6.261489253697507
2010,Montserrat,7.883260650788325
2010,Puerto Rico,-12.583328709888056
2010,Saint Kitts and Nevis,11.487217155332477
2010,Saint Lucia,-4.5320864830089835
2010,Saint Vincent and the Grenadines,1.2285239238869388
2010,Trinidad and Tobago,2.5705044031370092
2010,Turks and Caicos Islands,837.2805226623111
2010,United States Virgin Islands,0.6925855904760122
2010,Belize,15.356705378878328
2010,Costa Rica,10.351138240706293
2010,El Salvador,0.6974588918893438
2010,Guatemala,0.626912966271645
2010,Honduras,-0.07766787653019844
2010,Mexico,2.253092546173817
2010,Nicaragua,0.4165480494871445
2010,Panama,13.26684036609199
