Year,Country,unhcr_resettlement_arrivals_by_origin_per_100000
1976,Bulgaria,0.2849796570121638
1976,Cambodia,3.214180423831554
1976,Chile,17.77467733196887
1976,Czechia,0.26641611710942065
1976,Hungary,0.5577644498334364
1976,India,0.0007841537150807431
1976,Iraq,0.8037336327310165
1976,Laos,0.903528342716045
1976,Mozambique,1.7139102680842906
1976,Poland,0.11381509844247248
1976,Romania,0.4890517090826089
1976,Russia,0.3484495943329763
1976,Vietnam,4.637917257386812
1976,Uganda,0.04527765389308588
1976,Uruguay,3.413844936124146
1977,Angola,7.287145660883054
1977,Argentina,0.25505040114739674
1977,Bulgaria,0.3181131708055273
1977,Cambodia,0.7504125184372187
1977,Chile,10.19887158732619
1977,Czechia,0.5489804257107924
1977,Hungary,0.9213499054723202
1977,India,0.0010729469566937119
1977,Iraq,0.5296075070740718
1977,Laos,0.8610135915778839
1977,Mozambique,1.6482696800140506
1977,Poland,0.20537310421099908
1977,Romania,0.534229244831649
1977,Russia,0.18905080507765354
1977,Vietnam,1.5453833677348254
1977,Uganda,0.12314601475746656
1978,Angola,2.361767906500689
1978,Argentina,0.735374518666891
1978,Brazil,0.030402751855571154
1978,Bulgaria,0.06796533314907177
1978,Cambodia,0.675552627202607
1978,Chile,5.167206006944617
1978,Czechia,0.7210424949317533
1978,Hungary,0.5330427097198094
1978,Iraq,0.11663459733615911
1978,Laos,3.8184343914078287
1978,Mozambique,0.7607864575663201
1978,Poland,0.4127753039287495
1978,Romania,0.43077327617211275
1978,Russia,0.0961398570425278
1978,Vietnam,2.4577060449233636
1978,Uganda,0.051227146289361654
1978,Uruguay,0.17386925866320968
1979,Cambodia,14.489557696281441
1979,Chile,1.3505256432389265
1979,Czechia,2.7729404832925004
1979,Ethiopia,0.06669023828306156
1979,Hungary,1.7791441273479698
1979,Iraq,0.06033588838222665
1979,Laos,122.50060876161518
1979,Poland,0.735602170895494
1979,Romania,1.1886048850325264
1979,Russia,0.831271033754876
1979,Vietnam,37.62284066534871
1980,Afghanistan,0.04492194811514993
1980,Argentina,0.13263297387646608
1980,Cambodia,53.03447584533593
1980,Chile,1.2172321541944155
1980,Czechia,9.817293975003006
1980,Ethiopia,0.1650460707609987
1980,Hungary,2.752391000202152
1980,Iran,0.028460363665491994
1980,Iraq,0.036621054410976704
1980,Laos,193.6682453749046
1980,Poland,1.35060141014605
1980,Romania,1.353045705883945
1980,South Africa,0.02101077884470902
1980,Russia,1.4110508154095411
1980,Vietnam,48.28133961042331
1980,Sudan,0.05514402032718877
1980,Tanzania,0.026971243206550692
1980,Uganda,0.04018538966928469
1980,Uruguay,1.8179392184027587
1981,Afghanistan,0.24294548933359217
1981,Argentina,0.035287665401227464
1981,Bolivia,0.17552796177983948
1981,Brazil,0.004046278844920431
1981,Cambodia,24.874630528771828
1981,Chile,0.6561895075297747
1981,Czechia,9.396535032530439
1981,Ethiopia,0.15840139753384586
1981,Hungary,3.340625947693242
1981,Iran,0.0174129738744944
1981,Iraq,0.0427225211414176
1981,Laos,30.30072339591972
1981,Poland,7.235543128408036
1981,Romania,2.0143193476384895
1981,Russia,0.5244836372256758
1981,El Salvador,0.4928894271146189
1981,Vietnam,13.815944886356963
1981,Sudan,0.03327287873087126
1981,Turkey,0.011113973329709289
1981,Uganda,0.03898609942827665
1981,Uruguay,1.942327194216363
1982,Afghanistan,33.85207767611891
1982,Albania,0.5017410414137056
1982,Angola,1.3403371908610002
1982,Argentina,0.06598470891192951
1982,Bolivia,0.17198844787993278
1982,Bulgaria,1.3660731041704643
1982,Cambodia,317.2778184581266
1982,Chile,0.6301138743496735
1982,Democratic Republic of Congo,0.03607855933117278
1982,Cuba,6.036026628535074
1982,Czechia,14.336344930529506
1982,Ethiopia,8.98764127693596
1982,Guatemala,0.09144567512904944
1982,Hungary,6.896321964729466
1982,Iran,0.6783024030224009
1982,Iraq,14.079368002668428
1982,Laos,289.8982798094668
1982,Lesotho,0.3532665141497369
1982,Mozambique,0.041017843007815455
1982,Pakistan,0.005992933348740765
1982,Poland,37.90009718801874
1982,Romania,14.81348650998156
1982,South Africa,0.019900201814580003
1982,Russia,2.0978227614998595
1982,El Salvador,4.285181125951395
1982,Vietnam,85.5330300681823
1982,Sudan,0.2056273919847342
1982,Syria,0.38580946893222323
1982,Uganda,0.17395262181013435
1982,Uruguay,2.031245979825665
1983,Afghanistan,23.887892961821166
1983,Albania,2.460571970499851
1983,Angola,0.10778064138966324
1983,Bulgaria,1.563700349442351
1983,Cambodia,211.4503701811045
1983,Chile,2.6872792179681566
1983,Democratic Republic of Congo,0.03872713347602287
1983,Colombia,0.02786079617866892
1983,Cuba,6.672475527493756
1983,Czechia,23.604176123467997
1983,Ethiopia,7.954344266169662
1983,Guatemala,1.3634971177964663
1983,Hungary,9.58834507132351
1983,Iran,3.3985047220882505
1983,Iraq,12.277555366611246
1983,Laos,94.07119381302097
1983,Mozambique,0.08842605086121748
1983,Nicaragua,0.8451392240100672
1983,Poland,21.750321194058987
1983,Romania,19.618203737359483
1983,South Africa,0.029038101279863993
1983,Russia,1.0692813877050125
1983,El Salvador,37.12848620668412
1983,Somalia,0.10576264384852735
1983,Vietnam,49.328971893698714
1983,Sudan,0.42836887129086104
1983,Syria,0.09055371787405628
1983,Uganda,0.58656492111545
1983,Uruguay,4.60806552736451
1984,Afghanistan,18.1493318833533
1984,Albania,1.5839445867316404
1984,Angola,0.8424550763430709
1984,Bulgaria,1.4160027713515657
1984,Cambodia,292.675303080999
1984,Chile,1.6227668223998453
1984,Democratic Republic of Congo,0.12362780434649949
1984,Colombia,0.020456012243605194
1984,Cuba,0.667886073787854
1984,Czechia,15.966146740203135
1984,Ethiopia,8.21600947987809
1984,Guatemala,2.9964334981371756
1984,Hungary,7.7048118905027545
1984,Indonesia,0.0030955276169879905
1984,Iran,8.037773444832682
1984,Iraq,4.25268702672399
1984,Laos,229.3440481385489
1984,Mozambique,0.20575936284239146
1984,Namibia,1.8928280744259998
1984,Nicaragua,2.0862052968752485
1984,Poland,17.947073440232895
1984,Romania,20.92763641011937
1984,South Africa,0.043967656386986735
1984,Russia,0.5199435625921377
1984,El Salvador,46.78671355876495
1984,Somalia,0.18141376655343927
1984,Vietnam,47.783143269161116
1984,Sudan,0.19210039935271772
1984,Syria,0.05829177130039615
1984,Uganda,0.788191611511006
1984,Uruguay,3.3753864149051713
1985,Afghanistan,20.388326418278663
1985,Albania,1.5153193737622788
1985,Angola,0.7528614003242122
1985,Bulgaria,1.4484109984309252
1985,Cambodia,274.97461403876713
1985,Chile,1.9009176455576697
1985,Democratic Republic of Congo,0.04015900019082218
1985,Colombia,0.016693825294577573
1985,Cuba,1.3369103111435932
1985,Czechia,16.91003435824726
1985,Ethiopia,6.1202181060748915
1985,Guatemala,5.400446113256456
1985,Hungary,9.814201177495933
1985,Indonesia,0.003030625341899998
1985,Iran,8.832624241726496
1985,Iraq,3.516371731791221
1985,Laos,158.7086813079244
1985,Mozambique,0.05484008826120491
1985,Namibia,1.0015448829819997
1985,Nicaragua,11.889641631740844
1985,Poland,14.426186774011644
1985,Romania,21.31223186876069
1985,South Africa,0.08874234230087963
1985,Russia,0.4735680179273685
1985,El Salvador,50.90338828590081
1985,Somalia,0.28577324524698927
1985,Vietnam,49.18654748172693
1985,Sudan,0.11039976218729122
1985,Syria,0.04695438372230502
1985,Uganda,0.7967384823381967
1986,Afghanistan,24.48838322734908
1986,Albania,2.7593447344639856
1986,Angola,0.048449067820555504
1986,Bulgaria,1.9281018617328065
1986,Cambodia,149.14045455870104
1986,Chile,2.860395121805025
1986,Democratic Republic of Congo,0.048885608555920106
1986,Cuba,1.6987608079974126
1986,Czechia,22.096794028249427
1986,Ethiopia,5.244759910570767
1986,Palestine,0.7150789804733932
1986,Guatemala,7.90415565427389
1986,Hungary,12.43429218076951
1986,Iran,8.536292224018373
1986,Iraq,2.966731624680291
1986,Laos,359.1003541190721
1986,Namibia,0.4032508470284042
1986,Nicaragua,16.26937906685433
1986,Pakistan,0.01260300660476315
1986,Poland,19.662994055142946
1986,Romania,13.009677862684685
1986,South Africa,0.035825220214643225
1986,Russia,0.5729351756558135
1986,El Salvador,49.63677991435606
1986,Somalia,0.430474571495963
1986,Vietnam,43.56769741941979
1986,Sudan,0.10699707965549644
1986,Syria,0.045436895286040245
1986,Uganda,0.4047691359419797
1987,Afghanistan,33.27146673137698
1987,Albania,1.536053085994652
1987,Angola,0.37420783709086336
1987,Bulgaria,1.2722427653468746
1987,Cambodia,40.119140062273104
1987,Chile,2.562699731399012
1987,Democratic Republic of Congo,0.022201992330670637
1987,Cuba,2.6539265231764095
1987,Czechia,17.73909433015166
1987,Ethiopia,6.2405897837391
1987,Guatemala,5.926539844115797
1987,Hungary,6.3869128813626626
1987,Iran,16.130865267973366
1987,Iraq,2.509677019330418
1987,Laos,414.2331514544761
1987,Mozambique,0.05474586850527277
1987,Namibia,0.38856197874410553
1987,Nicaragua,25.1939293117172
1987,Pakistan,0.0050872068326641255
1987,Poland,21.691689706984267
1987,Romania,17.02565244103628
1987,South Africa,0.20409515767619235
1987,Russia,2.618716419943543
1987,El Salvador,47.9918129755891
1987,Somalia,0.2331591003381244
1987,Vietnam,43.42094642153476
1987,Sudan,0.42068617739953656
1987,Uganda,0.5892618304240238
1988,Afghanistan,27.121689019322417
1988,Albania,2.249316770031103
1988,Angola,0.117455187006276
1988,Bulgaria,1.566582205506044
1988,Cambodia,55.15706724669506
1988,Chile,1.9536552500554185
1988,Democratic Republic of Congo,0.030822545237016746
1988,Colombia,0.15083654418770703
1988,Cuba,28.910743033987245
1988,Czechia,13.512826779789807
1988,Ethiopia,6.387798344422982
1988,Guatemala,4.218230195720227
1988,Honduras,0.10690561068440331
1988,Hungary,7.513508742456183
1988,Iran,16.637994026524932
1988,Iraq,3.389051221566357
1988,Laos,386.53835775167084
1988,Lebanon,0.2607385157720728
1988,Mozambique,0.10189682507520965
1988,Namibia,0.37409888930039764
1988,Nicaragua,26.554681495241308
1988,Pakistan,0.009862944231076632
1988,Poland,26.88782450548261
1988,Romania,15.363084969016711
1988,South Africa,0.11965503453543434
1988,Russia,14.226083588637383
1988,El Salvador,45.03949039920534
1988,Somalia,0.6994777898671648
1988,Vietnam,34.79092399141332
1988,Sudan,0.19080369644001113
1988,Syria,0.04266552345818745
1988,Uganda,0.9208826456204396
1989,Laos,318.9778790942884
1989,Afghanistan,22.664325416574936
1989,Albania,1.4426413473901851
1989,Angola,0.15713958464864985
1989,Bulgaria,1.2475356955365533
1989,Cambodia,53.490081093448175
1989,China,0.0004316457105738868
1989,Chile,0.5207233337197917
1989,Democratic Republic of Congo,0.053787913718329486
1989,Cuba,36.01496463193382
1989,Czechia,17.076444906696338
1989,Ethiopia,8.20793291745897
1989,Guatemala,4.861629193818128
1989,Hungary,10.334934559194371
1989,Iran,13.313996815694718
1989,Iraq,5.548709727870798
1989,Mozambique,0.03904435047770763
1989,Nicaragua,21.479525383312787
1989,Poland,42.664299182651305
1989,Romania,17.028593164195996
1989,South Africa,0.055663703947469494
1989,Russia,27.60174048730156
1989,El Salvador,42.918058811585105
1989,Somalia,1.359826491747185
1989,Vietnam,57.452843401850856
1989,Sudan,0.5391070015982725
1989,Uganda,0.7635846025789712
1990,Laos,221.86366890839457
1990,Afghanistan,20.382989114597596
1990,Albania,3.134443271141516
1990,Algeria,0.18246140591870638
1990,Angola,0.5907978175928619
1990,Egypt,0.026721545357560817
1990,Argentina,0.030657309892181923
1990,Austria,0.3366151585056048
1990,Bahrain,1.0082129023021533
1990,Burundi,0.5331902667403817
1990,Bangladesh,0.034893202617063857
1990,Bolivia,0.08740190410874894
1990,Bulgaria,5.304550173014294
1990,Cambodia,10.094036084730632
1990,Chad,0.15092441202364482
1990,China,0.011555942375243114
1990,Chile,2.9680705665557054
1990,Congo,0.2121574717618405
1990,Democratic Republic of Congo,0.3640353526865506
1990,Colombia,0.09666923434250677
1990,Costa Rica,0.7373127706418724
1990,Cuba,44.90899582201958
1990,Czechia,14.534550599528453
1990,Djibouti,1.1856509138827864
1990,Ecuador,0.04887140769495953
1990,Estonia,0.3194386058165937
1990,Ethiopia,11.184462100878001
1990,France,0.017646998304705813
1990,United Kingdom,0.08751298714607494
1990,Germany,0.2289574678488057
1990,Ghana,0.31137309170600913
1990,Greece,0.08801103854003378
1990,Guatemala,5.678003242722765
1990,Guyana,0.6726704748784484
1990,Haiti,0.21313130380233353
1990,Hong Kong,1.0824131948263442
1990,Honduras,2.7445350454926865
1990,Hungary,7.526162086163474
1990,India,0.002977288559238868
1990,Iran,9.502146427721629
1990,Iraq,4.363023536273058
1990,Israel,0.24728281150665368
1990,Italy,0.05433997899006064
1990,Jordan,0.14021752786402714
1990,Japan,0.004015895137845721
1990,Kenya,0.15595643571935158
1990,Kuwait,1.6226406089674756
1990,Liberia,0.24085741385614165
1990,Libya,0.20285516389232178
1990,Lebanon,15.7686391022293
1990,Sri Lanka,3.60157173975943
1990,Latvia,0.26271868046164926
1990,Mexico,0.017869239694228718
1990,Malaysia,0.027731829218077778
1990,Morocco,0.05240358938788616
1990,Mozambique,0.038499172883769764
1990,Myanmar,0.04354643312617811
1990,Nicaragua,22.283802191719772
1990,Nigeria,0.008402262166249806
1990,Pakistan,0.08267693574900352
1990,Panama,1.375991219557206
1990,Peru,0.1042070988322326
1990,Philippines,0.016156349779091805
1990,Poland,35.832273034017504
1990,Portugal,0.05052874287115231
1990,Qatar,3.5693664374573517
1990,Romania,19.796369013854733
1990,South Africa,0.1874974168154803
1990,Russia,35.18298003243536
1990,Rwanda,0.3567076052668152
1990,El Salvador,54.15483729450479
1990,Saudi Arabia,0.35111957247680853
1990,Seychelles,39.675792098849406
1990,Somalia,13.203989597913605
1990,Spain,0.05101712328522521
1990,Vietnam,73.24141581734241
1990,Sudan,0.9827477149626616
1990,Eswatini,0.8511435113074416
1990,Syria,0.39369547317696496
1990,Thailand,0.03536180680161723
1990,Tunisia,0.19411565095045696
1990,Turkey,0.038945317769498534
1990,United Arab Emirates,2.5158099513409544
1990,Uganda,0.5589362233601344
1990,Uruguay,0.1607924882894831
1990,United States,0.05037277659373328
1990,Yemen,0.06831775304276597
1990,Zambia,0.06221343713189086
1990,Zimbabwe,0.057513082548814945
1991,Laos,233.80801299953373
1991,Afghanistan,19.219467064330175
1991,Albania,43.531316483949965
1991,Algeria,0.018939058201544002
1991,Angola,0.25308392973377775
1991,Egypt,0.020896984969077336
1991,Argentina,0.02116146067526463
1991,Austria,0.07719327317232703
1991,Bahrain,1.1770198641719076
1991,Burundi,0.37736371195073143
1991,Benin,0.09709688093747428
1991,Bangladesh,0.010416752979724027
1991,Bolivia,0.09983661025612939
1991,Brazil,0.003297108942552737
1991,Bulgaria,7.687920611383598
1991,Belize,2.6159383894190524
1991,Cambodia,4.402916129937913
1991,China,0.0077123153664470975
1991,Chile,1.0966817596258833
1991,Congo,0.20641436776104813
1991,Democratic Republic of Congo,0.3341851341084943
1991,Colombia,0.08294249644117446
1991,Costa Rica,2.373455029116984
1991,Cuba,36.89499654004007
1991,Czechia,4.252663085280006
1991,Djibouti,1.8126599466418825
1991,Estonia,0.9042642518505122
1991,Ethiopia,11.606536556276504
1991,Gabon,0.5124079587204149
1991,Palestine,0.22820629849383842
1991,United Kingdom,0.06109184177450366
1991,Germany,0.1585088473914683
1991,Ghana,0.26960629589882795
1991,Greece,0.04847258521456244
1991,Guatemala,6.000038172474841
1991,Guyana,1.3432248410629208
1991,Haiti,0.06965135734475653
1991,Hong Kong,1.8275736029406693
1991,Honduras,1.2748612656744194
1991,Hungary,3.107193345588413
1991,India,0.0016829856396826796
1991,Iran,7.458517199276513
1991,Iraq,10.00589341532278
1991,Israel,0.13073875020291742
1991,Italy,0.03503355557745153
1991,Jordan,0.13296128991597644
1991,Kenya,0.12234055090928798
1991,Kuwait,0.5907555615943901
1991,Liberia,0.24508109978673046
1991,Libya,7.570014380826738
1991,Lebanon,8.933155354759215
1991,Sri Lanka,2.10427486004006
1991,Lithuania,0.16227395576033327
1991,Mexico,0.03391312260210104
1991,Malaysia,0.026997926181298308
1991,Morocco,0.03562887961385579
1991,Mozambique,0.16506566724907337
1991,Myanmar,0.06684142197295252
1991,Nicaragua,5.43634902298029
1991,Nigeria,0.01331044864484889
1991,Pakistan,0.16248617569873908
1991,Panama,0.27743483749254394
1991,Peru,0.062160385071153436
1991,Philippines,0.014183327545747733
1991,Poland,27.148639259468936
1991,Portugal,0.11093124562073696
1991,Qatar,2.2570862247975803
1991,Romania,20.642337357182267
1991,South Africa,0.07423323956614701
1991,Russia,26.55552208909152
1991,Rwanda,0.36702801044844047
1991,El Salvador,48.55686525563486
1991,Saudi Arabia,0.13116556403130206
1991,Seychelles,8.397950899980405
1991,Somalia,13.541331856663696
1991,Spain,0.02035671012255986
1991,Vietnam,71.0154978567897
1991,Sudan,0.9956229924195754
1991,Switzerland,0.07441785147327998
1991,Syria,0.12484979009629041
1991,Tanzania,0.02686458961173184
1991,Thailand,0.07163765478516557
1991,Togo,0.12943315010776604
1991,Tunisia,0.15425047262938085
1991,Turkey,0.06382133527180002
1991,United Arab Emirates,0.6710858530456199
1991,Uganda,0.991448257485128
1991,United States,0.04125098588383013
1991,Yemen,0.05690072944296543
1991,Zimbabwe,0.046812061183738464
1992,Afghanistan,17.079097414573965
1992,Albania,37.18552124581047
1992,Algeria,0.018499108157995704
1992,Angola,0.09480649244340902
1992,Egypt,0.05284077818989039
1992,Armenia,0.7551948693222417
1992,Austria,0.1532383476921922
1992,Azerbaijan,0.10706747017234114
1992,Burundi,0.2814142260871339
1992,Bangladesh,0.004630328123201697
1992,Bhutan,0.9354099434076983
1992,Belarus,0.38407230486123267
1992,Bolivia,0.20947037928242987
1992,Botswana,0.4400307728187125
1992,Bosnia and Herzegovina,15.801881723033402
1992,Bulgaria,1.9132405350204271
1992,Belize,2.573022375002573
1992,Cambodia,5.538295861168119
1992,Chad,0.07865665755455507
1992,China,0.002983315205591401
1992,Chile,0.40816867978860943
1992,Democratic Republic of Congo,0.3026738394473851
1992,Colombia,0.07262677206418765
1992,Costa Rica,1.7952092255497827
1992,Cuba,34.91864022027524
1992,Czechia,1.3908983667665697
1992,Djibouti,0.8129420372327454
1992,Ecuador,0.04665863080621169
1992,Estonia,0.7232982928187658
1992,Ethiopia,8.745013548353713
1992,France,0.008749333060214153
1992,United Kingdom,0.008703819989962407
1992,Georgia,0.09426980962211946
1992,Germany,0.10254721530160524
1992,Ghana,0.17248709461140735
1992,Greece,0.08637048754988615
1992,Guatemala,4.583587748203852
1992,Haiti,0.7377562182944142
1992,Hong Kong,0.971909264597182
1992,Honduras,0.953347556007739
1992,Croatia,3.1481981530852554
1992,Hungary,1.9017973626221714
1992,India,0.0016496078555505002
1992,Indonesia,0.3254504615233768
1992,Iran,5.869305769667074
1992,Iraq,48.40583521801645
1992,Israel,2.5879339996877646
1992,Italy,0.010499549674314467
1992,Jordan,0.4273862040236149
1992,Kenya,0.07502147983422622
1992,Kuwait,3.0850883041165016
1992,Laos,166.5205297548233
1992,Liberia,31.82434957424316
1992,Lebanon,1.3328422405663214
1992,Sri Lanka,0.7724042186350468
1992,Lithuania,0.29825631225592125
1992,Latvia,0.19082119519710683
1992,Moldova,0.8453657052040713
1992,Mexico,0.029859270044665792
1992,Malaysia,0.07367389618085046
1992,Malawi,0.051621034704408666
1992,Mozambique,0.05794582485483304
1992,Malta,1.3591019054608715
1992,Myanmar,0.15093739432908398
1992,Netherlands,0.15165645776934716
1992,Nicaragua,1.4205476256921161
1992,Pakistan,0.09393287886558158
1992,Panama,0.776412887056382
1992,Peru,0.14368553037072349
1992,Philippines,0.15379853781884514
1992,Poland,12.715462557478759
1992,Portugal,0.09044039952548937
1992,Romania,7.118464424019547
1992,South Africa,0.051716187458871084
1992,Russia,42.25102964501392
1992,Rwanda,0.3730096763186153
1992,El Salvador,39.43631911441093
1992,Saudi Arabia,0.046289101126989175
1992,Singapore,0.15626748242459626
1992,Somalia,27.291244595894934
1992,Spain,0.02029897755065026
1992,Vietnam,69.70452695555839
1992,Sao Tome and Principe,4.013678616725802
1992,Sudan,1.3135916638090286
1992,Syria,0.12132545941212203
1992,Tanzania,0.018545165861287204
1992,Thailand,0.038055024971447915
1992,Tajikistan,0.0908679525087733
1992,Togo,0.12671373997630958
1992,Tunisia,0.05804602004561256
1992,Turkey,0.08430652662025216
1992,Uganda,1.2283378842892785
1992,Ukraine,0.5718069197856221
1992,United States,0.030351303733247716
1992,Uzbekistan,0.14035012865896293
1992,Zambia,0.0591621736939891
1993,Chile,0.19361870052594007
1993,Ethiopia,8.055080614976603
1993,Sri Lanka,0.2733638656596239
1993,El Salvador,19.779698598191267
1993,Afghanistan,15.123350459431833
1993,Albania,15.210334514690178
1993,Egypt,0.03506975608283249
1993,Armenia,0.4460156087622443
1993,Austria,0.06335458203778492
1993,Azerbaijan,0.06594780046939007
1993,Burundi,0.8106168034999329
1993,Bangladesh,0.00453101128791812
1993,Belarus,0.1184000249429386
1993,Bosnia and Herzegovina,186.78872452156688
1993,Bulgaria,0.5363779701638588
1993,Cambodia,2.697897555514257
1993,Chad,0.07617393556446792
1993,China,0.0030357304016041015
1993,Democratic Republic of Congo,0.6440670411959449
1993,Colombia,0.019947980227106046
1993,Costa Rica,1.2157881658145278
1993,Cuba,28.491158657753154
