Country,Year,undesa_share_of_population_that_are_international_migrants_by_destination
Serbia,2015,9.096105489638862
Slovenia,2015,11.472388698526794
Spain,2015,12.622596469624487
Western Europe,2015,13.493313946855205
Austria,2015,17.08929493434879
Belgium,2015,15.799954836718971
France,2015,12.223347690108268
Germany,2015,12.496321713863763
Liechtenstein,2015,63.523288402509
Luxembourg,2015,43.91565106459564
Monaco,2015,68.87840309625427
Netherlands,2015,11.785689068424746
Switzerland,2015,27.21775629687439
Latin America and the Caribbean,2015,1.5132211248852254
Caribbean,2015,3.5218223896046856
Anguilla,2015,38.31500805378528
Antigua and Barbuda,2015,30.011435166878623
Aruba,2015,34.612177613356465
Bahamas,2015,15.831373597006948
Barbados,2015,12.08262800225706
Bonaire Sint Eustatius and Saba,2015,100
British Virgin Islands,2015,67.02003567997804
Cayman Islands,2015,42.437744041736195
Cuba,2015,0.04105158097152818
Curacao,2015,23.5289333750391
Dominica,2015,11.37056550755181
Dominican Republic,2015,5.342407730257959
Grenada,2015,6.438692371559172
Guadeloupe,2015,22.72422925098686
Haiti,2015,0.16873388346918433
Jamaica,2015,0.801273182097416
Martinique,2015,18.27664650724075
Montserrat,2015,27.20499395892066
Puerto Rico,2015,8.294928422551804
Saint Kitts and Nevis,2015,14.535973752050621
Saint Lucia,2015,4.841708023736818
Saint Vincent and the Grenadines,2015,4.248866083291336
Sint Maarten (Dutch part),2015,68.2938424199965
Trinidad and Tobago,2015,3.6502832890131733
Turks and Caicos Islands,2015,63.15628561105089
United States Virgin Islands,2015,54.04573606479276
Central America,2015,1.101050188140626
Belize,2015,15.131910696375433
Costa Rica,2015,8.492441424520994
El Salvador,2015,0.664951706062224
Guatemala,2015,0.46055896273940655
Honduras,2015,0.42061235364709204
Mexico,2015,0.8318607822460868
Nicaragua,2015,0.6469465875780985
Panama,2015,4.654415155386558
South America,2015,1.4744803900663273
Argentina,2015,4.84336819869598
Bolivia,2015,1.315653412614037
Brazil,2015,0.3473848924046279
Chile,2015,3.5600830658594553
Colombia,2015,0.33544773266755706
Ecuador,2015,2.3902817304343653
Falkland Islands,2015,55.39492242595204
French Guiana,2015,40.65316005639674
Guyana,2015,1.1285675752801874
Paraguay,2015,2.339182860285022
Peru,2015,0.5079430466061228
Suriname,2015,7.713150289017341
Uruguay,2015,2.309457789287438
Venezuela,2015,4.66875898195944
Northern America,2015,15.582325901099162
Bermuda,2015,30.162493131328986
Canada,2015,20.619883581795577
Greenland,2015,10.658412856078613
Saint Pierre and Miquelon,2015,16.455273698264353
United States,2015,15.014687873326881
Oceania,2015,20.252234562733907
Australia and New Zealand,2015,27.216376234778362
Australia,2015,28.11962929571208
New Zealand,2015,22.531800117325133
Melanesia,2015,1.1790774439974523
Fiji,2015,1.5830639442249421
New Caledonia,2015,25.41152946558352
Papua New Guinea,2015,0.38160915230472686
Solomon Islands,2015,0.4285953512740971
Vanuatu,2015,1.1750907320527573
Micronesia (country),2015,21.698290006616613
Guam,2015,47.011757727786666
Kiribati,2015,2.6314603297664227
Marshall Islands,2015,5.716872084116705
Micronesia (region),2015,2.5310875594658633
Nauru,2015,17.669172932330827
Northern Mariana Islands,2015,38.810304953477115
Palau,2015,27.947919615058026
Polynesia,2015,10.494682270537051
American Samoa,2015,42.13346235171846
Cook Islands,2015,23.707411410044934
French Polynesia,2015,11.005459158828202
Niue,2015,36.52173913043478
Samoa,2015,2.198852772466539
Tokelau,2015,95.02806736166801
Tonga,2015,3.9233974995038694
Tuvalu,2015,2.072258762050635
Wallis and Futuna,2015,16.718316750937856
World,2020,3.5998120638581024
Sub-Saharan Africa,2020,2.030540607131014
Northern Africa and Western Asia,2020,9.463900574439714
Central and Southern Asia,2020,0.9642871760887977
Eastern and South-Eastern Asia,2020,0.8348330357301693
Latin America and the Caribbean,2020,2.262305071112261
Oceania (excluding Australia and New Zealand),2020,2.533803238101944
Australia and New Zealand,2020,29.904194674553363
Europe and Northern America,2020,13.0241040804943
Developed regions,2020,12.350028804309483
Less developed regions,2020,1.8913557713685698
"Less developed regions, excluding least developed countries",2020,1.961179223243747
"Less developed regions, excluding China",2020,2.3551310100413376
Least developed countries,2020,1.5305599482132555
Land-locked Developing Countries (LLDC),2020,2.817763486588274
Small island developing States (SIDS),2020,7.883095683077062
High-income countries,2020,14.687919446612444
Middle-income countries,2020,1.4639582571065037
Upper-middle-income countries,2020,1.9698049369369703
Lower-middle-income countries,2020,0.965139086845763
Low-income countries,2020,1.7828647968388833
Africa,2020,1.89389077560189
Eastern Africa,2020,1.72490004155269
Burundi,2020,2.8994479000159874
Comoros,2020,1.43699078306568
Djibouti,2020,12.119206236424622
Eritrea,2020,0.39290249030926055
Ethiopia,2020,0.944226833987942
Kenya,2020,1.9529879322240675
Madagascar,2020,0.12842792098044495
Malawi,2020,1.0003264513690702
Mauritius,2020,2.2718784179806524
Mayotte,2020,40.885148435008595
Mozambique,2020,1.0841314478585884
Reunion,2020,14.71772842418475
Rwanda,2020,3.9677170125960752
Seychelles,2020,13.270286760219646
Somalia,2020,0.36864778620366334
South Sudan,2020,7.881663027575529
Uganda,2020,3.760986860803218
Tanzania,2020,0.7131875998768076
Zambia,2020,1.0223860413939199
Zimbabwe,2020,2.799859004891836
Middle Africa,2020,2.1501519041789137
Angola,2020,1.9972879184214043
Cameroon,2020,2.1819180569899705
Central African Republic,2020,1.8333400969488365
Chad,2020,3.333122486927472
Congo,2020,7.024275782281267
Democratic Republic of Congo,2020,1.0639303957316257
Equatorial Guinea,2020,16.43766683179079
Gabon,2020,18.719762702360757
Sao Tome and Principe,2020,0.9759948165960184
Northern Africa,2020,1.286558799945294
Algeria,2020,0.5709738762656112
Egypt,2020,0.5315289717378818
Libya,2020,12.028852818984275
Morocco,2020,0.27731360766748636
Sudan,2020,3.145199524306779
Tunisia,2020,0.5089004484280649
Western Sahara,2020,0.9080407814775753
Southern Africa,2020,4.629486166873325
Botswana,2020,4.689012916600223
Eswatini,2020,2.832185794422168
Lesotho,2020,0.5629589796158435
Namibia,2020,4.305179706845878
South Africa,2020,4.823062185322252
Western Africa,2020,1.879279703140329
Benin,2020,3.2522441685766417
Burkina Faso,2020,3.463518975349225
Cape Verde,2020,2.8396296322942223
Cote d'Ivoire,2020,9.723368946604733
Gambia,2020,8.923830536640592
Ghana,2020,1.533205172538361
Guinea,2020,0.924685322054899
Guinea-Bissau,2020,0.911840357561339
Liberia,2020,1.7388813085533144
Mali,2020,2.3990567499590387
Mauritania,2020,3.9204156863082464
Niger,2020,1.43785365302308
Nigeria,2020,0.6347970416764248
Saint Helena,2020,7.198155163893922
Senegal,2020,1.6419621916718479
Sierra Leone,2020,0.673763332888303
Togo,2020,3.3813853489970755
Asia,2020,1.8448069662584672
Central Asia,2020,7.484695164953015
Kazakhstan,2020,19.87607837732143
Kyrgyzstan,2020,3.050355208791404
Tajikistan,2020,2.8941220481959795
Turkmenistan,2020,3.2318679556777132
Uzbekistan,2020,3.4718697630020965
Eastern Asia,2020,0.5348778072150017
China,2020,0.07223357376434192
Hong Kong,2020,39.51576286369939
Macao,2020,62.13828768199192
North Korea,2020,0.1922082143806843
Japan,2020,2.1909184079143014
Mongolia,2020,0.6511012441844717
South Korea,2020,3.370800740085911
South-Eastern Asia,2020,1.5876550683462058
Brunei,2020,25.591622988778994
Cambodia,2020,0.47455671763531376
Indonesia,2020,0.12997232147639637
Laos,2020,0.669790734893663
Malaysia,2020,10.741395955100783
Myanmar,2020,0.1405004400494514
Philippines,2020,0.2058065039235558
Singapore,2020,43.13675283654309
Thailand,2020,5.2041506374113755
Timor-Leste,2020,0.6370397787691836
Vietnam,2020,0.07886595184974081
Southern Asia,2020,0.7144790334932092
Afghanistan,2020,0.3701621910884926
Bangladesh,2020,1.2844835298217128
Bhutan,2020,6.948051611431652
India,2020,0.35352815201380683
Iran,2020,3.330321056815326
Maldives,2020,12.964579995634013
Nepal,2020,1.6733610627492208
Pakistan,2020,1.48333805214813
Sri Lanka,2020,0.18798641028335258
Western Asia,2020,16.664410525634228
Armenia,2020,6.423691142852707
Azerbaijan,2020,2.487658019513422
Bahrain,2020,55.013126012659974
Cyprus,2020,15.767115220716917
Georgia,2020,1.9895843125458272
Iraq,2020,0.9093566355132101
Israel,2020,22.57022409113422
Jordan,2020,33.88849903069055
Kuwait,2020,72.82784494690748
Lebanon,2020,25.093788797853676
Oman,2020,46.46586334371332
Qatar,2020,77.26989371967262
Saudi Arabia,2020,38.64793876532015
Palestine,2020,5.347221242102193
Syria,2020,4.963876499036579
Turkey,2020,7.1765697858621085
United Arab Emirates,2020,88.12921620965784
Yemen,2020,1.2979059053506663
Europe,2020,11.597363259819824
Eastern Europe,2020,7.1107381131383125
Belarus,2020,11.292769078328485
Bulgaria,2020,2.6532986876919944
Czechia,2020,5.0510963600461745
Hungary,2020,6.051198973122092
Poland,2020,2.159385234157727
Moldova,2020,2.5889677223117813
Romania,2020,3.6662940992579043
Russia,2020,7.9740665775581725
Slovakia,2020,3.611243445771088
Ukraine,2020,11.426840761618502
Northern Europe,2020,14.09155081534833
Channel Islands,2020,48.365054440667436
Denmark,2020,12.388619666817617
Estonia,2020,15.022325012683382
Faeroe Islands,2020,13.940448173539345
Finland,2020,6.967544639521448
Iceland,2020,19.17186813186813
Ireland,2020,17.644633354638387
Isle of Man,2020,50.616238592529875
Latvia,2020,12.693338253272978
Lithuania,2020,5.333155052123377
Norway,2020,15.72034600189403
Sweden,2020,19.842107399841773
United Kingdom,2020,13.787211573095389
Southern Europe,2020,11.605728606299962
Albania,2020,1.696087288901244
Andorra,2020,58.98401604866369
Bosnia and Herzegovina,2020,1.0985684959377473
Croatia,2020,12.862887392491793
Gibraltar,2020,33.21361788014603
Greece,2020,12.860489284524615
Vatican,2020,100
Italy,2020,10.563686562702006
Malta,2020,25.99090907031995
Montenegro,2020,11.304457203269742
North Macedonia,2020,6.302786817575286
Portugal,2020,9.826339032787743
San Marino,2020,16.332724379751312
Serbia,2020,9.419436283458294
Slovenia,2020,13.370519093457602
Spain,2020,14.634228972894602
Western Europe,2020,16.94200371976388
Austria,2020,19.299420412151356
Belgium,2020,17.304102223921827
France,2020,13.060237972180813
Germany,2020,18.81321892875777
Liechtenstein,2020,67.85274143220494
Luxembourg,2020,47.61556353598221
Monaco,2020,67.78361023341148
Netherlands,2020,13.763352666809961
Switzerland,2020,28.785198838354276
Latin America and the Caribbean,2020,2.262305071112261
Caribbean,2020,3.6872512397325266
Anguilla,2020,38.09492067724303
Antigua and Barbuda,2020,30.00776080385589
Aruba,2020,50.19669183073263
Bahamas,2020,16.168677272357392
Barbados,2020,12.133792205894123
Bonaire Sint Eustatius and Saba,2020,100
British Virgin Islands,2020,73.30092271058636
Cayman Islands,2020,44.494826536822885
Cuba,2020,0.026698177107796366
Curacao,2020,34.86288848263254
Dominica,2020,11.50699392979678
Dominican Republic,2020,5.5659968967277
Grenada,2020,6.410472897910576
Guadeloupe,2020,22.544342171360594
Haiti,2020,0.16561232491061414
Jamaica,2020,0.7979640418065752
Martinique,2020,18.286810653804643
Montserrat,2020,27.58551710342068
Puerto Rico,2020,8.638441856238028
Saint Kitts and Nevis,2020,14.522860580538428
Saint Lucia,2020,4.54067712616199
Saint Vincent and the Grenadines,2020,4.270507539636043
Sint Maarten (Dutch part),2020,67.2659857282776
Trinidad and Tobago,2020,5.634119833568062
Turks and Caicos Islands,2020,66.50136887235911
United States Virgin Islands,2020,54.34913764209034
Central America,2020,1.281237055100505
Belize,2020,15.603552126270998
Costa Rica,2020,10.222170135964763
El Salvador,2020,0.6593536031337913
Guatemala,2020,0.4706019072686899
Honduras,2020,0.39572489895612223
Mexico,2020,0.9288749151272679
Nicaragua,2020,0.636525870269908
Panama,2020,7.257980035079522
South America,2020,2.527504820018337
Argentina,2020,5.048542477762911
Bolivia,2020,1.4059846848662845
Brazil,2020,0.5079558722333481
Chile,2020,8.605341153154372
Colombia,2020,3.744663922744631
Ecuador,2020,4.448134280561308
Falkland Islands,2020,56.187194946884865
French Guiana,2020,39.92507081109675
Guyana,2020,3.9627033699951304
Paraguay,2020,2.3773752090772837
Peru,2020,3.7138320978449317
Suriname,2020,8.148351442296219
Uruguay,2020,3.116738880171067
Venezuela,2020,4.656757822309603
Northern America,2020,15.915865117922253
Bermuda,2020,31.697525412297466
Canada,2020,21.32714089446451
Greenland,2020,10.390685549214401
Saint Pierre and Miquelon,2020,17.22174288179465
United States,2020,15.296806976894056
Oceania,2020,21.980165382904264
Australia and New Zealand,2020,29.904194674553363
Australia,2020,30.140768107898232
New Zealand,2020,28.653198632251904
Melanesia,2020,1.1154644569490757
Fiji,2020,1.5714311211854841
New Caledonia,2020,25.619371538857617
Papua New Guinea,2020,0.34724383865165487
Solomon Islands,2020,0.36687737851554425
Vanuatu,2020,1.0603939443268762
Micronesia (country),2020,21.653152422817605
Guam,2020,47.67778745489771
Kiribati,2020,2.617082196138841
Marshall Islands,2020,5.571510626076967
Micronesia (region),2020,2.462159083993358
Nauru,2020,20.31567288166882
Northern Mariana Islands,2020,37.95020588286394
Palau,2020,28.122927260667694
Polynesia,2020,10.257130238176718
American Samoa,2020,42.77044042248673
Cook Islands,2020,26.070371213846506
French Polynesia,2020,10.708640674394099
Niue,2020,36.341161928306555
Samoa,2020,2.026611561917242
Tokelau,2020,91.7037037037037
Tonga,2020,3.540308618030786
Tuvalu,2020,2.026797829036635
Wallis and Futuna,2020,18.139783033967632
