Report generated on: 02-28-2022 15:46:23
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"INTL.26-4-ARM-BCF.A","        Armenia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-ABW-BCF.A","        Aruba","--","--","--","--","--","--","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-AUS-BCF.A","        Australia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","98.6","168","201.08361","233.64","271.14857","323.62666","345.486645","338.211755","345.02755","357.31717","362.04938","344.10936","347.28771","375.89286","380.095345","508.571315","577.7534","688.35998","656.92963","740.096455","858.08387","958.484415","906.11227","1128.80866","1116.483725","1202.97016","2071.835757","2620.767453","3201.496506","3547.718293",""
"INTL.26-4-AUT-BCF.A","        Austria","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0.57","0","0","0","0","0.63567","14.514465","18.85821","36.339135","52.937185","38.1402","92.31341","98.10507","70.453425","102.166295","175.338975","128.440655","225.3097","139.98866","89.311635","190.948205","244.9074445","192.2885415","183.617734","98.89037243",""
"INTL.26-4-AZE-BCF.A","        Azerbaijan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.2032","189.9947","205.18015","192.46675","222.13135","215.06835","271.2192","274.39755","258.5058","255.1155888","283.6498664","320.7264367","409.16911",""
"INTL.26-4-BHR-BCF.A","        Bahrain","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-BGD-BCF.A","        Bangladesh","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-BRB-BCF.A","        Barbados","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-BLR-BCF.A","        Belarus","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-BEL-BCF.A","        Belgium","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.108965","125.7214","113.184575","139.812085","44.77942","32.91358","29.94712","59.82361","24.2263924","26.274645","47.0148897","139.2406177",""
"INTL.26-4-BLZ-BCF.A","        Belize","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-BEN-BCF.A","        Benin","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-BMU-BCF.A","        Bermuda","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-BTN-BCF.A","        Bhutan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-BOL-BCF.A","        Bolivia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","87","78","78","73.1","69.92","69.92","72.0426","64.62645","76.2804","55.44455","72.7489","136.3159","168.8057","175.8687","279.34165","361.6256","381.402","408.9477","416.36385","345.73385","411.41975","470.3958","519.8368","604.23965","628.67763","621.544","570.6555173","546.1118008","496.5595568","417.3574091",""
"INTL.26-4-BIH-BCF.A","        Bosnia and Herzegovina","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-BWA-BCF.A","        Botswana","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-BRA-BCF.A","        Brazil","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7735265246386","11.02878081","1.32012705246","3.1947918039162","0.0660427973934","18.274682153006","4.750533444","2.829980282","0",""
"INTL.26-4-VGB-BCF.A","        British Virgin Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-BRN-BCF.A","        Brunei","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","268","247","251","263.80305","272.63","295.94","297.70545","293.1145","288.1704","296.99915","310.41885","317.835","324.1917","341.49605","335.4925","323.13225","346.44015","330.159935","324.898","311.12515","311.83145","332.6673","313.5972","326.3106","276.1633","300.8838","283.4030235","291.9138662","288.5397542","291.2109262","274.5512482"
"INTL.26-4-BGR-BCF.A","        Bulgaria","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1059441","1.1300704","0.443343206","0.271052612","0.097132772"
"INTL.26-4-BFA-BCF.A","        Burkina Faso","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-MMR-BCF.A","        Burma","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","3.17835","54.73825","177.9876","218.953","250.38335","265.92195","312.8909","317.1287","331.961","301.94325","292.76135","311.12515","302.64955","299.11805","306.88735","413.1855","491.23165","521.9201243","497.3764078","462.9898686","501.0512272",""
"INTL.26-4-BDI-BCF.A","        Burundi","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-CPV-BCF.A","        Cabo Verde","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-KHM-BCF.A","        Cambodia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-CMR-BCF.A","        Cameroon","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.13487251","56.6148417",""
"INTL.26-4-CAN-BCF.A","        Canada","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1436.96","1684","2044.63","2225.445","2521.6","2795.18","2829.331855","2888.590425","3148.6854","3359.1628","3575.50249","3822.4956","3804.48495","3583.41305","3717.292215","3752.960365","3605.73213","3843.82586","3672.159645","3257.4556","3375.725535","3274.33617","3117.96135","2911.72175","2753.545865","2763.504695","2918.079","2964.603","2810.662433","2687.240819",""
"INTL.26-4-CYM-BCF.A","        Cayman Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-CAF-BCF.A","        Central African Republic","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-TCD-BCF.A","        Chad","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-CHL-BCF.A","        Chile","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.713292","9.7821719","5.634731893","0",""
"INTL.26-4-CHN-BCF.A","        China","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13.6295","14.6995","16.4819","17.379","18.7632","19.8902","65.82716","103.9638285","96.8867025","106.955009","95.27987","96.1592135","91.39522","67.87543","89.13506","108.41705","105.895559","94.99735","118.6584","113.255205","141.9663","112.831425","102.06035","96.869045","90.79982466","112.9505569","117.5975377","122.7250062","117.0421389","125.3258456",""
"INTL.26-4-COL-BCF.A","        Colombia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5315","52.9725","63.567","76.9867","74.51465","64.9796","74.1615","33.54925","14.126","0","0","0","0","0"
"INTL.26-4-COM-BCF.A","        Comoros","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-COG-BCF.A","        Congo-Brazzaville","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-COD-BCF.A","        Congo-Kinshasa","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-COK-BCF.A","        Cook Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-CRI-BCF.A","        Costa Rica","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-HRV-BCF.A","        Croatia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.94765","10.45324","12.07773","6.3567","5.50914","3.60213","13.27844","15.32671","12.960605","12.8546609","6.0742385","3.9821551","1.59286204","1.217401702"
"INTL.26-4-CUB-BCF.A","        Cuba","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-CYP-BCF.A","        Cyprus","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-CZE-BCF.A","        Czech Republic","--","--","--","--","--","--","--","--","--","--","--","--","--","0.14","0","0.04","0.105945","0.035315","0.035315","0","0.035315","0","0.035315","1.801065","3.10772","3.001775","4.37906","14.19663","34.18492","0.98882","5.615085","5.897605","0.247205","0.28252","0.035315","0","0","0","0","0","0"
"INTL.26-4-CIV-BCF.A","        Côte d’Ivoire","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-DNK-BCF.A","        Denmark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","37","50","54.88","57.28","59.54","59.4","67.698855","104.88555","95.3505","95.70365","107.3576","119.117495","116.18635","101.28342","144.7915","197.022385","184.944655","159.55317","194.79754","141.47189","124.838525","110.359375","105.45059","78.96434","73.914295","77.41048","74.6559334","78.9643268","54.01327695","47.22691846","60.05557346"
"INTL.26-4-DJI-BCF.A","        Djibouti","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-DMA-BCF.A","        Dominica","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-DOM-BCF.A","        Dominican Republic","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.370626054","1.073038454","1.011536329",""
"INTL.26-4-ECU-BCF.A","        Ecuador","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-EGY-BCF.A","        Egypt","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","12.36025","38.8465","292.76135","596.8235","560.413735","597.5298","646.9708","535.3754","371.5138","267.33455","175.1624","25.4268","0","1.5538468","41.61443462","73.83049114","176.894851",""
"INTL.26-4-SLV-BCF.A","        El Salvador","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-GNQ-BCF.A","        Equatorial Guinea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.4686665","157.15175","166.6868","182.2254","185.7569","169.15885","179.75335","169.15885","176.92815","163.2966758","172.2666096","156.0453256","126.0043526",""
"INTL.26-4-ERI-BCF.A","        Eritrea","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-EST-BCF.A","        Estonia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-SWZ-BCF.A","        Eswatini","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-ETH-BCF.A","        Ethiopia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-FLK-BCF.A","        Falkland Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-FRO-BCF.A","        Faroe Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-FJI-BCF.A","        Fiji","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-FIN-BCF.A","        Finland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.035315","0","0","0","0.1412588","0.570446518","2.472029","6.396754"
"INTL.26-4-CSK-BCF.A","        Former Czechoslovakia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","26","1","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.26-4-SCG-BCF.A","        Former Serbia and Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.26-4-SUN-BCF.A","        Former U.S.S.R.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3935","3748","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.26-4-YUG-BCF.A","        Former Yugoslavia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.26-4-FRA-BCF.A","        France","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12","18","37.29","20.24","25.956525","25.11","28.252","47.03958","28.499205","26.48625","27.086605","27.5457","27.19255","27.19255","27.19255","31.7835","31.7835","38.8465","35.315","29.6646","54.03195","41.31855","214.07953","177.49319","249.924255","191.371985","131.2663656","213.3377284","209.2864617","381.0956347","321.4981621"
"INTL.26-4-GUF-BCF.A","        French Guiana","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-PYF-BCF.A","        French Polynesia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-GAB-BCF.A","        Gabon","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-GMB-BCF.A","        Gambia, The","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-GEO-BCF.A","        Georgia","--","--","--","--","--","--","--","--","--","--","--","--","7.06","7.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-DEU-BCF.A","        Germany","--","--","--","--","--","--","--","--","--","--","--","46","55.23","64.7","71.371615","119.19","127.239945","135.856805","148.81741","193.702775","189.606235","235.69231","258.823635","450.089675","504.65135","714.669655","547.3825","553.45668","531.384805","467.21745","722.96868","621.68526","600.955355","775.552715","786.60631","1147.94939","1179.5675577873","1222.2162041","0","0","0"
"INTL.26-4-DDR-BCF.A","        Germany, East","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.26-4-DEUW-BCF.A","        Germany, West","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","46.19","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.26-4-GHA-BCF.A","        Ghana","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-GIB-BCF.A","        Gibraltar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-GRC-BCF.A","        Greece","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5297205","1.173860628"
"INTL.26-4-GRL-BCF.A","        Greenland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-GRD-BCF.A","        Grenada","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-GLP-BCF.A","        Guadeloupe","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-GUM-BCF.A","        Guam","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-GTM-BCF.A","        Guatemala","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-GIN-BCF.A","        Guinea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-GNB-BCF.A","        Guinea-Bissau","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-GUY-BCF.A","        Guyana","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-HTI-BCF.A","        Haiti","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-HITZ-BCF.A","        Hawaiian Trade Zone","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","--","--","--"
"INTL.26-4-HND-BCF.A","        Honduras","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-HKG-BCF.A","        Hong Kong","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-HUN-BCF.A","        Hungary","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","0.28","5.33","0","0","0","0","0","0.07063","0.176575","2.8252","0.14126","0","0","0","0","0.176575","0.741615","0.812245","3.03709","8.016505","20.023605","29.488025","51.63053","26.1331","19.246675","37.6809484","124.3079075","176.4660555","245.7759395","132.6982701"
"INTL.26-4-ISL-BCF.A","        Iceland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-4-IND-BCF.A","        India","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.53505","2.5296368869976","2.6817419375161","1.264870835","3.246144656",""
