year,country,value
2021,Papua New Guinea,45.964
2022,Papua New Guinea,44.57899999999999
2023,Papua New Guinea,43.31100000000001
2024,Papua New Guinea,42.108999999999995
2025,Papua New Guinea,40.946
2026,Papua New Guinea,39.86
2027,Papua New Guinea,38.896
2028,Papua New Guinea,37.817
2029,Papua New Guinea,36.885999999999996
2030,Papua New Guinea,36.009
2018,Samoa,13.787
2019,Samoa,13.402999999999999
2020,Samoa,13.327
2021,Samoa,12.972999999999999
2022,Samoa,12.623
2023,Samoa,12.375
2024,Samoa,12.147
2025,Samoa,11.899000000000001
2026,Samoa,11.710999999999999
2027,Samoa,11.425
2028,Samoa,11.045
2029,Samoa,10.932
2030,Samoa,10.763
2018,Solomon Islands,25.287
2019,Solomon Islands,24.572
2020,Solomon Islands,23.899
2021,Solomon Islands,23.298000000000002
2022,Solomon Islands,22.749000000000002
2023,Solomon Islands,22.229
2024,Solomon Islands,21.686
2025,Solomon Islands,21.191999999999997
2026,Solomon Islands,20.728
2027,Solomon Islands,20.391
2028,Solomon Islands,19.915
2029,Solomon Islands,19.482
2030,Solomon Islands,19.081
2018,Tonga,16.268
2019,Tonga,15.949000000000002
2020,Tonga,15.66
2021,Tonga,15.379000000000001
2022,Tonga,15.123
2023,Tonga,14.875
2024,Tonga,14.642000000000001
2025,Tonga,14.415999999999999
2026,Tonga,14.187999999999999
2027,Tonga,13.655
2028,Tonga,13.415999999999999
2029,Tonga,13.215
2030,Tonga,13.014000000000001
2018,Vanuatu,28.595
2019,Vanuatu,27.820999999999998
2020,Vanuatu,27.136
2021,Vanuatu,26.47
2022,Vanuatu,25.822
2023,Vanuatu,25.236
2024,Vanuatu,24.704
2025,Vanuatu,24.16
2026,Vanuatu,23.666
2027,Vanuatu,23.285
2028,Vanuatu,22.721
2029,Vanuatu,22.359
2030,Vanuatu,21.3
2018,Armenia,9.214
2019,Armenia,8.817
2020,Armenia,8.562000000000001
2021,Armenia,8.257
2022,Armenia,7.989
2023,Armenia,7.718
2024,Armenia,7.4910000000000005
2025,Armenia,7.209
2026,Armenia,7.109
2027,Armenia,7.047000000000001
2028,Armenia,6.607
2029,Armenia,6.478
2030,Armenia,6.372999999999999
2018,Azerbaijan,34.052
2019,Azerbaijan,32.989000000000004
2020,Azerbaijan,31.989
2021,Azerbaijan,31.079
2022,Azerbaijan,30.236
2023,Azerbaijan,29.445999999999998
2024,Azerbaijan,28.706
2025,Azerbaijan,28.024
2026,Azerbaijan,27.392
2027,Azerbaijan,26.771
2028,Azerbaijan,26.156
2029,Azerbaijan,25.570999999999998
2030,Azerbaijan,24.993000000000002
2018,Georgia,10.634
2019,Georgia,10.222000000000001
2020,Georgia,9.859
2021,Georgia,9.509
2022,Georgia,9.189
2023,Georgia,8.887
2024,Georgia,8.611
2025,Georgia,8.354
2026,Georgia,8.097000000000001
2027,Georgia,7.879
2028,Georgia,7.643
2029,Georgia,7.436
2030,Georgia,7.232
2018,Kazakhstan,13.655999999999999
2019,Kazakhstan,13.216
2020,Kazakhstan,12.807
2021,Kazakhstan,12.425
2022,Kazakhstan,12.065
2023,Kazakhstan,11.729000000000001
2024,Kazakhstan,11.409
2025,Kazakhstan,11.104000000000001
2026,Kazakhstan,10.814
2027,Kazakhstan,10.529000000000002
2028,Kazakhstan,10.24
2029,Kazakhstan,9.949
2030,Kazakhstan,9.636000000000001
2018,Kyrgyzstan,19.436
2019,Kyrgyzstan,18.837
2020,Kyrgyzstan,18.272000000000002
2021,Kyrgyzstan,17.757
2022,Kyrgyzstan,17.281
2023,Kyrgyzstan,16.831
2024,Kyrgyzstan,16.421
2025,Kyrgyzstan,16.029
2026,Kyrgyzstan,15.655999999999999
2027,Kyrgyzstan,15.309000000000001
2028,Kyrgyzstan,14.970999999999998
2029,Kyrgyzstan,14.654000000000002
2030,Kyrgyzstan,14.337
2018,Mongolia,24.718000000000004
2019,Mongolia,23.714000000000002
2020,Mongolia,22.783
2021,Mongolia,21.944000000000003
2022,Mongolia,21.186
2023,Mongolia,20.439
2024,Mongolia,19.772000000000002
2025,Mongolia,19.155
2026,Mongolia,18.535
2027,Mongolia,17.977999999999998
2028,Mongolia,17.448
2029,Mongolia,16.956
2030,Mongolia,16.494
2018,Tajikistan,45.326
2019,Tajikistan,43.757
2020,Tajikistan,42.468
2021,Tajikistan,41.098
2022,Tajikistan,39.868
2023,Tajikistan,38.659
2024,Tajikistan,37.604
2025,Tajikistan,36.603
2026,Tajikistan,32.638000000000005
2027,Tajikistan,31.785
2028,Tajikistan,30.555999999999997
2029,Tajikistan,29.825
2030,Tajikistan,28.959
2018,Turkmenistan,28.111
2019,Turkmenistan,27.177
2020,Turkmenistan,26.307
2021,Turkmenistan,25.489
2022,Turkmenistan,24.69
2023,Turkmenistan,23.947
2024,Turkmenistan,23.226999999999997
2025,Turkmenistan,22.544
2026,Turkmenistan,20.395
2027,Turkmenistan,19.644000000000002
2028,Turkmenistan,18.969
2029,Turkmenistan,18.36
2030,Turkmenistan,17.796
2018,Uzbekistan,22.897
2019,Uzbekistan,22.026999999999997
2020,Uzbekistan,21.279
2021,Uzbekistan,20.614
2022,Uzbekistan,19.998
2023,Uzbekistan,19.474
2024,Uzbekistan,18.985
2025,Uzbekistan,18.525
2026,Uzbekistan,18.099
2027,Uzbekistan,17.703
2028,Uzbekistan,17.315
2029,Uzbekistan,16.95
2030,Uzbekistan,16.611
2018,Albania,12.319
2019,Albania,11.992
2020,Albania,11.693
2021,Albania,11.4
2022,Albania,11.127
2023,Albania,10.867
2024,Albania,10.624
2025,Albania,10.384
2026,Albania,10.162
2027,Albania,9.966000000000001
2028,Albania,9.737
2029,Albania,9.54
2030,Albania,9.336
2018,Bosnia and Herzegovina,6.2860000000000005
2019,Bosnia and Herzegovina,6.081
2020,Bosnia and Herzegovina,5.952000000000001
2021,Bosnia and Herzegovina,5.789
2022,Bosnia and Herzegovina,5.655
2023,Bosnia and Herzegovina,5.483
2024,Bosnia and Herzegovina,5.352
2025,Bosnia and Herzegovina,5.255
2026,Bosnia and Herzegovina,5.026
2027,Bosnia and Herzegovina,5.226
2028,Bosnia and Herzegovina,4.763999999999999
2029,Bosnia and Herzegovina,4.939
2030,Bosnia and Herzegovina,4.7780000000000005
2018,Bulgaria,7.479
2019,Bulgaria,7.242999999999999
2020,Bulgaria,7.002999999999999
2021,Bulgaria,6.791
2022,Bulgaria,6.582000000000001
2023,Bulgaria,6.372999999999999
2024,Bulgaria,6.165
2025,Bulgaria,5.965
2026,Bulgaria,5.792000000000001
2027,Bulgaria,5.611000000000001
2028,Bulgaria,5.43
2029,Bulgaria,5.271
2030,Bulgaria,5.1080000000000005
2018,Croatia,4.129
2019,Croatia,3.995
2020,Croatia,3.875
2021,Croatia,3.765
2022,Croatia,3.662
2023,Croatia,3.5610000000000004
2024,Croatia,3.443
2025,Croatia,3.3539999999999996
2026,Croatia,3.2689999999999997
2027,Croatia,3.195
2028,Croatia,3.1039999999999996
2029,Croatia,3.034
2030,Croatia,2.955
2018,Czech Republic,2.779
2019,Czech Republic,2.698
2020,Czech Republic,2.6239999999999997
2021,Czech Republic,2.559
2022,Czech Republic,2.496
2023,Czech Republic,2.405
2024,Czech Republic,2.34
2025,Czech Republic,2.281
2026,Czech Republic,2.225
2027,Czech Republic,2.1719999999999997
2028,Czech Republic,2.116
2029,Czech Republic,2.062
2030,Czech Republic,2.01
2018,Hungary,4.609
2019,Hungary,4.462
2020,Hungary,4.325
2021,Hungary,4.195
2022,Hungary,4.075
2023,Hungary,3.9589999999999996
2024,Hungary,3.8480000000000003
2025,Hungary,3.741
2026,Hungary,3.636
2027,Hungary,3.535
2028,Hungary,3.432
2029,Hungary,3.3360000000000003
2030,Hungary,3.2430000000000003
2018,Macedonia,9.339
2019,Macedonia,9.131
2020,Macedonia,8.937999999999999
2021,Macedonia,8.757
2022,Macedonia,8.565
2023,Macedonia,8.38
2024,Macedonia,8.22
2025,Macedonia,7.92
2026,Macedonia,7.77
2027,Macedonia,7.648
2028,Macedonia,7.434
2029,Macedonia,7.266
2030,Macedonia,7.093
2018,Montenegro,3.9219999999999997
2019,Montenegro,3.81
2020,Montenegro,3.6919999999999997
2021,Montenegro,3.576
2022,Montenegro,3.466
2023,Montenegro,3.3680000000000003
2024,Montenegro,3.22
2025,Montenegro,3.127
2026,Montenegro,3.0389999999999997
2027,Montenegro,2.9539999999999997
2028,Montenegro,2.8739999999999997
2029,Montenegro,2.8089999999999997
2030,Montenegro,2.741
2018,Poland,4.224
2019,Poland,4.06
2020,Poland,3.912
2021,Poland,3.767
2022,Poland,3.636
2023,Poland,3.514
2024,Poland,3.367
2025,Poland,3.2510000000000003
2026,Poland,3.147
2027,Poland,3.0439999999999996
2028,Poland,2.947
2029,Poland,2.85
2030,Poland,2.761
2018,Romania,8.34
2019,Romania,7.9670000000000005
2020,Romania,7.641
2021,Romania,7.3389999999999995
2022,Romania,7.046
2023,Romania,6.774
2024,Romania,6.515
2025,Romania,5.907
2026,Romania,5.647
2027,Romania,5.422999999999999
2028,Romania,5.207000000000001
2029,Romania,5.013
2030,Romania,4.833
2018,Serbia,4.891
2019,Serbia,4.776
2020,Serbia,4.669
2021,Serbia,4.564
2022,Serbia,4.456
2023,Serbia,4.356
2024,Serbia,4.261
2025,Serbia,4.122
2026,Serbia,4.021
2027,Serbia,3.9589999999999996
2028,Serbia,3.8339999999999996
2029,Serbia,3.7510000000000003
2030,Serbia,3.6510000000000002
2018,Slovakia,5.737
2019,Slovakia,5.5489999999999995
2020,Slovakia,5.374
2021,Slovakia,5.215
2022,Slovakia,5.069
2023,Slovakia,4.934
2024,Slovakia,4.798
2025,Slovakia,4.667
2026,Slovakia,4.546
2027,Slovakia,4.422
2028,Slovakia,4.311
2029,Slovakia,4.196000000000001
2030,Slovakia,4.086
2018,Slovenia,2.122
2019,Slovenia,2.05
2020,Slovenia,1.984
2021,Slovenia,1.9240000000000002
2022,Slovenia,1.867
2023,Slovenia,1.815
2024,Slovenia,1.766
2025,Slovenia,1.72
2026,Slovenia,1.6740000000000002
2027,Slovenia,1.631
2028,Slovenia,1.589
2029,Slovenia,1.547
2030,Slovenia,1.507
2018,Belarus,6.205
2019,Belarus,5.978
2020,Belarus,5.763
2021,Belarus,5.529
2022,Belarus,5.263
2023,Belarus,4.998
2024,Belarus,4.754
2025,Belarus,4.531000000000001
2026,Belarus,4.333
2027,Belarus,4.152
2028,Belarus,3.986
2029,Belarus,3.8289999999999997
2030,Belarus,3.6839999999999997
2018,Estonia,2.991
2019,Estonia,2.978
2020,Estonia,2.9419999999999997
2021,Estonia,2.91
2022,Estonia,2.864
2023,Estonia,2.7680000000000002
2024,Estonia,2.715
2025,Estonia,2.665
2026,Estonia,2.628
2027,Estonia,2.5869999999999997
2028,Estonia,2.544
2029,Estonia,2.506
2030,Estonia,2.4659999999999997
2018,Latvia,4.644
2019,Latvia,4.447
2020,Latvia,4.265
2021,Latvia,4.102
2022,Latvia,3.951
2023,Latvia,3.8080000000000003
2024,Latvia,3.681
2025,Latvia,3.5589999999999997
2026,Latvia,3.4419999999999997
2027,Latvia,3.319
2028,Latvia,3.21
2029,Latvia,3.111
2030,Latvia,3.013
2018,Lithuania,4.656000000000001
2019,Lithuania,4.495
2020,Lithuania,4.3580000000000005
2021,Lithuania,4.23
2022,Lithuania,4.113
2023,Lithuania,3.9960000000000004
2024,Lithuania,3.891
2025,Lithuania,3.781
2026,Lithuania,3.681
2027,Lithuania,3.5839999999999996
2028,Lithuania,3.489
2029,Lithuania,3.3939999999999997
2030,Lithuania,3.303
2018,Moldova,13.969000000000001
2019,Moldova,13.599
2020,Moldova,13.264000000000001
2021,Moldova,12.966
2022,Moldova,12.686
2023,Moldova,12.442
2024,Moldova,12.208
2025,Moldova,11.993
2026,Moldova,11.796
2027,Moldova,11.606
2028,Moldova,11.405999999999999
2029,Moldova,11.234000000000002
2030,Moldova,11.05
2018,Russian Federation,7.108
2019,Russian Federation,6.797000000000001
2020,Russian Federation,6.515
2021,Russian Federation,6.266
2022,Russian Federation,6.03
2023,Russian Federation,5.812
2024,Russian Federation,5.619
2025,Russian Federation,5.439
2026,Russian Federation,5.269
2027,Russian Federation,5.107
2028,Russian Federation,4.945
2029,Russian Federation,4.798
2030,Russian Federation,4.659
2018,Ukraine,9.264
2019,Ukraine,9.067
2020,Ukraine,8.883
2021,Ukraine,8.712
2022,Ukraine,8.544
2023,Ukraine,8.377
2024,Ukraine,8.224
2025,Ukraine,7.997000000000001
2026,Ukraine,7.851
2027,Ukraine,7.72
2028,Ukraine,7.59
2029,Ukraine,7.477
2030,Ukraine,7.369
2018,Brunei,8.988
2019,Brunei,8.947000000000001
2020,Brunei,8.915
2021,Brunei,8.892000000000001
2022,Brunei,8.884
2023,Brunei,8.775
2024,Brunei,8.75
2025,Brunei,8.725
2026,Brunei,8.714
2027,Brunei,8.74
2028,Brunei,8.722999999999999
2029,Brunei,8.752
2030,Brunei,8.794
2018,Japan,2.517
2019,Japan,2.4530000000000003
2020,Japan,2.399
2021,Japan,2.339
2022,Japan,2.2840000000000003
2023,Japan,2.226
2024,Japan,2.176
2025,Japan,2.125
2026,Japan,2.077
2027,Japan,2.039
2028,Japan,1.982
2029,Japan,1.9480000000000002
2030,Japan,1.905
2018,South Korea,3.312
2019,South Korea,3.158
2020,South Korea,3.1510000000000002
2021,South Korea,3.045
2022,South Korea,2.977
2023,South Korea,2.9589999999999996
2024,South Korea,2.924
2025,South Korea,2.843
2026,South Korea,2.7489999999999997
2027,South Korea,3.466
2028,South Korea,2.622
2029,South Korea,3.032
2030,South Korea,3.073
2018,Singapore,1.87
2019,Singapore,1.8230000000000002
2020,Singapore,1.78
2021,Singapore,1.739
2022,Singapore,1.702
2023,Singapore,1.666
2024,Singapore,1.633
2025,Singapore,1.6019999999999999
2026,Singapore,1.571
2027,Singapore,1.541
2028,Singapore,1.514
2029,Singapore,1.489
2030,Singapore,1.465
2018,Australia,3.7939999999999996
2019,Australia,3.719
2020,Australia,3.648
2021,Australia,3.5789999999999997
2022,Australia,3.513
2023,Australia,3.45
2024,Australia,3.389
2025,Australia,3.333
2026,Australia,3.275
2027,Australia,3.222
2028,Australia,3.165
2029,Australia,3.116
2030,Australia,3.0660000000000003
2018,New Zealand,4.343999999999999
2019,New Zealand,4.234
2020,New Zealand,4.137
2021,New Zealand,4.042
2022,New Zealand,3.957
2023,New Zealand,3.8710000000000004
2024,New Zealand,3.7960000000000003
2025,New Zealand,3.722
2026,New Zealand,3.656
2027,New Zealand,3.596
2028,New Zealand,3.529
2029,New Zealand,3.4760000000000004
2030,New Zealand,3.423
2018,Andorra,1.855
2019,Andorra,1.8259999999999998
2020,Andorra,1.798
2021,Andorra,1.7690000000000001
2022,Andorra,1.743
2023,Andorra,1.7180000000000002
2024,Andorra,1.692
2025,Andorra,1.6669999999999998
2026,Andorra,1.645
2027,Andorra,1.6230000000000002
2028,Andorra,1.6
2029,Andorra,1.58
2030,Andorra,1.56
2018,Austria,3.335
2019,Austria,3.2539999999999996
2020,Austria,3.178
2021,Austria,3.1039999999999996
2022,Austria,3.033
2023,Austria,2.946
2024,Austria,2.8760000000000003
2025,Austria,2.8110000000000004
2026,Austria,2.747
2027,Austria,2.688
2028,Austria,2.6289999999999996
2029,Austria,2.5780000000000003
2030,Austria,2.523
2018,Belgium,3.548
2019,Belgium,3.467
2020,Belgium,3.39
2021,Belgium,3.318
2022,Belgium,3.25
2023,Belgium,3.1839999999999997
2024,Belgium,3.123
2025,Belgium,3.065
2026,Belgium,3.0060000000000002
2027,Belgium,2.95
2028,Belgium,2.8960000000000004
2029,Belgium,2.845
2030,Belgium,2.7939999999999996
2018,Cyprus,2.937
2019,Cyprus,2.847
2020,Cyprus,2.7889999999999997
2021,Cyprus,2.698
2022,Cyprus,2.662
2023,Cyprus,2.546
2024,Cyprus,2.4930000000000003
2025,Cyprus,2.417
2026,Cyprus,2.3480000000000003
2027,Cyprus,2.571
2028,Cyprus,2.224
2029,Cyprus,2.472
2030,Cyprus,2.379
2018,Denmark,3.662
2019,Denmark,3.582
2020,Denmark,3.511
2021,Denmark,3.446
2022,Denmark,3.385
2023,Denmark,3.326
2024,Denmark,3.272
2025,Denmark,3.219
2026,Denmark,3.1660000000000004
2027,Denmark,3.117
2028,Denmark,3.0660000000000003
2029,Denmark,3.0180000000000002
2030,Denmark,2.9739999999999998
2018,Finland,2.167
2019,Finland,2.131
2020,Finland,2.094
2021,Finland,2.056
2022,Finland,2.0180000000000002
2023,Finland,1.982
2024,Finland,1.9469999999999998
2025,Finland,1.9140000000000001
2026,Finland,1.882
2027,Finland,1.8530000000000002
2028,Finland,1.824
2029,Finland,1.7930000000000001
2030,Finland,1.764
2018,France,3.775
2019,France,3.673
2020,France,3.5789999999999997
2021,France,3.4930000000000003
2022,France,3.417
2023,France,3.34
2024,France,3.272
2025,France,3.208
2026,France,3.1460000000000004
2027,France,3.092
2028,France,3.033
2029,France,2.983
2030,France,2.929
2018,Germany,3.511
2019,Germany,3.418
2020,Germany,3.3310000000000004
2021,Germany,3.248
2022,Germany,3.167
2023,Germany,3.091
2024,Germany,3.0210000000000004
2025,Germany,2.955
2026,Germany,2.8930000000000002
2027,Germany,2.8339999999999996
2028,Germany,2.773
2029,Germany,2.719
2030,Germany,2.6660000000000004
2018,Greece,4.324
2019,Greece,4.194
2020,Greece,4.067
2021,Greece,3.945
2022,Greece,3.827
2023,Greece,3.7089999999999996
2024,Greece,3.602
2025,Greece,3.5
2026,Greece,3.4019999999999997
2027,Greece,3.3139999999999996
2028,Greece,3.218
2029,Greece,3.136
2030,Greece,3.054
2018,Iceland,2.15
2019,Iceland,2.085
2020,Iceland,2.033
2021,Iceland,1.986
2022,Iceland,1.942
2023,Iceland,1.892
2024,Iceland,1.8530000000000002
2025,Iceland,1.818
2026,Iceland,1.781
2027,Iceland,1.755
2028,Iceland,1.709
2029,Iceland,1.695
2030,Iceland,1.6580000000000001
2018,Ireland,3.327
2019,Ireland,3.278
2020,Ireland,3.2319999999999998
2021,Ireland,3.188
2022,Ireland,3.147
2023,Ireland,3.108
2024,Ireland,3.07
2025,Ireland,3.031
2026,Ireland,2.9939999999999998
2027,Ireland,2.958
2028,Ireland,2.923
2029,Ireland,2.891
2030,Ireland,2.86
2018,Israel,3.491
2019,Israel,3.372
2020,Israel,3.2910000000000004
2021,Israel,3.174
2022,Israel,3.082
2023,Israel,2.98
2024,Israel,2.895
2025,Israel,2.8169999999999997
2026,Israel,2.73
2027,Israel,2.715
2028,Israel,2.5639999999999996
2029,Israel,2.58
2030,Israel,2.52
2018,Italy,3.141
2019,Italy,3.068
2020,Italy,3.0010000000000003
2021,Italy,2.932
2022,Italy,2.8689999999999998
2023,Italy,2.805
2024,Italy,2.742
2025,Italy,2.687
2026,Italy,2.6260000000000003
2027,Italy,2.5810000000000004
2028,Italy,2.511
2029,Italy,2.469
2030,Italy,2.416
2018,Luxembourg,2.093
2019,Luxembourg,2.068
2020,Luxembourg,2.0380000000000003
2021,Luxembourg,2.01
2022,Luxembourg,1.979
2023,Luxembourg,1.9480000000000002
2024,Luxembourg,1.9169999999999998
2025,Luxembourg,1.8869999999999998
2026,Luxembourg,1.858
2027,Luxembourg,1.831
2028,Luxembourg,1.801
2029,Luxembourg,1.776
2030,Luxembourg,1.754
2018,Malta,5.809
2019,Malta,5.622999999999999
2020,Malta,5.446000000000001
2021,Malta,5.29
2022,Malta,5.147
2023,Malta,4.976
2024,Malta,4.842
2025,Malta,4.709
2026,Malta,4.587
2027,Malta,4.465
2028,Malta,4.349
2029,Malta,4.235
2030,Malta,4.117
2018,Netherlands,3.825
2019,Netherlands,3.7539999999999996
2020,Netherlands,3.69
2021,Netherlands,3.6239999999999997
2022,Netherlands,3.565
2023,Netherlands,3.497
2024,Netherlands,3.446
2025,Netherlands,3.389
2026,Netherlands,3.3360000000000003
2027,Netherlands,3.293
2028,Netherlands,3.228
2029,Netherlands,3.188
2030,Netherlands,3.145
2018,Norway,2.544
2019,Norway,2.498
2020,Norway,2.458
2021,Norway,2.418
2022,Norway,2.379
2023,Norway,2.343
2024,Norway,2.305
2025,Norway,2.267
2026,Norway,2.2319999999999998
2027,Norway,2.2
2028,Norway,2.165
2029,Norway,2.136
2030,Norway,2.105
2018,Portugal,3.339
2019,Portugal,3.2489999999999997
2020,Portugal,3.1660000000000004
2021,Portugal,3.089
2022,Portugal,3.01
2023,Portugal,2.9139999999999997
2024,Portugal,2.8089999999999997
2025,Portugal,2.7089999999999996
2026,Portugal,2.613
2027,Portugal,2.523
2028,Portugal,2.435
2029,Portugal,2.358
2030,Portugal,2.28
2018,Spain,3.105
2019,Spain,3.016
2020,Spain,2.932
2021,Spain,2.8510000000000004
2022,Spain,2.778
2023,Spain,2.7060000000000004
2024,Spain,2.638
2025,Spain,2.572
2026,Spain,2.5069999999999997
2027,Spain,2.447
2028,Spain,2.381
2029,Spain,2.3209999999999997
2030,Spain,2.26
2018,Sweden,2.6839999999999997
2019,Sweden,2.625
2020,Sweden,2.572
2021,Sweden,2.519
