year,country,value
2020,Azerbaijan,19.864
2021,Azerbaijan,19.861
2022,Azerbaijan,19.867
2023,Azerbaijan,19.883
2024,Azerbaijan,19.907
2025,Azerbaijan,19.941
2026,Azerbaijan,19.985
2027,Azerbaijan,20.037
2028,Azerbaijan,20.099
2029,Azerbaijan,20.17
2030,Azerbaijan,20.25
2018,Georgia,22.103
2019,Georgia,22.014
2020,Georgia,21.929000000000002
2021,Georgia,21.849
2022,Georgia,21.774
2023,Georgia,21.703000000000003
2024,Georgia,21.636
2025,Georgia,21.574
2026,Georgia,21.516
2027,Georgia,21.462
2028,Georgia,21.413
2029,Georgia,21.368000000000002
2030,Georgia,21.326999999999998
2018,Kazakhstan,13.847000000000001
2019,Kazakhstan,13.880999999999998
2020,Kazakhstan,13.927
2021,Kazakhstan,13.984000000000002
2022,Kazakhstan,14.052999999999999
2023,Kazakhstan,14.134
2024,Kazakhstan,14.227
2025,Kazakhstan,14.333
2026,Kazakhstan,14.45
2027,Kazakhstan,14.581
2028,Kazakhstan,14.724
2029,Kazakhstan,14.880999999999998
2030,Kazakhstan,15.050999999999998
2018,Kyrgyzstan,22.834
2019,Kyrgyzstan,22.947
2020,Kyrgyzstan,23.079
2021,Kyrgyzstan,23.228
2022,Kyrgyzstan,23.397
2023,Kyrgyzstan,23.584
2024,Kyrgyzstan,23.791999999999998
2025,Kyrgyzstan,24.019000000000002
2026,Kyrgyzstan,24.267
2027,Kyrgyzstan,24.537
2028,Kyrgyzstan,24.829
2029,Kyrgyzstan,25.144000000000002
2030,Kyrgyzstan,25.482
2018,Mongolia,40.4
2019,Mongolia,40.71
2020,Mongolia,41.043
2021,Mongolia,41.4
2022,Mongolia,41.782
2023,Mongolia,42.188
2024,Mongolia,42.621
2025,Mongolia,43.08
2026,Mongolia,43.567
2027,Mongolia,44.082
2028,Mongolia,44.626999999999995
2029,Mongolia,45.203
2030,Mongolia,45.81
2018,Tajikistan,46.243
2019,Tajikistan,46.361000000000004
2020,Tajikistan,46.506
2021,Tajikistan,46.678999999999995
2022,Tajikistan,46.881
2023,Tajikistan,47.111000000000004
2024,Tajikistan,47.369
2025,Tajikistan,47.658
2026,Tajikistan,47.976000000000006
2027,Tajikistan,48.324
2028,Tajikistan,48.70399999999999
2029,Tajikistan,49.11600000000001
2030,Tajikistan,49.56100000000001
2018,Turkmenistan,21.758000000000003
2019,Turkmenistan,21.761
2020,Turkmenistan,21.778000000000002
2021,Turkmenistan,21.807
2022,Turkmenistan,21.85
2023,Turkmenistan,21.905
2024,Turkmenistan,21.974
2025,Turkmenistan,22.055999999999997
2026,Turkmenistan,22.151999999999997
2027,Turkmenistan,22.261
2028,Turkmenistan,22.383000000000003
2029,Turkmenistan,22.52
2030,Turkmenistan,22.671
2018,Uzbekistan,28.42
2019,Uzbekistan,28.405
2020,Uzbekistan,28.412
2021,Uzbekistan,28.438000000000002
2022,Uzbekistan,28.486
2023,Uzbekistan,28.555
2024,Uzbekistan,28.645
2025,Uzbekistan,28.755
2026,Uzbekistan,28.888
2027,Uzbekistan,29.041999999999998
2028,Uzbekistan,29.218000000000004
2029,Uzbekistan,29.416
2030,Uzbekistan,29.636999999999997
2018,Albania,18.07
2019,Albania,17.942
2020,Albania,17.817999999999998
2021,Albania,17.697
2022,Albania,17.58
2023,Albania,17.465999999999998
2024,Albania,17.354
2025,Albania,17.246
2026,Albania,17.141
2027,Albania,17.039
2028,Albania,16.94
2029,Albania,16.844
2030,Albania,16.750999999999998
2018,Bosnia and Herzegovina,27.718000000000004
2019,Bosnia and Herzegovina,27.695999999999998
2020,Bosnia and Herzegovina,27.68
2021,Bosnia and Herzegovina,27.671
2022,Bosnia and Herzegovina,27.669
2023,Bosnia and Herzegovina,27.674
2024,Bosnia and Herzegovina,27.685
2025,Bosnia and Herzegovina,27.704
2026,Bosnia and Herzegovina,27.729
2027,Bosnia and Herzegovina,27.761
2028,Bosnia and Herzegovina,27.799
2029,Bosnia and Herzegovina,27.844
2030,Bosnia and Herzegovina,27.896
2018,Bulgaria,18.93
2019,Bulgaria,18.715
2020,Bulgaria,18.507
2021,Bulgaria,18.303
2022,Bulgaria,18.104
2023,Bulgaria,17.910999999999998
2024,Bulgaria,17.722
2025,Bulgaria,17.538
2026,Bulgaria,17.358
2027,Bulgaria,17.183
2028,Bulgaria,17.012
2029,Bulgaria,16.846
2030,Bulgaria,16.684
2018,Croatia,17.802
2019,Croatia,17.707
2020,Croatia,17.615
2021,Croatia,17.527
2022,Croatia,17.442999999999998
2023,Croatia,17.363
2024,Croatia,17.287
2025,Croatia,17.214000000000002
2026,Croatia,17.145
2027,Croatia,17.08
2028,Croatia,17.019000000000002
2029,Croatia,16.96
2030,Croatia,16.906
2018,Czech Republic,15.855
2019,Czech Republic,15.644
2020,Czech Republic,15.437000000000001
2021,Czech Republic,15.235999999999999
2022,Czech Republic,15.039000000000001
2023,Czech Republic,14.847000000000001
2024,Czech Republic,14.66
2025,Czech Republic,14.477
2026,Czech Republic,14.299000000000001
2027,Czech Republic,14.124
2028,Czech Republic,13.954
2029,Czech Republic,13.788
2030,Czech Republic,13.626
2018,Hungary,15.752
2019,Hungary,15.581
2020,Hungary,15.412
2021,Hungary,15.247
2022,Hungary,15.084000000000001
2023,Hungary,14.923
2024,Hungary,14.765
2025,Hungary,14.61
2026,Hungary,14.457
2027,Hungary,14.307
2028,Hungary,14.159
2029,Hungary,14.013
2030,Hungary,13.87
2018,Macedonia,29.389
2019,Macedonia,29.059
2020,Macedonia,28.736
2021,Macedonia,28.419
2022,Macedonia,28.11
2023,Macedonia,27.807
2024,Macedonia,27.51
2025,Macedonia,27.22
2026,Macedonia,26.936
2027,Macedonia,26.658
2028,Macedonia,26.386999999999997
2029,Macedonia,26.121
2030,Macedonia,25.86
2018,Montenegro,20.548000000000002
2019,Montenegro,20.32
2020,Montenegro,20.096
2021,Montenegro,19.875999999999998
2022,Montenegro,19.660999999999998
2023,Montenegro,19.451
2024,Montenegro,19.244
2025,Montenegro,19.042
2026,Montenegro,18.844
2027,Montenegro,18.651
2028,Montenegro,18.461
2029,Montenegro,18.275
2030,Montenegro,18.092
2018,Poland,20.636999999999997
2019,Poland,20.403
2020,Poland,20.174
2021,Poland,19.95
2022,Poland,19.732
2023,Poland,19.519000000000002
2024,Poland,19.311
2025,Poland,19.109
2026,Poland,18.910999999999998
2027,Poland,18.718
2028,Poland,18.529
2029,Poland,18.346
2030,Poland,18.166
2018,Romania,14.463
2019,Romania,14.317
2020,Romania,14.175
2021,Romania,14.035
2022,Romania,13.899000000000001
2023,Romania,13.765
2024,Romania,13.634
2025,Romania,13.505999999999998
2026,Romania,13.380999999999998
2027,Romania,13.258
2028,Romania,13.138
2029,Romania,13.020999999999999
2030,Romania,12.905999999999999
2018,Serbia,24.548000000000002
2019,Serbia,24.374000000000002
2020,Serbia,24.205
2021,Serbia,24.041
2022,Serbia,23.881
2023,Serbia,23.726
2024,Serbia,23.575
2025,Serbia,23.429000000000002
2026,Serbia,23.287
2027,Serbia,23.149
2028,Serbia,23.016
2029,Serbia,22.886
2030,Serbia,22.761
2018,Slovakia,17.348
2019,Slovakia,17.137
2020,Slovakia,16.93
2021,Slovakia,16.726
2022,Slovakia,16.526
2023,Slovakia,16.329
2024,Slovakia,16.135
2025,Slovakia,15.945
2026,Slovakia,15.759
2027,Slovakia,15.575
2028,Slovakia,15.395
2029,Slovakia,15.218
2030,Slovakia,15.044
2018,Slovenia,15.839
2019,Slovenia,15.658
2020,Slovenia,15.479000000000001
2021,Slovenia,15.304
2022,Slovenia,15.130999999999998
2023,Slovenia,14.960999999999999
2024,Slovenia,14.794
2025,Slovenia,14.629000000000001
2026,Slovenia,14.468
2027,Slovenia,14.308
2028,Slovenia,14.152000000000001
2029,Slovenia,13.997
2030,Slovenia,13.845999999999998
2018,Belarus,18.623
2019,Belarus,18.484
2020,Belarus,18.349
2021,Belarus,18.218
2022,Belarus,18.090999999999998
2023,Belarus,17.968
2024,Belarus,17.849
2025,Belarus,17.734
2026,Belarus,17.622
2027,Belarus,17.514
2028,Belarus,17.41
2029,Belarus,17.309
2030,Belarus,17.212
2018,Estonia,6.66
2019,Estonia,6.59
2020,Estonia,6.52
2021,Estonia,6.452000000000001
2022,Estonia,6.385
2023,Estonia,6.319
2024,Estonia,6.255
2025,Estonia,6.191
2026,Estonia,6.129
2027,Estonia,6.068
2028,Estonia,6.007000000000001
2029,Estonia,5.9479999999999995
2030,Estonia,5.89
2018,Latvia,13.275
2019,Latvia,13.127
2020,Latvia,12.982000000000001
2021,Latvia,12.84
2022,Latvia,12.700999999999999
2023,Latvia,12.565
2024,Latvia,12.433
2025,Latvia,12.302999999999999
2026,Latvia,12.175999999999998
2027,Latvia,12.050999999999998
2028,Latvia,11.93
2029,Latvia,11.811
2030,Latvia,11.695
2018,Lithuania,11.719000000000001
2019,Lithuania,11.587
2020,Lithuania,11.457
2021,Lithuania,11.33
2022,Lithuania,11.204
2023,Lithuania,11.081
2024,Lithuania,10.959000000000001
2025,Lithuania,10.84
2026,Lithuania,10.722999999999999
2027,Lithuania,10.607000000000001
2028,Lithuania,10.493
2029,Lithuania,10.382
2030,Lithuania,10.272
2018,Moldova,16.090999999999998
2019,Moldova,15.935
2020,Moldova,15.783
2021,Moldova,15.635
2022,Moldova,15.491
2023,Moldova,15.35
2024,Moldova,15.214
2025,Moldova,15.081
2026,Moldova,14.950999999999999
2027,Moldova,14.825
2028,Moldova,14.702
2029,Moldova,14.583
2030,Moldova,14.467
2018,Russian Federation,15.998
2019,Russian Federation,15.837
2020,Russian Federation,15.677999999999999
2021,Russian Federation,15.520999999999999
2022,Russian Federation,15.366
2023,Russian Federation,15.213
2024,Russian Federation,15.061
2025,Russian Federation,14.911
2026,Russian Federation,14.764000000000001
2027,Russian Federation,14.617
2028,Russian Federation,14.472999999999999
2029,Russian Federation,14.33
2030,Russian Federation,14.189
2018,Ukraine,20.185
2019,Ukraine,20.070999999999998
2020,Ukraine,19.967
2021,Ukraine,19.873
2022,Ukraine,19.789
2023,Ukraine,19.715999999999998
2024,Ukraine,19.652
2025,Ukraine,19.598
2026,Ukraine,19.554000000000002
2027,Ukraine,19.52
2028,Ukraine,19.496
2029,Ukraine,19.482
2030,Ukraine,19.477999999999998
2018,Brunei,5.867999999999999
2019,Brunei,5.832999999999999
2020,Brunei,5.7989999999999995
2021,Brunei,5.766
2022,Brunei,5.733
2023,Brunei,5.7010000000000005
2024,Brunei,5.669
2025,Brunei,5.6370000000000005
2026,Brunei,5.607
2027,Brunei,5.5760000000000005
2028,Brunei,5.547000000000001
2029,Brunei,5.517
2030,Brunei,5.489
2018,Japan,11.597000000000001
2019,Japan,11.49
2020,Japan,11.385
2021,Japan,11.28
2022,Japan,11.175999999999998
2023,Japan,11.074000000000002
2024,Japan,10.972000000000001
2025,Japan,10.870999999999999
2026,Japan,10.770999999999999
2027,Japan,10.672
2028,Japan,10.575
2029,Japan,10.478
2030,Japan,10.380999999999998
2018,South Korea,24.871
2019,South Korea,24.704
2020,South Korea,24.541
2021,South Korea,24.38
2022,South Korea,24.221
2023,South Korea,24.065
2024,South Korea,23.910999999999998
2025,South Korea,23.759
2026,South Korea,23.61
2027,South Korea,23.463
2028,South Korea,23.318
2029,South Korea,23.175
2030,South Korea,23.035
2018,Singapore,19.111
2019,Singapore,19.146
2020,Singapore,19.183
2021,Singapore,19.222
2022,Singapore,19.262999999999998
2023,Singapore,19.307000000000002
2024,Singapore,19.352
2025,Singapore,19.4
2026,Singapore,19.45
2027,Singapore,19.502
2028,Singapore,19.557000000000002
2029,Singapore,19.614
2030,Singapore,19.673
2018,Australia,8.513
2019,Australia,8.479
2020,Australia,8.448
2021,Australia,8.419
2022,Australia,8.392999999999999
2023,Australia,8.37
2024,Australia,8.349
2025,Australia,8.332
2026,Australia,8.317
2027,Australia,8.304
2028,Australia,8.294
2029,Australia,8.287
2030,Australia,8.283
2018,New Zealand,5.917999999999999
2019,New Zealand,5.88
2020,New Zealand,5.843999999999999
2021,New Zealand,5.809
2022,New Zealand,5.774
2023,New Zealand,5.74
2024,New Zealand,5.707999999999999
2025,New Zealand,5.676
2026,New Zealand,5.645
2027,New Zealand,5.615
2028,New Zealand,5.586
2029,New Zealand,5.558
2030,New Zealand,5.53
2018,Andorra,10.198
2019,Andorra,10.091000000000001
2020,Andorra,9.987
2021,Andorra,9.886000000000001
2022,Andorra,9.787
2023,Andorra,9.691
2024,Andorra,9.597000000000001
2025,Andorra,9.506
2026,Andorra,9.417
2027,Andorra,9.33
2028,Andorra,9.246
2029,Andorra,9.164
2030,Andorra,9.084
2018,Austria,12.345
2019,Austria,12.214
2020,Austria,12.085999999999999
2021,Austria,11.96
2022,Austria,11.835999999999999
2023,Austria,11.714
2024,Austria,11.594000000000001
2025,Austria,11.477
2026,Austria,11.360999999999999
2027,Austria,11.247
2028,Austria,11.136
2029,Austria,11.026
2030,Austria,10.918
2018,Belgium,12.743
2019,Belgium,12.603
2020,Belgium,12.464
2021,Belgium,12.328
2022,Belgium,12.194
2023,Belgium,12.062000000000001
2024,Belgium,11.932
2025,Belgium,11.804
2026,Belgium,11.677999999999999
2027,Belgium,11.554
2028,Belgium,11.432
2029,Belgium,11.312000000000001
2030,Belgium,11.194
2018,Cyprus,17.17
2019,Cyprus,17.047
2020,Cyprus,16.926
2021,Cyprus,16.807000000000002
2022,Cyprus,16.689
2023,Cyprus,16.573
2024,Cyprus,16.458
2025,Cyprus,16.345
2026,Cyprus,16.233
2027,Cyprus,16.123
2028,Cyprus,16.014
2029,Cyprus,15.907
2030,Cyprus,15.800999999999998
2018,Denmark,9.927
2019,Denmark,9.827
2020,Denmark,9.728
2021,Denmark,9.63
2022,Denmark,9.533999999999999
2023,Denmark,9.44
2024,Denmark,9.347000000000001
2025,Denmark,9.255
2026,Denmark,9.165
2027,Denmark,9.076
2028,Denmark,8.988999999999999
2029,Denmark,8.902999999999999
2030,Denmark,8.818999999999999
2018,Finland,5.809
2019,Finland,5.757000000000001
2020,Finland,5.706
2021,Finland,5.655
2022,Finland,5.606
2023,Finland,5.557
2024,Finland,5.5089999999999995
2025,Finland,5.462000000000001
2026,Finland,5.415
2027,Finland,5.369
2028,Finland,5.324
2029,Finland,5.279
2030,Finland,5.236000000000001
2018,France,11.684000000000001
2019,France,11.556
2020,France,11.429
2021,France,11.305
2022,France,11.182
2023,France,11.062000000000001
2024,France,10.943
2025,France,10.827
2026,France,10.712
2027,France,10.599
2028,France,10.488
2029,France,10.379000000000001
2030,France,10.270999999999999
2018,Germany,11.884
2019,Germany,11.742
2020,Germany,11.603
2021,Germany,11.465
2022,Germany,11.331
2023,Germany,11.198
2024,Germany,11.068
2025,Germany,10.940999999999999
2026,Germany,10.815
2027,Germany,10.692
2028,Germany,10.57
2029,Germany,10.450999999999999
2030,Germany,10.334000000000001
2018,Greece,16.096
2019,Greece,15.977
2020,Greece,15.862
2021,Greece,15.75
2022,Greece,15.640999999999998
2023,Greece,15.536
2024,Greece,15.434000000000001
2025,Greece,15.335
2026,Greece,15.24
2027,Greece,15.147
2028,Greece,15.058
2029,Greece,14.972000000000001
2030,Greece,14.889000000000001
2018,Iceland,6.438
2019,Iceland,6.397
2020,Iceland,6.358
2021,Iceland,6.321000000000001
2022,Iceland,6.285
2023,Iceland,6.252000000000001
2024,Iceland,6.221
2025,Iceland,6.191
2026,Iceland,6.164
2027,Iceland,6.138999999999999
2028,Iceland,6.115
2029,Iceland,6.093
2030,Iceland,6.074
2018,Ireland,8.132
2019,Ireland,8.056000000000001
2020,Ireland,7.982
2021,Ireland,7.9079999999999995
2022,Ireland,7.836
2023,Ireland,7.765
2024,Ireland,7.694
2025,Ireland,7.625
2026,Ireland,7.556
2027,Ireland,7.489
2028,Ireland,7.422000000000001
2029,Ireland,7.357
2030,Ireland,7.292000000000001
2018,Israel,21.305
2019,Israel,21.235
2020,Israel,21.17
2021,Israel,21.11
2022,Israel,21.055999999999997
2023,Israel,21.008000000000003
2024,Israel,20.965
2025,Israel,20.927
2026,Israel,20.896
2027,Israel,20.87
2028,Israel,20.851
2029,Israel,20.837
2030,Israel,20.83
2018,Italy,16.648
2019,Italy,16.55
2020,Italy,16.455
2021,Italy,16.364
2022,Italy,16.277
2023,Italy,16.194000000000003
2024,Italy,16.115
2025,Italy,16.039
2026,Italy,15.967
2027,Italy,15.899000000000001
2028,Italy,15.834000000000001
2029,Italy,15.772
2030,Italy,15.714
2018,Luxembourg,10.257
2019,Luxembourg,10.15
2020,Luxembourg,10.045
2021,Luxembourg,9.941
2022,Luxembourg,9.839
2023,Luxembourg,9.738
2024,Luxembourg,9.639
2025,Luxembourg,9.541
2026,Luxembourg,9.443999999999999
2027,Luxembourg,9.347999999999999
2028,Luxembourg,9.254
2029,Luxembourg,9.161
2030,Luxembourg,9.068999999999999
2018,Malta,13.808
2019,Malta,13.708
2020,Malta,13.61
2021,Malta,13.513
2022,Malta,13.418
2023,Malta,13.324000000000002
2024,Malta,13.232000000000001
2025,Malta,13.140999999999998
2026,Malta,13.050999999999998
2027,Malta,12.963
2028,Malta,12.876
2029,Malta,12.790999999999999
2030,Malta,12.707
2018,Netherlands,11.892999999999999
2019,Netherlands,11.753
2020,Netherlands,11.615
2021,Netherlands,11.48
2022,Netherlands,11.345999999999998
2023,Netherlands,11.214
2024,Netherlands,11.084000000000001
2025,Netherlands,10.956
2026,Netherlands,10.83
2027,Netherlands,10.706
2028,Netherlands,10.583
2029,Netherlands,10.463
2030,Netherlands,10.344000000000001
2018,Norway,6.882000000000001
2019,Norway,6.809
2020,Norway,6.737
2021,Norway,6.665
2022,Norway,6.593999999999999
2023,Norway,6.524
2024,Norway,6.454
2025,Norway,6.386
2026,Norway,6.318
2027,Norway,6.251
2028,Norway,6.185
2029,Norway,6.119
2030,Norway,6.053999999999999
2018,Portugal,8.094
2019,Portugal,8.03
2020,Portugal,7.966
2021,Portugal,7.905
2022,Portugal,7.843999999999999
2023,Portugal,7.785
2024,Portugal,7.728
2025,Portugal,7.672000000000001
2026,Portugal,7.617000000000001
2027,Portugal,7.564
2028,Portugal,7.5120000000000005
2029,Portugal,7.461
2030,Portugal,7.4110000000000005
2018,Spain,9.62
2019,Spain,9.544
2020,Spain,9.47
2021,Spain,9.397
2022,Spain,9.326
2023,Spain,9.257
2024,Spain,9.189
2025,Spain,9.122
2026,Spain,9.057
2027,Spain,8.994
2028,Spain,8.931000000000001
2029,Spain,8.871
2030,Spain,8.811
2018,Sweden,6.131
2019,Sweden,6.077000000000001
2020,Sweden,6.025
2021,Sweden,5.974
2022,Sweden,5.922999999999999
2023,Sweden,5.874
2024,Sweden,5.825
2025,Sweden,5.777
2026,Sweden,5.73
2027,Sweden,5.683
2028,Sweden,5.638
2029,Sweden,5.593
2030,Sweden,5.5489999999999995
2018,Switzerland,10.182
2019,Switzerland,10.064
2020,Switzerland,9.947000000000001
2021,Switzerland,9.833
