country,year,value
Sweden,1789,0
Sweden,1792,0
Sweden,1800,0
Sweden,1809,0
Sweden,1810,0
Sweden,1812,0
Sweden,1815,0
Sweden,1817,0
Sweden,1823,0
Sweden,1828,0
Sweden,1834,0
Sweden,1840,0
Sweden,1844,0
Sweden,1847,0
Sweden,1850,0
Sweden,1853,0
Sweden,1856,0
Sweden,1859,0
Sweden,1862,0
Sweden,1865,0
Sweden,1866,0
Sweden,1869,0
Sweden,1872,0
Sweden,1875,0
Sweden,1878,0
Sweden,1881,0
Sweden,1884,0
Sweden,1887,0
Sweden,1890,0
Sweden,1893,0
Sweden,1896,0
Sweden,1899,0
Switzerland,1848,1
Switzerland,1851,1
Switzerland,1854,1
Switzerland,1857,1
Switzerland,1860,1
Switzerland,1863,1
Switzerland,1866,1
Switzerland,1869,1
Switzerland,1872,1
Switzerland,1875,1
Switzerland,1878,1
Switzerland,1881,1
Switzerland,1884,1
Switzerland,1887,1
Switzerland,1890,1
Switzerland,1893,1
Switzerland,1896,1
Switzerland,1899,1
Japan,1890,0
Japan,1892,0
Japan,1894,0
Japan,1898,0
Colombia,1821,0
Colombia,1833,0
Colombia,1855,0
Colombia,1859,0
Colombia,1867,0
Colombia,1873,0
Colombia,1880,0
Colombia,1886,0
Colombia,1892,0
Colombia,1896,0
Brazil,1881,0
Brazil,1885,0
Brazil,1886,0
Brazil,1891,0
Brazil,1892,11
Brazil,1894,11
Brazil,1896,11
Brazil,1899,11
Portugal,1852,1
Portugal,1856,1
Portugal,1858,1
Portugal,1860,1
Portugal,1861,1
Portugal,1864,1
Portugal,1865,1
Portugal,1868,1
Portugal,1869,1
Portugal,1870,1
Portugal,1871,1
Portugal,1874,1
Portugal,1878,1
Portugal,1879,1
Portugal,1881,1
Portugal,1884,1
Portugal,1887,1
Portugal,1889,1
Portugal,1890,1
Portugal,1892,1
Portugal,1894,1
Portugal,1895,1
Portugal,1897,1
Portugal,1899,1
El Salvador,1842,0
El Salvador,1853,0
El Salvador,1857,0
El Salvador,1862,0
El Salvador,1863,0
El Salvador,1869,0
El Salvador,1871,0
El Salvador,1876,0
El Salvador,1885,0
El Salvador,1892,0
Honduras,1877,0
Honduras,1891,0
Peru,1822,0
Peru,1826,0
Peru,1845,0
Peru,1871,0
Peru,1877,0
Peru,1892,0
Peru,1897,0
Peru,1899,0
Argentina,1854,0
Argentina,1856,0
Argentina,1858,0
Argentina,1860,0
Argentina,1862,0
Argentina,1864,0
Argentina,1866,0
Argentina,1868,0
Argentina,1870,0
Argentina,1872,0
Argentina,1874,0
Argentina,1876,0
Argentina,1878,0
Argentina,1880,0
Argentina,1882,0
Argentina,1884,0
Argentina,1886,0
Argentina,1888,0
Argentina,1890,0
Argentina,1892,0
Argentina,1894,0
Argentina,1896,0
Argentina,1898,0
Nicaragua,1858,0
Nicaragua,1899,0
Canada,1841,0
Canada,1844,0
Canada,1848,0
Canada,1851,0
Canada,1854,0
Canada,1858,0
Canada,1861,0
Canada,1863,0
Canada,1867,0
Canada,1872,0
Canada,1874,0
Canada,1878,0
Canada,1882,0
Canada,1887,0
Canada,1891,0
Canada,1896,0
Australia,1843,0
Australia,1848,0
Australia,1851,0
Australia,1856,0
Australia,1858,0
Australia,1859,0
Australia,1860,0
Australia,1864,0
Australia,1869,0
Australia,1872,0
Australia,1874,0
Australia,1877,0
Australia,1880,0
Australia,1882,0
Australia,1885,0
Australia,1887,0
Australia,1889,0
Australia,1891,0
Australia,1894,0
Australia,1895,0
Australia,1898,0
Chile,1811,0
Chile,1822,0
Chile,1823,0
Chile,1824,0
Chile,1825,0
Chile,1827,0
Chile,1828,0
Chile,1829,0
Chile,1831,0
Chile,1834,0
Chile,1837,0
Chile,1840,0
Chile,1843,0
Chile,1846,0
Chile,1849,0
Chile,1852,0
Chile,1855,0
Chile,1858,0
Chile,1861,0
Chile,1864,0
Chile,1867,0
Chile,1870,0
Chile,1873,0
Chile,1876,0
Chile,1879,0
Chile,1882,0
Chile,1885,0
Chile,1888,0
Chile,1891,0
Chile,1894,0
Chile,1897,0
Ecuador,1896,0
France,1791,1
France,1792,1
France,1795,1
France,1798,1
France,1815,1
France,1816,1
France,1817,1
France,1818,1
France,1819,1
France,1820,1
France,1824,1
France,1827,1
France,1830,1
France,1831,1
France,1834,1
France,1837,1
France,1839,1
France,1842,1
France,1846,1
France,1848,1
France,1849,1
France,1852,1
France,1857,1
France,1863,1
France,1869,1
France,1876,1
France,1877,1
France,1881,1
France,1885,1
France,1889,1
France,1893,1
France,1898,1
Germany,1871,1
Germany,1874,1
Germany,1877,1
Germany,1878,1
Germany,1881,1
Germany,1884,1
Germany,1887,1
