id,dataset_id,name,description
0,0,Global Carbon Project,"{""link"": ""https://doi.org/10.18160/gcp-2021"", ""retrievedDate"": ""4-November-2021"", ""additionalInfo"": ""The Global Carbon Budget dataset is available at https://doi.org/10.18160/gcp-2021 and https://doi.org/10.5281/zenodo.5569235.\n\nFull references:\n\nGlobal Carbon Project. (2021). Supplemental data of Global Carbon Project 2021 (1.0) [Data set]. Global Carbon Project. https://doi.org/10.18160/gcp-2021.\n\nAndrew, Robbie M., & Peters, Glen P. (2021). The Global Carbon Project's fossil CO2 emissions dataset [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5569235.\n\nOur World in Data have renamed the category \""bunker fuels\"" as \""International transport\"" for improved clarity, which includes emissions from international aviation and shipping."", ""dataPublishedBy"": ""Global Carbon Budget - Global Carbon Project (2021)"", ""dataPublisherSource"": ""Global Carbon Project""}"
1,0,Our World in Data based on the Global Carbon Project,"{""link"": ""https://doi.org/10.18160/gcp-2021"", ""retrievedDate"": ""4-November-2021"", ""additionalInfo"": ""The Global Carbon Budget dataset is available at https://doi.org/10.18160/gcp-2021 and https://doi.org/10.5281/zenodo.5569235.\n\nFull references:\n\nGlobal Carbon Project. (2021). Supplemental data of Global Carbon Project 2021 (1.0) [Data set]. Global Carbon Project. https://doi.org/10.18160/gcp-2021.\n\nAndrew, Robbie M., & Peters, Glen P. (2021). The Global Carbon Project's fossil CO2 emissions dataset [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5569235.\n\nOur World in Data have renamed the category \""bunker fuels\"" as \""International transport\"" for improved clarity, which includes emissions from international aviation and shipping."", ""dataPublishedBy"": ""Our World in Data based on the Global Carbon Project"", ""dataPublisherSource"": ""Global Carbon Project""}"
2,0,Our World in Data based on the Global Carbon Project,"{""link"": ""https://doi.org/10.18160/gcp-2021"", ""retrievedDate"": ""4-November-2021"", ""additionalInfo"": ""The Global Carbon Budget dataset is available at https://doi.org/10.18160/gcp-2021 and https://doi.org/10.5281/zenodo.5569235.\n\nFull references:\n\nGlobal Carbon Project. (2021). Supplemental data of Global Carbon Project 2021 (1.0) [Data set]. Global Carbon Project. https://doi.org/10.18160/gcp-2021.\n\nAndrew, Robbie M., & Peters, Glen P. (2021). The Global Carbon Project's fossil CO2 emissions dataset [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5569235.\n\nOur World in Data have renamed the category \""bunker fuels\"" as \""International transport\"" for improved clarity, which includes emissions from international aviation and shipping.\n\nPopulation figures are sourced from Gapminder (v6), HYDE (v3.2), United Nations Population Division (2019). Links: https://www.gapminder.org/data/documentation/gd003/; https://population.un.org/wpp/Download/Standard/Population/; https://dataportaal.pbl.nl/downloads/HYDE/"", ""dataPublishedBy"": ""Our World in Data based on the Global Carbon Project"", ""dataPublisherSource"": ""Global Carbon Project""}"
3,0,Our World in Data based on the Global Carbon Project and Maddison Project Database 2020 (Bolt and van Zanden (2020)),"{""link"": ""https://doi.org/10.18160/gcp-2021"", ""retrievedDate"": ""4-November-2021"", ""additionalInfo"": ""The Global Carbon Budget dataset is available at https://doi.org/10.18160/gcp-2021 and https://doi.org/10.5281/zenodo.5569235.\n\nFull references:\n\nGlobal Carbon Project. (2021). Supplemental data of Global Carbon Project 2021 (1.0) [Data set]. Global Carbon Project. https://doi.org/10.18160/gcp-2021.\n\nAndrew, Robbie M., & Peters, Glen P. (2021). The Global Carbon Project's fossil CO2 emissions dataset [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5569235.\n\nOur World in Data have renamed the category \""bunker fuels\"" as \""International transport\"" for improved clarity, which includes emissions from international aviation and shipping.\n\nGDP figures are sourced from Bolt, Jutta and Jan Luiten van Zanden (2020), \u201cMaddison style estimates of the evolution of the world economy. A new 2020 update\u201d. Link: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2020"", ""dataPublishedBy"": ""Our World in Data based on the Global Carbon Project and Maddison Project Database 2020 (Bolt and van Zanden (2020))"", ""dataPublisherSource"": ""Global Carbon Project and Maddison Project Database 2020 (Bolt and van Zanden (2020))""}"
4,0,"Our World in Data based on the Global Carbon Project, BP and Shift Energy Data Portal","{""link"": ""https://doi.org/10.18160/gcp-2021"", ""retrievedDate"": ""4-November-2021"", ""additionalInfo"": ""The Global Carbon Budget dataset is available at https://doi.org/10.18160/gcp-2021 and https://doi.org/10.5281/zenodo.5569235.\n\nFull references:\n\nGlobal Carbon Project. (2021). Supplemental data of Global Carbon Project 2021 (1.0) [Data set]. Global Carbon Project. https://doi.org/10.18160/gcp-2021.\n\nAndrew, Robbie M., & Peters, Glen P. (2021). The Global Carbon Project's fossil CO2 emissions dataset [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5569235.\n\nOur World in Data have renamed the category \""bunker fuels\"" as \""International transport\"" for improved clarity, which includes emissions from international aviation and shipping.\n\nPrimary energy consumption figures are sourced from BP and Shift Energy Data Portal. Link: https://www.bp.com/en/global/corporate/energy-economics/statistical-review-of-world-energy, https://www.theshiftdataportal.org/energy"", ""dataPublishedBy"": ""Our World in Data based on the Global Carbon Project, BP and Shift Energy Data Portal"", ""dataPublisherSource"": ""Global Carbon Project, BP and Shift Energy Data Portal""}"
5,0,Global Carbon Project,"{""link"": ""https://doi.org/10.18160/gcp-2021"", ""retrievedDate"": ""4-November-2021"", ""additionalInfo"": ""The Global Carbon Budget dataset is available at https://doi.org/10.18160/gcp-2021 and https://doi.org/10.5281/zenodo.5569235.\n\nFull references:\n\nGlobal Carbon Project. (2021). Supplemental data of Global Carbon Project 2021 (1.0) [Data set]. Global Carbon Project. https://doi.org/10.18160/gcp-2021.\n\nAndrew, Robbie M., & Peters, Glen P. (2021). The Global Carbon Project's fossil CO2 emissions dataset [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5569235.\n\nOur World in Data have renamed the category \""bunker fuels\"" as \""International transport\"" for improved clarity, which includes emissions from international aviation and shipping.\n\nConsumption-based CO2 emissions have been constructed by the Global Carbon Project using the methodology described in:\n\nPeters, GP, Minx, JC, Weber, CL and Edenhofer, O 2011. Growth in emission transfers via international trade from 1990 to 2008. Proceedings of the National Academy of Sciences 108, 8903-8908. http://www.pnas.org/content/108/21/8903.abstract"", ""dataPublishedBy"": ""Global Carbon Budget - Global Carbon Project (2021)"", ""dataPublisherSource"": ""Global Carbon Project""}"
6,0,Our World in Data based on the Global Carbon Project,"{""link"": ""https://doi.org/10.18160/gcp-2021"", ""retrievedDate"": ""4-November-2021"", ""additionalInfo"": ""The Global Carbon Budget dataset is available at https://doi.org/10.18160/gcp-2021 and https://doi.org/10.5281/zenodo.5569235.\n\nFull references:\n\nGlobal Carbon Project. (2021). Supplemental data of Global Carbon Project 2021 (1.0) [Data set]. Global Carbon Project. https://doi.org/10.18160/gcp-2021.\n\nAndrew, Robbie M., & Peters, Glen P. (2021). The Global Carbon Project's fossil CO2 emissions dataset [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5569235.\n\nOur World in Data have renamed the category \""bunker fuels\"" as \""International transport\"" for improved clarity, which includes emissions from international aviation and shipping.\n\nPopulation figures are sourced from Gapminder (v6), HYDE (v3.2), United Nations Population Division (2019). Links: https://www.gapminder.org/data/documentation/gd003/; https://population.un.org/wpp/Download/Standard/Population/; https://dataportaal.pbl.nl/downloads/HYDE/\n\nConsumption-based CO2 emissions have been constructed by the Global Carbon Project using the methodology described in:\n\nPeters, GP, Minx, JC, Weber, CL and Edenhofer, O 2011. Growth in emission transfers via international trade from 1990 to 2008. Proceedings of the National Academy of Sciences 108, 8903-8908. http://www.pnas.org/content/108/21/8903.abstract"", ""dataPublishedBy"": ""Our World in Data based on the Global Carbon Project"", ""dataPublisherSource"": ""Global Carbon Project""}"
7,0,Our World in Data based on the Global Carbon Project and Maddison Project Database 2020 (Bolt and van Zanden (2020)),"{""link"": ""https://doi.org/10.18160/gcp-2021"", ""retrievedDate"": ""4-November-2021"", ""additionalInfo"": ""The Global Carbon Budget dataset is available at https://doi.org/10.18160/gcp-2021 and https://doi.org/10.5281/zenodo.5569235.\n\nFull references:\n\nGlobal Carbon Project. (2021). Supplemental data of Global Carbon Project 2021 (1.0) [Data set]. Global Carbon Project. https://doi.org/10.18160/gcp-2021.\n\nAndrew, Robbie M., & Peters, Glen P. (2021). The Global Carbon Project's fossil CO2 emissions dataset [Data set]. Zenodo. https://doi.org/10.5281/zenodo.5569235.\n\nOur World in Data have renamed the category \""bunker fuels\"" as \""International transport\"" for improved clarity, which includes emissions from international aviation and shipping.\n\nGDP figures are sourced from Bolt, Jutta and Jan Luiten van Zanden (2020), \u201cMaddison style estimates of the evolution of the world economy. A new 2020 update\u201d. Link: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2020\n\nConsumption-based CO2 emissions have been constructed by the Global Carbon Project using the methodology described in:\n\nPeters, GP, Minx, JC, Weber, CL and Edenhofer, O 2011. Growth in emission transfers via international trade from 1990 to 2008. Proceedings of the National Academy of Sciences 108, 8903-8908. http://www.pnas.org/content/108/21/8903.abstract"", ""dataPublishedBy"": ""Our World in Data based on the Global Carbon Project and Maddison Project Database 2020 (Bolt and van Zanden (2020))"", ""dataPublisherSource"": ""Global Carbon Project and Maddison Project Database 2020 (Bolt and van Zanden (2020))""}"
