country,year,variable,value
Afghanistan,1983,Annual CO2 emissions from coal (per capita),0.0307
Afghanistan,1984,Annual CO2 emissions from coal (per capita),0.0322
Afghanistan,1985,Annual CO2 emissions from coal (per capita),0.0335
Afghanistan,1986,Annual CO2 emissions from coal (per capita),0.0362
Afghanistan,1987,Annual CO2 emissions from coal (per capita),0.0382
Afghanistan,1988,Annual CO2 emissions from coal (per capita),0.0315
Afghanistan,1989,Annual CO2 emissions from coal (per capita),0.0284
Afghanistan,1990,Annual CO2 emissions from coal (per capita),0.0224
Afghanistan,1991,Annual CO2 emissions from coal (per capita),0.0187
Afghanistan,1992,Annual CO2 emissions from coal (per capita),0.0015
Afghanistan,1993,Annual CO2 emissions from coal (per capita),0.0012
Afghanistan,1994,Annual CO2 emissions from coal (per capita),0.0009
Afghanistan,1995,Annual CO2 emissions from coal (per capita),0.0008
Afghanistan,1996,Annual CO2 emissions from coal (per capita),0.0004
Afghanistan,1997,Annual CO2 emissions from coal (per capita),0.0002
Afghanistan,1998,Annual CO2 emissions from coal (per capita),0.0002
Afghanistan,1999,Annual CO2 emissions from coal (per capita),0.0002
Afghanistan,2000,Annual CO2 emissions from coal (per capita),0.0002
Afghanistan,2001,Annual CO2 emissions from coal (per capita),0.0032
Afghanistan,2002,Annual CO2 emissions from coal (per capita),0.0024
Afghanistan,2003,Annual CO2 emissions from coal (per capita),0.0039
Afghanistan,2004,Annual CO2 emissions from coal (per capita),0.0037
Afghanistan,2005,Annual CO2 emissions from coal (per capita),0.0041
Afghanistan,2006,Annual CO2 emissions from coal (per capita),0.0061
Afghanistan,2007,Annual CO2 emissions from coal (per capita),0.0276
Afghanistan,2008,Annual CO2 emissions from coal (per capita),0.0389
Afghanistan,2009,Annual CO2 emissions from coal (per capita),0.0533
Afghanistan,2010,Annual CO2 emissions from coal (per capita),0.077
Afghanistan,2011,Annual CO2 emissions from coal (per capita),0.1388
Afghanistan,2012,Annual CO2 emissions from coal (per capita),0.1003
Afghanistan,2013,Annual CO2 emissions from coal (per capita),0.1031
Afghanistan,2014,Annual CO2 emissions from coal (per capita),0.111
Afghanistan,2015,Annual CO2 emissions from coal (per capita),0.0826
Afghanistan,2016,Annual CO2 emissions from coal (per capita),0.0813
Afghanistan,2017,Annual CO2 emissions from coal (per capita),0.095
Afghanistan,2018,Annual CO2 emissions from coal (per capita),0.1035
Afghanistan,2019,Annual CO2 emissions from coal (per capita),0.198
Afghanistan,2020,Annual CO2 emissions from coal (per capita),0.1929
Africa,1884,Annual CO2 emissions from coal (per capita),0.005
Africa,1885,Annual CO2 emissions from coal (per capita),0.0082
Africa,1886,Annual CO2 emissions from coal (per capita),0.0105
Africa,1887,Annual CO2 emissions from coal (per capita),0.0104
Africa,1888,Annual CO2 emissions from coal (per capita),0.0174
Africa,1889,Annual CO2 emissions from coal (per capita),0.0281
Africa,1890,Annual CO2 emissions from coal (per capita),0.0625
Africa,1891,Annual CO2 emissions from coal (per capita),0.0618
Africa,1892,Annual CO2 emissions from coal (per capita),0.0988
Africa,1893,Annual CO2 emissions from coal (per capita),0.3663
Africa,1894,Annual CO2 emissions from coal (per capita),0.4897
Africa,1895,Annual CO2 emissions from coal (per capita),0.6643
Africa,1896,Annual CO2 emissions from coal (per capita),0.8378
Africa,1897,Annual CO2 emissions from coal (per capita),0.9295
Africa,1898,Annual CO2 emissions from coal (per capita),1.1636
Africa,1899,Annual CO2 emissions from coal (per capita),1.0481
Africa,1900,Annual CO2 emissions from coal (per capita),0.4365
Africa,1901,Annual CO2 emissions from coal (per capita),0.7213
Africa,1902,Annual CO2 emissions from coal (per capita),1.0574
Africa,1903,Annual CO2 emissions from coal (per capita),1.1687
Africa,1904,Annual CO2 emissions from coal (per capita),1.2962
Africa,1905,Annual CO2 emissions from coal (per capita),1.4672
Africa,1906,Annual CO2 emissions from coal (per capita),1.6463
Africa,1907,Annual CO2 emissions from coal (per capita),1.7854
Africa,1908,Annual CO2 emissions from coal (per capita),1.8188
Africa,1909,Annual CO2 emissions from coal (per capita),2.0523
Africa,1910,Annual CO2 emissions from coal (per capita),2.2834
Africa,1911,Annual CO2 emissions from coal (per capita),0.8914
Africa,1912,Annual CO2 emissions from coal (per capita),0.9325
Africa,1913,Annual CO2 emissions from coal (per capita),1.0078
Africa,1914,Annual CO2 emissions from coal (per capita),0.9784
Africa,1915,Annual CO2 emissions from coal (per capita),0.4639
Africa,1916,Annual CO2 emissions from coal (per capita),0.4572
Africa,1917,Annual CO2 emissions from coal (per capita),0.4885
Africa,1918,Annual CO2 emissions from coal (per capita),0.463
Africa,1919,Annual CO2 emissions from coal (per capita),0.4972
Africa,1920,Annual CO2 emissions from coal (per capita),0.4535
Africa,1921,Annual CO2 emissions from coal (per capita),0.4454
Africa,1922,Annual CO2 emissions from coal (per capita),0.3904
Africa,1923,Annual CO2 emissions from coal (per capita),0.469
Africa,1924,Annual CO2 emissions from coal (per capita),0.4873
Africa,1925,Annual CO2 emissions from coal (per capita),0.504
Africa,1926,Annual CO2 emissions from coal (per capita),0.5324
Africa,1927,Annual CO2 emissions from coal (per capita),0.4837
Africa,1928,Annual CO2 emissions from coal (per capita),0.4443
Africa,1929,Annual CO2 emissions from coal (per capita),0.4478
Africa,1930,Annual CO2 emissions from coal (per capita),0.4152
Africa,1931,Annual CO2 emissions from coal (per capita),0.3557
Africa,1932,Annual CO2 emissions from coal (per capita),0.3137
Africa,1933,Annual CO2 emissions from coal (per capita),0.3105
Africa,1934,Annual CO2 emissions from coal (per capita),0.3509
Africa,1935,Annual CO2 emissions from coal (per capita),0.3832
Africa,1936,Annual CO2 emissions from coal (per capita),0.425
Africa,1937,Annual CO2 emissions from coal (per capita),0.4497
Africa,1938,Annual CO2 emissions from coal (per capita),0.4644
Africa,1939,Annual CO2 emissions from coal (per capita),0.4684
Africa,1940,Annual CO2 emissions from coal (per capita),0.4824
Africa,1941,Annual CO2 emissions from coal (per capita),0.4299
Africa,1942,Annual CO2 emissions from coal (per capita),0.4651
Africa,1943,Annual CO2 emissions from coal (per capita),0.4656
Africa,1944,Annual CO2 emissions from coal (per capita),0.598
Africa,1945,Annual CO2 emissions from coal (per capita),0.5794
Africa,1946,Annual CO2 emissions from coal (per capita),0.5951
Africa,1947,Annual CO2 emissions from coal (per capita),0.5592
Africa,1948,Annual CO2 emissions from coal (per capita),0.489
Africa,1949,Annual CO2 emissions from coal (per capita),0.512
Africa,1950,Annual CO2 emissions from coal (per capita),0.3482
Africa,1951,Annual CO2 emissions from coal (per capita),0.3589
Africa,1952,Annual CO2 emissions from coal (per capita),0.3837
Africa,1953,Annual CO2 emissions from coal (per capita),0.3754
Africa,1954,Annual CO2 emissions from coal (per capita),0.3798
Africa,1955,Annual CO2 emissions from coal (per capita),0.4169
Africa,1956,Annual CO2 emissions from coal (per capita),0.4248
Africa,1957,Annual CO2 emissions from coal (per capita),0.4316
Africa,1958,Annual CO2 emissions from coal (per capita),0.4037
Africa,1959,Annual CO2 emissions from coal (per capita),0.3714
Africa,1960,Annual CO2 emissions from coal (per capita),0.3694
Africa,1961,Annual CO2 emissions from coal (per capita),0.3658
Africa,1962,Annual CO2 emissions from coal (per capita),0.3631
Africa,1963,Annual CO2 emissions from coal (per capita),0.3627
Africa,1964,Annual CO2 emissions from coal (per capita),0.3742
Africa,1965,Annual CO2 emissions from coal (per capita),0.3943
Africa,1966,Annual CO2 emissions from coal (per capita),0.3814
Africa,1967,Annual CO2 emissions from coal (per capita),0.3817
Africa,1968,Annual CO2 emissions from coal (per capita),0.3879
Africa,1969,Annual CO2 emissions from coal (per capita),0.3858
Africa,1970,Annual CO2 emissions from coal (per capita),0.3897
Africa,1971,Annual CO2 emissions from coal (per capita),0.4063
Africa,1972,Annual CO2 emissions from coal (per capita),0.4057
Africa,1973,Annual CO2 emissions from coal (per capita),0.3961
Africa,1974,Annual CO2 emissions from coal (per capita),0.3931
Africa,1975,Annual CO2 emissions from coal (per capita),0.3947
Africa,1976,Annual CO2 emissions from coal (per capita),0.4071
Africa,1977,Annual CO2 emissions from coal (per capita),0.407
Africa,1978,Annual CO2 emissions from coal (per capita),0.4003
Africa,1979,Annual CO2 emissions from coal (per capita),0.43
Africa,1980,Annual CO2 emissions from coal (per capita),0.45
Africa,1981,Annual CO2 emissions from coal (per capita),0.4888
Africa,1982,Annual CO2 emissions from coal (per capita),0.501
Africa,1983,Annual CO2 emissions from coal (per capita),0.5079
Africa,1984,Annual CO2 emissions from coal (per capita),0.5413
Africa,1985,Annual CO2 emissions from coal (per capita),0.5421
Africa,1986,Annual CO2 emissions from coal (per capita),0.5468
Africa,1987,Annual CO2 emissions from coal (per capita),0.5434
Africa,1988,Annual CO2 emissions from coal (per capita),0.5457
Africa,1989,Annual CO2 emissions from coal (per capita),0.5157
Africa,1990,Annual CO2 emissions from coal (per capita),0.4721
Africa,1991,Annual CO2 emissions from coal (per capita),0.4753
Africa,1992,Annual CO2 emissions from coal (per capita),0.4359
Africa,1993,Annual CO2 emissions from coal (per capita),0.4693
Africa,1994,Annual CO2 emissions from coal (per capita),0.473
Africa,1995,Annual CO2 emissions from coal (per capita),0.4838
Africa,1996,Annual CO2 emissions from coal (per capita),0.4804
Africa,1997,Annual CO2 emissions from coal (per capita),0.4789
Africa,1998,Annual CO2 emissions from coal (per capita),0.4604
Africa,1999,Annual CO2 emissions from coal (per capita),0.4632
Africa,2000,Annual CO2 emissions from coal (per capita),0.4567
Africa,2001,Annual CO2 emissions from coal (per capita),0.4479
Africa,2002,Annual CO2 emissions from coal (per capita),0.4244
Africa,2003,Annual CO2 emissions from coal (per capita),0.4483
Africa,2004,Annual CO2 emissions from coal (per capita),0.4673
Africa,2005,Annual CO2 emissions from coal (per capita),0.4508
Africa,2006,Annual CO2 emissions from coal (per capita),0.4465
Africa,2007,Annual CO2 emissions from coal (per capita),0.4471
Africa,2008,Annual CO2 emissions from coal (per capita),0.4606
Africa,2009,Annual CO2 emissions from coal (per capita),0.4378
Africa,2010,Annual CO2 emissions from coal (per capita),0.4252
Africa,2011,Annual CO2 emissions from coal (per capita),0.4062
Africa,2012,Annual CO2 emissions from coal (per capita),0.3927
Africa,2013,Annual CO2 emissions from coal (per capita),0.3807
Africa,2014,Annual CO2 emissions from coal (per capita),0.3951
Africa,2015,Annual CO2 emissions from coal (per capita),0.3626
Africa,2016,Annual CO2 emissions from coal (per capita),0.3583
Africa,2017,Annual CO2 emissions from coal (per capita),0.3535
Africa,2018,Annual CO2 emissions from coal (per capita),0.3532
Africa,2019,Annual CO2 emissions from coal (per capita),0.3553
Africa,2020,Annual CO2 emissions from coal (per capita),0.3329
Albania,1946,Annual CO2 emissions from coal (per capita),0.0184
Albania,1948,Annual CO2 emissions from coal (per capita),0.006
Albania,1950,Annual CO2 emissions from coal (per capita),0.0344
Albania,1951,Annual CO2 emissions from coal (per capita),0.0569
Albania,1952,Annual CO2 emissions from coal (per capita),0.0579
Albania,1953,Annual CO2 emissions from coal (per capita),0.0843
Albania,1954,Annual CO2 emissions from coal (per capita),0.1139
Albania,1955,Annual CO2 emissions from coal (per capita),0.1548
Albania,1956,Annual CO2 emissions from coal (per capita),0.1708
Albania,1957,Annual CO2 emissions from coal (per capita),0.1832
Albania,1958,Annual CO2 emissions from coal (per capita),0.1876
Albania,1959,Annual CO2 emissions from coal (per capita),0.2122
Albania,1960,Annual CO2 emissions from coal (per capita),0.1993
Albania,1961,Annual CO2 emissions from coal (per capita),0.1909
Albania,1962,Annual CO2 emissions from coal (per capita),0.2087
Albania,1963,Annual CO2 emissions from coal (per capita),0.1576
Albania,1964,Annual CO2 emissions from coal (per capita),0.1809
Albania,1965,Annual CO2 emissions from coal (per capita),0.2083
Albania,1966,Annual CO2 emissions from coal (per capita),0.2449
Albania,1967,Annual CO2 emissions from coal (per capita),0.2621
Albania,1968,Annual CO2 emissions from coal (per capita),0.2879
Albania,1969,Annual CO2 emissions from coal (per capita),0.3281
Albania,1970,Annual CO2 emissions from coal (per capita),0.4144
Albania,1971,Annual CO2 emissions from coal (per capita),0.4492
Albania,1972,Annual CO2 emissions from coal (per capita),0.4795
Albania,1973,Annual CO2 emissions from coal (per capita),0.5068
Albania,1974,Annual CO2 emissions from coal (per capita),0.513
Albania,1975,Annual CO2 emissions from coal (per capita),0.5226
Albania,1976,Annual CO2 emissions from coal (per capita),0.5162
Albania,1977,Annual CO2 emissions from coal (per capita),0.6746
Albania,1978,Annual CO2 emissions from coal (per capita),0.8264
Albania,1979,Annual CO2 emissions from coal (per capita),1.0203
Albania,1980,Annual CO2 emissions from coal (per capita),0.8659
Albania,1981,Annual CO2 emissions from coal (per capita),0.966
Albania,1982,Annual CO2 emissions from coal (per capita),1.0321
Albania,1983,Annual CO2 emissions from coal (per capita),1.0909
Albania,1984,Annual CO2 emissions from coal (per capita),1.1708
Albania,1985,Annual CO2 emissions from coal (per capita),1.2535
Albania,1986,Annual CO2 emissions from coal (per capita),1.218
Albania,1987,Annual CO2 emissions from coal (per capita),1.1954
Albania,1988,Annual CO2 emissions from coal (per capita),1.2552
Albania,1989,Annual CO2 emissions from coal (per capita),1.245
Albania,1990,Annual CO2 emissions from coal (per capita),0.7604
Albania,1991,Annual CO2 emissions from coal (per capita),0.4512
Albania,1992,Annual CO2 emissions from coal (per capita),0.2464
Albania,1993,Annual CO2 emissions from coal (per capita),0.1878
Albania,1994,Annual CO2 emissions from coal (per capita),0.0536
Albania,1995,Annual CO2 emissions from coal (per capita),0.0518
Albania,1996,Annual CO2 emissions from coal (per capita),0.0367
Albania,1997,Annual CO2 emissions from coal (per capita),0.0142
Albania,1998,Annual CO2 emissions from coal (per capita),0.0176
Albania,1999,Annual CO2 emissions from coal (per capita),0.0352
Albania,2000,Annual CO2 emissions from coal (per capita),0.0222
Albania,2001,Annual CO2 emissions from coal (per capita),0.0258
Albania,2002,Annual CO2 emissions from coal (per capita),0.027
Albania,2003,Annual CO2 emissions from coal (per capita),0.027
Albania,2004,Annual CO2 emissions from coal (per capita),0.0271
Albania,2005,Annual CO2 emissions from coal (per capita),0.0237
Albania,2006,Annual CO2 emissions from coal (per capita),0.0239
Albania,2007,Annual CO2 emissions from coal (per capita),0.0241
Albania,2008,Annual CO2 emissions from coal (per capita),0.0342
Albania,2009,Annual CO2 emissions from coal (per capita),0.1306
Albania,2010,Annual CO2 emissions from coal (per capita),0.1454
Albania,2011,Annual CO2 emissions from coal (per capita),0.1827
Albania,2012,Annual CO2 emissions from coal (per capita),0.215
Albania,2013,Annual CO2 emissions from coal (per capita),0.2738
Albania,2014,Annual CO2 emissions from coal (per capita),0.3552
Albania,2015,Annual CO2 emissions from coal (per capita),0.1115
Albania,2016,Annual CO2 emissions from coal (per capita),0.066
Albania,2017,Annual CO2 emissions from coal (per capita),0.0952
Albania,2018,Annual CO2 emissions from coal (per capita),0.164
Albania,2019,Annual CO2 emissions from coal (per capita),0.1907
Albania,2020,Annual CO2 emissions from coal (per capita),0.1603
Algeria,1917,Annual CO2 emissions from coal (per capita),0.0006
Algeria,1918,Annual CO2 emissions from coal (per capita),0.0026
Algeria,1919,Annual CO2 emissions from coal (per capita),0.0027
Algeria,1920,Annual CO2 emissions from coal (per capita),0.0032
Algeria,1921,Annual CO2 emissions from coal (per capita),0.0044
Algeria,1922,Annual CO2 emissions from coal (per capita),0.0038
Algeria,1923,Annual CO2 emissions from coal (per capita),0.0019
Algeria,1924,Annual CO2 emissions from coal (per capita),0.0038
Algeria,1925,Annual CO2 emissions from coal (per capita),0.0042
Algeria,1926,Annual CO2 emissions from coal (per capita),0.006
Algeria,1927,Annual CO2 emissions from coal (per capita),0.0089
Algeria,1928,Annual CO2 emissions from coal (per capita),0.007
Algeria,1929,Annual CO2 emissions from coal (per capita),0.0066
Algeria,1930,Annual CO2 emissions from coal (per capita),0.0068
Algeria,1931,Annual CO2 emissions from coal (per capita),0.0088
Algeria,1932,Annual CO2 emissions from coal (per capita),0.01
Algeria,1933,Annual CO2 emissions from coal (per capita),0.012
Algeria,1934,Annual CO2 emissions from coal (per capita),0.0133
Algeria,1935,Annual CO2 emissions from coal (per capita),0.0143
Algeria,1936,Annual CO2 emissions from coal (per capita),0.0026
Algeria,1937,Annual CO2 emissions from coal (per capita),0.0051
Algeria,1938,Annual CO2 emissions from coal (per capita),0.0045
Algeria,1939,Annual CO2 emissions from coal (per capita),0.0069
Algeria,1940,Annual CO2 emissions from coal (per capita),0.0193
Algeria,1941,Annual CO2 emissions from coal (per capita),0.0275
Algeria,1942,Annual CO2 emissions from coal (per capita),0.0499
Algeria,1943,Annual CO2 emissions from coal (per capita),0.0391
Algeria,1944,Annual CO2 emissions from coal (per capita),0.0391
Algeria,1945,Annual CO2 emissions from coal (per capita),0.0522
Algeria,1946,Annual CO2 emissions from coal (per capita),0.0682
Algeria,1947,Annual CO2 emissions from coal (per capita),0.0645
Algeria,1948,Annual CO2 emissions from coal (per capita),0.0696
Algeria,1949,Annual CO2 emissions from coal (per capita),0.0809
Algeria,1950,Annual CO2 emissions from coal (per capita),0.2123
Algeria,1951,Annual CO2 emissions from coal (per capita),0.2262
Algeria,1952,Annual CO2 emissions from coal (per capita),0.2006
Algeria,1953,Annual CO2 emissions from coal (per capita),0.1653
Algeria,1954,Annual CO2 emissions from coal (per capita),0.1552
Algeria,1955,Annual CO2 emissions from coal (per capita),0.1631
Algeria,1956,Annual CO2 emissions from coal (per capita),0.176
Algeria,1957,Annual CO2 emissions from coal (per capita),0.1926
Algeria,1958,Annual CO2 emissions from coal (per capita),0.1722
Algeria,1959,Annual CO2 emissions from coal (per capita),0.1356
Algeria,1960,Annual CO2 emissions from coal (per capita),0.1137
Algeria,1961,Annual CO2 emissions from coal (per capita),0.0675
Algeria,1962,Annual CO2 emissions from coal (per capita),0.035
Algeria,1963,Annual CO2 emissions from coal (per capita),0.0212
Algeria,1964,Annual CO2 emissions from coal (per capita),0.0231
Algeria,1965,Annual CO2 emissions from coal (per capita),0.021
Algeria,1966,Annual CO2 emissions from coal (per capita),0.021
Algeria,1967,Annual CO2 emissions from coal (per capita),0.0143
Algeria,1968,Annual CO2 emissions from coal (per capita),0.0148
Algeria,1969,Annual CO2 emissions from coal (per capita),0.032
Algeria,1970,Annual CO2 emissions from coal (per capita),0.0671
Algeria,1971,Annual CO2 emissions from coal (per capita),0.0606
Algeria,1972,Annual CO2 emissions from coal (per capita),0.0424
Algeria,1973,Annual CO2 emissions from coal (per capita),0.0522
Algeria,1974,Annual CO2 emissions from coal (per capita),0.0433
Algeria,1975,Annual CO2 emissions from coal (per capita),0.0476
Algeria,1976,Annual CO2 emissions from coal (per capita),0.0343
Algeria,1977,Annual CO2 emissions from coal (per capita),0.0344
Algeria,1978,Annual CO2 emissions from coal (per capita),0.0316
Algeria,1979,Annual CO2 emissions from coal (per capita),0.0479
Algeria,1980,Annual CO2 emissions from coal (per capita),0.0837
Algeria,1981,Annual CO2 emissions from coal (per capita),0.0963
Algeria,1982,Annual CO2 emissions from coal (per capita),0.0966
Algeria,1983,Annual CO2 emissions from coal (per capita),0.1492
Algeria,1984,Annual CO2 emissions from coal (per capita),0.185
Algeria,1985,Annual CO2 emissions from coal (per capita),0.1372
Algeria,1986,Annual CO2 emissions from coal (per capita),0.118
Algeria,1987,Annual CO2 emissions from coal (per capita),0.1248
Algeria,1988,Annual CO2 emissions from coal (per capita),0.1217
Algeria,1989,Annual CO2 emissions from coal (per capita),0.1189
Algeria,1990,Annual CO2 emissions from coal (per capita),0.1142
Algeria,1991,Annual CO2 emissions from coal (per capita),0.1019
Algeria,1992,Annual CO2 emissions from coal (per capita),0.088
Algeria,1993,Annual CO2 emissions from coal (per capita),0.0696
Algeria,1994,Annual CO2 emissions from coal (per capita),0.081
Algeria,1995,Annual CO2 emissions from coal (per capita),0.0673
Algeria,1996,Annual CO2 emissions from coal (per capita),0.0481
Algeria,1997,Annual CO2 emissions from coal (per capita),0.0464
Algeria,1998,Annual CO2 emissions from coal (per capita),0.0699
Algeria,1999,Annual CO2 emissions from coal (per capita),0.0709
Algeria,2000,Annual CO2 emissions from coal (per capita),0.0631
Algeria,2001,Annual CO2 emissions from coal (per capita),0.0666
Algeria,2002,Annual CO2 emissions from coal (per capita),0.0819
Algeria,2003,Annual CO2 emissions from coal (per capita),0.0864
Algeria,2004,Annual CO2 emissions from coal (per capita),0.0588
Algeria,2005,Annual CO2 emissions from coal (per capita),0.0713
Algeria,2006,Annual CO2 emissions from coal (per capita),0.0803
Algeria,2007,Annual CO2 emissions from coal (per capita),0.0881
Algeria,2008,Annual CO2 emissions from coal (per capita),0.0866
Algeria,2009,Annual CO2 emissions from coal (per capita),0.0451
Algeria,2010,Annual CO2 emissions from coal (per capita),0.0338
Algeria,2011,Annual CO2 emissions from coal (per capita),0.0286
Algeria,2012,Annual CO2 emissions from coal (per capita),0.0277
Algeria,2013,Annual CO2 emissions from coal (per capita),0.019
Algeria,2014,Annual CO2 emissions from coal (per capita),0.014
Algeria,2015,Annual CO2 emissions from coal (per capita),0.0126
Algeria,2017,Annual CO2 emissions from coal (per capita),0.0192
Algeria,2018,Annual CO2 emissions from coal (per capita),0.0315
Algeria,2019,Annual CO2 emissions from coal (per capita),0.0255
Algeria,2020,Annual CO2 emissions from coal (per capita),0.0251
Angola,1950,Annual CO2 emissions from coal (per capita),0.0131
Angola,1951,Annual CO2 emissions from coal (per capita),0.0206
Angola,1952,Annual CO2 emissions from coal (per capita),0.0257
Angola,1953,Annual CO2 emissions from coal (per capita),0.0144
Angola,1954,Annual CO2 emissions from coal (per capita),0.0154
Angola,1955,Annual CO2 emissions from coal (per capita),0.0167
Angola,1956,Annual CO2 emissions from coal (per capita),0.0078
Angola,1957,Annual CO2 emissions from coal (per capita),0.0154
Angola,1958,Annual CO2 emissions from coal (per capita),0.0083
Angola,1959,Annual CO2 emissions from coal (per capita),0.0102
Angola,1960,Annual CO2 emissions from coal (per capita),0.0227
Angola,1961,Annual CO2 emissions from coal (per capita),0.0114
Angola,1962,Annual CO2 emissions from coal (per capita),0.0163
Angola,1963,Annual CO2 emissions from coal (per capita),0.0039
Angola,1964,Annual CO2 emissions from coal (per capita),0.0134
Angola,1965,Annual CO2 emissions from coal (per capita),0.0095
Angola,1966,Annual CO2 emissions from coal (per capita),0.0152
Angola,1967,Annual CO2 emissions from coal (per capita),0.0095
Angola,1968,Annual CO2 emissions from coal (per capita),0.0177
Angola,1969,Annual CO2 emissions from coal (per capita),0.0158
Angola,1970,Annual CO2 emissions from coal (per capita),0.0081
Angola,1971,Annual CO2 emissions from coal (per capita),0.0048
Angola,1972,Annual CO2 emissions from coal (per capita),0.0012
Angola,1973,Annual CO2 emissions from coal (per capita),0.0034
Argentina,1887,Annual CO2 emissions from coal (per capita),0.3541
Argentina,1888,Annual CO2 emissions from coal (per capita),0.2817
Argentina,1889,Annual CO2 emissions from coal (per capita),0.5379
Argentina,1890,Annual CO2 emissions from coal (per capita),0.4067
Argentina,1891,Annual CO2 emissions from coal (per capita),0.2695
Argentina,1892,Annual CO2 emissions from coal (per capita),0.3852
Argentina,1893,Annual CO2 emissions from coal (per capita),0.4182
Argentina,1894,Annual CO2 emissions from coal (per capita),0.5192
Argentina,1895,Annual CO2 emissions from coal (per capita),0.5707
Argentina,1896,Annual CO2 emissions from coal (per capita),0.5621
Argentina,1897,Annual CO2 emissions from coal (per capita),0.4912
Argentina,1898,Annual CO2 emissions from coal (per capita),0.5364
Argentina,1899,Annual CO2 emissions from coal (per capita),0.6448
Argentina,1900,Annual CO2 emissions from coal (per capita),0.4415
Argentina,1901,Annual CO2 emissions from coal (per capita),0.5127
Argentina,1902,Annual CO2 emissions from coal (per capita),0.5582
Argentina,1903,Annual CO2 emissions from coal (per capita),0.5467
Argentina,1904,Annual CO2 emissions from coal (per capita),0.6985
Argentina,1905,Annual CO2 emissions from coal (per capita),0.7059
Argentina,1906,Annual CO2 emissions from coal (per capita),1.0678
Argentina,1907,Annual CO2 emissions from coal (per capita),1.0285
Argentina,1908,Annual CO2 emissions from coal (per capita),1.2053
Argentina,1909,Annual CO2 emissions from coal (per capita),0.9061
Argentina,1910,Annual CO2 emissions from coal (per capita),1.3168
Argentina,1911,Annual CO2 emissions from coal (per capita),1.427
Argentina,1912,Annual CO2 emissions from coal (per capita),1.3205
Argentina,1913,Annual CO2 emissions from coal (per capita),1.3725
Argentina,1914,Annual CO2 emissions from coal (per capita),1.1335
Argentina,1915,Annual CO2 emissions from coal (per capita),0.8659
Argentina,1916,Annual CO2 emissions from coal (per capita),0.5776
Argentina,1917,Annual CO2 emissions from coal (per capita),0.2041
Argentina,1918,Annual CO2 emissions from coal (per capita),0.226
Argentina,1919,Annual CO2 emissions from coal (per capita),0.3613
Argentina,1920,Annual CO2 emissions from coal (per capita),0.5802
Argentina,1921,Annual CO2 emissions from coal (per capita),0.5028
Argentina,1922,Annual CO2 emissions from coal (per capita),0.6301
Argentina,1923,Annual CO2 emissions from coal (per capita),0.711
Argentina,1924,Annual CO2 emissions from coal (per capita),0.883
Argentina,1925,Annual CO2 emissions from coal (per capita),0.8179
Argentina,1926,Annual CO2 emissions from coal (per capita),0.7087
Argentina,1927,Annual CO2 emissions from coal (per capita),0.8549
Argentina,1928,Annual CO2 emissions from coal (per capita),0.7428
Argentina,1929,Annual CO2 emissions from coal (per capita),0.7263
Argentina,1930,Annual CO2 emissions from coal (per capita),0.6916
Argentina,1931,Annual CO2 emissions from coal (per capita),0.5788
Argentina,1932,Annual CO2 emissions from coal (per capita),0.5171
