country,year,variable,value
Afghanistan,1949,Annual CO2 emissions from coal,14656.0
Afghanistan,1950,Annual CO2 emissions from coal,21068.0
Afghanistan,1951,Annual CO2 emissions from coal,25648.0
Afghanistan,1952,Annual CO2 emissions from coal,31708.0
Afghanistan,1953,Annual CO2 emissions from coal,37949.0
Afghanistan,1954,Annual CO2 emissions from coal,42502.0
Afghanistan,1955,Annual CO2 emissions from coal,62288.0
Afghanistan,1956,Annual CO2 emissions from coal,62288.0
Afghanistan,1957,Annual CO2 emissions from coal,76944.0
Afghanistan,1958,Annual CO2 emissions from coal,91600.0
Afghanistan,1959,Annual CO2 emissions from coal,109920.0
Afghanistan,1960,Annual CO2 emissions from coal,127115.0
Afghanistan,1961,Annual CO2 emissions from coal,175872.0
Afghanistan,1962,Annual CO2 emissions from coal,296784.0
Afghanistan,1963,Annual CO2 emissions from coal,263808.0
Afghanistan,1964,Annual CO2 emissions from coal,300448.0
Afghanistan,1965,Annual CO2 emissions from coal,381056.0
Afghanistan,1966,Annual CO2 emissions from coal,428688.0
Afghanistan,1967,Annual CO2 emissions from coal,399376.0
Afghanistan,1968,Annual CO2 emissions from coal,332429.0
Afghanistan,1969,Annual CO2 emissions from coal,362736.0
Afghanistan,1970,Annual CO2 emissions from coal,436974.0
Afghanistan,1971,Annual CO2 emissions from coal,359072.0
Afghanistan,1972,Annual CO2 emissions from coal,190528.0
Afghanistan,1973,Annual CO2 emissions from coal,310745.0
Afghanistan,1974,Annual CO2 emissions from coal,304695.0
Afghanistan,1975,Annual CO2 emissions from coal,398689.0
Afghanistan,1976,Annual CO2 emissions from coal,425024.0
Afghanistan,1977,Annual CO2 emissions from coal,450672.0
Afghanistan,1978,Annual CO2 emissions from coal,576226.0
Afghanistan,1979,Annual CO2 emissions from coal,351744.0
Afghanistan,1980,Annual CO2 emissions from coal,315762.0
Afghanistan,1981,Annual CO2 emissions from coal,333424.0
Afghanistan,1982,Annual CO2 emissions from coal,384720.0
Afghanistan,1983,Annual CO2 emissions from coal,384720.0
Afghanistan,1984,Annual CO2 emissions from coal,392556.0
Afghanistan,1985,Annual CO2 emissions from coal,399794.0
Afghanistan,1986,Annual CO2 emissions from coal,425024.0
Afghanistan,1987,Annual CO2 emissions from coal,442824.0
Afghanistan,1988,Annual CO2 emissions from coal,366400.0
Afghanistan,1989,Annual CO2 emissions from coal,337088.0
Afghanistan,1990,Annual CO2 emissions from coal,278464.0
Afghanistan,1991,Annual CO2 emissions from coal,249152.0
Afghanistan,1992,Annual CO2 emissions from coal,21984.0
Afghanistan,1993,Annual CO2 emissions from coal,18320.0
Afghanistan,1994,Annual CO2 emissions from coal,14698.0
Afghanistan,1995,Annual CO2 emissions from coal,14656.0
Afghanistan,1996,Annual CO2 emissions from coal,7328.0
Afghanistan,1997,Annual CO2 emissions from coal,3676.0
Afghanistan,1998,Annual CO2 emissions from coal,3677.0
Afghanistan,1999,Annual CO2 emissions from coal,3664.0
Afghanistan,2000,Annual CO2 emissions from coal,3664.0
Afghanistan,2001,Annual CO2 emissions from coal,69616.0
Afghanistan,2002,Annual CO2 emissions from coal,54960.0
Afghanistan,2003,Annual CO2 emissions from coal,91600.0
Afghanistan,2004,Annual CO2 emissions from coal,91600.0
Afghanistan,2005,Annual CO2 emissions from coal,106256.0
Afghanistan,2006,Annual CO2 emissions from coal,160858.0
Afghanistan,2007,Annual CO2 emissions from coal,748664.0
Afghanistan,2008,Annual CO2 emissions from coal,1077216.0
Afghanistan,2009,Annual CO2 emissions from coal,1513232.0
Afghanistan,2010,Annual CO2 emissions from coal,2246032.0
Afghanistan,2011,Annual CO2 emissions from coal,4180624.0
Afghanistan,2012,Annual CO2 emissions from coal,3125392.0
Afghanistan,2013,Annual CO2 emissions from coal,3326912.0
Afghanistan,2014,Annual CO2 emissions from coal,3704304.0
Afghanistan,2015,Annual CO2 emissions from coal,2843264.0
Afghanistan,2016,Annual CO2 emissions from coal,2878332.0
Afghanistan,2017,Annual CO2 emissions from coal,3447824.0
Afghanistan,2018,Annual CO2 emissions from coal,3848893.0
Afghanistan,2019,Annual CO2 emissions from coal,7530906.0
Afghanistan,2020,Annual CO2 emissions from coal,7507941.0
Africa,1884,Annual CO2 emissions from coal,21984.0
Africa,1885,Annual CO2 emissions from coal,36640.0
Africa,1886,Annual CO2 emissions from coal,47632.0
Africa,1887,Annual CO2 emissions from coal,47632.0
Africa,1888,Annual CO2 emissions from coal,80608.0
Africa,1889,Annual CO2 emissions from coal,131904.0
Africa,1890,Annual CO2 emissions from coal,296784.0
