country,year,variable,value
Afghanistan,1967,Cumulative CO2 emissions from gas,260144.0
Afghanistan,1968,Cumulative CO2 emissions from gas,607185.0
Afghanistan,1970,Cumulative CO2 emissions from gas,823836.0
Afghanistan,1971,Cumulative CO2 emissions from gas,1263516.0
Afghanistan,1972,Cumulative CO2 emissions from gas,1563964.0
Afghanistan,1973,Cumulative CO2 emissions from gas,1896644.0
Afghanistan,1974,Cumulative CO2 emissions from gas,2296785.0
Afghanistan,1975,Cumulative CO2 emissions from gas,2772285.0
Afghanistan,1976,Cumulative CO2 emissions from gas,3072733.0
Afghanistan,1977,Cumulative CO2 emissions from gas,3585693.0
Afghanistan,1978,Cumulative CO2 emissions from gas,3886652.0
Afghanistan,1979,Cumulative CO2 emissions from gas,4271372.0
Afghanistan,1980,Cumulative CO2 emissions from gas,4458626.0
Afghanistan,1981,Cumulative CO2 emissions from gas,4762738.0
Afghanistan,1982,Cumulative CO2 emissions from gas,5158450.0
Afghanistan,1983,Cumulative CO2 emissions from gas,5774002.0
Afghanistan,1984,Cumulative CO2 emissions from gas,6705865.0
Afghanistan,1985,Cumulative CO2 emissions from gas,7897911.0
Afghanistan,1986,Cumulative CO2 emissions from gas,9099703.0
Afghanistan,1987,Cumulative CO2 emissions from gas,9491291.0
Afghanistan,1988,Cumulative CO2 emissions from gas,9930971.0
Afghanistan,1989,Cumulative CO2 emissions from gas,10410955.0
Afghanistan,1990,Cumulative CO2 emissions from gas,10813995.0
Afghanistan,1991,Cumulative CO2 emissions from gas,11202379.0
Afghanistan,1992,Cumulative CO2 emissions from gas,11565115.0
Afghanistan,1993,Cumulative CO2 emissions from gas,11916859.0
Afghanistan,1994,Cumulative CO2 emissions from gas,12254907.0
Afghanistan,1995,Cumulative CO2 emissions from gas,12577339.0
Afghanistan,1996,Cumulative CO2 emissions from gas,12885115.0
Afghanistan,1997,Cumulative CO2 emissions from gas,13168193.0
Afghanistan,1998,Cumulative CO2 emissions from gas,13432936.0
Afghanistan,1999,Cumulative CO2 emissions from gas,13674760.0
Afghanistan,2000,Cumulative CO2 emissions from gas,13898264.0
Afghanistan,2001,Cumulative CO2 emissions from gas,14107112.0
Afghanistan,2002,Cumulative CO2 emissions from gas,14653048.0
Afghanistan,2003,Cumulative CO2 emissions from gas,15118376.0
Afghanistan,2004,Cumulative CO2 emissions from gas,15345544.0
Afghanistan,2005,Cumulative CO2 emissions from gas,15675304.0
Afghanistan,2006,Cumulative CO2 emissions from gas,16004331.0
Afghanistan,2007,Cumulative CO2 emissions from gas,16312604.0
Afghanistan,2008,Cumulative CO2 emissions from gas,16609388.0
Afghanistan,2009,Cumulative CO2 emissions from gas,16880524.0
Afghanistan,2010,Cumulative CO2 emissions from gas,17151660.0
Afghanistan,2011,Cumulative CO2 emissions from gas,17459436.0
Afghanistan,2012,Cumulative CO2 emissions from gas,17767212.0
Afghanistan,2013,Cumulative CO2 emissions from gas,18063996.0
Afghanistan,2014,Cumulative CO2 emissions from gas,18335132.0
Afghanistan,2015,Cumulative CO2 emissions from gas,18617260.0
Afghanistan,2016,Cumulative CO2 emissions from gas,18935854.0
Afghanistan,2017,Cumulative CO2 emissions from gas,19236302.0
Afghanistan,2018,Cumulative CO2 emissions from gas,19529551.0
Afghanistan,2019,Cumulative CO2 emissions from gas,19835488.0
Afghanistan,2020,Cumulative CO2 emissions from gas,20149673.0
Africa,1939,Cumulative CO2 emissions from gas,109920.0
Africa,1940,Cumulative CO2 emissions from gas,201520.0
Africa,1941,Cumulative CO2 emissions from gas,300448.0
Africa,1942,Cumulative CO2 emissions from gas,406704.0
Africa,1943,Cumulative CO2 emissions from gas,523952.0
Africa,1944,Cumulative CO2 emissions from gas,654893.0
Africa,1945,Cumulative CO2 emissions from gas,790461.0
Africa,1946,Cumulative CO2 emissions from gas,925380.0
Africa,1947,Cumulative CO2 emissions from gas,1060948.0
Africa,1948,Cumulative CO2 emissions from gas,1199547.0
