country,year,variable,value
Afghanistan,1949,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1950,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1951,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1952,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1953,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1954,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1955,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1956,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1957,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1958,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1959,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1960,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1961,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1962,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1963,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1964,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1965,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1966,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1967,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1968,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1969,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1970,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1971,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1972,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1973,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1974,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1975,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1976,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1977,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1978,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1979,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1980,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1981,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1982,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1983,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1984,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1985,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1986,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1987,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1988,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1989,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1990,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1991,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1992,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1993,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1994,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1995,Share of global cumulative CO2 emissions from coal,0.0
Afghanistan,1996,Share of global cumulative CO2 emissions from coal,0.0
