country,year,variable,value
Afghanistan,1967,Share of global annual CO2 emissions from gas,0.02
Afghanistan,1968,Share of global annual CO2 emissions from gas,0.02
Afghanistan,1970,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1971,Share of global annual CO2 emissions from gas,0.02
Afghanistan,1972,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1973,Share of global annual CO2 emissions from gas,0.02
Afghanistan,1974,Share of global annual CO2 emissions from gas,0.02
Afghanistan,1975,Share of global annual CO2 emissions from gas,0.02
Afghanistan,1976,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1977,Share of global annual CO2 emissions from gas,0.02
Afghanistan,1978,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1979,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1980,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1981,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1982,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1983,Share of global annual CO2 emissions from gas,0.02
Afghanistan,1984,Share of global annual CO2 emissions from gas,0.03
Afghanistan,1985,Share of global annual CO2 emissions from gas,0.04
Afghanistan,1986,Share of global annual CO2 emissions from gas,0.04
Afghanistan,1987,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1988,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1989,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1990,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1991,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1992,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1993,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1994,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1995,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1996,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1997,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1998,Share of global annual CO2 emissions from gas,0.01
Afghanistan,1999,Share of global annual CO2 emissions from gas,0.01
Afghanistan,2000,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2001,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2002,Share of global annual CO2 emissions from gas,0.01
Afghanistan,2003,Share of global annual CO2 emissions from gas,0.01
Afghanistan,2004,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2005,Share of global annual CO2 emissions from gas,0.01
Afghanistan,2006,Share of global annual CO2 emissions from gas,0.01
Afghanistan,2007,Share of global annual CO2 emissions from gas,0.01
Afghanistan,2008,Share of global annual CO2 emissions from gas,0.01
Afghanistan,2009,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2010,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2011,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2012,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2013,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2014,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2015,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2016,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2017,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2018,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2019,Share of global annual CO2 emissions from gas,0.0
Afghanistan,2020,Share of global annual CO2 emissions from gas,0.0
Africa,1939,Share of global annual CO2 emissions from gas,0.08
Africa,1940,Share of global annual CO2 emissions from gas,0.06
Africa,1941,Share of global annual CO2 emissions from gas,0.06
Africa,1942,Share of global annual CO2 emissions from gas,0.06
Africa,1943,Share of global annual CO2 emissions from gas,0.06
Africa,1944,Share of global annual CO2 emissions from gas,0.07
Africa,1945,Share of global annual CO2 emissions from gas,0.06
Africa,1946,Share of global annual CO2 emissions from gas,0.06
Africa,1947,Share of global annual CO2 emissions from gas,0.05
Africa,1948,Share of global annual CO2 emissions from gas,0.05
Africa,1949,Share of global annual CO2 emissions from gas,0.05
Africa,1950,Share of global annual CO2 emissions from gas,0.0
Africa,1951,Share of global annual CO2 emissions from gas,0.0
Africa,1952,Share of global annual CO2 emissions from gas,0.0
Africa,1953,Share of global annual CO2 emissions from gas,0.0
Africa,1954,Share of global annual CO2 emissions from gas,0.0
Africa,1955,Share of global annual CO2 emissions from gas,0.0
Africa,1956,Share of global annual CO2 emissions from gas,0.0
Africa,1957,Share of global annual CO2 emissions from gas,0.0
Africa,1958,Share of global annual CO2 emissions from gas,0.0
Africa,1959,Share of global annual CO2 emissions from gas,0.0
Africa,1960,Share of global annual CO2 emissions from gas,0.01
Africa,1961,Share of global annual CO2 emissions from gas,0.06
Africa,1962,Share of global annual CO2 emissions from gas,0.08
Africa,1963,Share of global annual CO2 emissions from gas,0.07
Africa,1964,Share of global annual CO2 emissions from gas,0.13
Africa,1965,Share of global annual CO2 emissions from gas,0.17
Africa,1966,Share of global annual CO2 emissions from gas,0.18
Africa,1967,Share of global annual CO2 emissions from gas,0.16
Africa,1968,Share of global annual CO2 emissions from gas,0.15
Africa,1969,Share of global annual CO2 emissions from gas,0.17
Africa,1970,Share of global annual CO2 emissions from gas,0.05
Africa,1971,Share of global annual CO2 emissions from gas,0.09
Africa,1972,Share of global annual CO2 emissions from gas,0.22
Africa,1973,Share of global annual CO2 emissions from gas,0.25
Africa,1974,Share of global annual CO2 emissions from gas,0.23
Africa,1975,Share of global annual CO2 emissions from gas,0.29
Africa,1976,Share of global annual CO2 emissions from gas,0.38
Africa,1977,Share of global annual CO2 emissions from gas,0.57
Africa,1978,Share of global annual CO2 emissions from gas,1.38
Africa,1979,Share of global annual CO2 emissions from gas,0.74
Africa,1980,Share of global annual CO2 emissions from gas,1.27
Africa,1981,Share of global annual CO2 emissions from gas,1.06
Africa,1982,Share of global annual CO2 emissions from gas,0.89
Africa,1983,Share of global annual CO2 emissions from gas,1.11
Africa,1984,Share of global annual CO2 emissions from gas,1.6
Africa,1985,Share of global annual CO2 emissions from gas,1.58
Africa,1986,Share of global annual CO2 emissions from gas,1.93
Africa,1987,Share of global annual CO2 emissions from gas,2.08
Africa,1988,Share of global annual CO2 emissions from gas,2.01
Africa,1989,Share of global annual CO2 emissions from gas,1.99
Africa,1990,Share of global annual CO2 emissions from gas,1.98
Africa,1991,Share of global annual CO2 emissions from gas,2.0
Africa,1992,Share of global annual CO2 emissions from gas,1.87
Africa,1993,Share of global annual CO2 emissions from gas,2.01
Africa,1994,Share of global annual CO2 emissions from gas,2.08
Africa,1995,Share of global annual CO2 emissions from gas,2.41
Africa,1996,Share of global annual CO2 emissions from gas,2.45
Africa,1997,Share of global annual CO2 emissions from gas,2.16
Africa,1998,Share of global annual CO2 emissions from gas,2.51
Africa,1999,Share of global annual CO2 emissions from gas,2.47
Africa,2000,Share of global annual CO2 emissions from gas,2.42
Africa,2001,Share of global annual CO2 emissions from gas,2.51
Africa,2002,Share of global annual CO2 emissions from gas,2.73
Africa,2003,Share of global annual CO2 emissions from gas,2.86
Africa,2004,Share of global annual CO2 emissions from gas,2.9
Africa,2005,Share of global annual CO2 emissions from gas,3.4
Africa,2006,Share of global annual CO2 emissions from gas,3.25
Africa,2007,Share of global annual CO2 emissions from gas,3.37
Africa,2008,Share of global annual CO2 emissions from gas,3.32
Africa,2009,Share of global annual CO2 emissions from gas,3.33
Africa,2010,Share of global annual CO2 emissions from gas,3.25
Africa,2011,Share of global annual CO2 emissions from gas,3.48
Africa,2012,Share of global annual CO2 emissions from gas,3.6
Africa,2013,Share of global annual CO2 emissions from gas,3.61
Africa,2014,Share of global annual CO2 emissions from gas,3.7
Africa,2015,Share of global annual CO2 emissions from gas,3.74
Africa,2016,Share of global annual CO2 emissions from gas,3.82
Africa,2017,Share of global annual CO2 emissions from gas,3.99
Africa,2018,Share of global annual CO2 emissions from gas,3.87
Africa,2019,Share of global annual CO2 emissions from gas,3.86
Africa,2020,Share of global annual CO2 emissions from gas,3.88
Albania,1951,Share of global annual CO2 emissions from gas,0.0
Albania,1952,Share of global annual CO2 emissions from gas,0.0
Albania,1953,Share of global annual CO2 emissions from gas,0.0
Albania,1954,Share of global annual CO2 emissions from gas,0.01
Albania,1955,Share of global annual CO2 emissions from gas,0.01
Albania,1956,Share of global annual CO2 emissions from gas,0.01
Albania,1957,Share of global annual CO2 emissions from gas,0.01
Albania,1958,Share of global annual CO2 emissions from gas,0.01
Albania,1959,Share of global annual CO2 emissions from gas,0.01
Albania,1960,Share of global annual CO2 emissions from gas,0.01
Albania,1961,Share of global annual CO2 emissions from gas,0.01
Albania,1962,Share of global annual CO2 emissions from gas,0.01
Albania,1963,Share of global annual CO2 emissions from gas,0.01
Albania,1964,Share of global annual CO2 emissions from gas,0.01
Albania,1965,Share of global annual CO2 emissions from gas,0.01
Albania,1966,Share of global annual CO2 emissions from gas,0.01
Albania,1967,Share of global annual CO2 emissions from gas,0.01
Albania,1968,Share of global annual CO2 emissions from gas,0.01
Albania,1969,Share of global annual CO2 emissions from gas,0.01
Albania,1970,Share of global annual CO2 emissions from gas,0.01
Albania,1971,Share of global annual CO2 emissions from gas,0.01
Albania,1972,Share of global annual CO2 emissions from gas,0.01
Albania,1973,Share of global annual CO2 emissions from gas,0.02
Albania,1974,Share of global annual CO2 emissions from gas,0.02
Albania,1975,Share of global annual CO2 emissions from gas,0.03
Albania,1976,Share of global annual CO2 emissions from gas,0.03
Albania,1977,Share of global annual CO2 emissions from gas,0.03
Albania,1978,Share of global annual CO2 emissions from gas,0.03
Albania,1979,Share of global annual CO2 emissions from gas,0.03
Albania,1980,Share of global annual CO2 emissions from gas,0.03
Albania,1981,Share of global annual CO2 emissions from gas,0.03
Albania,1982,Share of global annual CO2 emissions from gas,0.03
