,Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Flag
38,65,Falkland Islands (Malvinas),,,,,,,,
39,64,Faroe Islands,,,,,,,,
40,66,Fiji,,,,,,,,
41,67,Finland,,,,,,,,
42,68,France,,,,,,,,
43,69,French Guiana,,,,,,,,
44,74,Gabon,,,,,,,,
45,79,Germany,,,,,,,,
46,81,Ghana,,,,,,,,
47,84,Greece,,,,,,,,
48,90,Guinea,,,,,,,,
49,175,Guinea-Bissau,,,,,,,,
50,91,Guyana,,,,,,,,
51,97,Hungary,,,,,,,,
52,99,Iceland,,,,,,,,
53,100,India,,,,,,,,
54,101,Indonesia,,,,,,,,
55,104,Ireland,,,,,,,,
56,264,Isle of Man,,,,,,,,
57,106,Italy,,,,,,,,
58,109,Jamaica,,,,,,,,
59,110,Japan,,,,,,,,
60,114,Kenya,,,,,,,,
61,119,Latvia,,,,,,,,
62,123,Liberia,,,,,,,,
63,126,Lithuania,,,,,,,,
64,256,Luxembourg,,,,,,,,
65,129,Madagascar,,,,,,,,
66,130,Malawi,,,,,,,,
67,131,Malaysia,,,,,,,,
68,141,Mongolia,,,,,,,,
69,273,Montenegro,,,,,,,,
70,28,Myanmar,,,,,,,,
71,147,Namibia,,,,,,,,
72,149,Nepal,,,,,,,,
73,150,Netherlands,,,,,,,,
74,156,New Zealand,,,,,,,,
75,157,Nicaragua,,,,,,,,
76,162,Norway,,,,,,,,
77,166,Panama,,,,,,,,
78,168,Papua New Guinea,,,,,,,,
79,170,Peru,,,,,,,,
80,173,Poland,,,,,,,,
81,174,Portugal,,,,,,,,
82,177,Puerto Rico,,,,,,,,
83,146,Republic of Moldova,,,,,,,,
84,183,Romania,,,,,,,,
85,185,Russian Federation,,,,,,,,
86,184,Rwanda,,,,,,,,
87,272,Serbia,,,,,,,,
88,186,Serbia and Montenegro,,,,,,,,
89,199,Slovakia,,,,,,,,
90,198,Slovenia,,,,,,,,
91,25,Solomon Islands,,,,,,,,
92,202,South Africa,,,,,,,,
93,277,South Sudan,,,,,,,,
94,203,Spain,,,,,,,,
95,38,Sri Lanka,,,,,,,,
96,206,Sudan (former),,,,,,,,
97,207,Suriname,,,,,,,,
98,210,Sweden,,,,,,,,
99,211,Switzerland,,,,,,,,
100,216,Thailand,,,,,,,,
101,223,Turkey,,,,,,,,
102,226,Uganda,,,,,,,,
103,230,Ukraine,,,,,,,,
104,229,United Kingdom,,,,,,,,
105,215,United Republic of Tanzania,,,,,,,,
106,231,United States of America,,,,,,,,
107,234,Uruguay,,,,,,,,
108,228,USSR,,,,,,,,
109,236,Venezuela (Bolivarian Republic of),,,,,,,,
110,237,Viet Nam,,,,,,,,
111,248,Yugoslav SFR,,,,,,,,
112,251,Zambia,,,,,,,,
113,5000,World,,,,,,,,
114,5100,Africa,,,,,,,,
115,5101,Eastern Africa,,,,,,,,
116,5102,Middle Africa,,,,,,,,
117,5103,Northern Africa,,,,,,,,
118,5104,Southern Africa,,,,,,,,
119,5105,Western Africa,,,,,,,,
120,5200,Americas,,,,,,,,
121,5203,Northern America,,,,,,,,
122,5204,Central America,,,,,,,,
123,5206,Caribbean,,,,,,,,
124,5207,South America,,,,,,,,
125,5300,Asia,,,,,,,,
126,5302,Eastern Asia,,,,,,,,
127,5303,Southern Asia,,,,,,,,
128,5304,South-Eastern Asia,,,,,,,,
129,5305,Western Asia,,,,,,,,
130,5400,Europe,,,,,,,,
131,5401,Eastern Europe,,,,,,,,
132,5402,Northern Europe,,,,,,,,
133,5403,Southern Europe,,,,,,,,
134,5404,Western Europe,,,,,,,,
135,5500,Oceania,,,,,,,,
136,5501,Australia and New Zealand,,,,,,,,
137,5502,Melanesia,,,,,,,,
138,5706,European Union,,,,,,,,
139,5801,Least Developed Countries,,,,,,,,
140,5802,Land Locked Developing Countries,,,,,,,,
141,5803,Small Island Developing States,,,,,,,,
142,5815,Low Income Food Deficit Countries,,,,,,,,
143,5817,Net Food Importing Developing Countries,,,,,,,,
144,5848,Annex I countries,,,,,,,,
145,5849,Non-Annex I countries,,,,,,,,
146,5873,OECD,,,,,,,,
