,Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Flag
186,222,Tunisia,,,,,,,,
187,223,Turkey,,,,,,,,
188,213,Turkmenistan,,,,,,,,
189,227,Tuvalu,,,,,,,,
190,226,Uganda,,,,,,,,
191,230,Ukraine,,,,,,,,
192,225,United Arab Emirates,,,,,,,,
193,229,United Kingdom,,,,,,,,
194,215,United Republic of Tanzania,,,,,,,,
195,231,United States of America,,,,,,,,
196,234,Uruguay,,,,,,,,
197,235,Uzbekistan,,,,,,,,
198,155,Vanuatu,,,,,,,,
199,236,Venezuela (Bolivarian Republic of),,,,,,,,
200,237,Viet Nam,,,,,,,,
201,249,Yemen,,,,,,,,
202,251,Zambia,,,,,,,,
203,181,Zimbabwe,,,,,,,,
204,5000,World,,,,,,,,
205,5100,Africa,,,,,,,,
206,5101,Eastern Africa,,,,,,,,
207,5102,Middle Africa,,,,,,,,
208,5103,Northern Africa,,,,,,,,
209,5104,Southern Africa,,,,,,,,
210,5105,Western Africa,,,,,,,,
211,5200,Americas,,,,,,,,
212,5203,Northern America,,,,,,,,
213,5204,Central America,,,,,,,,
214,5206,Caribbean,,,,,,,,
215,5207,South America,,,,,,,,
216,5300,Asia,,,,,,,,
217,5301,Central Asia,,,,,,,,
218,5302,Eastern Asia,,,,,,,,
219,5303,Southern Asia,,,,,,,,
220,5304,South-Eastern Asia,,,,,,,,
221,5305,Western Asia,,,,,,,,
222,5400,Europe,,,,,,,,
223,5401,Eastern Europe,,,,,,,,
224,5402,Northern Europe,,,,,,,,
225,5403,Southern Europe,,,,,,,,
226,5404,Western Europe,,,,,,,,
227,5500,Oceania,,,,,,,,
228,5501,Australia and New Zealand,,,,,,,,
229,5502,Melanesia,,,,,,,,
230,5503,Micronesia,,,,,,,,
231,5504,Polynesia,,,,,,,,
