,Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Flag
39,40.0,Chile,393,Cauliflowers and broccoli,,,1997.0,1997.0,,
40,351.0,China,113,"Cereal preparations, nes",,,1998.0,1998.0,,
41,96.0,"China, Hong Kong SAR",41,"Cereals, breakfast",,,1999.0,1999.0,,
42,128.0,"China, Macao SAR",907,"Cheese, processed",,,2000.0,2000.0,,
43,41.0,"China, mainland",901,"Cheese, whole cow milk",,,2001.0,2001.0,,
44,214.0,"China, Taiwan Province of",531,Cherries,,,2002.0,2002.0,,
45,44.0,Colombia,530,"Cherries, sour",,,2003.0,2003.0,,
46,45.0,Comoros,220,Chestnut,,,2004.0,2004.0,,
47,46.0,Congo,191,Chick peas,,,2005.0,2005.0,,
48,47.0,Cook Islands,689,"Chillies and peppers, dry",,,2006.0,2006.0,,
49,48.0,Costa Rica,401,"Chillies and peppers, green",,,2007.0,2007.0,,
50,107.0,Côte d'Ivoire,666,Chocolate products nes,,,2008.0,2008.0,,
51,98.0,Croatia,517,Cider etc,,,2009.0,2009.0,,
52,49.0,Cuba,828,Cigarettes,,,2010.0,2010.0,,
53,50.0,Cyprus,829,"Cigars, cheroots",,,2011.0,2011.0,,
54,167.0,Czechia,693,Cinnamon (canella),,,2012.0,2012.0,,
55,51.0,Czechoslovakia,698,Cloves,,,2013.0,2013.0,,
56,116.0,Democratic People's Republic of Korea,661,"Cocoa, beans",,,,,,
57,250.0,Democratic Republic of the Congo,664,"Cocoa, butter",,,,,,
58,54.0,Denmark,665,"Cocoa, powder & cake",,,,,,
59,72.0,Djibouti,249,Coconuts,,,,,,
60,55.0,Dominica,250,"Coconuts, desiccated",,,,,,
61,56.0,Dominican Republic,1187,"Cocoons, unreelable & waste",,,,,,
62,58.0,Ecuador,659,"Coffee, extracts",,,,,,
63,59.0,Egypt,656,"Coffee, green",,,,,,
64,60.0,El Salvador,660,"Coffee, husks and skins",,,,,,
65,61.0,Equatorial Guinea,657,"Coffee, roasted",,,,,,
66,178.0,Eritrea,658,"Coffee, substitutes containing coffee",,,,,,
67,63.0,Estonia,251,Copra,,,,,,
68,209.0,Eswatini,767,Cotton lint,,,,,,
69,238.0,Ethiopia,769,Cotton waste,,,,,,
70,62.0,Ethiopia PDR,768,"Cotton, carded, combed",,,,,,
71,65.0,Falkland Islands (Malvinas),329,Cottonseed,,,,,,
72,64.0,Faroe Islands,885,Cream fresh,,,,,,
73,66.0,Fiji,1293,Crude materials,,,,,,
74,67.0,Finland,397,Cucumbers and gherkins,,,,,,
75,68.0,France,577,Dates,,,,,,
76,70.0,French Polynesia,399,Eggplants (aubergines),,,,,,
77,74.0,Gabon,1064,"Eggs, dried",,,,,,
78,75.0,Gambia,1062,"Eggs, hen, in shell",,,,,,
79,73.0,Georgia,1063,"Eggs, liquid",,,,,,
80,79.0,Germany,1091,"Eggs, other bird, in shell",,,,,,
81,81.0,Ghana,869,"Fat, cattle",,,,,,
82,84.0,Greece,1060,"Fat, liver prepared (foie gras)",,,,,,
83,86.0,Grenada,1243,"Fat, nes, prepared",,,,,,
84,88.0,Guam,1276,Fatty acids,,,,,,
85,89.0,Guatemala,1277,Fatty substance residues,,,,,,
86,90.0,Guinea,845,"Feed, compound, nes",,,,,,
87,175.0,Guinea-Bissau,652,"Feed, vegetable products nes",,,,,,
88,91.0,Guyana,569,Figs,,,,,,
89,93.0,Haiti,570,Figs dried,,,,,,
90,95.0,Honduras,773,Flax fibre and tow,,,,,,
91,97.0,Hungary,111,"Flour, cereals",,,,,,
92,99.0,Iceland,58,"Flour, maize",,,,,,
93,100.0,India,104,"Flour, mixed grain",,,,,,
94,101.0,Indonesia,295,"Flour, mustard",,,,,,
95,102.0,Iran (Islamic Republic of),117,"Flour, potatoes",,,,,,
96,103.0,Iraq,212,"Flour, pulses",,,,,,
97,104.0,Ireland,150,"Flour, roots and tubers nes",,,,,,
98,105.0,Israel,16,"Flour, wheat",,,,,,
99,106.0,Italy,1232,Food prep nes,,,,,,
100,109.0,Jamaica,115,"Food preparations, flour, malt extract",,,,,,
101,110.0,Japan,653,Food wastes,,,,,,
102,112.0,Jordan,651,Forage products,,,,,,
103,108.0,Kazakhstan,166,"Fructose and syrup, other",,,,,,
104,114.0,Kenya,626,"Fruit, cooked, homogenized preparations",,,,,,
105,83.0,Kiribati,620,"Fruit, dried nes",,,,,,
106,118.0,Kuwait,619,"Fruit, fresh nes",,,,,,
107,113.0,Kyrgyzstan,623,"Fruit, prepared nes",,,,,,
108,120.0,Lao People's Democratic Republic,406,Garlic,,,,,,
109,119.0,Latvia,720,Ginger,,,,,,
110,121.0,Lebanon,172,Glucose and dextrose,,,,,,
111,122.0,Lesotho,507,Grapefruit (inc. pomelos),,,,,,
112,123.0,Liberia,560,Grapes,,,,,,
113,124.0,Libya,994,Grease incl. lanolin wool,,,,,,
114,126.0,Lithuania,243,"Groundnuts, shelled",,,,,,
115,256.0,Luxembourg,1218,"Hair, fine",,,,,,
116,129.0,Madagascar,233,"Hazelnuts, shelled",,,,,,
117,130.0,Malawi,920,"Hides, cattle, wet salted",,,,,,
118,131.0,Malaysia,1216,"Hides, nes",,,,,,
119,132.0,Maldives,1182,"Honey, natural",,,,,,
120,133.0,Mali,910,Ice cream and edible ice,,,,,,
121,134.0,Malta,109,Infant food,,,,,,
122,136.0,Mauritania,514,"Juice, citrus, concentrated",,,,,,
123,137.0,Mauritius,513,"Juice, citrus, single strength",,,,,,
124,138.0,Mexico,622,"Juice, fruit nes",,,,,,
125,141.0,Mongolia,562,"Juice, grape",,,,,,
126,273.0,Montenegro,509,"Juice, grapefruit",,,,,,
127,143.0,Morocco,510,"Juice, grapefruit, concentrated",,,,,,
128,144.0,Mozambique,492,"Juice, orange, concentrated",,,,,,
129,28.0,Myanmar,491,"Juice, orange, single strength",,,,,,
130,147.0,Namibia,576,"Juice, pineapple",,,,,,
131,148.0,Nauru,580,"Juice, pineapple, concentrated",,,,,,
132,149.0,Nepal,390,"Juice, tomato",,,,,,
133,150.0,Netherlands,780,Jute,,,,,,
134,151.0,Netherlands Antilles (former),592,Kiwi fruit,,,,,,
135,153.0,New Caledonia,173,Lactose,,,,,,
136,156.0,New Zealand,1043,Lard,,,,,,
137,157.0,Nicaragua,407,"Leeks, other alliaceous vegetables",,,,,,
138,158.0,Niger,497,Lemons and limes,,,,,,
139,159.0,Nigeria,201,Lentils,,,,,,
140,160.0,Niue,372,Lettuce and chicory,,,,,,
141,161.0,Norfolk Island,333,Linseed,,,,,,
142,162.0,Norway,18,Macaroni,,,,,,
143,299.0,Occupied Palestinian Territory,56,Maize,,,,,,
144,221.0,Oman,446,"Maize, green",,,,,,
145,164.0,Pacific Islands Trust Territory,49,Malt,,,,,,
146,165.0,Pakistan,571,"Mangoes, mangosteens, guavas",,,,,,
147,166.0,Panama,160,Maple sugar and syrups,,,,,,
148,168.0,Papua New Guinea,1241,"Margarine, liquid",,,,,,
149,169.0,Paraguay,1242,"Margarine, short",,,,,,
150,170.0,Peru,671,Maté,,,,,,
151,171.0,Philippines,1173,"Meal, meat",,,,,,
152,173.0,Poland,874,"Meat, beef and veal sausages",,,,,,
153,174.0,Portugal,875,"Meat, beef, preparations",,,,,,
154,179.0,Qatar,867,"Meat, cattle",,,,,,
155,117.0,Republic of Korea,870,"Meat, cattle, boneless (beef & veal)",,,,,,
156,146.0,Republic of Moldova,1058,"Meat, chicken",,,,,,
157,183.0,Romania,1061,"Meat, chicken, canned",,,,,,
158,185.0,Russian Federation,1164,"Meat, dried nes",,,,,,
159,184.0,Rwanda,1069,"Meat, duck",,,,,,
160,188.0,Saint Kitts and Nevis,1163,"Meat, game",,,,,,
161,189.0,Saint Lucia,1017,"Meat, goat",,,,,,
162,190.0,Saint Pierre and Miquelon,1073,"Meat, goose and guinea fowl",,,,,,
163,191.0,Saint Vincent and the Grenadines,1166,"Meat, nes",,,,,,
164,244.0,Samoa,1035,"Meat, pig",,,,,,
165,193.0,Sao Tome and Principe,1041,"Meat, pig sausages",,,,,,
166,194.0,Saudi Arabia,1042,"Meat, pig, preparations",,,,,,
167,195.0,Senegal,1038,"Meat, pork",,,,,,
168,272.0,Serbia,1141,"Meat, rabbit",,,,,,
169,186.0,Serbia and Montenegro,977,"Meat, sheep",,,,,,
170,196.0,Seychelles,1080,"Meat, turkey",,,,,,
171,197.0,Sierra Leone,568,"Melons, other (inc.cantaloupes)",,,,,,
172,200.0,Singapore,909,"Milk, products of natural constituents nes",,,,,,
173,199.0,Slovakia,888,"Milk, skimmed cow",,,,,,
174,198.0,Slovenia,898,"Milk, skimmed dried",,,,,,
175,25.0,Solomon Islands,889,"Milk, whole condensed",,,,,,
176,201.0,Somalia,897,"Milk, whole dried",,,,,,
177,202.0,South Africa,894,"Milk, whole evaporated",,,,,,
178,277.0,South Sudan,882,"Milk, whole fresh cow",,,,,,
179,203.0,Spain,79,Millet,,,,,,
180,38.0,Sri Lanka,114,Mixes and doughs,,,,,,
181,276.0,Sudan,165,Molasses,,,,,,
182,206.0,Sudan (former),449,Mushrooms and truffles,,,,,,
183,207.0,Suriname,451,"Mushrooms, canned",,,,,,
184,210.0,Sweden,292,Mustard seed,,,,,,
185,211.0,Switzerland,702,"Nutmeg, mace and cardamoms",,,,,,
186,212.0,Syrian Arab Republic,234,"Nuts, nes",,,,,,
187,208.0,Tajikistan,235,"Nuts, prepared (exc. groundnuts)",,,,,,
188,216.0,Thailand,75,Oats,,,,,,
189,154.0,The former Yugoslav Republic of Macedonia,76,Oats rolled,,,,,,
190,176.0,Timor-Leste,868,"Offals, edible, cattle",,,,,,
191,217.0,Togo,1059,"Offals, liver chicken",,,,,,
192,219.0,Tonga,1036,"Offals, pigs, edible",,,,,,
193,220.0,Trinidad and Tobago,978,"Offals, sheep,edible",,,,,,
194,222.0,Tunisia,1274,"Oil, boiled etc",,,,,,
195,223.0,Turkey,266,"Oil, castor beans",,,,,,
196,213.0,Turkmenistan,737,"Oil, citronella",,,,,,
197,227.0,Tuvalu,252,"Oil, coconut (copra)",,,,,,
198,226.0,Uganda,331,"Oil, cottonseed",,,,,,
199,230.0,Ukraine,753,"Oil, essential nes",,,,,,
200,225.0,United Arab Emirates,244,"Oil, groundnut",,,,,,
201,229.0,United Kingdom,334,"Oil, linseed",,,,,,
202,215.0,United Republic of Tanzania,60,"Oil, maize",,,,,,
203,231.0,United States of America,274,"Oil, olive residues",,,,,,
204,234.0,Uruguay,261,"Oil, olive, virgin",,,,,,
205,228.0,USSR,257,"Oil, palm",,,,,,
206,235.0,Uzbekistan,258,"Oil, palm kernel",,,,,,
207,155.0,Vanuatu,271,"Oil, rapeseed",,,,,,
208,236.0,Venezuela (Bolivarian Republic of),290,"Oil, sesame",,,,,,
209,237.0,Viet Nam,237,"Oil, soybean",,,,,,
210,249.0,Yemen,268,"Oil, sunflower",,,,,,
211,248.0,Yugoslav SFR,340,"Oil, vegetable origin nes",,,,,,
212,251.0,Zambia,1168,"Oils, fats of animal nes",,,,,,
213,181.0,Zimbabwe,339,Oilseeds nes,,,,,,
214,5000.0,World,260,Olives,,,,,,
215,5100.0,Africa,262,Olives preserved,,,,,,
216,5101.0,Eastern Africa,403,"Onions, dry",,,,,,
217,5102.0,Middle Africa,402,"Onions, shallots, green",,,,,,
218,5103.0,Northern Africa,490,Oranges,,,,,,
219,5104.0,Southern Africa,600,Papayas,,,,,,
220,5105.0,Western Africa,22,Pastry,,,,,,
221,5200.0,Americas,534,Peaches and nectarines,,,,,,
222,5203.0,Northern America,247,Peanut butter,,,,,,
223,5204.0,Central America,521,Pears,,,,,,
224,5206.0,Caribbean,187,"Peas, dry",,,,,,
225,5207.0,South America,417,"Peas, green",,,,,,
226,5300.0,Asia,687,Pepper (piper spp.),,,,,,
227,5301.0,Central Asia,587,Persimmons,,,,,,
228,5302.0,Eastern Asia,843,Pet food,,,,,,
229,5303.0,Southern Asia,574,Pineapples,,,,,,
230,5304.0,South-Eastern Asia,575,Pineapples canned,,,,,,
231,5305.0,Western Asia,223,Pistachios,,,,,,
232,5400.0,Europe,489,Plantains and others,,,,,,
233,5401.0,Eastern Europe,536,Plums and sloes,,,,,,
234,5402.0,Northern Europe,537,Plums dried (prunes),,,,,,
235,5403.0,Southern Europe,296,Poppy seed,,,,,,
236,5404.0,Western Europe,116,Potatoes,,,,,,
237,5500.0,Oceania,118,"Potatoes, frozen",,,,,,
238,5501.0,Australia & New Zealand,394,"Pumpkins, squash and gourds",,,,,,
239,5502.0,Melanesia,754,"Pyrethrum, dried",,,,,,
240,5503.0,Micronesia,561,Raisins,,,,,,
241,5504.0,Polynesia,270,Rapeseed,,,,,,
242,261.0,EU(12)ex.int,30,Rice - total  (Rice milled equivalent),,,,,,
243,266.0,EU(15)ex.int,149,"Roots and tubers, nes",,,,,,
244,268.0,EU(25)ex.int,837,Rubber natural dry,,,,,,
245,269.0,EU(27)ex.int,836,"Rubber, natural",,,,,,
246,5706.0,European Union,71,Rye,,,,,,
247,57060.0,European Union (exc intra-trade),289,Sesame seed,,,,,,
248,5801.0,Least Developed Countries,1186,Silk raw,,,,,,
249,5802.0,Land Locked Developing Countries,1185,"Silk-worm cocoons, reelable",,,,,,
250,5803.0,Small Island Developing States,928,"Skins, calve, wet salted",,,,,,
251,5815.0,Low Income Food Deficit Countries,997,"Skins, sheep, dry salted",,,,,,
252,5817.0,Net Food Importing Developing Countries,999,"Skins, sheep, with wool",,,,,,
253,,,83,Sorghum,,,,,,
254,,,239,Soya sauce,,,,,,
255,,,236,Soybeans,,,,,,
256,,,723,"Spices, nes",,,,,,
257,,,373,Spinach,,,,,,
258,,,635,Straw husks,,,,,,
259,,,544,Strawberries,,,,,,
260,,,157,Sugar beet,,,,,,
261,,,168,Sugar confectionery,,,,,,
262,,,162,Sugar Raw Centrifugal,,,,,,
263,,,164,Sugar refined,,,,,,
264,,,167,"Sugar, nes",,,,,,
265,,,267,Sunflower seed,,,,,,
266,,,447,Sweet corn frozen,,,,,,
267,,,448,Sweet corn prep or preserved,,,,,,
268,,,122,Sweet potatoes,,,,,,
269,,,1225,Tallow,,,,,,
270,,,495,"Tangerines, mandarins, clementines, satsumas",,,,,,
271,,,667,Tea,,,,,,
272,,,672,"Tea, mate extracts",,,,,,
273,,,831,Tobacco products nes,,,,,,
274,,,826,"Tobacco, unmanufactured",,,,,,
275,,,388,Tomatoes,,,,,,
276,,,391,"Tomatoes, paste",,,,,,
277,,,392,"Tomatoes, peeled",,,,,,
278,,,692,Vanilla,,,,,,
279,,,471,Vegetables in vinegar,,,,,,
280,,,469,"Vegetables, dehydrated",,,,,,
281,,,463,"Vegetables, fresh nes",,,,,,
282,,,460,"Vegetables, fresh or dried products nes",,,,,,
283,,,473,"Vegetables, frozen",,,,,,
284,,,476,"Vegetables, homogenized preparations",,,,,,
285,,,472,"Vegetables, preserved nes",,,,,,
286,,,475,"Vegetables, preserved, frozen",,,,,,
287,,,474,"Vegetables, temporarily preserved",,,,,,
288,,,565,Vermouths & similar,,,,,,
289,,,110,Wafers,,,,,,
290,,,232,"Walnuts, shelled",,,,,,
291,,,222,"Walnuts, with shell",,,,,,
292,,,567,Watermelons,,,,,,
293,,,631,"Waters,ice etc",,,,,,
294,,,15,Wheat,,,,,,
295,,,900,"Whey, dry",,,,,,
296,,,564,Wine,,,,,,
297,,,988,"Wool, degreased",,,,,,
298,,,987,"Wool, greasy",,,,,,
299,,,1009,"Wool, hair waste",,,,,,
300,,,892,"Yoghurt, concentrated or not",,,,,,
301,,,1882,"Agricult.Products,Total",,,,,,
302,,,1904,Animal fats,,,,,,
303,,,1976,Animal Oil+Fat+Grs,,,,,,
304,,,1903,Animal Vegetable Oil,,,,,,
305,,,1951,Bananas and plantains,,,,,,
306,,,1967,Beer,,,,,,
307,,,1895,Beverages,,,,,,
308,,,1894,Beverages+Tobacco,,,,,,
309,,,2071,Bovine Meat,,,,,,
310,,,1938,Butter,,,,,,
311,,,1931,Canned Meat nes,,,,,,
312,,,1953,Cassava Equivalent,,,,,,
313,,,1944,Cereals,,,,,,
314,,,1888,Cereals and Preparations,,,,,,
315,,,1939,Cheese and Curd,,,,,,
316,,,1956,Coffee Green+Roast,,,,,,
317,,,1891,Coffee+Tea+Cocoa+Sp,,,,,,
318,,,1897,Crude Materials -Ex2,,,,,,
319,,,1902,Crude Materials nes,,,,,,
320,,,1886,Dairy Products+Eggs,,,,,,
321,,,1942,Eggs in The Shell,,,,,,
322,,,1943,"Eggs Liquid,Dried",,,,,,
323,,,1905,Fixed Vegetable Oils,,,,,,
324,,,1973,Flax Fib+Tow+W,,,,,,
325,,,1892,Fodder & Feeding stuff,,,,,,
326,,,1883,Food and Animals,,,,,,
327,,,1982,Food Excl Fish,,,,,,
328,,,1889,Fruit and Vegetables,,,,,,
329,,,1968,Groundnuts Total Shelled,,,,,,
330,,,1980,Jute+Bast Fibres,,,,,,
331,,,1885,Meat and Meat Preparations,,,,,,
332,,,1924,Meat Bovine Fresh,,,,,,
333,,,1923,Meat Fresh+Ch+Frozen,,,,,,
334,,,2027,Meat of Swine,,,,,,
335,,,1926,Meat Poultry Fresh,,,,,,
336,,,1933,Meat Prepared Pres,,,,,,
337,,,1925,Meat Sheep Fresh,,,,,,
338,,,1935,Milk Condensed + Evaporated,,,,,,
339,,,1934,Milk Condensed+Dry+Fresh,,,,,,
340,,,1936,Milk Dry,,,,,,
341,,,2030,Milk Equivalent,,,,,,
342,,,1937,Milk Fresh,,,,,,
343,,,1893,Miscellaneous Food,,,,,,
344,,,1900,Natural Rubber,,,,,,
345,,,1927,Offals Edibl Fresh,,,,,,
346,,,1960,Oilseed Cake Meal,,,,,,
347,,,1962,Oilseed Cake nes,,,,,,
348,,,1899,Oilseeds,,,,,,
349,,,1999,"Olive Oil,Total",,,,,,
350,,,1940,Onions,,,,,,
351,,,1949,Oranges+Tang+Clem,,,,,,
352,,,1950,Oth Citrus Frt,,,,,,
353,,,2076,Other Meat,,,,,,
354,,,2072,Ovine Meat,,,,,,
355,,,2073,Pigmeat,,,,,,
356,,,2074,Poultry Meat,,,,,,
357,,,1954,Pulses,,,,,,
358,,,1977,Rape+Mustard Oils,,,,,,
359,,,1969,Rape+Mustard Seed,,,,,,
360,,,1946,Rice,,,,,,
361,,,1971,Silk,,,,,,
362,,,1890,Sugar and Honey,,,,,,
363,,,1955,"Sugar,Total (Raw Equiv.)",,,,,,
364,,,1901,Textile Fibres,,,,,,
365,,,1896,Tobacco,,,,,,
366,,,2077,Total Meat,,,,,,
367,,,1945,"Wheat+Flour,Wheat Equivalent",,,,,,
368,,,1947,"Whey, Pres+Concen",,,,,,
369,,,1966,Wine+Vermouth+Sim.,,,,,,
370,,,10,Total Merchandise Trade,,,,,,
371,,,862,Alfalfa meal and pellets,,,,,,
372,,,46,"Barley, pearled",,,,,,
373,,,552,Blueberries,,,,,,
374,,,61,"Cake, maize",,,,,,
375,,,259,"Cake, palm kernel",,,,,,
376,,,101,Canary seed,,,,,,
377,,,662,"Cocoa, paste",,,,,,
378,,,770,Cotton linter,,,,,,
379,,,554,Cranberries,,,,,,
380,,,550,Currants,,,,,,
381,,,654,"Dregs from brewing, distillation",,,,,,
382,,,1037,"Fat, pigs",,,,,,
383,,,846,"Feed and meal, gluten",,,,,,
384,,,771,Flax fibre raw,,,,,,
385,,,774,Flax tow waste,,,,,,
386,,,603,"Fruit, tropical fresh nes",,,,,,
387,,,57,"Germ, maize",,,,,,
388,,,549,Gooseberries,,,,,,
389,,,103,"Grain, mixed",,,,,,
390,,,677,Hops,,,,,,
391,,,499,"Juice, lemon, concentrated",,,,,,
392,,,224,Kola nuts,,,,,,
393,,,1097,"Meat, horse",,,,,,
394,,,1075,"Offals, liver duck",,,,,,
395,,,281,"Oil, safflower",,,,,,
396,,,755,"Pyrethrum, extraction",,,,,,
397,,,523,Quinces,,,,,,
398,,,1026,"Skins, goat, wet salted",,,,,,
399,,,996,"Skins, sheep, wet salted",,,,,,
400,,,129,"Starch, cassava",,,,,,
401,,,97,Triticale,,,,,,
402,,,1296,Waxes vegetable,,,,,,
403,,,291,"Cake, sesame seed",,,,,,
404,,,855,Feed minerals,,,,,,
405,,,850,Feed supplements,,,,,,
406,,,161,"Sugar crops, nes",,,,,,
407,,,37,"Cake, rice bran",,,,,,
408,,,203,Bambara beans,,,,,,
409,,,125,Cassava,,,,,,
410,,,1074,"Offals, liver geese",,,,,,
411,,,1018,"Offals, edible, goats",,,,,,
412,,,890,"Whey, condensed",,,,,,
413,,,859,Hay (unspecified),,,,,,
414,,,1104,"Hides, horse, dry salted",,,,,,
415,,,809,Manila fibre (abaca),,,,,,
416,,,748,Peppermint,,,,,,
417,,,264,Butter of karite nuts,,,,,,
418,,,984,"Cheese, sheep milk",,,,,,
419,,,982,"Milk, whole fresh sheep",,,,,,
420,,,1129,"Fat, camels",,,,,,
421,,,21,Bulgur,,,,,,
422,,,94,Fonio,,,,,,
423,,,639,"Forage and silage, grasses nes",,,,,,
424,,,858,"Hay (clover, lucerne,etc)",,,,,,
425,,,81,"Bran, millet",,,,,,
426,,,628,"Feed, pulp of fruit",,,,,,
427,,,205,Vetches,,,,,,
428,,,39,"Beverages, fermented rice",,,,,,
429,,,294,"Cake, mustard",,,,,,
430,,,959,"Hides, buffalo, dry salted",,,,,,
431,,,1108,"Meat, ass",,,,,,
432,,,36,"Oil, rice bran",,,,,,
433,,,86,Beer of sorghum,,,,,,
434,,,91,"Bran, buckwheat",,,,,,
435,,,96,"Bran, fonio",,,,,,
436,,,338,"Cake, hempseed",,,,,,
437,,,314,"Cake, kapok",,,,,,
438,,,282,"Cake, safflower",,,,,,
439,,,630,Cane tops,,,,,,
440,,,591,Cashewapple,,,,,,
441,,,95,"Flour, fonio",,,,,,
442,,,640,"Forage and silage, clover",,,,,,
443,,,643,"Forage and silage, legumes",,,,,,
444,,,953,"Ghee, of buffalo milk",,,,,,
445,,,1031,"Hair, goat, coarse",,,,,,
446,,,958,"Hides, buffalo, wet salted",,,,,,
447,,,1136,"Hides, camel, nes",,,,,,
448,,,1134,"Hides, camel, wet salted",,,,,,
449,,,539,"Juice, plum, concentrated",,,,,,
450,,,538,"Juice, plum, single strength",,,,,,
451,,,778,Kapok fibre,,,,,,
452,,,311,Kapokseed in shell,,,,,,
453,,,312,Kapokseed shelled,,,,,,
454,,,908,"Milk, reconstituted",,,,,,
455,,,1159,"Offals, other camelids",,,,,,
456,,,313,"Oil, kapok",,,,,,
457,,,297,"Oil, poppy",,,,,,
458,,,120,Potato offals,,,,,,
459,,,241,Soya curd,,,,,,
460,,,240,Soya paste,,,,,,
461,,,163,Sugar non-centrifugal,,,,,,
462,,,646,Turnips for fodder,,,,,,
463,,,306,Vegetable tallow,,,,,,
464,,,853,Vitamins,,,,,,
465,,,919,"Hides, cattle, fresh",,,,,,
466,,,464,"Vegetables, dried nes",,,,,,
467,,,995,"Skins, sheep, fresh",,,,,,
468,,,68,Popcorn,,,,,,
469,,,465,"Vegetables, canned nes",,,,,,
470,,,1213,"Hides and skins nes, fresh",,,,,,
