country,year,value
Canada,1965,0.02896320767524992
Canada,1966,0.03891931031361708
Canada,1967,0.03462008417432217
Canada,1968,0.207720505045933
Canada,1969,0.1196995067203688
Canada,1970,0.23464723718151692
Canada,1971,0.905
Canada,1972,1.5170000000000001
Canada,1973,3.236
Canada,1974,3.146
Canada,1975,2.67
Canada,1976,3.598
Canada,1977,6.056
Canada,1978,7.452
Canada,1979,7.5
Canada,1980,8.085
Canada,1981,8.155
Canada,1982,8.676
Canada,1983,11.001
Canada,1984,11.816
Canada,1985,13.696
Canada,1986,16.129
Canada,1987,17.485
Canada,1988,18.754
Canada,1989,17.947423203435697
Canada,1990,16.39589084491119
Canada,1991,19.08380037299671
Canada,1992,18.10700666677795
Canada,1993,21.107890330433193
Canada,1994,24.23048615792111
Canada,1995,21.985837563089216
Canada,1996,20.844934892328947
Canada,1997,18.544312993190445
Canada,1998,16.063861967449853
Canada,1999,16.513553876091894
Canada,2000,16.35825772967526
Canada,2001,17.233584935321183
Canada,2002,16.970629497216937
Canada,2003,16.828433485850784
Canada,2004,20.30997301372194
Canada,2005,20.681540480608376
Canada,2006,22.01275238601112
Canada,2007,21.007852935502232
Canada,2008,21.575926000910016
Canada,2009,20.243705146924114
Canada,2010,20.371088240128003
Canada,2011,21.029579152207045
Canada,2012,21.315679670734212
Canada,2013,23.24307681681026
Canada,2014,24.10610799751353
Canada,2015,22.87659744237718
Canada,2016,22.72709441386414
Canada,2017,22.720051304892454
Canada,2018,22.636377169560916
Mexico,1965,0.0
Mexico,1966,0.0
Mexico,1967,0.0
Mexico,1968,0.0
Mexico,1969,0.0
Mexico,1970,0.0
Mexico,1971,0.0
Mexico,1972,0.0
Mexico,1973,0.0
Mexico,1974,0.0
Mexico,1975,0.0
Mexico,1976,0.0
Mexico,1977,0.0
Mexico,1978,0.0
Mexico,1979,0.0
Mexico,1980,0.0
Mexico,1981,0.0
Mexico,1982,0.0
Mexico,1983,0.0
Mexico,1984,0.0
Mexico,1985,0.0
Mexico,1986,0.0
Mexico,1987,0.0
Mexico,1988,0.0
Mexico,1989,0.084
Mexico,1990,0.665
Mexico,1991,0.96
Mexico,1992,0.887
Mexico,1993,1.116
Mexico,1994,0.96
Mexico,1995,1.911
Mexico,1996,1.7830000000000001
Mexico,1997,2.367
Mexico,1998,2.096
Mexico,1999,2.2640000000000002
Mexico,2000,1.861
Mexico,2001,1.975
Mexico,2002,2.20541727836357
Mexico,2003,2.3762293003575055
Mexico,2004,2.0803582739738338
Mexico,2005,2.4448807620943933
Mexico,2006,2.458759354210969
Mexico,2007,2.3579501787572883
Mexico,2008,2.218395320631751
Mexico,2009,2.376132257772539
Mexico,2010,1.3303255281259847
Mexico,2011,2.282933209259167
Mexico,2012,1.984341497940889
Mexico,2013,2.6700162042358584
Mexico,2014,2.189710833371038
Mexico,2015,2.6196175646015196
Mexico,2016,2.3910879873738424
Mexico,2017,2.4625201960447023
Mexico,2018,3.074756669164485
US,1965,0.8709681952539464
US,1966,1.3147555157523263
US,1967,1.8233515861881833
US,1968,2.9840723794370967
US,1969,3.3173922156615925
US,1970,5.193476609113444
US,1971,9.075903373403932
US,1972,12.883657700616752
US,1973,19.883495258942176
US,1974,27.147228845068472
US,1975,41.08799598897713
US,1976,45.5178557222584
US,1977,59.75645253106561
US,1978,65.83486446123955
US,1979,60.773818546457086
US,1980,59.81178083235919
US,1981,64.94654025433364
US,1982,67.35214068115987
US,1983,69.94927127521528
US,1984,78.03715889034767
US,1985,91.38909711487455
US,1986,98.61735529709986
US,1987,108.43824524881997
US,1988,125.5166924302665
US,1989,126.08396876927893
US,1990,137.3993797681524
US,1991,145.90337030747312
US,1992,147.3827747515153
US,1993,145.36176951860682
US,1994,152.5426961983419
US,1995,160.39379553785696
US,1996,160.70972863665818
US,1997,149.73315525089248
US,1998,160.46524629444932
US,1999,173.458679554025
US,2000,179.56544232010665
US,2001,183.12233573026236
US,2002,185.7989979587621
US,2003,181.90911721762788
US,2004,187.81506110617673
US,2005,186.25685434793616
US,2006,187.50309901558575
US,2007,192.0776940427745
US,2008,192.02617049706814
US,2009,190.2746002672441
US,2010,192.20715862834578
US,2011,188.21425318512053
US,2012,183.242604735581
US,2013,187.9313155155631
US,2014,189.87240039729272
US,2015,189.87523359922773
US,2016,191.90362778467326
US,2017,191.72634413340361
US,2018,192.2332298025704
Total North America,1965,0.8999314029291964
Total North America,1966,1.3536748260659435
Total North America,1967,1.8579716703625055
Total North America,1968,3.19179288448303
Total North America,1969,3.4370917223819615
Total North America,1970,5.428123846294961
