country,value,year
Canada,18.614240884924055,2017
Mexico,15.198004275341551,2017
US,331.26333982971926,2017
Total North America,365.07558498998486,2017
Argentina,1.0769809268799997,2017
Brazil,16.569810588945582,2017
Chile,7.711922908252002,2017
Colombia,5.178491068629615,2017
Ecuador,0.0,2017
Peru,0.5813702532163822,2017
Trinidad & Tobago,0.0,2017
Venezuela,0.11203889431264893,2017
Other S. & Cent. America,3.534626000454525,2017
Total S. & Cent. America,34.76524064069076,2017
Austria,3.1171116318761065,2017
Belgium,3.1231260000000005,2017
Czech Republic,15.591639999999998,2017
Finland,4.000931498996848,2017
France,9.27,2017
Germany,71.53312792586225,2017
Greece,4.796195000000001,2017
Hungary,2.241712,2017
Italy,9.622005,2017
Netherlands,9.147797840833096,2017
Norway,0.818002,2017
Poland,49.77464889653197,2017
Portugal,3.247,2017
Romania,5.3749,2017
Spain,13.44882,2017
Sweden,1.9750610000000002,2017
Switzerland,0.11010795834527566,2017
Turkey,39.459314251825624,2017
Ukraine,25.696,2017
United Kingdom,9.058040000000002,2017
Other Europe,34.132636056791995,2017
Total Europe,315.53817706106315,2017
Azerbaijan,0.0012290774929229508,2017
Belarus,0.8416716,2017
Kazakhstan,36.364194884783714,2017
Russian Federation,83.92999999999998,2017
Turkmenistan,0.0,2017
Uzbekistan,3.471996432702463,2017
Other CIS,1.8158069208816832,2017
Total CIS,126.42489891586077,2017
Iran,1.429040567941738,2017
Iraq,0.0,2017
Israel,5.003683244038078,2017
Kuwait,0.1574153268,2017
Oman,0.07585804072444267,2017
Qatar,0.0,2017
Saudi Arabia,0.104266,2017
United Arab Emirates,1.002601,2017
Other Middle East,0.39454471843543854,2017
Total Middle East,8.167408897939698,2017
Algeria,0.182,2017
Egypt,1.6476376278718536,2017
Morocco,4.45237716,2017
South Africa,84.31589607505242,2017
Other Africa,7.028170529754311,2017
Total Africa,97.62608139267857,2017
Australia,45.06651832390897,2017
Bangladesh,1.902696,2017
China,1890.4256119999998,2017
China Hong Kong SAR,6.274099550969717,2017
India,415.9425115557676,2017
Indonesia,57.1758978,2017
Japan,119.9450926502,2017
Malaysia,19.31238956311738,2017
New Zealand,1.2491256743887624,2017
Pakistan,7.098476806292687,2017
Philippines,15.47699799408251,2017
Singapore,0.8982000000000001,2017
South Korea,86.1767446528,2017
Sri Lanka,1.3786345243041132,2017
Taiwan,39.428945,2017
Thailand,18.327313077937504,2017
Vietnam,27.899270620470002,2017
Other Asia Pacific,16.864263399361096,2017
Total Asia Pacific,2770.8427891936003,2017
Total World,3718.440181091818,2017
Canada,14.420876346959368,2018
Mexico,11.902585508211475,2018
US,317.00977541278337,2018
Total North America,343.3332372679542,2018
Argentina,1.2173551960291258,2018
Brazil,15.911961023069267,2018
Chile,7.68274645770064,2018
Colombia,5.873871023584804,2018
Ecuador,0.0,2018
Peru,0.9407551176367365,2018
Trinidad & Tobago,0.0,2018
Venezuela,0.10089215353838606,2018
Other S. & Cent. America,4.3114930530288635,2018
Total S. & Cent. America,36.03907402458782,2018
Austria,2.8562404752744937,2018
Belgium,3.2768297689181582,2018
Czech Republic,15.749224753494175,2018
Finland,4.270970669723895,2018
France,8.382,2018
Germany,66.39915926244389,2018
Greece,4.660207278393162,2018
Hungary,2.188639033294257,2018
Italy,8.877680651304297,2018
Netherlands,8.185248877424288,2018
Norway,0.8447239003457433,2018
Poland,50.50312711965229,2018
Portugal,2.723,2018
Romania,5.310272692107108,2018
Spain,11.11932507334852,2018
Sweden,1.9681620018185793,2018
Switzerland,0.11010795834527566,2018
Turkey,42.30865195322528,2018
Ukraine,26.20761664793533,2018
United Kingdom,7.556273371822937,2018
Other Europe,33.60597796680728,2018
Total Europe,307.10343945567894,2018
Azerbaijan,0.0012290774929229508,2018
Belarus,0.9569814256031065,2018
Kazakhstan,40.80303958651642,2018
Russian Federation,88.0316406921132,2018
Turkmenistan,0.0,2018
Uzbekistan,3.0875512175281123,2018
Other CIS,2.0074073779087658,2018
Total CIS,134.88784937716252,2018
Iran,1.490289439774056,2018
Iraq,0.0,2018
Israel,4.676794123265877,2018
Kuwait,0.1574153268,2018
Oman,0.07585804072444267,2018
Qatar,0.0,2018
Saudi Arabia,0.104266,2018
United Arab Emirates,1.0505477524810998,2018
Other Middle East,0.3945446790754385,2018
Total Middle East,7.949715362120913,2018
Algeria,0.182,2018
Egypt,2.780225396118833,2018
Morocco,5.44962,2018
South Africa,85.98243291624092,2018
Other Africa,7.041526724485385,2018
Total Africa,101.43580503684514,2018
Australia,44.27648139955093,2018
Bangladesh,2.1320792562788995,2018
China,1906.7249999999997,2018
China Hong Kong SAR,6.274099550969717,2018
India,452.2212375789212,2018
Indonesia,61.55799215693431,2018
Japan,117.47332825499998,2018
Malaysia,21.122196001849915,2018
New Zealand,1.2657312355632626,2018
Pakistan,11.594581841282638,2018
Philippines,16.277785265749312,2018
Singapore,0.9126126187879733,2018
South Korea,88.2102202206,2018
Sri Lanka,1.180830440382216,2018
Taiwan,39.298947953706104,2018
Thailand,18.502702334117703,2018
Vietnam,34.27910942088,2018
Other Asia Pacific,18.04195791169114,2018
Total Asia Pacific,2841.3468934422644,2018
Total World,3772.096013966615,2018
