country,value,year
Canada,343.6967394045271,2017
Mexico,189.30060845942822,2017
US,2222.4806935537354,2017
Total North America,2755.4780414176903,2017
Argentina,86.10367371536603,2017
Brazil,293.888754425429,2017
Chile,38.30846407327354,2017
Colombia,45.510476166909676,2017
Ecuador,16.660918935071,2017
Peru,25.399362315004545,2017
Trinidad & Tobago,15.244741763963576,2017
Venezuela,73.6084191607343,2017
Other S. & Cent. America,105.10294006601633,2017
Total S. & Cent. America,699.8277506217681,2017
Austria,35.523087172043404,2017
Belgium,64.10817644687855,2017
Czech Republic,41.76309725792526,2017
Finland,28.088529878229817,2017
France,237.47770932903327,2017
Germany,333.9041231394937,2017
Greece,28.034147179501446,2017
Hungary,23.533429050107753,2017
Italy,156.2600743677046,2017
Netherlands,84.50392654723719,2017
Norway,47.634524440306485,2017
Poland,103.41468043676113,2017
Portugal,25.757416662018795,2017
Romania,33.35593719207733,2017
Spain,138.80008598675698,2017
Sweden,54.380594408824216,2017
Switzerland,26.886061842039492,2017
Turkey,152.70964865878634,2017
Ukraine,83.3569979798362,2017
United Kingdom,193.19979134469185,2017
Other Europe,157.3312539357655,2017
Total Europe,2050.0232932560193,2017
Azerbaijan,14.305964995444262,2017
Belarus,23.384997539658496,2017
Kazakhstan,67.59886481292381,2017
Russian Federation,694.279395104137,2017
Turkmenistan,28.68840748858351,2017
Uzbekistan,45.01323115640018,2017
Other CIS,17.972578491514685,2017
Total CIS,891.243439588662,2017
Iran,272.01491827925935,2017
Iraq,47.09475149159669,2017
Israel,25.582388375747176,2017
Kuwait,38.69555492732642,2017
Oman,29.33349444725153,2017
Qatar,48.859777553971426,2017
Saudi Arabia,262.843274458233,2017
United Arab Emirates,108.95509526574263,2017
Other Middle East,48.00571741525262,2017
Total Middle East,881.3849722143807,2017
Algeria,53.12808667855868,2017
Egypt,92.62052719389408,2017
Morocco,20.019344876285906,2017
South Africa,121.80945887879402,2017
Other Africa,161.0287514214011,2017
Total Africa,448.6061690489339,2017
Australia,140.50727332061967,2017
Bangladesh,32.97249947727253,2017
China,3139.0313064631086,2017
China Hong Kong SAR,30.88066849351182,2017
India,750.0878299141274,2017
Indonesia,176.8663851988971,2017
Japan,455.2100483920693,2017
Malaysia,96.72651134391602,2017
New Zealand,22.167552018002528,2017
Pakistan,80.98870763760415,2017
Philippines,45.707213263822105,2017
Singapore,86.48648818750564,2017
South Korea,297.1184872048523,2017
Sri Lanka,7.848542371312116,2017
Taiwan,117.0403082751892,2017
Thailand,130.19095816867818,2017
Vietnam,75.83767055587205,2017
Other Asia Pacific,62.37005412379331,2017
Total Asia Pacific,5748.038504410154,2017
Total World,13474.602170557604,2017
Canada,344.42415710860286,2018
Mexico,186.9138200023601,2018
US,2300.6402957368387,2018
Total North America,2831.9782728478012,2018
Argentina,85.05243911819497,2018
Brazil,297.59514317394405,2018
Chile,40.097238462940616,2018
Colombia,46.948342203670855,2018
Ecuador,17.626757672631854,2018
Peru,27.00378877896393,2018
Trinidad & Tobago,15.261229061525876,2018
Venezuela,64.64048348558946,2018
Other S. & Cent. America,107.78894821160172,2018
Total S. & Cent. America,702.0143701690635,2018
Austria,34.995833437418206,2018
Belgium,62.18922781695995,2018
Czech Republic,42.11862236364784,2018
Finland,29.266528737073585,2018
France,242.596281907406,2018
Germany,323.8891788247311,2018
Greece,28.32698705379501,2018
Hungary,23.71884913079521,2018
Italy,154.4864436969022,2018
Netherlands,84.78830799127438,2018
Norway,47.3810961952647,2018
Poland,105.15089525155872,2018
Portugal,25.97031309650317,2018
Romania,33.39729972938377,2018
Spain,141.35772697217422,2018
Sweden,53.607083156356424,2018
Switzerland,27.815529157106948,2018
Turkey,153.54028787010893,2018
Ukraine,84.005363102293,2018
United Kingdom,192.2847828731592,2018
Other Europe,159.82898355742597,2018
Total Europe,2050.715621921339,2018
Azerbaijan,14.396777601285713,2018
Belarus,24.555290700312824,2018
Kazakhstan,76.38257919038274,2018
Russian Federation,720.7490918148928,2018
Turkmenistan,31.504505988772003,2018
Uzbekistan,43.91042801806472,2018
Other CIS,19.033420488068074,2018
Total CIS,930.5320938017791,2018
Iran,285.71852841563873,2018
Iraq,53.74862201616187,2018
Israel,25.64135141063768,2018
Kuwait,38.954737559426505,2018
Oman,30.68920590276979,2018
Qatar,48.256951835648515,2018
Saudi Arabia,259.1884481233059,2018
United Arab Emirates,112.20356465593436,2018
Other Middle East,47.88749220799209,2018
Total Middle East,902.2889021275155,2018
Algeria,56.71403411850779,2018
Egypt,94.53467221271357,2018
Morocco,20.99631922965773,2018
South Africa,121.5133829575307,2018
Other Africa,167.75462016505972,2018
Total Africa,461.5130286834696,2018
Australia,144.32688549994955,2018
Bangladesh,35.79488623049639,2018
China,3273.465000073409,2018
China Hong Kong SAR,31.074396197941095,2018
India,809.1530060950741,2018
Indonesia,185.52997110832897,2018
Japan,454.14131384346257,2018
Malaysia,99.29924629268784,2018
New Zealand,21.73883330176561,2018
Pakistan,85.0327269544326,2018
Philippines,47.03098562055784,2018
Singapore,87.56644916766346,2018
South Korea,301.0217159605044,2018
Sri Lanka,8.105483783101393,2018
Taiwan,118.41882513596202,2018
Thailand,132.97007283887189,2018
Vietnam,85.787118094545,2018
Other Asia Pacific,65.38348030207482,2018
Total Asia Pacific,5985.840396500827,2018
Total World,13864.882686051795,2018
