country,value,year
Canada,9.52229541937715,2017
Mexico,4.328808889929176,2017
US,94.52816465760574,2017
Total North America,108.37926896691206,2017
Argentina,0.6814586839181379,2017
Brazil,21.37795999019566,2017
Chile,3.2702789411775965,2017
Colombia,0.4512672994250975,2017
Ecuador,0.1225799882336964,2017
Peru,0.4385172082295561,2017
Trinidad & Tobago,0.0009026272883765557,2017
Venezuela,0.002264580919657003,2017
Other S. & Cent. America,5.189793741236196,2017
Total S. & Cent. America,31.53502306062397,2017
Austria,2.8249088992101408,2017
Belgium,3.5209983255645425,2017
Czech Republic,1.7533993302258155,2017
Finland,3.7735677384165176,2017
France,9.384660716296112,2017
Germany,44.392451463999464,2017
Greece,2.2262053672444138,2017
Hungary,0.7347151196995038,2017
Italy,15.31859528442769,2017
Netherlands,3.9309625741050667,2017
Norway,0.7025283011698005,2017
Poland,4.878942842919834,2017
Portugal,3.773589175001117,2017
Romania,2.214818301126841,2017
Spain,15.731925412951922,2017
Sweden,6.769018418789853,2017
Switzerland,0.8268090691044001,2017
Turkey,6.572068606598155,2017
Ukraine,0.4290853962076283,2017
United Kingdom,21.13447515712086,2017
Other Europe,11.362325189112742,2017
Total Europe,162.25605068929244,2017
Azerbaijan,0.03268543241163946,2017
Belarus,0.06607231750916388,2017
Kazakhstan,0.09498049508983081,2017
Russian Federation,0.25865275829297996,2017
Turkmenistan,0.0015748744173417141,2017
Uzbekistan,0.0,2017
Other CIS,0.009106156944381553,2017
Total CIS,0.46307203466533736,2017
Iran,0.07436768346931365,2017
Iraq,0.01293013590599416,2017
Israel,0.4107716784143352,2017
Kuwait,0.023893590556500807,2017
Oman,0.0019706017138841235,2017
Qatar,0.028037781748925714,2017
Saudi Arabia,0.032099241741628634,2017
United Arab Emirates,0.12198645112077999,2017
Other Middle East,0.5485085912865671,2017
Total Middle East,1.2545657559579295,2017
Algeria,0.11834185636059147,2017
Egypt,0.6136853898993531,2017
Morocco,0.7806942118839632,2017
South Africa,2.40450291085181,2017
Other Africa,2.1691913622139936,2017
Total Africa,6.086415731209711,2017
Australia,5.813541204688396,2017
Bangladesh,0.06292973144143067,2017
China,111.41719372746486,2017
China Hong Kong SAR,0.023217641244478112,2017
India,21.669672353713093,2017
Indonesia,3.02834095126034,2017
Japan,22.358648683216554,2017
Malaysia,0.2986942266106612,2017
New Zealand,2.408663857553493,2017
Pakistan,0.8789940325275512,2017
Philippines,3.0723480562972223,2017
Singapore,0.24023790283270852,2017
South Korea,3.976393288681706,2017
Sri Lanka,0.13375931564549026,2017
Taiwan,1.1937140788342262,2017
Thailand,3.3814585516133286,2017
Vietnam,0.07568679418965098,2017
Other Asia Pacific,0.21319615623356872,2017
Total Asia Pacific,180.24669055404874,2017
Total World,490.22108679271014,2017
Canada,10.25137755134762,2018
Mexico,4.831490871784216,2018
US,103.75261907066344,2018
Total North America,118.83548749379527,2018
Argentina,0.8638656202326196,2018
Brazil,23.647321014657784,2018
Chile,3.5174002047174713,2018
Colombia,0.4851960295717237,2018
Ecuador,0.12359527556478207,2018
Peru,0.6591939057351863,2018
Trinidad & Tobago,0.0009026272883765557,2018
Venezuela,0.002264580919657003,2018
Other S. & Cent. America,6.0711420263990075,2018
Total S. & Cent. America,35.37088128508662,2018
Austria,2.770038537982454,2018
Belgium,3.8167719717316717,2018
Czech Republic,1.736977870299129,2018
Finland,4.272273206889257,2018
France,10.600373596570888,2018
Germany,47.334706068696924,2018
Greece,2.3509219440983267,2018
Hungary,0.8073626596573831,2018
Italy,14.93764880809858,2018
Netherlands,4.214663822207259,2018
Norway,0.9319446530990598,2018
Poland,4.406706792777283,2018
Portugal,3.872923926324825,2018
Romania,1.9533670181472522,2018
Spain,16.005680053424886,2018
Sweden,6.572205561275952,2018
Switzerland,0.919682045141894,2018
Turkey,8.53061001153946,2018
Ukraine,0.5956464678463116,2018
United Kingdom,23.900108028917522,2018
Other Europe,11.676935434422296,2018
Total Europe,172.20754847914864,2018
Azerbaijan,0.045834276146083,2018
Belarus,0.08182413291332222,2018
Kazakhstan,0.1489757885685834,2018
Russian Federation,0.2858532832511189,2018
Turkmenistan,0.0015748744173417143,2018
Uzbekistan,0.0,2018
Other CIS,0.010124394714214559,2018
Total CIS,0.5741867500106639,2018
Iran,0.09535526684391857,2018
Iraq,0.01293013590599416,2018
Israel,0.45560483323527906,2018
Kuwait,0.023893590556500807,2018
Oman,0.0031041938940436524,2018
Qatar,0.028037781748925714,2018
Saudi Arabia,0.03504362206869451,2018
United Arab Emirates,0.21577976787980124,2018
Other Middle East,0.8143821203326717,2018
Total Middle East,1.6841313124658293,2018
Algeria,0.13870661175725157,2018
Egypt,0.7862392818828183,2018
Morocco,1.0840611847762096,2018
South Africa,2.7968572667520775,2018
Other Africa,2.406891097464526,2018
Total Africa,7.212755442632882,2018
Australia,7.215216771507416,2018
Bangladesh,0.07066894872515447,2018
China,143.5089518370438,2018
China Hong Kong SAR,0.02319546628860175,2018
India,27.49293116712665,2018
Indonesia,3.338272163642111,2018
Japan,25.372996038788635,2018
Malaysia,0.33127411215936325,2018
New Zealand,2.3680037483133907,2018
Pakistan,1.247604122622684,2018
Philippines,3.154765126487746,2018
Singapore,0.2685845487314939,2018
South Korea,4.961841332363143,2018
Sri Lanka,0.14128470825415043,2018
Taiwan,1.4542132416165032,2018
Thailand,4.027767780241645,2018
Vietnam,0.10583538616382593,2018
Other Asia Pacific,0.2819205074223611,2018
Total Asia Pacific,225.36532700749865,2018
Total World,561.2503177706383,2018
