country,year,value
Australia,2012,13.713745
Austria,2012,11.252487
Canada,2012,6.3024635
Cyprus,2012,18.013846
Czechia,2012,12.050636
Denmark,2012,6.362672
Estonia,2012,15.794492
Finland,2012,9.7195562
France,2012,11.599324
Germany,2012,6.0511168
Ireland,2012,17.416963
Italy,2012,14.643282
Japan,2012,15.908837
South Korea,2012,5.3933747
Netherlands,2012,4.4922237
Norway,2012,6.6547107
Poland,2012,23.782503
Russia,2012,12.800729
Slovakia,2012,12.201122
Spain,2012,10.679418
Sweden,2012,5.6620649
United States,2012,6.3264902
Chile,2015,7.4830081
Greece,2015,11.224256
Israel,2015,12.707105
Lithuania,2015,2.3437324
New Zealand,2015,3.4099909
Singapore,2015,5.5301163
Slovenia,2015,6.3127967
Turkey,2015,17.661265
