country,year,value
Argentina,1970,20.2506198883057
Brazil,1970,53.2905006408691
Chile,1970,18.1987495422363
Costa Rica,1970,51.2145195007324
El Salvador,1970,34.1962699890137
Peru,1970,20.0298500061035
Seychelles,1970,86.5591430664063
Singapore,1970,44.6518898010254
Sri Lanka,1970,48.7785797119141
Eswatini,1970,41.1573181152344
Algeria,1971,52.1970596313477
Argentina,1971,24.8592700958252
Bahrain,1971,4.28566980361938
Belarus,1971,9.21255970001221
Benin,1971,50.629280090332
Brazil,1971,52.0774612426758
Bulgaria,1971,8.25751972198486
Burkina Faso,1971,23.8410606384277
Burundi,1971,24.6015892028809
Cameroon,1971,51.8511085510254
Central African Republic,1971,66.9168395996094
Chad,1971,52.3453712463379
Chile,1971,17.0737590789795
Democratic Republic of Congo,1971,33.0449409484863
Congo,1971,56.0684013366699
Costa Rica,1971,47.830680847168
Cote d'Ivoire,1971,50.8548202514648
Cuba,1971,75.8387985229492
Cyprus,1971,31.40505027771
Ecuador,1971,42.1737785339355
El Salvador,1971,44.5747909545898
Gabon,1971,53.8997192382813
Ghana,1971,32.8649597167969
Greece,1971,31.1496906280518
Guatemala,1971,45.1311111450195
Guyana,1971,48.0291709899902
Indonesia,1971,23.13796043396
Iraq,1971,37.1549682617188
Italy,1971,24.9347705841064
Kenya,1971,74.593391418457
South Korea,1971,26.2621898651123
Laos,1971,67.164176940918
Luxembourg,1971,22.630989074707
Madagascar,1971,43.0296096801758
Mali,1971,27.9023609161377
Malta,1971,88.3729400634766
Morocco,1971,27.7529907226563
Myanmar,1971,51.8697814941406
Netherlands,1971,13.0238599777222
Niger,1971,69.7177200317383
Poland,1971,3.44729995727539
Qatar,1971,38.861141204834
Rwanda,1971,43.9708099365234
San Marino,1971,27.7372303009033
Senegal,1971,39.8962516784668
Seychelles,1971,90.5660400390625
Sierra Leone,1971,74.6059188842773
Sri Lanka,1971,42.637149810791
Eswatini,1971,44.3573112487793
Syria,1971,39.5078201293945
Togo,1971,59.5032005310059
Trinidad and Tobago,1971,13.3992595672607
Ukraine,1971,9.69487953186035
Algeria,1972,51.2345809936523
Bahrain,1972,23.8108406066895
Belarus,1972,9.24158954620361
Benin,1972,52.3913803100586
Brazil,1972,59.4731216430664
Bulgaria,1972,12.2214097976685
Burkina Faso,1972,27.2440891265869
Burundi,1972,32.5719985961914
Cameroon,1972,52.8207702636719
Central African Republic,1972,63.2049713134766
Chile,1972,17.6552295684814
Democratic Republic of Congo,1972,34.896369934082
Congo,1972,50.12744140625
Costa Rica,1972,40.6910705566406
Cuba,1972,76.4347534179688
Cyprus,1972,28.6843605041504
Ecuador,1972,41.1608810424805
El Salvador,1972,46.7394790649414
Fiji,1972,52.7309417724609
Gabon,1972,50.1293106079102
Ghana,1972,27.9535808563232
Greece,1972,24.0399303436279
Guyana,1972,54.7734413146973
Iraq,1972,25.012300491333
Italy,1972,23.1868591308594
Japan,1972,5.04268980026245
Kenya,1972,72.0393371582031
South Korea,1972,31.8247299194336
Laos,1972,65.5783309936523
Lesotho,1972,47.4360084533691
Luxembourg,1972,20.4949207305908
Madagascar,1972,37.8546104431152
Mali,1972,27.8917999267578
Malta,1972,80.0512924194336
Morocco,1972,35.8314781188965
Myanmar,1972,58.3293800354004
Netherlands,1972,23.3429508209229
Niger,1972,62.9518089294434
Panama,1972,35.2759208679199
Poland,1972,1.52279996871948
Portugal,1972,26.2532997131348
Qatar,1972,44.0957908630371
Rwanda,1972,27.6081409454346
San Marino,1972,21.6393394470215
Senegal,1972,34.2551803588867
Seychelles,1972,88.946907043457
Sierra Leone,1972,68.7513122558594
Sri Lanka,1972,36.2712707519531
Eswatini,1972,47.1475601196289
Syria,1972,31.3866596221924
Togo,1972,58.5696792602539
Trinidad and Tobago,1972,15.8257703781128
Ukraine,1972,8.31033992767334
Venezuela,1972,50.969310760498
Afghanistan,1973,25.3046092987061
Algeria,1973,44.0300216674805
Bahrain,1973,13.6266098022461
Belarus,1973,4.481369972229
Benin,1973,71.5903091430664
Bolivia,1973,22.8078594207764
Brazil,1973,56.7931594848633
Brunei,1973,64.9566879272461
Bulgaria,1973,12.360710144043
Burkina Faso,1973,35.5132102966309
Cameroon,1973,49.109748840332
Central African Republic,1973,66.5140914916992
Chile,1973,16.9078693389893
Congo,1973,58.4700202941895
Cote d'Ivoire,1973,44.3349800109863
Cuba,1973,78.1009292602539
Cyprus,1973,9.99641990661621
Djibouti,1973,41.7670707702637
El Salvador,1973,46.2625503540039
Fiji,1973,42.4087104797363
Gabon,1973,55.9896697998047
Greece,1973,16.2042198181152
Guyana,1973,50.5009994506836
Iraq,1973,35.675350189209
Italy,1973,20.8329391479492
Japan,1973,5.07434988021851
South Korea,1973,21.5593605041504
Kuwait,1973,32.9198684692383
Laos,1973,64.8572769165039
Lebanon,1973,47.8418006896973
Lesotho,1973,24.5990600585938
Luxembourg,1973,25.2972297668457
Mali,1973,30.7537899017334
Malta,1973,69.8372573852539
Mauritius,1973,21.7770595550537
Morocco,1973,46.727481842041
Myanmar,1973,52.8847999572754
Netherlands,1973,18.1193294525146
Niger,1973,52.7559089660645
Panama,1973,30.0539207458496
Portugal,1973,28.7645301818848
Qatar,1973,34.7232208251953
Rwanda,1973,32.1772918701172
San Marino,1973,16.9590606689453
Senegal,1973,26.8721103668213
Seychelles,1973,90.3276062011719
Sierra Leone,1973,67.1697387695313
Sri Lanka,1973,28.427209854126
Eswatini,1973,40.734130859375
Syria,1973,26.7497997283936
Togo,1973,60.4381103515625
Ukraine,1973,3.81205010414124
Venezuela,1973,47.5024108886719
Afghanistan,1974,31.0114402770996
Algeria,1974,23.3761405944824
Argentina,1974,20.7451400756836
Bahrain,1974,14.8343000411987
Belarus,1974,1.19605994224548
Belgium,1974,28.1619491577148
Benin,1974,62.4512901306152
Brazil,1974,48.9588012695313
Bulgaria,1974,10.886269569397
Burkina Faso,1974,39.5427284240723
Cameroon,1974,46.4930114746094
Central African Republic,1974,52.5307807922363
Chad,1974,38.2494010925293
Chile,1974,17.2372093200684
Democratic Republic of Congo,1974,33.2560386657715
Congo,1974,62.1639289855957
Cote d'Ivoire,1974,46.1663398742676
Cuba,1974,78.3959197998047
Cyprus,1974,7.9625301361084
Djibouti,1974,60.4316482543945
El Salvador,1974,39.4501495361328
Fiji,1974,37.2930908203125
Gabon,1974,54.776741027832
Gambia,1974,21.4024791717529
Ghana,1974,21.4615097045898
Greece,1974,16.1308498382568
Guyana,1974,49.6699295043945
Iraq,1974,41.9678688049316
Italy,1974,19.2726898193359
Kuwait,1974,30.342960357666
Luxembourg,1974,28.811279296875
Madagascar,1974,49.6071815490723
Malawi,1974,5.3877100944519
Mali,1974,41.8239288330078
Malta,1974,68.9301910400391
Mauritius,1974,25.3371505737305
Mongolia,1974,58.0414085388184
Myanmar,1974,49.9246292114258
Netherlands,1974,15.0853395462036
Niger,1974,53.5646095275879
Oman,1974,71.241828918457
Panama,1974,21.1128005981445
Peru,1974,22.170539855957
Portugal,1974,20.6732501983643
Qatar,1974,38.0766716003418
Rwanda,1974,45.9183692932129
San Marino,1974,11.3207502365112
Seychelles,1974,74.766357421875
Sierra Leone,1974,65.991096496582
Sri Lanka,1974,24.7727603912354
Eswatini,1974,38.0921783447266
Syria,1974,28.0817794799805
Togo,1974,59.7678298950195
United Arab Emirates,1974,48.4529685974121
Venezuela,1974,47.4024085998535
Algeria,1975,29.5210094451904
Argentina,1975,18.7783393859863
Bahrain,1975,9.23155975341797
Belarus,1975,1.66487002372742
Belgium,1975,28.3665904998779
Benin,1975,71.07763671875
Brazil,1975,45.6983985900879
Brunei,1975,74.6598587036133
Bulgaria,1975,13.8543195724487
Burkina Faso,1975,39.2817916870117
Cameroon,1975,46.1755409240723
Chad,1975,35.3075218200684
Chile,1975,17.1946907043457
Congo,1975,56.5328102111816
Cote d'Ivoire,1975,44.6066818237305
Cuba,1975,77.3679580688477
Cyprus,1975,10.4672899246216
Djibouti,1975,57.5742416381836
Ecuador,1975,43.4144706726074
Egypt,1975,23.2071094512939
El Salvador,1975,33.1586112976074
Ghana,1975,22.4121208190918
Greece,1975,14.3687200546265
Guatemala,1975,45.476978302002
Hungary,1975,2.39085006713867
Iraq,1975,32.6456413269043
Italy,1975,17.6670894622803
Japan,1975,1.08767998218536
Kuwait,1975,28.8936290740967
Luxembourg,1975,54.2912483215332
Madagascar,1975,48.5184593200684
Malawi,1975,6.72178983688354
Malta,1975,56.6386604309082
Mauritius,1975,27.3131198883057
Mongolia,1975,51.2106590270996
Morocco,1975,41.5406303405762
Netherlands,1975,14.8841400146484
Niger,1975,46.862621307373
Oman,1975,65.3968276977539
Panama,1975,25.3121204376221
Peru,1975,20.8915500640869
Portugal,1975,22.8918895721436
Qatar,1975,24.5269107818604
Rwanda,1975,40.4708518981934
San Marino,1975,11.8181800842285
Singapore,1975,23.2388896942139
Sri Lanka,1975,35.3068008422852
Eswatini,1975,44.2939682006836
Syria,1975,30.2271099090576
Thailand,1975,26.9615707397461
Togo,1975,68.1068420410156
United Arab Emirates,1975,54.2267112731934
Venezuela,1975,44.336009979248
Algeria,1976,40.2052612304688
Bahrain,1976,18.4857692718506
Belgium,1976,28.416410446167
Benin,1976,30.3499908447266
Bhutan,1976,51.709400177002
Brazil,1976,43.8830795288086
Brunei,1976,58.119701385498
Bulgaria,1976,10.9581604003906
Burkina Faso,1976,37.7443199157715
Cameroon,1976,50.0091094970703
Chile,1976,15.1957302093506
Congo,1976,57.1049118041992
Cote d'Ivoire,1976,51.4636688232422
Cuba,1976,74.1467514038086
Cyprus,1976,13.7196197509766
Djibouti,1976,60.1548004150391
Ecuador,1976,43.3269386291504
Egypt,1976,32.0329895019531
El Salvador,1976,30.5476398468018
Gambia,1976,26.4653797149658
Greece,1976,18.5332298278809
Guatemala,1976,37.6146812438965
Guinea-Bissau,1976,67.1296310424805
Guyana,1976,48.6532707214355
Hungary,1976,5.36094999313354
Iraq,1976,40.9815101623535
Italy,1976,20.4167995452881
Jamaica,1976,21.8572597503662
Japan,1976,2.76811003684998
South Korea,1976,10.3449697494507
Kuwait,1976,40.9090881347656
Luxembourg,1976,53.8509216308594
Malawi,1976,5.60080003738403
Mali,1976,31.0353202819824
Malta,1976,62.039249420166
Mauritius,1976,27.9506702423096
Mongolia,1976,39.7371788024902
Morocco,1976,45.9090614318848
Netherlands,1976,13.8379602432251
Niger,1976,56.3622207641602
Oman,1976,75.2976226806641
Panama,1976,27.550199508667
Peru,1976,16.2251491546631
Portugal,1976,59.1658706665039
Qatar,1976,20.7665901184082
Rwanda,1976,42.8930816650391
San Marino,1976,13.4078197479248
Singapore,1976,15.9458703994751
Sri Lanka,1976,90.4686279296875
Suriname,1976,68.9525375366211
Eswatini,1976,39.2786598205566
Thailand,1976,23.8100891113281
Togo,1976,70.7397689819336
Turkey,1976,16.9595203399658
Uganda,1976,31.3421993255615
United Arab Emirates,1976,47.1789512634277
Venezuela,1976,44.2095489501953
Zambia,1976,17.2591590881348
Afghanistan,1977,57.7483406066895
Algeria,1977,44.5152587890625
Bahrain,1977,15.0163497924805
Belgium,1977,22.1628093719482
Benin,1977,32.4046592712402
Bhutan,1977,58.4090881347656
Brazil,1977,43.0987892150879
Brunei,1977,55.410041809082
Bulgaria,1977,11.8001699447632
Burkina Faso,1977,41.1390495300293
Burundi,1977,20.2188491821289
Cameroon,1977,49.9756507873535
Chile,1977,17.1211605072021
Congo,1977,54.1408004760742
Cote d'Ivoire,1977,49.7855682373047
Cuba,1977,73.5380935668945
Cyprus,1977,13.4939804077148
Ecuador,1977,43.6313209533691
Egypt,1977,21.7525196075439
El Salvador,1977,25.6567192077637
Fiji,1977,31.6536808013916
France,1977,27.8132305145264
Gambia,1977,25.9216899871826
Greece,1977,20.8830604553223
Guinea-Bissau,1977,63.140308380127
Haiti,1977,33.7109603881836
Hungary,1977,8.45646953582764
Iraq,1977,39.5833511352539
Italy,1977,14.9852504730225
Jamaica,1977,22.35133934021
Japan,1977,3.47353005409241
South Korea,1977,12.887619972229
Kuwait,1977,32.4206390380859
Luxembourg,1977,39.3781318664551
Malawi,1977,5.44731998443604
Malta,1977,58.6108512878418
Mauritius,1977,38.7491989135742
Mexico,1977,34.504768371582
Morocco,1977,42.5276298522949
Netherlands,1977,13.9046001434326
Niger,1977,53.6957397460938
Oman,1977,76.3224182128906
Panama,1977,29.1228294372559
Peru,1977,17.3359603881836
Portugal,1977,39.5029296875
Qatar,1977,27.9136695861816
Rwanda,1977,42.6293487548828
Sao Tome and Principe,1977,81.7277374267578
Senegal,1977,39.3240203857422
Seychelles,1977,63.5397109985352
Singapore,1977,22.0799007415771
Sri Lanka,1977,74.2271423339844
Suriname,1977,73.3654937744141
Eswatini,1977,35.2516784667969
Syria,1977,36.2955017089844
Thailand,1977,20.0146598815918
Togo,1977,67.9607467651367
Turkey,1977,19.7862091064453
Uganda,1977,24.8862400054932
Ukraine,1977,1.11110997200012
United Arab Emirates,1977,43.0805892944336
Venezuela,1977,41.3216705322266
Zambia,1977,8.51838970184326
Afghanistan,1978,46.0629806518555
Algeria,1978,41.1665496826172
Bahrain,1978,14.7266302108765
Benin,1978,47.422679901123
Bhutan,1978,50.7246398925781
Brazil,1978,43.0626106262207
Brunei,1978,62.4016494750977
Bulgaria,1978,2.36046004295349
Burundi,1978,29.829080581665
Cameroon,1978,48.6829605102539
Central African Republic,1978,56.191478729248
Congo,1978,49.3251190185547
Cote d'Ivoire,1978,52.5485000610352
Cuba,1978,51.8947792053223
Cyprus,1978,7.80919981002808
Ecuador,1978,39.8364105224609
Egypt,1978,10.0659704208374
France,1978,25.5475807189941
Gambia,1978,25.8090496063232
Greece,1978,31.1496105194092
Guinea-Bissau,1978,62.4221305847168
Guyana,1978,28.8754100799561
Haiti,1978,35.4573516845703
Hungary,1978,11.7522296905518
Iraq,1978,45.9180717468262
Italy,1978,8.59337997436523
Japan,1978,6.79742002487183
South Korea,1978,10.8499402999878
Kuwait,1978,34.3705406188965
Liberia,1978,13.2568302154541
Luxembourg,1978,37.7222709655762
Malawi,1978,6.48479986190796
Mali,1978,38.4068489074707
Malta,1978,56.2048606872559
Mauritania,1978,40.9806709289551
Mauritius,1978,20.3329696655273
Mexico,1978,33.3969383239746
Mongolia,1978,21.8902492523193
Morocco,1978,35.9565505981445
Netherlands,1978,12.1431398391724
Niger,1978,56.6367111206055
Oman,1978,81.6539306640625
Panama,1978,30.9297199249268
Peru,1978,22.7847309112549
Portugal,1978,23.0345802307129
Qatar,1978,34.9475402832031
Rwanda,1978,30.1537399291992
Sao Tome and Principe,1978,71.6332321166992
Seychelles,1978,52.5401916503906
Sierra Leone,1978,64.6529769897461
Singapore,1978,19.9724407196045
Suriname,1978,58.2653312683105
Eswatini,1978,29.8380603790283
Syria,1978,36.9146308898926
Thailand,1978,15.91868019104
Togo,1978,57.0406684875488
Ukraine,1978,1.15401005744934
United Arab Emirates,1978,42.9632987976074
Venezuela,1978,41.3018493652344
Zambia,1978,7.28641986846924
Algeria,1979,31.1983203887939
Bahrain,1979,11.5190601348877
Benin,1979,42.0426597595215
Bhutan,1979,37.4036483764648
Brazil,1979,43.4074897766113
Brunei,1979,60.6784515380859
Bulgaria,1979,8.43511962890625
Burkina Faso,1979,45.7965202331543
Burundi,1979,32.3096618652344
Cameroon,1979,47.5904083251953
Congo,1979,40.3342590332031
Cote d'Ivoire,1979,55.7566413879395
