country,year,value
Argentina,2001,29.4082853884898
Belize,2001,8.67777661546314
Bulgaria,2001,83.0700496536163
Colombia,2001,26.5627052576686
Cyprus,2001,61.7485394580845
Czechia,2001,83.2029710407398
France,2001,77.35696631777
Germany,2001,83.0840120764362
Greece,2001,75.9370069951195
Hong Kong,2001,81.3916735337261
Hungary,2001,85.0358800223968
Iceland,2001,70.9969230648061
Iran,2001,27.6277191492467
Israel,2001,67.3490105064727
Italy,2001,82.5022031660734
Latvia,2001,86.6778877401089
Lithuania,2001,85.4167705184379
North Macedonia,2001,41.3844621289108
Moldova,2001,60.5885382366641
Morocco,2001,14.1654114430553
Netherlands,2001,91.7274890971696
New Zealand,2001,73.9530037259548
Norway,2001,65.2818954109614
Romania,2001,68.5276221504075
Russia,2001,80.3941369311513
Singapore,2001,76.0300616499175
Slovakia,2001,75.9276632551166
Slovenia,2001,66.9564987552546
Sweden,2001,90.3089039874641
Turkey,2001,39.665196142104
United States,2001,80.3461821533285
Austria,2006,83.897479661499
Bulgaria,2006,82.183285760032
Denmark,2006,85.1433689210231
France,2006,76.2711710423915
Georgia,2006,49.7567950719767
Germany,2006,86.7551843721876
Hong Kong,2006,92.4348296358271
Hungary,2006,86.2207358076288
Iceland,2006,72.194173031546
Indonesia,2006,18.8498066637327
Iran,2006,30.2916485995726
Israel,2006,69.5210753738734
Italy,2006,86.8484014484999
Kuwait,2006,10.1597077201375
Latvia,2006,85.8036242506626
Lithuania,2006,86.1080354432076
Luxembourg,2006,88.8270675471887
North Macedonia,2006,40.3543049099024
Moldova,2006,66.8440888883233
Morocco,2006,8.70283611150941
Netherlands,2006,91.0058795981652
New Zealand,2006,75.9448547752821
Norway,2006,66.5011375651785
Poland,2006,73.1262060699497
Qatar,2006,10.8551311313788
Romania,2006,61.1399009562628
Russia,2006,89.7817282851528
Singapore,2006,86.1847280221422
Slovakia,2006,79.8399361951818
Slovenia,2006,75.5627208213817
South Africa,2006,12.5327454116074
Spain,2006,71.9571846254394
Sweden,2006,87.7063675767205
Trinidad and Tobago,2006,38.1379261469372
United States,2006,81.6537002200966
Australia,2011,75.6202595152081
Austria,2011,80.3814896493033
Azerbaijan,2011,45.1647565496162
Bulgaria,2011,77.1284330151903
Canada,2011,85.6668908466586
Colombia,2011,37.548750762046
Croatia,2011,89.7610859622717
Czechia,2011,87.2726779777026
Denmark,2011,88.2771023865027
Finland,2011,92.0703629952614
France,2011,75.1911508009635
Georgia,2011,59.7646573338153
Germany,2011,84.5609929037858
Hong Kong,2011,93.1107835192887
Hungary,2011,81.0680425018211
Indonesia,2011,27.7695289366662
Iran,2011,44.9836014912051
Ireland,2011,85.1237964544368
Israel,2011,79.5850721506512
Italy,2011,84.972336609686
Lithuania,2011,79.8838982756846
Malta,2011,55.2175985917329
Morocco,2011,6.7792910708922
Netherlands,2011,90.0838884192497
New Zealand,2011,74.8118647080989
Norway,2011,70.9463854736572
Oman,2011,21.0859357317052
Poland,2011,76.813324617557
Portugal,2011,84.0465305116407
Qatar,2011,34.2184010642039
Romania,2011,65.2051709046016
Russia,2011,91.5533442519033
Saudi Arabia,2011,34.0281973600964
Singapore,2011,87.2245148117312
Slovakia,2011,82.1730833544424
Slovenia,2011,79.4650372603264
South Africa,2011,10.0
Spain,2011,72.4053824177034
Sweden,2011,85.261097339736
Trinidad and Tobago,2011,49.7569369863759
United Arab Emirates,2011,37.8948302175982
United States,2011,86.1355031444526
Australia,2016,81.0
Austria,2016,84.0
Azerbaijan,2016,54.0
Bahrain,2016,41.0
Bulgaria,2016,83.0
Canada,2016,83.0
Chile,2016,61.0
Czechia,2016,85.0
Denmark,2016,86.0
Egypt,2016,11.0
Finland,2016,91.0
France,2016,72.0
Georgia,2016,60.0
Germany,2016,81.0
Hong Kong,2016,93.0
Hungary,2016,85.0
Iran,2016,37.0
Ireland,2016,89.0
Israel,2016,75.0
Italy,2016,87.0
Kazakhstan,2016,84.0
Kuwait,2016,22.0
Latvia,2016,90.0
Lithuania,2016,86.0
Macao,2016,86.0
Malta,2016,45.0
Morocco,2016,14.0
Netherlands,2016,88.0
New Zealand,2016,73.0
Norway,2016,74.0
Oman,2016,32.0
Poland,2016,89.0
Portugal,2016,79.0
Qatar,2016,42.0
Russia,2016,94.0
Saudi Arabia,2016,35.0
Singapore,2016,89.0
Slovakia,2016,81.0
Slovenia,2016,83.0
South Africa,2016,8.0
Spain,2016,80.0
Sweden,2016,88.0
Trinidad and Tobago,2016,55.0
United Arab Emirates,2016,43.0
United States,2016,83.0
