country,year,value
Canada,2018,4346.0
Mexico,2018,1160.0
US,2018,220167.0
Total North America,2018,225673.0
Brazil,2018,1547.0
Colombia,2018,4881.0
Venezuela,2018,731.0
Other S. & Cent. America,2018,1784.0
Total S. & Cent. America,2018,8943.0
Bulgaria,2018,192.0
Czech Republic,2018,110.0
Germany,2018,3.0
Greece,2018,0.0
Hungary,2018,276.0
Poland,2018,20542.0
Romania,2018,11.0
Serbia,2018,402.0
Spain,2018,868.0
Turkey,2018,551.0
Ukraine,2018,32039.0
United Kingdom,2018,29.0
Other Europe,2018,1109.0
Total Europe ,2018,56132.0
Kazakhstan,2018,25605.0
Russian Federation,2018,69634.0
Uzbekistan,2018,1375.0
Other CIS,2018,1509.0
Total CIS,2018,98123.0
South Africa,2018,9893.0
Zimbabwe,2018,502.0
Other Africa,2018,2756.0
Middle East,2018,1203.0
Total Middle East & Africa,2018,14354.0
Australia,2018,70927.0
China,2018,130851.0
India,2018,96468.0
Indonesia,2018,26122.0
Japan,2018,340.0
Mongolia,2018,1170.0
New Zealand,2018,825.0
Pakistan,2018,207.0
South Korea,2018,326.0
Thailand,2018,0.0
Vietnam,2018,3116.0
Other Asia Pacific,2018,1326.0
Total Asia Pacific,2018,331678.0
Total World,2018,734903.0
