country,year,value
Canada,1965,21.6684225
Canada,1966,23.72248875
Canada,1967,25.19172
Canada,1968,28.052077500000003
Canada,1969,31.349632500000002
Canada,1970,34.6338525
Canada,1971,36.966525000000004
Canada,1972,41.5794825
Canada,1973,44.217907499999995
Canada,1974,44.6979675
Canada,1975,46.15815
Canada,1976,46.567725
Canada,1977,48.8442
Canada,1978,49.310925000000005
Canada,1979,50.06340000000001
Canada,1980,49.749075000000005
Canada,1981,48.2727
Canada,1982,51.120675000000006
Canada,1983,48.748949999999994
Canada,1984,54.11152500000001
Canada,1985,56.7600465
Canada,1986,54.62539875
Canada,1987,55.28691
Canada,1988,60.84750975000001
Canada,1989,65.778126
Canada,1990,63.760445250000004
Canada,1991,64.20107175
Canada,1992,68.055363
Canada,1993,72.20816775
Canada,1994,74.75286675
Canada,1995,77.25189999999988
Canada,1996,78.55822499999988
Canada,1997,80.10564999999987
Canada,1998,78.75727499999988
Canada,1999,84.19139999999987
Canada,2000,89.22072499999986
Canada,2001,84.04219999999987
Canada,2002,87.46652499999986
Canada,2003,89.78479999999986
Canada,2004,87.81977499999986
Canada,2005,86.54564999999987
Canada,2006,85.24719999999986
Canada,2007,90.90289999999985
Canada,2008,89.33627499999986
Canada,2009,86.56614999999987
Canada,2010,88.28089999999986
Canada,2011,97.53119999999984
Canada,2012,97.20992499999986
Canada,2013,104.26382499999984
Canada,2014,109.59274999999984
Canada,2015,109.75304999999983
Canada,2016,105.86569999999983
Canada,2017,109.69974999999982
Canada,2018,115.73715404881762
Mexico,1965,8.064688600387212
Mexico,1966,8.511341832118891
Mexico,1967,7.319650813564818
Mexico,1968,7.859208706966403
Mexico,1969,9.747053321255787
Mexico,1970,9.96750169179825
Mexico,1971,10.359450851428708
Mexico,1972,11.077967115725256
Mexico,1973,12.274594010841223
Mexico,1974,12.914703036598377
Mexico,1975,13.13903411504016
Mexico,1976,12.885492711776955
Mexico,1977,13.599859603485699
Mexico,1978,17.10586454571236
Mexico,1979,20.765465445009585
Mexico,1980,22.30171381674067
Mexico,1981,24.179157289428836
Mexico,1982,25.995644452795403
Mexico,1983,26.819805189816716
Mexico,1984,26.8583892671067
Mexico,1985,27.527850866084325
Mexico,1986,24.492164669451334
Mexico,1987,24.924323574994624
Mexico,1988,25.359617515059437
Mexico,1989,24.796423676983768
Mexico,1990,26.817517906349615
Mexico,1991,28.23611499379669
Mexico,1992,28.23948533072519
Mexico,1993,28.326508527777783
Mexico,1994,30.10300069444446
Mexico,1995,30.690234083333337
Mexico,1996,31.27829361111112
Mexico,1997,31.437395305555558
Mexico,1998,33.4790026388889
Mexico,1999,33.79087405555556
Mexico,2000,35.91330369444446
Mexico,2001,36.19052422222223
Mexico,2002,41.06882441666667
Mexico,2003,44.509404694444456
Mexico,2004,48.02192041666668
Mexico,2005,52.71233558333334
Mexico,2006,58.28828358333336
Mexico,2007,57.04137986111113
Mexico,2008,59.99657838888891
Mexico,2009,65.16880111111112
Mexico,2010,66.0445400277778
Mexico,2011,70.80849083333335
Mexico,2012,73.65377033333334
Mexico,2013,77.79506636298892
Mexico,2014,78.84844743684349
Mexico,2015,80.78291622407224
Mexico,2016,83.03003672265987
Mexico,2017,86.39365895054442
Mexico,2018,89.49371966051842
US,1965,415.92061015914646
US,1966,448.27561234549927
US,1967,473.3188400856286
US,1968,506.68149974042245
US,1969,545.4107009895679
US,1970,574.8658294122021
US,1971,592.652620385578
US,1972,598.6964550845189
US,1973,593.7959580366659
US,1974,573.2247164098479
US,1975,526.153267663225
US,1976,536.6390193836779
US,1977,525.695109659225
US,1978,527.5384768685262
US,1979,545.0897793755973
US,1980,533.7384862100513
US,1981,520.8628747250364
US,1982,484.17098632730006
US,1983,454.22359522022975
US,1984,485.1572261619329
US,1985,466.95405739632065
US,1986,437.6203922787193
US,1987,465.27438210255315
US,1988,486.602125152096
US,1989,517.0220230227621
US,1990,517.0609018309311
US,1991,528.3972395797663
US,1992,546.3509667654229
US,1993,559.9419324949106
US,1994,573.1081063617371
US,1995,597.9829471877883
US,1996,608.8897980754182
US,1997,612.5315607383029
US,1998,602.1790889484323
US,1999,604.2628506337533
US,2000,628.3906591633568
US,2001,600.6580149257101
US,2002,620.1112138655066
US,2003,602.1900615292997
US,2004,604.6277417003818
US,2005,595.1929838675163
US,2006,586.5777670445699
US,2007,624.1383093021644
US,2008,628.8911776598397
US,2009,617.628113539969
US,2010,648.1934508599189
US,2011,658.2108105346011
US,2012,688.1227781414196
US,2013,707.0228376740838
US,2014,722.2604554491519
US,2015,743.5794942879105
US,2016,749.0989398517031
US,2017,739.4420400090686
US,2018,817.1099765996898
Total North America,1965,445.6537212595337
Total North America,1966,480.5094429276182
Total North America,1967,505.8302108991934
Total North America,1968,542.5927859473888
Total North America,1969,586.5073868108236
Total North America,1970,619.4671836040003
Total North America,1971,639.9785962370067
Total North America,1972,651.3539047002442
Total North America,1973,650.2884595475072
Total North America,1974,630.8373869464463
Total North America,1975,585.4504517782652
Total North America,1976,596.0922370954548
Total North America,1977,588.1391692627107
Total North America,1978,593.9552664142386
Total North America,1979,615.9186448206069
Total North America,1980,605.789275026792
Total North America,1981,593.3147320144652
Total North America,1982,561.2873057800955
Total North America,1983,529.7923504100464
Total North America,1984,566.1271404290396
Total North America,1985,551.241954762405
Total North America,1986,516.7379556981706
Total North America,1987,545.4856156775478
Total North America,1988,572.8092524171554
Total North America,1989,607.5965726997459
Total North America,1990,607.6388649872807
Total North America,1991,620.834426323563
Total North America,1992,642.645815096148
Total North America,1993,660.4766087726885
Total North America,1994,677.9639738061816
Total North America,1995,705.9250812711215
Total North America,1996,718.7263166865292
Total North America,1997,724.0746060438584
Total North America,1998,714.4153665873212
Total North America,1999,722.2451246893088
Total North America,2000,753.5246878578012
Total North America,2001,720.8907391479322
Total North America,2002,748.646563282173
Total North America,2003,736.484266223744
Total North America,2004,740.4694371170483
Total North America,2005,734.4509694508496
Total North America,2006,730.1132506279032
Total North America,2007,772.0825891632754
Total North America,2008,778.2240310487285
Total North America,2009,769.3630646510801
Total North America,2010,802.5188908876966
Total North America,2011,826.5505013679344
Total North America,2012,858.9864734747529
Total North America,2013,889.0817290370726
Total North America,2014,910.7016528859951
Total North America,2015,934.1154605119825
Total North America,2016,937.9946765743628
Total North America,2017,935.5354489596127
Total North America,2018,1022.3408503090259
Argentina,1965,4.123400000000001
Argentina,1966,4.465720000000001
Argentina,1967,4.669945000000001
Argentina,1968,5.199957500000001
Argentina,1969,5.1805075
Argentina,1970,5.854450000000001
Argentina,1971,6.320277500000001
Argentina,1972,7.0924425000000015
Argentina,1973,8.0707775
Argentina,1974,8.542440000000003
Argentina,1975,8.752500000000001
Argentina,1976,9.851425
Argentina,1977,10.289050000000001
Argentina,1978,10.007025000000002
Argentina,1979,10.289050000000001
Argentina,1980,11.212925
Argentina,1981,11.718625000000001
Argentina,1982,13.313525000000002
Argentina,1983,14.315200000000003
Argentina,1984,15.239075000000001
Argentina,1985,15.569725000000004
Argentina,1986,16.824250000000003
Argentina,1987,16.833975000000002
Argentina,1988,19.663950000000003
Argentina,1989,20.655900000000006
Argentina,1990,19.732025000000004
Argentina,1991,20.091850000000004
Argentina,1992,21.725650000000005
Argentina,1993,22.941275
Argentina,1994,23.583125000000003
Argentina,1995,26.247775000000004
Argentina,1996,30.118325000000006
Argentina,1997,27.75515
Argentina,1998,29.670975000000002
Argentina,1999,31.470100000000002
Argentina,2000,32.29672500000001
Argentina,2001,30.235025000000004
Argentina,2002,29.437575000000006
Argentina,2003,33.62905000000001
Argentina,2004,36.80912500000001
Argentina,2005,39.28900000000001
Argentina,2006,40.6505
Argentina,2007,42.7122
Argentina,2008,43.188725000000005
Argentina,2009,41.83555827169394
Argentina,2010,42.087416558455736
Argentina,2011,43.83978868918578
Argentina,2012,45.66420933584585
Argentina,2013,46.027688965509455
Argentina,2014,46.15497906359691
Argentina,2015,46.652568265360195
Argentina,2016,48.210011188143575
Argentina,2017,48.300028552561514
Argentina,2018,48.704239680915755
Brazil,1965,0.051342153075221234
Brazil,1966,0.06004026095132742
Brazil,1967,0.06787159933628317
Brazil,1968,0.07172897701327431
Brazil,1969,0.07559649234513272
Brazil,1970,0.08110123893805307
Brazil,1971,0.1277344513274336
Brazil,1972,0.17538142920353977
Brazil,1973,0.20072556637168137
Brazil,1974,0.3862446504424778
Brazil,1975,0.4196989115044247
Brazil,1976,0.4835661371681415
Brazil,1977,0.6031904646017697
Brazil,1978,0.7937783761061945
Brazil,1979,0.8698107876106194
Brazil,1980,1.0168067831858405
Brazil,1981,0.9123889380530972
Brazil,1982,1.3037024159292034
Brazil,1983,1.7629381814159288
Brazil,1984,2.051861345132743
Brazil,1985,2.5739505707964594
Brazil,1986,2.9987183097345125
Brazil,1987,3.3474536371681407
Brazil,1988,3.3697564778761055
Brazil,1989,3.454912778761061
Brazil,1990,3.1455135797433624
Brazil,1991,3.27006075238053
Brazil,1992,3.7043994512787606
Brazil,1993,4.339462702783185
Brazil,1994,4.7391701588893795
Brazil,1995,5.230494643327433
Brazil,1996,5.762748895526547
Brazil,1997,6.262491688566371
Brazil,1998,6.563152229088494
Brazil,1999,7.788045529845132
Brazil,2000,9.704505259517232
Brazil,2001,12.28619389720504
Brazil,2002,14.51625195912389
Brazil,2003,16.24729198922469
Brazil,2004,19.32248371872566
Brazil,2005,20.12711569289854
Brazil,2006,21.169781704271642
Brazil,2007,21.80163641382824
Brazil,2008,25.66088546265388
Brazil,2009,20.668613799720962
Brazil,2010,27.576779256225606
Brazil,2011,27.483424960715677
Brazil,2012,32.57653326577271
Brazil,2013,38.382772774106826
Brazil,2014,40.65547424737805
Brazil,2015,42.93654087240707
Brazil,2016,37.08788244823893
Brazil,2017,37.632028349818675
Brazil,2018,35.8907976732557
Chile,1965,0.61778
Chile,1966,0.64515
Chile,1967,0.5718375
Chile,1968,0.48874999999999996
Chile,1969,0.643195
Chile,1970,0.6422175
Chile,1971,0.6549250000000001
Chile,1972,0.5962749999999999
Chile,1973,0.4682225
Chile,1974,0.48777249999999994
Chile,1975,0.553265
Chile,1976,0.6040949999999999
Chile,1977,0.62169
Chile,1978,0.5806349999999999
Chile,1979,0.6871825
Chile,1980,0.7038
Chile,1981,0.6930474999999999
Chile,1982,0.7174849999999999
Chile,1983,0.77418
Chile,1984,0.791775
Chile,1985,0.7907975
Chile,1986,0.7233499999999999
Chile,1987,0.7018449999999999
Chile,1988,0.9862975000000002
Chile,1989,1.538585
Chile,1990,1.6519749999999997
Chile,1991,1.9455827
Chile,1992,2.1762056
Chile,1993,2.2534036633832004
Chile,1994,2.1734144
Chile,1995,2.0827004
Chile,1996,2.11666
Chile,1997,2.8799369
Chile,1998,3.9771110999999997
Chile,1999,5.432838199999999
Chile,2000,7.014053
Chile,2001,7.9501517
Chile,2002,8.017722000000001
Chile,2003,8.6738866
Chile,2004,9.415018180337167
Chile,2005,9.107757721020048
Chile,2006,8.428349858194869
Chile,2007,4.968103400000001
Chile,2008,2.7651488000000004
Chile,2009,2.7949216
Chile,2010,5.739753900000001
Chile,2011,5.836515500000001
Chile,2012,5.300837700000001
Chile,2013,5.312584000000001
Chile,2014,4.3989312
Chile,2015,4.824285657000001
Chile,2016,5.916300789
Chile,2017,5.6145969423680695
Chile,2018,6.413709331496809
Colombia,1965,0.8951250000000001
Colombia,1966,0.933625
Colombia,1967,1.155
Colombia,1968,1.1771375000000002
Colombia,1969,1.2854187500000003
Colombia,1970,1.2493250000000002
Colombia,1971,1.3004499999999979
Colombia,1972,1.5885249999999975
Colombia,1973,1.6459999999999972
Colombia,1974,1.7125749999999973
Colombia,1975,1.6142249999999976
Colombia,1976,1.7204499999999974
Colombia,1977,1.925474999999997
Colombia,1978,2.385074999999996
Colombia,1979,2.572149999999996
Colombia,1980,2.837149999999996
Colombia,1981,3.063449999999995
Colombia,1982,3.3031249999999948
Colombia,1983,3.6559749999999944
Colombia,1984,3.6305749999999946
Colombia,1985,3.6432249999999944
Colombia,1986,3.707074999999994
Colombia,1987,3.763624999999994
Colombia,1988,3.777824999999994
Colombia,1989,3.6058999999999943
Colombia,1990,3.741949999999994
Colombia,1991,3.858249999999994
Colombia,1992,3.7965749999999945
Colombia,1993,3.941674999999994
Colombia,1994,3.8996499999999936
Colombia,1995,4.147249999999993
Colombia,1996,4.510274999999993
Colombia,1997,5.6739999999999915
Colombia,1998,6.58862499999999
Colombia,1999,5.690899999999991
Colombia,2000,5.735807355078338
Colombia,2001,5.938993118119957
Colombia,2002,5.99868149116639
Colombia,2003,5.749979936806257
Colombia,2004,6.1348200406490045
Colombia,2005,6.446344289014628
Colombia,2006,6.764682278595596
Colombia,2007,7.161634233266564
Colombia,2008,7.275114453895041
Colombia,2009,8.37931970769527
Colombia,2010,8.745137770101767
Colombia,2011,8.514971457194692
Colombia,2012,9.46589767799437
Colombia,2013,10.477255472782401
Colombia,2014,11.38406184906504
Colombia,2015,11.211729382157653
Colombia,2016,11.79159588136876
Colombia,2017,12.159192450040521
Colombia,2018,13.027637747428113
Ecuador,1965,0.0
Ecuador,1966,0.0
Ecuador,1967,0.0
Ecuador,1968,0.0
Ecuador,1969,0.0
Ecuador,1970,0.06978
Ecuador,1971,0.06978
Ecuador,1972,0.10118100000000001
Ecuador,1973,0.05815000000000001
Ecuador,1974,0.11630000000000001
Ecuador,1975,0.145375
Ecuador,1976,0.132582
Ecuador,1977,0.084899
Ecuador,1978,0.087225
Ecuador,1979,0.062802
Ecuador,1980,0.04884600000000001
Ecuador,1981,0.079084
Ecuador,1982,0.10234399999999999
Ecuador,1983,0.126767
Ecuador,1984,0.182591
Ecuador,1985,0.18608
Ecuador,1986,0.184917
Ecuador,1987,0.172124
Ecuador,1988,0.20119900000000002
Ecuador,1989,0.15933100000000003
Ecuador,1990,0.261675
Ecuador,1991,0.32098800000000005
Ecuador,1992,0.322151
Ecuador,1993,0.370997
Ecuador,1994,0.3349440000000001
Ecuador,1995,0.32331400000000005
Ecuador,1996,0.343085
Ecuador,1997,0.31284700000000004
Ecuador,1998,0.31866200000000006
Ecuador,1999,0.30005400000000004
Ecuador,2000,0.32680300000000007
Ecuador,2001,0.332618
Ecuador,2002,0.132420710490707
Ecuador,2003,0.231085542324967
Ecuador,2004,0.53788989249
Ecuador,2005,0.55226989684125
Ecuador,2006,0.6034419843975
Ecuador,2007,0.5468308642557101
Ecuador,2008,0.49879148719716804
Ecuador,2009,0.587868929522309
Ecuador,2010,0.6189022438235283
Ecuador,2011,0.5607563488699703
