country,year,value
Canada,2018,2236.0
Mexico,2018,51.0
US,2018,30052.0
Total North America,2018,32339.0
Brazil,2018,5049.0
Colombia,2018,0.0
Venezuela,2018,0.0
Other S. & Cent. America,2018,24.0
Total S. & Cent. America,2018,5073.0
Bulgaria,2018,2174.0
Czech Republic,2018,2547.0
Germany,2018,36100.0
Greece,2018,2876.0
Hungary,2018,2633.0
Poland,2018,5937.0
Romania,2018,280.0
Serbia,2018,7112.0
Spain,2018,319.0
Turkey,2018,10975.0
Ukraine,2018,2336.0
United Kingdom,2018,0.0
Other Europe,2018,5172.0
Total Europe ,2018,78461.0
Kazakhstan,2018,0.0
Russian Federation,2018,90730.0
Uzbekistan,2018,0.0
Other CIS,2018,0.0
Total CIS,2018,90730.0
South Africa,2018,0.0
Zimbabwe,2018,0.0
Other Africa,2018,66.0
Middle East,2018,0.0
Total Middle East & Africa,2018,66.0
Australia,2018,76508.0
China,2018,7968.0
India,2018,4895.0
Indonesia,2018,10878.0
Japan,2018,10.0
Mongolia,2018,1350.0
New Zealand,2018,6750.0
Pakistan,2018,2857.0
South Korea,2018,0.0
Thailand,2018,1063.0
Vietnam,2018,244.0
Other Asia Pacific,2018,687.0
Total Asia Pacific,2018,113210.0
Total World,2018,319879.0
