Country,Our World In Data Name
Latin America & Caribbean - WB,Latin America & Caribbean
Mauritania,Mauritania
South Sudan,South Sudan
Japan,Japan
Romania,Romania
Poland,Poland
Belgium,Belgium
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Singapore,Singapore
Papua New Guinea,Papua New Guinea
Panama,Panama
Venezuela (Bolivarian Republic of),Venezuela
Algeria,Algeria
Denmark,Denmark
Hungary,Hungary
Belize,Belize
Cuba,Cuba
Slovenia,Slovenia
Kyrgyzstan,Kyrgyzstan
Latvia,Latvia
Chile,Chile
Iceland,Iceland
Haiti,Haiti
Belarus,Belarus
Spain,Spain
Mexico,Mexico
Guatemala,Guatemala
Egypt,Egypt
Uzbekistan,Uzbekistan
Finland,Finland
Cameroon,Cameroon
Comoros,Comoros
Russian Federation,Russia
Ireland,Ireland
Slovakia,Slovakia
United States of America,United States
Burundi,Burundi
Morocco,Morocco
Sub-Saharan Africa - WB,Sub-Saharan Africa
Burkina Faso,Burkina Faso
Monaco,Monaco
Scotland,Scotland
Afghanistan,Afghanistan
American Samoa,American Samoa
Puerto Rico,Puerto Rico
Gambia,Gambia
Greenland,Greenland
Bangladesh,Bangladesh
Tuvalu,Tuvalu
Bhutan,Bhutan
Jordan,Jordan
Ghana,Ghana
Madagascar,Madagascar
Eritrea,Eritrea
Republic of Moldova,Moldova
Guam,Guam
Niue,Niue
Democratic Republic of the Congo,Democratic Republic of Congo
Pakistan,Pakistan
Botswana,Botswana
Antigua and Barbuda,Antigua and Barbuda
Cyprus,Cyprus
Mongolia,Mongolia
Suriname,Suriname
Grenada,Grenada
Kenya,Kenya
Mali,Mali
Costa Rica,Costa Rica
Dominica,Dominica
Cabo Verde,Cape Verde
Estonia,Estonia
Nauru,Nauru
Colombia,Colombia
Solomon Islands,Solomon Islands
Austria,Austria
Andorra,Andorra
Ethiopia,Ethiopia
United Kingdom,United Kingdom
Zambia,Zambia
South Africa,South Africa
East Asia & Pacific - WB,East Asia & Pacific
Bermuda,Bermuda
Namibia,Namibia
United States Virgin Islands,United States Virgin Islands
Lesotho,Lesotho
Northern Mariana Islands,Northern Mariana Islands
United Republic of Tanzania,Tanzania
Liberia,Liberia
Eswatini,Eswatini
Malawi,Malawi
Angola,Angola
India,India
Sao Tome and Principe,Sao Tome and Principe
Sudan,Sudan
Rwanda,Rwanda
Equatorial Guinea,Equatorial Guinea
Somalia,Somalia
Uganda,Uganda
Central African Republic,Central African Republic
New Zealand,New Zealand
Bahamas,Bahamas
Bahrain,Bahrain
Senegal,Senegal
Northern Ireland,Northern Ireland
Congo,Congo
Tokelau,Tokelau
Chad,Chad
Niger,Niger
Seychelles,Seychelles
Djibouti,Djibouti
Togo,Togo
Côte d'Ivoire,Cote d'Ivoire
El Salvador,El Salvador
France,France
Nigeria,Nigeria
Gabon,Gabon
Iran (Islamic Republic of),Iran
Guinea-Bissau,Guinea-Bissau
Brazil,Brazil
Ukraine,Ukraine
Zimbabwe,Zimbabwe
San Marino,San Marino
Middle East & North Africa - WB,Middle East & North Africa
Cook Islands,Cook Islands
Sierra Leone,Sierra Leone
Saudi Arabia,Saudi Arabia
Trinidad and Tobago,Trinidad and Tobago
Europe & Central Asia - WB,Europe & Central Asia
Mauritius,Mauritius
Uruguay,Uruguay
Tonga,Tonga
Fiji,Fiji
South Asia - WB,South Asia
Nepal,Nepal
Palau,Palau
Albania,Albania
Palestine,Palestine
Qatar,Qatar
Armenia,Armenia
Samoa,Samoa
Benin,Benin
Guinea,Guinea
Libya,Libya
Croatia,Croatia
Ecuador,Ecuador
Vanuatu,Vanuatu
Yemen,Yemen
Israel,Israel
Portugal,Portugal
Turkmenistan,Turkmenistan
Nicaragua,Nicaragua
Brunei Darussalam,Brunei
Switzerland,Switzerland
Mozambique,Mozambique
Saint Lucia,Saint Lucia
Turkey,Turkey
Saint Kitts and Nevis,Saint Kitts and Nevis
Jamaica,Jamaica
Paraguay,Paraguay
Guyana,Guyana
Peru,Peru
Bulgaria,Bulgaria
Marshall Islands,Marshall Islands
Norway,Norway
Honduras,Honduras
Republic of Korea,South Korea
Micronesia (Federated States of),Micronesia (country)
United Arab Emirates,United Arab Emirates
England,England
Wales,Wales
Argentina,Argentina
Syrian Arab Republic,Syria
Bolivia (Plurinational State of),Bolivia
Barbados,Barbados
Oman,Oman
Kuwait,Kuwait
Lebanon,Lebanon
Iraq,Iraq
Tunisia,Tunisia
China,China
Myanmar,Myanmar
Philippines,Philippines
Maldives,Maldives
North America,North America
Cambodia,Cambodia
Lao People's Democratic Republic,Laos
Global,World
Democratic People's Republic of Korea,North Korea
Sri Lanka,Sri Lanka
Timor-Leste,Timor
Malaysia,Malaysia
Indonesia,Indonesia
Taiwan (Province of China),Taiwan
Viet Nam,Vietnam
Thailand,Thailand
Kazakhstan,Kazakhstan
Azerbaijan,Azerbaijan
Italy,Italy
Kiribati,Kiribati
Malta,Malta
Montenegro,Montenegro
Czechia,Czechia
Bosnia and Herzegovina,Bosnia and Herzegovina
Georgia,Georgia
Germany,Germany
Serbia,Serbia
North Macedonia,North Macedonia
Australia,Australia
Tajikistan,Tajikistan
Sweden,Sweden
Dominican Republic,Dominican Republic
Lithuania,Lithuania
Netherlands,Netherlands
Luxembourg,Luxembourg
Canada,Canada
Greece,Greece
