year,country,value
2023,Armenia,27.784000000000002
2024,Armenia,28.451999999999998
2025,Armenia,29.059
2026,Armenia,29.416999999999998
2027,Armenia,29.546999999999997
2028,Armenia,29.524
2029,Armenia,29.198
2030,Armenia,28.726999999999997
2018,Azerbaijan,26.169
2019,Azerbaijan,26.612
2020,Azerbaijan,27.169
2021,Azerbaijan,27.594
2022,Azerbaijan,28.061
2023,Azerbaijan,28.463
2024,Azerbaijan,28.820999999999998
2025,Azerbaijan,29.094
2026,Azerbaijan,29.258000000000003
2027,Azerbaijan,29.14
2028,Azerbaijan,28.884
2029,Azerbaijan,28.476999999999997
2030,Azerbaijan,27.949
2018,Georgia,36.845
2019,Georgia,35.794000000000004
2020,Georgia,34.87
2021,Georgia,34.111999999999995
2022,Georgia,33.528
2023,Georgia,33.094
2024,Georgia,32.81
2025,Georgia,32.381
2026,Georgia,31.921
2027,Georgia,31.234
2028,Georgia,30.46
2029,Georgia,29.659000000000002
2030,Georgia,28.846999999999998
2018,Kazakhstan,16.055
2019,Kazakhstan,16.840999999999998
2020,Kazakhstan,17.594
2021,Kazakhstan,18.262
2022,Kazakhstan,18.796
2023,Kazakhstan,19.272000000000002
2024,Kazakhstan,19.712
2025,Kazakhstan,20.111
2026,Kazakhstan,20.315
2027,Kazakhstan,20.275
2028,Kazakhstan,20.08
2029,Kazakhstan,19.895
2030,Kazakhstan,19.595
2018,Kyrgyzstan,39.53
2019,Kyrgyzstan,39.689
2020,Kyrgyzstan,39.922
2021,Kyrgyzstan,40.1
2022,Kyrgyzstan,40.329
2023,Kyrgyzstan,40.772
2024,Kyrgyzstan,41.265
2025,Kyrgyzstan,41.63399999999999
2026,Kyrgyzstan,41.9
2027,Kyrgyzstan,42.007
2028,Kyrgyzstan,41.821999999999996
2029,Kyrgyzstan,41.516999999999996
2030,Kyrgyzstan,41.038000000000004
2018,Mongolia,42.641999999999996
2019,Mongolia,42.578
2020,Mongolia,42.733000000000004
2021,Mongolia,42.718
2022,Mongolia,42.677
2023,Mongolia,42.757
2024,Mongolia,42.842
2025,Mongolia,42.836000000000006
2026,Mongolia,42.7
2027,Mongolia,42.452
2028,Mongolia,42.038999999999994
2029,Mongolia,41.479
2030,Mongolia,40.795
2018,Tajikistan,25.156
2019,Tajikistan,25.235
2020,Tajikistan,25.41
2021,Tajikistan,25.581
2022,Tajikistan,25.808000000000003
2023,Tajikistan,26.083000000000002
2024,Tajikistan,26.29
2025,Tajikistan,26.479
2026,Tajikistan,26.564
2027,Tajikistan,26.511999999999997
2028,Tajikistan,26.43
2029,Tajikistan,26.337
2030,Tajikistan,26.224
2018,Turkmenistan,10.415999999999999
2019,Turkmenistan,10.777999999999999
2020,Turkmenistan,11.110999999999999
2021,Turkmenistan,11.446
2022,Turkmenistan,11.765
2023,Turkmenistan,12.097000000000001
2024,Turkmenistan,12.392000000000001
2025,Turkmenistan,12.698
2026,Turkmenistan,12.863
2027,Turkmenistan,13.064
2028,Turkmenistan,13.228
2029,Turkmenistan,13.302999999999999
2030,Turkmenistan,13.325
2018,Uzbekistan,26.572
2019,Uzbekistan,26.633000000000003
2020,Uzbekistan,26.784000000000002
2021,Uzbekistan,26.878
2022,Uzbekistan,26.979
2023,Uzbekistan,27.016
2024,Uzbekistan,27.015
2025,Uzbekistan,26.943
2026,Uzbekistan,26.83
2027,Uzbekistan,26.604
2028,Uzbekistan,26.323
2029,Uzbekistan,25.969
2030,Uzbekistan,25.575
2018,Albania,9.43
2019,Albania,9.529
2020,Albania,9.63
2021,Albania,9.754
2022,Albania,9.887
2023,Albania,10.065
2024,Albania,10.245
2025,Albania,10.434000000000001
2026,Albania,10.618
2027,Albania,10.821
2028,Albania,11.015999999999998
2029,Albania,11.219000000000001
2030,Albania,11.415999999999999
2018,Bosnia and Herzegovina,7.456
2019,Bosnia and Herzegovina,7.707999999999999
2020,Bosnia and Herzegovina,7.896
2021,Bosnia and Herzegovina,8.033
2022,Bosnia and Herzegovina,8.126
2023,Bosnia and Herzegovina,8.217
2024,Bosnia and Herzegovina,8.246
2025,Bosnia and Herzegovina,8.251
2026,Bosnia and Herzegovina,8.195
2027,Bosnia and Herzegovina,8.166
2028,Bosnia and Herzegovina,8.093
2029,Bosnia and Herzegovina,8.033999999999999
2030,Bosnia and Herzegovina,7.928
2018,Bulgaria,20.146
2019,Bulgaria,20.366
2020,Bulgaria,20.511
2021,Bulgaria,20.772
2022,Bulgaria,21.01
2023,Bulgaria,21.22
2024,Bulgaria,21.504
2025,Bulgaria,21.708000000000002
2026,Bulgaria,21.695
2027,Bulgaria,21.663
2028,Bulgaria,21.557
2029,Bulgaria,21.418000000000003
2030,Bulgaria,21.086
2018,Croatia,5.9
2019,Croatia,5.89
2020,Croatia,5.867000000000001
2021,Croatia,5.836
2022,Croatia,5.782
2023,Croatia,5.729
2024,Croatia,5.638999999999999
2025,Croatia,5.561
2026,Croatia,5.494
2027,Croatia,5.4110000000000005
2028,Croatia,5.319
2029,Croatia,5.218
2030,Croatia,5.113
2018,Czech Republic,5.551
2019,Czech Republic,5.656000000000001
2020,Czech Republic,5.74
2021,Czech Republic,5.819
2022,Czech Republic,5.885
2023,Czech Republic,5.928
2024,Czech Republic,5.952000000000001
2025,Czech Republic,5.972
2026,Czech Republic,5.961
2027,Czech Republic,5.925
2028,Czech Republic,5.87
2029,Czech Republic,5.7989999999999995
2030,Czech Republic,5.704
2018,Hungary,11.606
2019,Hungary,11.06
2020,Hungary,10.594000000000001
2021,Hungary,10.168
2022,Hungary,9.798
2023,Hungary,9.452
2024,Hungary,9.134
2025,Hungary,8.847000000000001
2026,Hungary,8.582
2027,Hungary,8.318999999999999
2028,Hungary,8.103
2029,Hungary,7.888
2030,Hungary,7.678
2018,Macedonia,8.866
2019,Macedonia,8.807
2020,Macedonia,8.727
2021,Macedonia,8.641
2022,Macedonia,8.548
2023,Macedonia,8.463
2024,Macedonia,8.359
2025,Macedonia,8.242
2026,Macedonia,8.145
2027,Macedonia,8.041
2028,Macedonia,7.939
2029,Macedonia,7.819
2030,Macedonia,7.709
2018,Montenegro,7.35
2019,Montenegro,7.447
2020,Montenegro,7.507000000000001
2021,Montenegro,7.557
2022,Montenegro,7.587999999999999
2023,Montenegro,7.569
2024,Montenegro,7.534
2025,Montenegro,7.49
2026,Montenegro,7.42
2027,Montenegro,7.352
2028,Montenegro,7.273
2029,Montenegro,7.172000000000001
2030,Montenegro,7.084
2018,Poland,5.011
2019,Poland,5.334
2020,Poland,5.63
2021,Poland,5.8870000000000005
2022,Poland,6.132999999999999
2023,Poland,6.352
2024,Poland,6.575
2025,Poland,6.74
2026,Poland,6.854
2027,Poland,6.925
2028,Poland,6.973
2029,Poland,6.977
2030,Poland,6.935
2018,Romania,17.338
2019,Romania,17.256
2020,Romania,17.125999999999998
2021,Romania,16.97
2022,Romania,16.729
2023,Romania,16.435
2024,Romania,16.179000000000002
2025,Romania,15.800999999999998
2026,Romania,15.450999999999999
2027,Romania,15.045
2028,Romania,14.615
2029,Romania,14.164000000000001
2030,Romania,13.755
2018,Serbia,12.062999999999999
2019,Serbia,11.594000000000001
2020,Serbia,11.195
2021,Serbia,10.860999999999999
2022,Serbia,10.53
2023,Serbia,10.252
2024,Serbia,10.008
2025,Serbia,9.816
2026,Serbia,9.609
2027,Serbia,9.405
2028,Serbia,9.209
2029,Serbia,9.046
2030,Serbia,8.874
2018,Slovakia,7.872000000000001
2019,Slovakia,8.051
2020,Slovakia,8.18
2021,Slovakia,8.305
2022,Slovakia,8.442
2023,Slovakia,8.551
2024,Slovakia,8.652999999999999
2025,Slovakia,8.741
2026,Slovakia,8.788
2027,Slovakia,8.773
2028,Slovakia,8.737
2029,Slovakia,8.697000000000001
2030,Slovakia,8.645
2018,Slovenia,6.108
2019,Slovenia,5.955
2020,Slovenia,5.827999999999999
2021,Slovenia,5.722
2022,Slovenia,5.643
2023,Slovenia,5.558
2024,Slovenia,5.481
2025,Slovenia,5.404
2026,Slovenia,5.314
2027,Slovenia,5.209
2028,Slovenia,5.109
2029,Slovenia,4.985
2030,Slovenia,4.85
2018,Belarus,12.955
2019,Belarus,13.874
2020,Belarus,14.689
2021,Belarus,15.306
2022,Belarus,15.884
2023,Belarus,16.369
2024,Belarus,16.826
2025,Belarus,17.202
2026,Belarus,17.437
2027,Belarus,17.516
2028,Belarus,17.479
2029,Belarus,17.502
2030,Belarus,17.33
2018,Estonia,3.6710000000000003
2019,Estonia,3.872
2020,Estonia,4.064
2021,Estonia,4.2219999999999995
2022,Estonia,4.351
2023,Estonia,4.467
2024,Estonia,4.579
2025,Estonia,4.6530000000000005
2026,Estonia,4.723
2027,Estonia,4.757
2028,Estonia,4.7139999999999995
2029,Estonia,4.698
2030,Estonia,4.667
2018,Latvia,14.517000000000001
2019,Latvia,14.966
2020,Latvia,15.261
2021,Latvia,15.532
2022,Latvia,15.75
2023,Latvia,15.992
2024,Latvia,16.125999999999998
2025,Latvia,16.24
2026,Latvia,16.241
2027,Latvia,16.09
2028,Latvia,15.825
2029,Latvia,15.523
2030,Latvia,15.204
2018,Lithuania,9.266
2019,Lithuania,9.169
2020,Lithuania,9.113999999999999
2021,Lithuania,9.049
2022,Lithuania,8.984
2023,Lithuania,8.947000000000001
2024,Lithuania,9.017999999999999
2025,Lithuania,9.026
2026,Lithuania,9.022
2027,Lithuania,9.019
2028,Lithuania,9.014
2029,Lithuania,9.042
2030,Lithuania,9.038
2018,Moldova,18.676
2019,Moldova,18.768
2020,Moldova,18.91
2021,Moldova,18.947
2022,Moldova,19.025
2023,Moldova,19.2
2024,Moldova,19.274
2025,Moldova,19.406
2026,Moldova,19.559
2027,Moldova,19.554000000000002
2028,Moldova,19.449
2029,Moldova,19.317
2030,Moldova,19.197
2018,Russian Federation,16.182000000000002
2019,Russian Federation,16.76
2020,Russian Federation,17.271
2021,Russian Federation,17.642
2022,Russian Federation,18.011
2023,Russian Federation,18.164
2024,Russian Federation,18.429000000000002
2025,Russian Federation,18.687
2026,Russian Federation,18.832
2027,Russian Federation,18.730999999999998
2028,Russian Federation,18.607
2029,Russian Federation,18.304000000000002
2030,Russian Federation,17.875999999999998
2018,Ukraine,35.713
2019,Ukraine,36.824
2020,Ukraine,37.919000000000004
2021,Ukraine,38.82
2022,Ukraine,39.693000000000005
2023,Ukraine,40.555
2024,Ukraine,41.29
2025,Ukraine,41.876000000000005
2026,Ukraine,42.373000000000005
2027,Ukraine,42.726000000000006
2028,Ukraine,42.652
2029,Ukraine,42.662
2030,Ukraine,42.39
2018,Brunei,49.638999999999996
2019,Brunei,49.998000000000005
2020,Brunei,50.174
2021,Brunei,50.203
2022,Brunei,50.218999999999994
2023,Brunei,50.108000000000004
2024,Brunei,49.849
2025,Brunei,49.516000000000005
2026,Brunei,49.211999999999996
2027,Brunei,49.093
2028,Brunei,48.817
2029,Brunei,48.68
2030,Brunei,48.368
2018,Japan,5.195
2019,Japan,5.287000000000001
2020,Japan,5.332000000000001
2021,Japan,5.346
2022,Japan,5.343999999999999
2023,Japan,5.31
2024,Japan,5.244
2025,Japan,5.182
2026,Japan,5.127000000000001
2027,Japan,5.077
2028,Japan,5.0089999999999995
2029,Japan,4.9430000000000005
2030,Japan,4.887
2018,South Korea,9.587
2019,South Korea,9.526
2020,South Korea,9.425
2021,South Korea,9.295
2022,South Korea,9.149
2023,South Korea,8.988999999999999
2024,South Korea,8.851
2025,South Korea,8.692
2026,South Korea,8.55
2027,South Korea,8.417
2028,South Korea,8.317
2029,South Korea,8.231
2030,South Korea,8.154
2018,Singapore,5.737
2019,Singapore,5.867999999999999
2020,Singapore,5.957999999999999
2021,Singapore,5.983
2022,Singapore,5.98
2023,Singapore,5.957999999999999
2024,Singapore,5.921
2025,Singapore,5.852
2026,Singapore,5.771
2027,Singapore,5.707999999999999
2028,Singapore,5.657
2029,Singapore,5.608
2030,Singapore,5.528
2018,Australia,4.623
2019,Australia,4.538
2020,Australia,4.465
2021,Australia,4.413
2022,Australia,4.391
2023,Australia,4.365
2024,Australia,4.35
2025,Australia,4.333
2026,Australia,4.322
2027,Australia,4.303999999999999
2028,Australia,4.27
2029,Australia,4.25
2030,Australia,4.213
2018,New Zealand,10.228
2019,New Zealand,9.861
2020,New Zealand,9.576
2021,New Zealand,9.369
2022,New Zealand,9.158
2023,New Zealand,8.963
2024,New Zealand,8.771
2025,New Zealand,8.594
2026,New Zealand,8.457
2027,New Zealand,8.341000000000001
2028,New Zealand,8.196
2029,New Zealand,8.088
2030,New Zealand,7.978
2018,Andorra,5.12
2019,Andorra,5.157
2020,Andorra,5.178
2021,Andorra,5.172000000000001
2022,Andorra,5.142
2023,Andorra,5.121
2024,Andorra,5.122000000000001
2025,Andorra,5.107
2026,Andorra,5.056
2027,Andorra,5.069
2028,Andorra,5.037
2029,Andorra,5.03
2030,Andorra,4.996
2018,Austria,4.371
2019,Austria,4.3919999999999995
2020,Austria,4.379
2021,Austria,4.34
2022,Austria,4.293
2023,Austria,4.263
2024,Austria,4.243
2025,Austria,4.218999999999999
2026,Austria,4.213
2027,Austria,4.18
2028,Austria,4.162
2029,Austria,4.14
2030,Austria,4.121
2018,Belgium,6.657
2019,Belgium,6.6370000000000005
2020,Belgium,6.569
2021,Belgium,6.507999999999999
2022,Belgium,6.4510000000000005
2023,Belgium,6.38
2024,Belgium,6.327999999999999
2025,Belgium,6.257999999999999
2026,Belgium,6.23
2027,Belgium,6.205
2028,Belgium,6.136
2029,Belgium,6.101
2030,Belgium,6.0489999999999995
2018,Cyprus,8.693
2019,Cyprus,8.943
2020,Cyprus,9.008
2021,Cyprus,9.025
2022,Cyprus,9.04
2023,Cyprus,9.025
2024,Cyprus,8.982000000000001
2025,Cyprus,8.978
2026,Cyprus,8.936
2027,Cyprus,8.876
2028,Cyprus,8.808
2029,Cyprus,8.748
2030,Cyprus,8.667
2018,Denmark,3.7439999999999998
2019,Denmark,3.781
2020,Denmark,3.7489999999999997
2021,Denmark,3.696
2022,Denmark,3.6319999999999997
2023,Denmark,3.5580000000000003
2024,Denmark,3.486
2025,Denmark,3.41
2026,Denmark,3.33
2027,Denmark,3.2689999999999997
2028,Denmark,3.225
2029,Denmark,3.1860000000000004
2030,Denmark,3.147
2018,Finland,3.826
2019,Finland,3.883
2020,Finland,3.866
2021,Finland,3.86
2022,Finland,3.819
2023,Finland,3.804
2024,Finland,3.7569999999999997
2025,Finland,3.719
2026,Finland,3.674
2027,Finland,3.633
2028,Finland,3.6010000000000004
2029,Finland,3.5580000000000003
2030,Finland,3.5180000000000002
2018,France,7.151
2019,France,7.146
2020,France,7.127999999999999
2021,France,7.018
2022,France,6.931
2023,France,6.819
2024,France,6.729
2025,France,6.635
2026,France,6.502999999999999
2027,France,6.385
2028,France,6.29
2029,France,6.194
2030,France,6.107
2018,Germany,7.88
2019,Germany,7.7589999999999995
2020,Germany,7.561
2021,Germany,7.39
2022,Germany,7.2379999999999995
2023,Germany,7.114
2024,Germany,6.985
2025,Germany,6.931
2026,Germany,6.821000000000001
2027,Germany,6.752999999999999
2028,Germany,6.723
2029,Germany,6.707000000000001
2030,Germany,6.684
2018,Greece,8.87
2019,Greece,8.693999999999999
2020,Greece,8.634
2021,Greece,8.55
2022,Greece,8.46
2023,Greece,8.383
2024,Greece,8.304
2025,Greece,8.177999999999999
2026,Greece,8.019
2027,Greece,7.926
2028,Greece,7.809
2029,Greece,7.626
2030,Greece,7.472
2018,Iceland,1.0490000000000002
2019,Iceland,0.99
2020,Iceland,0.955
2021,Iceland,0.9390000000000001
2022,Iceland,0.9329999999999999
2023,Iceland,0.9259999999999999
2024,Iceland,0.92
2025,Iceland,0.9229999999999999
2026,Iceland,0.9259999999999999
2027,Iceland,0.9209999999999999
2028,Iceland,0.91
2029,Iceland,0.9059999999999999
2030,Iceland,0.903
2018,Ireland,3.696
2019,Ireland,3.5780000000000003
2020,Ireland,3.491
2021,Ireland,3.437
2022,Ireland,3.378
2023,Ireland,3.345
2024,Ireland,3.313
2025,Ireland,3.2689999999999997
2026,Ireland,3.2310000000000003
2027,Ireland,3.1839999999999997
2028,Ireland,3.147
2029,Ireland,3.12
2030,Ireland,3.074
2018,Israel,5.303
2019,Israel,5.276
2020,Israel,5.221
2021,Israel,5.15
2022,Israel,5.071000000000001
2023,Israel,4.994
2024,Israel,4.897
2025,Israel,4.841
2026,Israel,4.763999999999999
2027,Israel,4.686
2028,Israel,4.602
2029,Israel,4.531000000000001
2030,Israel,4.45
2018,Italy,3.793
2019,Italy,3.861
2020,Italy,3.872
2021,Italy,3.847
2022,Italy,3.7760000000000002
2023,Italy,3.7039999999999997
2024,Italy,3.642
2025,Italy,3.574
2026,Italy,3.517
2027,Italy,3.4419999999999997
2028,Italy,3.385
2029,Italy,3.324
2030,Italy,3.264
2018,Luxembourg,6.8229999999999995
2019,Luxembourg,6.556
2020,Luxembourg,6.345
2021,Luxembourg,6.207999999999999
2022,Luxembourg,6.106
2023,Luxembourg,6.041
2024,Luxembourg,5.992000000000001
2025,Luxembourg,5.93
2026,Luxembourg,5.867999999999999
2027,Luxembourg,5.791
2028,Luxembourg,5.725
2029,Luxembourg,5.617000000000001
2030,Luxembourg,5.5889999999999995
2018,Malta,11.875
2019,Malta,11.87
2020,Malta,11.648
2021,Malta,11.407
2022,Malta,11.106
2023,Malta,10.921
2024,Malta,10.703
2025,Malta,10.43
2026,Malta,10.255
2027,Malta,10.1
2028,Malta,9.857999999999999
2029,Malta,9.753
2030,Malta,9.631
2018,Netherlands,6.638
2019,Netherlands,6.722
2020,Netherlands,6.696000000000001
2021,Netherlands,6.627999999999999
2022,Netherlands,6.529
2023,Netherlands,6.428
2024,Netherlands,6.325
2025,Netherlands,6.255
2026,Netherlands,6.157
2027,Netherlands,6.106
2028,Netherlands,6.031000000000001
2029,Netherlands,5.961
2030,Netherlands,5.9270000000000005
2018,Norway,3.2239999999999998
2019,Norway,3.2560000000000002
2020,Norway,3.242
2021,Norway,3.2230000000000003
2022,Norway,3.201
2023,Norway,3.179
2024,Norway,3.1660000000000004
2025,Norway,3.15
2026,Norway,3.1180000000000003
2027,Norway,3.094
2028,Norway,3.088
2029,Norway,3.0580000000000003
2030,Norway,3.0210000000000004
2018,Portugal,7.946000000000001
2019,Portugal,7.803
2020,Portugal,7.684
2021,Portugal,7.537000000000001
2022,Portugal,7.3260000000000005
2023,Portugal,7.0729999999999995
2024,Portugal,6.832999999999999
2025,Portugal,6.627000000000001
2026,Portugal,6.348
2027,Portugal,6.117999999999999
2028,Portugal,5.851
2029,Portugal,5.601
2030,Portugal,5.367999999999999
2018,Spain,5.1770000000000005
2019,Spain,5.192
2020,Spain,5.183
2021,Spain,5.136
2022,Spain,5.087
2023,Spain,5.004
2024,Spain,4.918
2025,Spain,4.797
2026,Spain,4.6610000000000005
2027,Spain,4.521
2028,Spain,4.369
2029,Spain,4.184
2030,Spain,4.03
2018,Sweden,3.233
2019,Sweden,3.1689999999999996
2020,Sweden,3.123
2021,Sweden,3.085
2022,Sweden,3.063
2023,Sweden,3.0469999999999997
2024,Sweden,3.0180000000000002
2025,Sweden,2.988
2026,Sweden,2.9619999999999997
2027,Sweden,2.964
2028,Sweden,2.952
2029,Sweden,2.928
2030,Sweden,2.9339999999999997
