year,country,value
2018,China,98.791
2019,China,98.948
2020,China,99.085
2021,China,99.204
2022,China,99.307
2023,China,99.398
2024,China,99.476
2025,China,99.544
2026,China,99.604
2027,China,99.655
2028,China,99.7
2029,China,99.73899999999999
2030,China,99.773
2018,North Korea,90.64
2019,North Korea,90.9
2020,North Korea,91.15
2021,North Korea,91.38799999999999
2022,North Korea,91.616
2023,North Korea,91.834
2024,North Korea,92.04299999999999
2025,North Korea,92.242
2026,North Korea,92.432
2027,North Korea,92.61399999999999
2028,North Korea,92.788
2029,North Korea,92.95299999999999
2030,North Korea,93.11200000000001
2018,Taiwan,99.635
2019,Taiwan,99.65899999999999
2020,Taiwan,99.682
2021,Taiwan,99.70299999999999
2022,Taiwan,99.723
2023,Taiwan,99.741
2024,Taiwan,99.757
2025,Taiwan,99.773
2026,Taiwan,99.787
2027,Taiwan,99.801
2028,Taiwan,99.81299999999999
2029,Taiwan,99.825
2030,Taiwan,99.836
2018,Cambodia,95.037
2019,Cambodia,95.714
2020,Cambodia,96.3
2021,Cambodia,96.80799999999999
2022,Cambodia,97.24700000000001
2023,Cambodia,97.62700000000001
2024,Cambodia,97.954
2025,Cambodia,98.23700000000001
2026,Cambodia,98.48
2027,Cambodia,98.69
2028,Cambodia,98.87100000000001
2029,Cambodia,99.027
2030,Cambodia,99.162
2018,Indonesia,89.463
2019,Indonesia,90.273
2020,Indonesia,91.024
2021,Indonesia,91.71799999999999
2022,Indonesia,92.361
2023,Indonesia,92.954
2024,Indonesia,93.50200000000001
2025,Indonesia,94.007
2026,Indonesia,94.473
2027,Indonesia,94.90299999999999
2028,Indonesia,95.29899999999999
2029,Indonesia,95.664
2030,Indonesia,96.0
2018,Laos,64.273
2019,Laos,66.55199999999999
2020,Laos,68.73899999999999
2021,Laos,70.83
2022,Laos,72.819
2023,Laos,74.706
2024,Laos,76.48899999999999
2025,Laos,78.169
2026,Laos,79.748
2027,Laos,81.22800000000001
2028,Laos,82.61200000000001
2029,Laos,83.90299999999999
2030,Laos,85.10600000000001
2018,Malaysia,99.449
2019,Malaysia,99.507
2020,Malaysia,99.559
2021,Malaysia,99.605
2022,Malaysia,99.647
2023,Malaysia,99.68299999999999
2024,Malaysia,99.71600000000001
2025,Malaysia,99.745
2026,Malaysia,99.771
2027,Malaysia,99.794
2028,Malaysia,99.815
2029,Malaysia,99.833
2030,Malaysia,99.85
2018,Maldives,99.167
2019,Maldives,99.27
2020,Maldives,99.359
2021,Maldives,99.43799999999999
2022,Maldives,99.506
2023,Maldives,99.566
2024,Maldives,99.618
2025,Maldives,99.664
2026,Maldives,99.705
2027,Maldives,99.74
2028,Maldives,99.771
2029,Maldives,99.79799999999999
2030,Maldives,99.822
2018,Myanmar,77.005
2019,Myanmar,77.809
2020,Myanmar,78.589
2021,Myanmar,79.344
2022,Myanmar,80.075
2023,Myanmar,80.783
2024,Myanmar,81.46600000000001
2025,Myanmar,82.12700000000001
2026,Myanmar,82.765
2027,Myanmar,83.381
2028,Myanmar,83.97399999999999
2029,Myanmar,84.54700000000001
2030,Myanmar,85.09899999999999
2018,Philippines,77.181
2019,Philippines,77.975
2020,Philippines,78.738
2021,Philippines,79.471
2022,Philippines,80.175
2023,Philippines,80.852
2024,Philippines,81.5
2025,Philippines,82.12299999999999
2026,Philippines,82.719
2027,Philippines,83.291
2028,Philippines,83.839
2029,Philippines,84.365
2030,Philippines,84.868
2018,Sri Lanka,99.88799999999999
2019,Sri Lanka,99.899
2020,Sri Lanka,99.90899999999999
2021,Sri Lanka,99.91799999999999
2022,Sri Lanka,99.926
2023,Sri Lanka,99.93299999999999
2024,Sri Lanka,99.939
2025,Sri Lanka,99.945
2026,Sri Lanka,99.95
2027,Sri Lanka,99.955
2028,Sri Lanka,99.959
2029,Sri Lanka,99.963
2030,Sri Lanka,99.96600000000001
2018,Thailand,99.292
2019,Thailand,99.354
2020,Thailand,99.41
2021,Thailand,99.461
2022,Thailand,99.508
2023,Thailand,99.55
2024,Thailand,99.588
2025,Thailand,99.62299999999999
2026,Thailand,99.654
2027,Thailand,99.68299999999999
2028,Thailand,99.709
2029,Thailand,99.73299999999999
2030,Thailand,99.755
2018,Timor-Leste,62.638000000000005
2019,Timor-Leste,65.173
2020,Timor-Leste,67.622
2021,Timor-Leste,69.976
2022,Timor-Leste,72.226
2023,Timor-Leste,74.366
2024,Timor-Leste,76.393
2025,Timor-Leste,78.304
2026,Timor-Leste,80.098
2027,Timor-Leste,81.777
2028,Timor-Leste,83.34100000000001
2029,Timor-Leste,84.794
2030,Timor-Leste,86.14
2018,Vietnam,96.835
2019,Vietnam,97.11399999999999
2020,Vietnam,97.366
2021,Vietnam,97.596
2022,Vietnam,97.806
2023,Vietnam,97.99600000000001
2024,Vietnam,98.169
2025,Vietnam,98.32600000000001
2026,Vietnam,98.47
2027,Vietnam,98.6
2028,Vietnam,98.719
2029,Vietnam,98.82700000000001
2030,Vietnam,98.925
2018,Fiji,99.205
2019,Fiji,99.223
2020,Fiji,99.241
2021,Fiji,99.257
2022,Fiji,99.272
2023,Fiji,99.286
2024,Fiji,99.29899999999999
2025,Fiji,99.31200000000001
2026,Fiji,99.323
2027,Fiji,99.334
2028,Fiji,99.344
2029,Fiji,99.354
2030,Fiji,99.36200000000001
2018,Kiribati,87.93
2019,Kiribati,88.12
2020,Kiribati,88.302
2021,Kiribati,88.478
2022,Kiribati,88.646
2023,Kiribati,88.80799999999999
2024,Kiribati,88.963
2025,Kiribati,89.11200000000001
2026,Kiribati,89.255
2027,Kiribati,89.39200000000001
2028,Kiribati,89.523
2029,Kiribati,89.649
2030,Kiribati,89.76899999999999
2018,Marshall Islands,94.639
2019,Marshall Islands,94.912
2020,Marshall Islands,95.17
2021,Marshall Islands,95.412
2022,Marshall Islands,95.64
2023,Marshall Islands,95.855
2024,Marshall Islands,96.057
2025,Marshall Islands,96.24700000000001
2026,Marshall Islands,96.427
2027,Marshall Islands,96.596
2028,Marshall Islands,96.756
2029,Marshall Islands,96.906
2030,Marshall Islands,97.04799999999999
2018,Federated States of Micronesia,98.35600000000001
2019,Federated States of Micronesia,98.459
2020,Federated States of Micronesia,98.554
