year,country,value
2018,China,10.520999999999999
2019,China,10.292
2020,China,10.07
2021,China,9.855
2022,China,9.646
2023,China,9.443999999999999
2024,China,9.249
2025,China,9.06
2026,China,8.877
2027,China,8.701
2028,China,8.531
2029,China,8.367
2030,China,8.209
2018,North Korea,23.65
2019,North Korea,22.881999999999998
2020,North Korea,22.268
2021,North Korea,21.864
2022,North Korea,21.171
2023,North Korea,20.496
2024,North Korea,19.843
2025,North Korea,19.215999999999998
2026,North Korea,18.615
2027,North Korea,18.038
2028,North Korea,17.479
2029,North Korea,16.942
2030,North Korea,16.43
2018,Taiwan,7.461
2019,Taiwan,7.436
2020,Taiwan,7.377000000000001
2021,Taiwan,7.322
2022,Taiwan,7.272
2023,Taiwan,7.227
2024,Taiwan,7.1770000000000005
2025,Taiwan,7.136
2026,Taiwan,7.093999999999999
2027,Taiwan,7.05
2028,Taiwan,7.001
2029,Taiwan,6.934
2030,Taiwan,6.857
2018,Cambodia,38.012
2019,Cambodia,37.225
2020,Cambodia,36.448
2021,Cambodia,35.676
2022,Cambodia,34.913000000000004
2023,Cambodia,34.165
2024,Cambodia,33.433
2025,Cambodia,32.715
2026,Cambodia,32.012
2027,Cambodia,31.32
2028,Cambodia,30.643
2029,Cambodia,29.98
2030,Cambodia,29.333000000000002
2018,Indonesia,33.835
2019,Indonesia,33.37
2020,Indonesia,32.907
2021,Indonesia,32.469
2022,Indonesia,32.016
2023,Indonesia,31.566
2024,Indonesia,31.111
2025,Indonesia,30.656
2026,Indonesia,30.195
2027,Indonesia,29.730999999999998
2028,Indonesia,29.268
2029,Indonesia,28.814
2030,Indonesia,28.369
2018,Laos,43.828
2019,Laos,42.907
2020,Laos,41.982
2021,Laos,41.033
2022,Laos,40.236
2023,Laos,39.448
2024,Laos,38.673
2025,Laos,37.908
2026,Laos,37.152
2027,Laos,36.404
2028,Laos,35.668
2029,Laos,34.944
2030,Laos,34.232
2018,Malaysia,18.208
2019,Malaysia,17.883
2020,Malaysia,17.57
2021,Malaysia,17.271
2022,Malaysia,16.965
2023,Malaysia,16.664
2024,Malaysia,16.37
2025,Malaysia,16.079
2026,Malaysia,15.793
2027,Malaysia,15.512
2028,Malaysia,15.235999999999999
2029,Malaysia,14.966
2030,Malaysia,14.700999999999999
2018,Maldives,17.916
2019,Maldives,17.269000000000002
2020,Maldives,16.64
2021,Maldives,16.029
2022,Maldives,15.440999999999999
2023,Maldives,14.873
2024,Maldives,14.327
2025,Maldives,13.800999999999998
2026,Maldives,13.297
2027,Maldives,12.814
2028,Maldives,12.350999999999999
2029,Maldives,11.907
2030,Maldives,11.479000000000001
2018,Myanmar,30.63
2019,Myanmar,29.86
2020,Myanmar,29.096999999999998
2021,Myanmar,28.346999999999998
2022,Myanmar,27.609
2023,Myanmar,26.891
2024,Myanmar,26.191999999999997
2025,Myanmar,25.508000000000003
2026,Myanmar,24.844
2027,Myanmar,24.195999999999998
2028,Myanmar,23.564
2029,Myanmar,22.945999999999998
2030,Myanmar,22.340999999999998
2018,Philippines,32.109
2019,Philippines,31.868000000000002
2020,Philippines,31.624000000000002
2021,Philippines,31.375
2022,Philippines,31.079
2023,Philippines,30.787
2024,Philippines,30.498
2025,Philippines,30.211
2026,Philippines,29.925
2027,Philippines,29.642
2028,Philippines,29.362
2029,Philippines,29.086
2030,Philippines,28.814
2018,Sri Lanka,14.372
2019,Sri Lanka,13.902000000000001
2020,Sri Lanka,13.452
2021,Sri Lanka,13.02
2022,Sri Lanka,12.594000000000001
2023,Sri Lanka,12.184000000000001
2024,Sri Lanka,11.789000000000001
2025,Sri Lanka,11.41
2026,Sri Lanka,11.046
2027,Sri Lanka,10.696
2028,Sri Lanka,10.357000000000001
2029,Sri Lanka,10.031
2030,Sri Lanka,9.716000000000001
2018,Thailand,14.113
2019,Thailand,13.942
2020,Thailand,13.773
2021,Thailand,13.607999999999999
2022,Thailand,13.435
2023,Thailand,13.267000000000001
2024,Thailand,13.100999999999999
2025,Thailand,12.939
2026,Thailand,12.780999999999999
2027,Thailand,12.625
2028,Thailand,12.472999999999999
2029,Thailand,12.325
2030,Thailand,12.181
2018,Timor-Leste,48.973
2019,Timor-Leste,48.306999999999995
2020,Timor-Leste,47.643
2021,Timor-Leste,46.977
2022,Timor-Leste,46.233000000000004
2023,Timor-Leste,45.49
2024,Timor-Leste,44.751999999999995
2025,Timor-Leste,44.026
2026,Timor-Leste,43.31
2027,Timor-Leste,42.604
2028,Timor-Leste,41.911
2029,Timor-Leste,41.232
2030,Timor-Leste,40.568000000000005
2018,Vietnam,21.838
2019,Vietnam,20.938000000000002
2020,Vietnam,20.058
2021,Vietnam,19.203
2022,Vietnam,18.375
2023,Vietnam,17.575
2024,Vietnam,16.802
2025,Vietnam,16.059
2026,Vietnam,15.345
2027,Vietnam,14.659
2028,Vietnam,14.004000000000001
2029,Vietnam,13.378
2030,Vietnam,12.779000000000002
2018,Fiji,7.67
2019,Fiji,7.648
2020,Fiji,7.622000000000001
2021,Fiji,7.593999999999999
2022,Fiji,7.553999999999999
2023,Fiji,7.516
2024,Fiji,7.481
2025,Fiji,7.449
2026,Fiji,7.421
2027,Fiji,7.395
2028,Fiji,7.372000000000001
2029,Fiji,7.352
2030,Fiji,7.335
2018,Kiribati,24.441999999999997
2019,Kiribati,24.174
2020,Kiribati,23.906999999999996
2021,Kiribati,23.642
2022,Kiribati,23.355
2023,Kiribati,23.074
2024,Kiribati,22.798000000000002
2025,Kiribati,22.526999999999997
2026,Kiribati,22.259
2027,Kiribati,21.995
2028,Kiribati,21.735
2029,Kiribati,21.480999999999998
2030,Kiribati,21.234
2018,Marshall Islands,15.925999999999998
2019,Marshall Islands,15.703
2020,Marshall Islands,15.485999999999999
2021,Marshall Islands,15.276
2022,Marshall Islands,15.089
2023,Marshall Islands,14.908
2024,Marshall Islands,14.731
2025,Marshall Islands,14.56
2026,Marshall Islands,14.394
2027,Marshall Islands,14.232999999999999
2028,Marshall Islands,14.075999999999999
2029,Marshall Islands,13.924000000000001
2030,Marshall Islands,13.777000000000001
2018,Federated States of Micronesia,15.224
2019,Federated States of Micronesia,15.115
2020,Federated States of Micronesia,15.011
