year,country,value
2018,China,3.475
2019,China,3.4760000000000004
2020,China,3.4760000000000004
2021,China,3.4760000000000004
2022,China,3.477
2023,China,3.477
2024,China,3.477
2025,China,3.477
2026,China,3.477
2027,China,3.477
2028,China,3.477
2029,China,3.477
2030,China,3.477
2018,North Korea,3.458
2019,North Korea,3.458
2020,North Korea,3.458
2021,North Korea,3.458
2022,North Korea,3.457
2023,North Korea,3.457
2024,North Korea,3.457
2025,North Korea,3.457
2026,North Korea,3.457
2027,North Korea,3.457
2028,North Korea,3.457
2029,North Korea,3.458
2030,North Korea,3.458
2018,Taiwan,3.466
2019,Taiwan,3.466
2020,Taiwan,3.466
2021,Taiwan,3.467
2022,Taiwan,3.468
2023,Taiwan,3.469
2024,Taiwan,3.469
2025,Taiwan,3.469
2026,Taiwan,3.47
2027,Taiwan,3.472
2028,Taiwan,3.4730000000000003
2029,Taiwan,3.4730000000000003
2030,Taiwan,3.4739999999999998
2018,Cambodia,5.4079999999999995
2019,Cambodia,5.404
2020,Cambodia,5.401
2021,Cambodia,5.398
2022,Cambodia,5.395
2023,Cambodia,5.391
2024,Cambodia,5.388999999999999
2025,Cambodia,5.386
2026,Cambodia,5.3839999999999995
2027,Cambodia,5.381
2028,Cambodia,5.38
2029,Cambodia,5.377999999999999
2030,Cambodia,5.377000000000001
2018,Indonesia,6.166
2019,Indonesia,6.165
2020,Indonesia,6.164
2021,Indonesia,6.162999999999999
2022,Indonesia,6.162000000000001
2023,Indonesia,6.1610000000000005
2024,Indonesia,6.16
2025,Indonesia,6.16
2026,Indonesia,6.159
2027,Indonesia,6.1579999999999995
2028,Indonesia,6.157
2029,Indonesia,6.156000000000001
2030,Indonesia,6.155
2018,Laos,6.176
2019,Laos,6.1739999999999995
2020,Laos,6.172000000000001
2021,Laos,6.17
2022,Laos,6.167999999999999
2023,Laos,6.166
2024,Laos,6.164
2025,Laos,6.162000000000001
2026,Laos,6.16
2027,Laos,6.1579999999999995
2028,Laos,6.157
2029,Laos,6.155
2030,Laos,6.153
2018,Malaysia,6.079
2019,Malaysia,6.079
2020,Malaysia,6.079
2021,Malaysia,6.079
2022,Malaysia,6.079
2023,Malaysia,6.079
2024,Malaysia,6.077999999999999
2025,Malaysia,6.077999999999999
2026,Malaysia,6.077999999999999
2027,Malaysia,6.077000000000001
2028,Malaysia,6.0760000000000005
2029,Malaysia,6.075
2030,Malaysia,6.074
2018,Maldives,5.667999999999999
2019,Maldives,5.653
2020,Maldives,5.638999999999999
2021,Maldives,5.627000000000001
2022,Maldives,5.6160000000000005
2023,Maldives,5.605
2024,Maldives,5.595
2025,Maldives,5.586
2026,Maldives,5.577999999999999
2027,Maldives,5.571000000000001
2028,Maldives,5.564
2029,Maldives,5.557
2030,Maldives,5.551
2018,Myanmar,4.913
2019,Myanmar,4.912
2020,Myanmar,4.912
2021,Myanmar,4.912
2022,Myanmar,4.912
2023,Myanmar,4.912
2024,Myanmar,4.9110000000000005
2025,Myanmar,4.9110000000000005
2026,Myanmar,4.9110000000000005
2027,Myanmar,4.9110000000000005
2028,Myanmar,4.91
2029,Myanmar,4.91
2030,Myanmar,4.91
2018,Philippines,3.93
2019,Philippines,3.927
2020,Philippines,3.923
2021,Philippines,3.92
2022,Philippines,3.917
2023,Philippines,3.9130000000000003
2024,Philippines,3.91
2025,Philippines,3.907
2026,Philippines,3.903
2027,Philippines,3.9
2028,Philippines,3.8960000000000004
2029,Philippines,3.892
2030,Philippines,3.889
2018,Sri Lanka,4.129
2019,Sri Lanka,4.131
2020,Sri Lanka,4.132
2021,Sri Lanka,4.133
2022,Sri Lanka,4.1339999999999995
2023,Sri Lanka,4.135
2024,Sri Lanka,4.136
2025,Sri Lanka,4.137
2026,Sri Lanka,4.137
2027,Sri Lanka,4.138
2028,Sri Lanka,4.138
2029,Sri Lanka,4.138999999999999
2030,Sri Lanka,4.138999999999999
2018,Thailand,6.2
2019,Thailand,6.199
2020,Thailand,6.199
2021,Thailand,6.1979999999999995
2022,Thailand,6.197
2023,Thailand,6.196000000000001
2024,Thailand,6.195
2025,Thailand,6.194
2026,Thailand,6.193
2027,Thailand,6.191
2028,Thailand,6.19
2029,Thailand,6.188
2030,Thailand,6.187
2018,Timor-Leste,12.498
2019,Timor-Leste,12.495999999999999
2020,Timor-Leste,12.495
2021,Timor-Leste,12.494000000000002
2022,Timor-Leste,12.491
2023,Timor-Leste,12.489
2024,Timor-Leste,12.487
2025,Timor-Leste,12.485
2026,Timor-Leste,12.484000000000002
2027,Timor-Leste,12.482000000000001
2028,Timor-Leste,12.48
2029,Timor-Leste,12.479000000000001
2030,Timor-Leste,12.477
2018,Vietnam,6.167999999999999
2019,Vietnam,6.165
2020,Vietnam,6.162999999999999
2021,Vietnam,6.16
2022,Vietnam,6.1579999999999995
2023,Vietnam,6.156000000000001
2024,Vietnam,6.153
2025,Vietnam,6.151
2026,Vietnam,6.149
2027,Vietnam,6.147
2028,Vietnam,6.146
2029,Vietnam,6.144
2030,Vietnam,6.142
2018,Fiji,4.263
2019,Fiji,4.263
2020,Fiji,4.263
2021,Fiji,4.263
2022,Fiji,4.263
2023,Fiji,4.263
2024,Fiji,4.263
2025,Fiji,4.263999999999999
2026,Fiji,4.263999999999999
2027,Fiji,4.263999999999999
2028,Fiji,4.263999999999999
2029,Fiji,4.263999999999999
2030,Fiji,4.263999999999999
2018,Kiribati,4.2989999999999995
2019,Kiribati,4.298
2020,Kiribati,4.298
2021,Kiribati,4.298
2022,Kiribati,4.297
2023,Kiribati,4.296
2024,Kiribati,4.296
2025,Kiribati,4.295
2026,Kiribati,4.294
2027,Kiribati,4.294
2028,Kiribati,4.293
2029,Kiribati,4.292
2030,Kiribati,4.291
2018,Marshall Islands,4.258
2019,Marshall Islands,4.258
2020,Marshall Islands,4.2589999999999995
2021,Marshall Islands,4.2589999999999995
2022,Marshall Islands,4.2589999999999995
2023,Marshall Islands,4.2589999999999995
2024,Marshall Islands,4.26
2025,Marshall Islands,4.26
2026,Marshall Islands,4.26
2027,Marshall Islands,4.26
2028,Marshall Islands,4.26
2029,Marshall Islands,4.26
2030,Marshall Islands,4.26
2018,Federated States of Micronesia,4.262
2019,Federated States of Micronesia,4.261
2020,Federated States of Micronesia,4.261
2021,Federated States of Micronesia,4.26
2022,Federated States of Micronesia,4.26
2023,Federated States of Micronesia,4.26
2024,Federated States of Micronesia,4.26
2025,Federated States of Micronesia,4.26
2026,Federated States of Micronesia,4.26
2027,Federated States of Micronesia,4.26
2028,Federated States of Micronesia,4.26
2029,Federated States of Micronesia,4.26
2030,Federated States of Micronesia,4.26
2018,Papua New Guinea,4.26
2019,Papua New Guinea,4.26
2020,Papua New Guinea,4.2589999999999995
2021,Papua New Guinea,4.2589999999999995
2022,Papua New Guinea,4.2589999999999995
2023,Papua New Guinea,4.2589999999999995
2024,Papua New Guinea,4.2589999999999995
2025,Papua New Guinea,4.2589999999999995
2026,Papua New Guinea,4.2589999999999995
2027,Papua New Guinea,4.2589999999999995
2028,Papua New Guinea,4.2589999999999995
2029,Papua New Guinea,4.2589999999999995
2030,Papua New Guinea,4.2589999999999995
2018,Samoa,4.251
2019,Samoa,4.251
2020,Samoa,4.25
2021,Samoa,4.25
2022,Samoa,4.249
2023,Samoa,4.249
2024,Samoa,4.248
2025,Samoa,4.247
2026,Samoa,4.247
2027,Samoa,4.246
2028,Samoa,4.246
2029,Samoa,4.245
2030,Samoa,4.245
2018,Solomon Islands,4.269
2019,Solomon Islands,4.269
2020,Solomon Islands,4.269
2021,Solomon Islands,4.269
2022,Solomon Islands,4.268
2023,Solomon Islands,4.268
2024,Solomon Islands,4.2669999999999995
2025,Solomon Islands,4.2669999999999995
2026,Solomon Islands,4.266
2027,Solomon Islands,4.265
2028,Solomon Islands,4.265
2029,Solomon Islands,4.263999999999999
2030,Solomon Islands,4.263
2018,Tonga,4.274
2019,Tonga,4.274
2020,Tonga,4.273
2021,Tonga,4.272
2022,Tonga,4.271
2023,Tonga,4.27
2024,Tonga,4.269
2025,Tonga,4.268
2026,Tonga,4.268
2027,Tonga,4.2669999999999995
2028,Tonga,4.266
2029,Tonga,4.265
2030,Tonga,4.263999999999999
2018,Vanuatu,4.271
2019,Vanuatu,4.272
2020,Vanuatu,4.273
2021,Vanuatu,4.274
2022,Vanuatu,4.274
2023,Vanuatu,4.275
2024,Vanuatu,4.276
2025,Vanuatu,4.276
2026,Vanuatu,4.276
2027,Vanuatu,4.277
2028,Vanuatu,4.277
2029,Vanuatu,4.277
2030,Vanuatu,4.277
2018,Armenia,4.6160000000000005
2019,Armenia,4.617
2020,Armenia,4.619
2021,Armenia,4.619
2022,Armenia,4.62
2023,Armenia,4.62
2024,Armenia,4.619
2025,Armenia,4.619
2026,Armenia,4.618
2027,Armenia,4.618
2028,Armenia,4.617
2029,Armenia,4.6160000000000005
2030,Armenia,4.615
2018,Azerbaijan,4.876
2019,Azerbaijan,4.875
2020,Azerbaijan,4.873
2021,Azerbaijan,4.871
2022,Azerbaijan,4.869
2023,Azerbaijan,4.867
2024,Azerbaijan,4.864
2025,Azerbaijan,4.862
2026,Azerbaijan,4.859
2027,Azerbaijan,4.857
2028,Azerbaijan,4.855
2029,Azerbaijan,4.853
2030,Azerbaijan,4.851
2018,Georgia,2.72
2019,Georgia,2.722
2020,Georgia,2.7230000000000003
2021,Georgia,2.7239999999999998
2022,Georgia,2.7239999999999998
2023,Georgia,2.7239999999999998
2024,Georgia,2.7239999999999998
2025,Georgia,2.725
2026,Georgia,2.725
2027,Georgia,2.7239999999999998
2028,Georgia,2.7239999999999998
2029,Georgia,2.7239999999999998
2030,Georgia,2.7230000000000003
2018,Kazakhstan,3.947
2019,Kazakhstan,3.947
2020,Kazakhstan,3.948
2021,Kazakhstan,3.948
2022,Kazakhstan,3.948
2023,Kazakhstan,3.948
2024,Kazakhstan,3.948
2025,Kazakhstan,3.948
2026,Kazakhstan,3.948
2027,Kazakhstan,3.948
2028,Kazakhstan,3.948
2029,Kazakhstan,3.948
2030,Kazakhstan,3.948
2018,Kyrgyzstan,7.0889999999999995
2019,Kyrgyzstan,7.087999999999999
2020,Kyrgyzstan,7.086
2021,Kyrgyzstan,7.084
2022,Kyrgyzstan,7.082999999999999
2023,Kyrgyzstan,7.081
2024,Kyrgyzstan,7.079
2025,Kyrgyzstan,7.077000000000001
2026,Kyrgyzstan,7.0760000000000005
2027,Kyrgyzstan,7.075
2028,Kyrgyzstan,7.074
2029,Kyrgyzstan,7.0729999999999995
2030,Kyrgyzstan,7.071000000000001
2018,Mongolia,4.573
2019,Mongolia,4.573
2020,Mongolia,4.573
2021,Mongolia,4.573
2022,Mongolia,4.573
2023,Mongolia,4.573
2024,Mongolia,4.573
2025,Mongolia,4.573
2026,Mongolia,4.574
2027,Mongolia,4.574
2028,Mongolia,4.574
2029,Mongolia,4.574
2030,Mongolia,4.575
2018,Tajikistan,6.692
2019,Tajikistan,6.693
2020,Tajikistan,6.693
2021,Tajikistan,6.694
2022,Tajikistan,6.694
2023,Tajikistan,6.694
2024,Tajikistan,6.693
2025,Tajikistan,6.692
2026,Tajikistan,6.691
2027,Tajikistan,6.69
2028,Tajikistan,6.689
2029,Tajikistan,6.687
2030,Tajikistan,6.686
2018,Turkmenistan,4.551
2019,Turkmenistan,4.55
2020,Turkmenistan,4.55
2021,Turkmenistan,4.5489999999999995
2022,Turkmenistan,4.5489999999999995
2023,Turkmenistan,4.5489999999999995
2024,Turkmenistan,4.5489999999999995
2025,Turkmenistan,4.5489999999999995
2026,Turkmenistan,4.5489999999999995
2027,Turkmenistan,4.5489999999999995
2028,Turkmenistan,4.5489999999999995
2029,Turkmenistan,4.5489999999999995
2030,Turkmenistan,4.5489999999999995
2018,Uzbekistan,4.574
2019,Uzbekistan,4.573
2020,Uzbekistan,4.572
2021,Uzbekistan,4.571000000000001
2022,Uzbekistan,4.571000000000001
2023,Uzbekistan,4.57
2024,Uzbekistan,4.569
2025,Uzbekistan,4.5680000000000005
2026,Uzbekistan,4.5680000000000005
2027,Uzbekistan,4.5680000000000005
2028,Uzbekistan,4.567
2029,Uzbekistan,4.567
2030,Uzbekistan,4.567
2018,Albania,3.682
2019,Albania,3.682
2020,Albania,3.682
2021,Albania,3.682
2022,Albania,3.682
2023,Albania,3.682
2024,Albania,3.682
2025,Albania,3.682
2026,Albania,3.682
2027,Albania,3.681
2028,Albania,3.681
2029,Albania,3.68
2030,Albania,3.679
2018,Bosnia and Herzegovina,3.6639999999999997
2019,Bosnia and Herzegovina,3.6639999999999997
2020,Bosnia and Herzegovina,3.6639999999999997
2021,Bosnia and Herzegovina,3.6639999999999997
2022,Bosnia and Herzegovina,3.6639999999999997
2023,Bosnia and Herzegovina,3.665
2024,Bosnia and Herzegovina,3.665
2025,Bosnia and Herzegovina,3.665
2026,Bosnia and Herzegovina,3.665
2027,Bosnia and Herzegovina,3.665
2028,Bosnia and Herzegovina,3.665
2029,Bosnia and Herzegovina,3.665
2030,Bosnia and Herzegovina,3.665
2018,Bulgaria,3.6630000000000003
2019,Bulgaria,3.6630000000000003
2020,Bulgaria,3.6630000000000003
2021,Bulgaria,3.6630000000000003
2022,Bulgaria,3.6630000000000003
2023,Bulgaria,3.6630000000000003
2024,Bulgaria,3.662
2025,Bulgaria,3.661
2026,Bulgaria,3.66
2027,Bulgaria,3.659
2028,Bulgaria,3.658
2029,Bulgaria,3.657
2030,Bulgaria,3.656
2018,Croatia,3.6630000000000003
2019,Croatia,3.6630000000000003
2020,Croatia,3.6630000000000003
2021,Croatia,3.6630000000000003
2022,Croatia,3.6630000000000003
2023,Croatia,3.6630000000000003
2024,Croatia,3.6630000000000003
2025,Croatia,3.6630000000000003
2026,Croatia,3.6630000000000003
2027,Croatia,3.6630000000000003
2028,Croatia,3.6630000000000003
2029,Croatia,3.662
2030,Croatia,3.662
2018,Czech Republic,3.659
2019,Czech Republic,3.659
2020,Czech Republic,3.66
2021,Czech Republic,3.66
2022,Czech Republic,3.66
2023,Czech Republic,3.659
2024,Czech Republic,3.66
2025,Czech Republic,3.66
2026,Czech Republic,3.66
2027,Czech Republic,3.66
2028,Czech Republic,3.66
2029,Czech Republic,3.66
2030,Czech Republic,3.66
2018,Hungary,3.665
2019,Hungary,3.6639999999999997
2020,Hungary,3.6639999999999997
2021,Hungary,3.6639999999999997
2022,Hungary,3.6639999999999997
2023,Hungary,3.6630000000000003
2024,Hungary,3.6630000000000003
2025,Hungary,3.6630000000000003
2026,Hungary,3.6630000000000003
2027,Hungary,3.6630000000000003
2028,Hungary,3.6630000000000003
2029,Hungary,3.6630000000000003
2030,Hungary,3.6630000000000003
2018,Macedonia,3.665
2019,Macedonia,3.665
2020,Macedonia,3.665
2021,Macedonia,3.665
2022,Macedonia,3.665
2023,Macedonia,3.665
2024,Macedonia,3.665
2025,Macedonia,3.6660000000000004
2026,Macedonia,3.6660000000000004
2027,Macedonia,3.6660000000000004
2028,Macedonia,3.6660000000000004
2029,Macedonia,3.667
2030,Macedonia,3.667
2018,Montenegro,3.675
2019,Montenegro,3.675
2020,Montenegro,3.675
2021,Montenegro,3.674
2022,Montenegro,3.674
2023,Montenegro,3.674
2024,Montenegro,3.674
2025,Montenegro,3.674
2026,Montenegro,3.673
2027,Montenegro,3.673
2028,Montenegro,3.673
