year,country,value
2018,China,4.468
2019,China,4.281000000000001
2020,China,4.141
2021,China,4.044
2022,China,4.041
2023,China,4.08
2024,China,4.135
2025,China,4.177
2026,China,4.163
2027,China,4.065
2028,China,3.924
2029,China,3.772
2030,China,3.612
2018,North Korea,0.99
2019,North Korea,0.9690000000000001
2020,North Korea,0.9359999999999999
2021,North Korea,0.893
2022,North Korea,0.821
2023,North Korea,0.727
2024,North Korea,0.645
2025,North Korea,0.5870000000000001
2026,North Korea,0.5579999999999999
2027,North Korea,0.609
2028,North Korea,0.693
2029,North Korea,0.7879999999999999
2030,North Korea,0.871
2018,Taiwan,2.275
2019,Taiwan,2.238
2020,Taiwan,2.185
2021,Taiwan,2.0780000000000003
2022,Taiwan,1.921
2023,Taiwan,1.776
2024,Taiwan,1.692
2025,Taiwan,1.6909999999999998
2026,Taiwan,1.798
2027,Taiwan,1.9169999999999998
2028,Taiwan,1.8430000000000002
2029,Taiwan,1.547
2030,Taiwan,1.196
2018,Cambodia,20.164
2019,Cambodia,18.86
2020,Cambodia,17.624000000000002
2021,Cambodia,16.526
2022,Cambodia,15.55
2023,Cambodia,14.669
2024,Cambodia,13.860999999999999
2025,Cambodia,13.12
2026,Cambodia,12.429
2027,Cambodia,11.802999999999999
2028,Cambodia,11.285
2029,Cambodia,10.859000000000002
2030,Cambodia,10.44
2018,Indonesia,13.164000000000001
2019,Indonesia,12.752
2020,Indonesia,12.345999999999998
2021,Indonesia,11.974
2022,Indonesia,11.568
2023,Indonesia,11.18
2024,Indonesia,10.804
2025,Indonesia,10.485
2026,Indonesia,10.243
2027,Indonesia,9.997
2028,Indonesia,9.753
2029,Indonesia,9.496
2030,Indonesia,9.198
2018,Laos,30.299
2019,Laos,28.796
2020,Laos,27.264
2021,Laos,25.759
2022,Laos,24.087
2023,Laos,22.288
2024,Laos,20.671999999999997
2025,Laos,19.372
2026,Laos,18.327
2027,Laos,18.267
2028,Laos,18.616
2029,Laos,19.037
2030,Laos,19.393
2018,Malaysia,5.649
2019,Malaysia,5.5089999999999995
2020,Malaysia,5.367000000000001
2021,Malaysia,5.202000000000001
2022,Malaysia,4.985
2023,Malaysia,4.745
2024,Malaysia,4.508
2025,Malaysia,4.309
2026,Malaysia,4.159
2027,Malaysia,4.033
2028,Malaysia,3.929
2029,Malaysia,3.841
2030,Malaysia,3.738
2018,Maldives,8.056000000000001
2019,Maldives,7.529
2020,Maldives,7.063
2021,Maldives,6.692
2022,Maldives,6.438
2023,Maldives,6.27
2024,Maldives,6.144
2025,Maldives,6.018
2026,Maldives,5.865
2027,Maldives,5.505
2028,Maldives,5.153
2029,Maldives,4.8069999999999995
2030,Maldives,4.47
2018,Myanmar,12.103
2019,Myanmar,11.767999999999999
2020,Myanmar,11.407
2021,Myanmar,11.034
2022,Myanmar,10.597999999999999
2023,Myanmar,10.148
2024,Myanmar,9.692
2025,Myanmar,9.277999999999999
2026,Myanmar,8.885
2027,Myanmar,8.578
2028,Myanmar,8.279
2029,Myanmar,8.008
2030,Myanmar,7.749
2018,Philippines,26.454
2019,Philippines,25.654
2020,Philippines,24.874000000000002
2021,Philippines,24.188000000000002
2022,Philippines,23.584
2023,Philippines,23.094
2024,Philippines,22.58
2025,Philippines,22.038
2026,Philippines,21.511999999999997
2027,Philippines,20.741999999999997
2028,Philippines,20.074
2029,Philippines,19.474
2030,Philippines,18.897000000000002
2018,Sri Lanka,8.702
2019,Sri Lanka,8.386000000000001
2020,Sri Lanka,8.113999999999999
2021,Sri Lanka,7.864
2022,Sri Lanka,7.656000000000001
2023,Sri Lanka,7.492999999999999
2024,Sri Lanka,7.343999999999999
2025,Sri Lanka,7.187
2026,Sri Lanka,7.016
2027,Sri Lanka,6.78
2028,Sri Lanka,6.531000000000001
2029,Sri Lanka,6.285
2030,Sri Lanka,6.063
2018,Thailand,16.914
2019,Thailand,16.349
2020,Thailand,15.821
2021,Thailand,15.431
2022,Thailand,15.192
2023,Thailand,15.081
2024,Thailand,15.015999999999998
2025,Thailand,14.888
2026,Thailand,14.658
2027,Thailand,14.058
2028,Thailand,13.35
2029,Thailand,12.599
2030,Thailand,11.86
2018,Timor-Leste,28.976999999999997
2019,Timor-Leste,28.169
2020,Timor-Leste,27.325
2021,Timor-Leste,26.393
2022,Timor-Leste,25.261999999999997
2023,Timor-Leste,24.035999999999998
2024,Timor-Leste,22.779
2025,Timor-Leste,21.701999999999998
2026,Timor-Leste,20.796
2027,Timor-Leste,19.61
2028,Timor-Leste,18.684
2029,Timor-Leste,17.820999999999998
2030,Timor-Leste,16.953
2018,Vietnam,11.769
2019,Vietnam,11.175
2020,Vietnam,10.645
2021,Vietnam,10.189
2022,Vietnam,9.775
2023,Vietnam,9.44
2024,Vietnam,9.162
2025,Vietnam,8.874
2026,Vietnam,8.582
2027,Vietnam,8.298
2028,Vietnam,8.033999999999999
2029,Vietnam,7.836
2030,Vietnam,7.665
2018,Fiji,15.937000000000001
2019,Fiji,15.379000000000001
2020,Fiji,15.038
2021,Fiji,15.02
2022,Fiji,15.495
2023,Fiji,16.363
2024,Fiji,17.303
2025,Fiji,17.985
2026,Fiji,18.015
2027,Fiji,16.271
2028,Fiji,14.241
2029,Fiji,12.167
2030,Fiji,10.408
2018,Kiribati,17.167
2019,Kiribati,15.729000000000001
2020,Kiribati,14.550999999999998
2021,Kiribati,13.805
2022,Kiribati,13.584000000000001
2023,Kiribati,13.694
2024,Kiribati,13.894
2025,Kiribati,13.992
2026,Kiribati,13.852
2027,Kiribati,13.18
2028,Kiribati,12.395999999999999
2029,Kiribati,11.578
2030,Kiribati,10.837
2018,Marshall Islands,30.695
2019,Marshall Islands,29.962
2020,Marshall Islands,29.19
2021,Marshall Islands,28.385
2022,Marshall Islands,27.555999999999997
2023,Marshall Islands,26.638
2024,Marshall Islands,25.756
2025,Marshall Islands,24.999000000000002
2026,Marshall Islands,24.385
2027,Marshall Islands,24.348000000000003
2028,Marshall Islands,24.430999999999997
2029,Marshall Islands,24.587
2030,Marshall Islands,24.633000000000003
2018,Federated States of Micronesia,18.064
2019,Federated States of Micronesia,17.542
2020,Federated States of Micronesia,17.075
2021,Federated States of Micronesia,16.669
2022,Federated States of Micronesia,16.340999999999998
2023,Federated States of Micronesia,16.104
2024,Federated States of Micronesia,15.852
2025,Federated States of Micronesia,15.533
2026,Federated States of Micronesia,15.14
2027,Federated States of Micronesia,14.341
2028,Federated States of Micronesia,13.446
2029,Federated States of Micronesia,12.525
2030,Federated States of Micronesia,11.732000000000001
2018,Papua New Guinea,28.888
2019,Papua New Guinea,28.343000000000004
2020,Papua New Guinea,27.749000000000002
2021,Papua New Guinea,27.151
2022,Papua New Guinea,26.489
2023,Papua New Guinea,25.756999999999998
2024,Papua New Guinea,25.022
2025,Papua New Guinea,24.316
2026,Papua New Guinea,23.616
2027,Papua New Guinea,22.686
2028,Papua New Guinea,21.91
2029,Papua New Guinea,21.256999999999998
2030,Papua New Guinea,20.605999999999998
2018,Samoa,19.677
2019,Samoa,19.222
2020,Samoa,18.772000000000002
2021,Samoa,18.402
2022,Samoa,17.994
2023,Samoa,17.567999999999998
2024,Samoa,17.188
2025,Samoa,16.817
2026,Samoa,16.492
2027,Samoa,16.079
2028,Samoa,15.821
2029,Samoa,15.591
2030,Samoa,15.36
2018,Solomon Islands,28.717
2019,Solomon Islands,28.035999999999998
2020,Solomon Islands,27.375
2021,Solomon Islands,26.735
2022,Solomon Islands,26.114
2023,Solomon Islands,25.493000000000002
2024,Solomon Islands,24.944000000000003
2025,Solomon Islands,24.364
2026,Solomon Islands,23.759
2027,Solomon Islands,22.914
2028,Solomon Islands,22.105
2029,Solomon Islands,21.346999999999998
2030,Solomon Islands,20.583000000000002
2018,Tonga,7.978
2019,Tonga,7.7620000000000005
2020,Tonga,7.5520000000000005
2021,Tonga,7.337000000000001
2022,Tonga,7.104
2023,Tonga,6.862
2024,Tonga,6.648
2025,Tonga,6.45
2026,Tonga,6.29
2027,Tonga,6.235
2028,Tonga,6.178
2029,Tonga,6.117000000000001
2030,Tonga,6.024
2018,Vanuatu,23.322
2019,Vanuatu,22.418000000000003
2020,Vanuatu,21.576
2021,Vanuatu,20.849
2022,Vanuatu,20.2
2023,Vanuatu,19.570999999999998
2024,Vanuatu,18.988
2025,Vanuatu,18.453
2026,Vanuatu,17.889
2027,Vanuatu,17.504
2028,Vanuatu,17.305
2029,Vanuatu,17.205
2030,Vanuatu,17.133
2018,Armenia,11.269
2019,Armenia,10.548
2020,Armenia,9.979
2021,Armenia,9.545
2022,Armenia,9.308
2023,Armenia,9.215
2024,Armenia,9.152000000000001
2025,Armenia,9.061
2026,Armenia,8.885
2027,Armenia,8.73
2028,Armenia,8.634
2029,Armenia,8.568
2030,Armenia,8.578
2018,Azerbaijan,20.862
2019,Azerbaijan,19.928
2020,Azerbaijan,18.942
2021,Azerbaijan,17.97
2022,Azerbaijan,16.851
2023,Azerbaijan,15.659
2024,Azerbaijan,14.718
2025,Azerbaijan,14.179
2026,Azerbaijan,14.055
2027,Azerbaijan,14.55
2028,Azerbaijan,15.374
2029,Azerbaijan,16.177
2030,Azerbaijan,16.581
2018,Georgia,21.515
2019,Georgia,19.85
2020,Georgia,18.387
2021,Georgia,17.227999999999998
2022,Georgia,16.3
2023,Georgia,15.498
2024,Georgia,14.905
2025,Georgia,14.604000000000001
2026,Georgia,14.472000000000001
2027,Georgia,14.958
2028,Georgia,15.797
2029,Georgia,16.637999999999998
2030,Georgia,17.282
2018,Kazakhstan,13.145
2019,Kazakhstan,12.277999999999999
2020,Kazakhstan,11.573
2021,Kazakhstan,11.062000000000001
2022,Kazakhstan,10.782
2023,Kazakhstan,10.69
2024,Kazakhstan,10.645999999999999
2025,Kazakhstan,10.61
2026,Kazakhstan,10.513
2027,Kazakhstan,10.464
2028,Kazakhstan,10.43
2029,Kazakhstan,10.352
2030,Kazakhstan,10.23
2018,Kyrgyzstan,17.647000000000002
2019,Kyrgyzstan,16.517
2020,Kyrgyzstan,15.562999999999999
2021,Kyrgyzstan,14.857999999999999
2022,Kyrgyzstan,14.412
2023,Kyrgyzstan,14.151
2024,Kyrgyzstan,14.062000000000001
2025,Kyrgyzstan,13.995
2026,Kyrgyzstan,13.95
2027,Kyrgyzstan,13.800999999999998
2028,Kyrgyzstan,13.664000000000001
2029,Kyrgyzstan,13.465
