country,year,value
Mexico,2004,398297.2
Mexico,2005,429898.6
Mexico,2006,445396.3
Mexico,2007,472477.0
Mexico,2008,525098.9
Mexico,2009,540239.1
Mexico,2010,532119.2
Mexico,2011,605012.8
Mexico,2012,670304.9
Mexico,2013,678402.4
Mexico,2014,653036.5
Mexico,2015,616624.5
Mexico,2016,585959.7
Mexico,2017,609935.0
Mexico,2018,642697.8
Canada,1971,68569.2
Canada,1972,72876.8
Canada,1973,78054.9
Canada,1974,81478.0
Canada,1975,83462.1
Canada,1976,82740.8
Canada,1977,85900.6
Canada,1978,90586.0
Canada,1979,95032.4
Canada,1980,99204.0
Canada,1981,97649.7
Canada,1982,93904.5
Canada,1983,93102.3
Canada,1984,93859.4
Canada,1985,93318.1
Canada,1986,91702.9
Canada,1987,91390.2
Canada,1988,93873.4
Canada,1989,95716.7
Canada,1990,93114.5
Canada,1991,88099.9
Canada,1992,90592.1
Canada,1993,96781.2
Canada,1994,103685.4
Canada,1995,107962.3
Canada,1996,114907.5
Canada,1997,124669.1
Canada,1998,133081.2
Canada,1999,141926.6
Canada,2000,150189.2
Canada,2001,151869.3
Canada,2002,149333.0
Canada,2003,151523.2
Canada,2004,158637.4
Canada,2005,170433.7
Canada,2006,186594.3
Canada,2007,198157.5
Canada,2008,191402.5
Canada,2009,196594.5
Canada,2010,205942.0
Canada,2011,210792.2
Canada,2012,218843.6
Canada,2013,232214.7
Canada,2014,246852.1
Canada,2015,262267.7
Canada,2016,276043.0
Canada,2017,289328.9
Canada,2018,291073.6
Canada,2019,294181.3
Finland,1996,85714.4
Finland,1997,88988.1
Finland,1998,95176.2
Finland,1999,110488.9
Finland,2000,121058.9
Finland,2001,119806.7
Finland,2002,119979.2
Finland,2003,122948.7
Finland,2004,130471.0
Finland,2005,141479.4
Finland,2006,153877.5
Finland,2007,162937.4
Finland,2008,160259.5
Finland,2009,154794.4
Finland,2010,160464.0
Finland,2011,159276.7
Finland,2012,157938.1
Finland,2013,162437.0
Finland,2014,166752.1
Finland,2015,167519.3
Finland,2016,169630.1
Finland,2017,172968.2
Finland,2018,173312.9
Spain,1929,17138.6
Spain,1930,16826.8
Spain,1931,16603.2
Spain,1932,15902.1
Spain,1933,15806.8
Spain,1934,15153.2
Spain,1935,14137.2
Spain,1941,13026.4
Spain,1942,15452.2
Spain,1943,15472.4
Spain,1944,14618.2
Spain,1945,15051.1
Spain,1946,15296.8
Spain,1947,16145.5
Spain,1948,16441.5
Spain,1949,17084.5
Spain,1950,15720.7
Spain,1951,16493.6
Spain,1952,17791.1
Spain,1953,18211.9
Spain,1954,17889.8
Spain,1955,18938.2
Spain,1956,20002.8
Spain,1957,19739.8
Spain,1958,19159.5
Spain,1959,18316.5
Spain,1960,17807.1
Spain,1961,19425.2
Spain,1962,21393.5
Spain,1963,22306.5
Spain,1964,23289.7
Spain,1965,24115.3
Spain,1966,24785.9
Spain,1967,26915.0
Spain,1968,29292.4
Spain,1969,31967.4
Spain,1970,33927.7
Spain,1971,35249.9
Spain,1972,37857.4
Spain,1973,41376.9
Spain,1974,44630.3
Spain,1975,47742.2
Spain,1976,46278.6
Spain,1977,45759.5
Spain,1978,47475.2
Spain,1979,49716.9
Spain,1980,48813.2
Spain,1981,49325.7
Spain,1982,47270.3
Spain,1983,45642.8
Spain,1984,44338.4
Spain,1985,46362.9
Spain,1986,48417.8
Spain,1987,54599.2
Spain,1988,62329.9
Spain,1989,69121.0
Spain,1990,72576.9
Spain,1991,77020.4
Spain,1992,73095.9
Spain,1993,71397.1
Spain,1994,73126.1
Spain,1995,74046.5
Spain,1996,74490.8
Spain,1997,78148.8
Spain,1998,83605.8
Spain,1999,92951.7
Spain,2000,100779.7
Spain,2001,107940.5
Spain,2002,113692.8
Spain,2003,124244.4
Spain,2004,137501.1
Spain,2005,151293.2
Spain,2006,161945.4
Spain,2007,169576.2
Spain,2008,166851.9
Spain,2009,151185.3
Spain,2010,152042.6
Spain,2011,148399.0
Spain,2012,137153.4
Spain,2013,130844.3
Spain,2014,129438.0
Spain,2015,131701.3
Spain,2016,131705.8
Spain,2017,135341.0
Italy,1966,22571.2
Italy,1967,24180.1
Italy,1968,26344.1
Italy,1969,28417.0
Italy,1970,29542.5
Italy,1971,30260.7
Italy,1972,32236.9
Italy,1973,33067.1
Italy,1974,38147.9
Italy,1975,41109.5
Italy,1976,41020.9
Italy,1977,41184.2
Italy,1978,41501.7
Italy,1979,45012.9
Italy,1980,50919.5
Italy,1981,57110.9
Italy,1982,59223.3
Italy,1983,58123.2
Italy,1984,57160.3
Italy,1985,56533.7
Italy,1986,58595.4
Italy,1987,59983.7
Italy,1988,61222.8
Italy,1989,69763.9
Italy,1990,80445.3
Italy,1991,88168.7
Italy,1992,96843.1
Italy,1993,102131.4
Italy,1994,98981.8
Italy,1995,95178.1
Italy,1996,95917.3
Italy,1997,101156.3
Italy,1998,107585.5
Italy,1999,112973.2
Italy,2000,118412.3
Italy,2001,121318.6
Italy,2002,123210.6
Italy,2003,127198.0
Italy,2004,132898.1
Italy,2005,143786.2
Italy,2006,157553.4
Italy,2007,162520.4
Italy,2008,159369.7
Italy,2009,155333.8
Italy,2010,153698.1
Italy,2011,151739.1
Italy,2012,148755.0
Italy,2013,144580.7
Italy,2014,140658.2
Italy,2015,136484.0
Italy,2016,133422.1
Italy,2017,132391.3
Germany,1870,20803.9
Germany,1871,20383.5
Germany,1872,20852.9
Germany,1873,21555.1
Germany,1874,22038.2
