country,year,value
Mexico,2004,1565414530507.0
Mexico,2005,1761140286819.0
Mexico,2006,1948290427697.0
Mexico,2007,2119919353482.0
Mexico,2008,2183623712146.0
Mexico,2009,2411425335060.0
Mexico,2010,2638929206746.0
Mexico,2011,2782112603201.0
Mexico,2012,3018674884931.0
Mexico,2013,3286007528797.0
Mexico,2014,3454447679005.0
Mexico,2015,3853672176132.0
Mexico,2016,4243143112646.0
Mexico,2017,4416771296821.0
Mexico,2018,4458472373389.0
Canada,1971,292614747536.0
Canada,1972,313257204288.0
Canada,1973,325122836450.0
Canada,1974,321561190136.0
Canada,1975,347363121538.0
Canada,1976,377719613129.0
Canada,1977,410410365938.0
Canada,1978,442948329126.0
Canada,1979,461640510171.0
Canada,1980,471608133041.0
Canada,1981,464595682848.0
Canada,1982,442795506516.0
Canada,1983,434309219669.0
Canada,1984,447219108965.0
Canada,1985,468501717956.0
Canada,1986,510706585095.0
Canada,1987,562220120987.0
Canada,1988,614608672149.0
Canada,1989,660288022394.0
Canada,1990,673068741025.0
Canada,1991,667097111214.0
Canada,1992,691379042507.0
Canada,1993,713808136712.0
Canada,1994,739664524761.0
Canada,1995,756153656242.0
Canada,1996,777015228046.0
Canada,1997,815255931718.0
Canada,1998,881152180568.0
Canada,1999,928627835492.0
Canada,2000,953323173572.0
Canada,2001,1004017189173.0
Canada,2002,1064494361178.0
Canada,2003,1113426743128.0
Canada,2004,1176661463709.0
Canada,2005,1259393553542.0
Canada,2006,1360356244110.0
Canada,2007,1465347042173.0
Canada,2008,1552827977571.0
Canada,2009,1713442088560.0
Canada,2010,1775797358417.0
Canada,2011,1814816129795.0
Canada,2012,1878436123233.0
Canada,2013,1927113844130.0
Canada,2014,1975628565699.0
Canada,2015,2094801928768.0
Canada,2016,2190752184708.0
Canada,2017,2246367827149.0
Canada,2018,2300703677858.0
Canada,2019,2344650000000.0
South Africa,1976,514081150287.0
South Africa,1977,523055689828.0
South Africa,1978,520239259254.0
South Africa,1979,521495275666.0
South Africa,1980,531893593589.0
South Africa,1981,592320324509.0
South Africa,1982,619209516747.0
South Africa,1983,659234675297.0
South Africa,1984,743629196837.0
South Africa,1985,751163988162.0
South Africa,1986,716012094938.0
South Africa,1987,708178250159.0
South Africa,1988,745973906047.0
South Africa,1989,777783091500.0
South Africa,1990,827669345225.0
South Africa,1991,855375021080.0
South Africa,1992,844406742858.0
South Africa,1993,843028592858.0
South Africa,1994,886871905367.0
South Africa,1995,943231044742.0
South Africa,1996,1042138712417.0
South Africa,1997,1092274726852.0
South Africa,1998,1085208846894.0
South Africa,1999,1043540170238.0
South Africa,2000,1020389403023.0
South Africa,2001,1051462867973.0
South Africa,2002,1027820979505.0
South Africa,2003,1084189947675.0
South Africa,2004,1218411061014.0
South Africa,2005,1452605798687.0
South Africa,2006,1752129217418.0
South Africa,2007,2032104520898.0
South Africa,2008,2157774183972.0
South Africa,2009,2138310833824.0
South Africa,2010,2137944905885.0
South Africa,2011,2187594205736.0
South Africa,2012,2250082746347.0
South Africa,2013,2254142586452.0
South Africa,2014,2233933897558.0
South Africa,2015,2227287921272.0
South Africa,2016,2162997270381.0
South Africa,2017,2142948945135.0
South Africa,2018,2187652861279.0
South Africa,2019,2223000000000.0
Finland,1996,54223135559.0
Finland,1997,50883805296.0
Finland,1998,50756409339.0
Finland,1999,54369015815.0
Finland,2000,58284497854.0
Finland,2001,61157997724.0
Finland,2002,66481575935.0
Finland,2003,73743812166.0
Finland,2004,83116455818.0
Finland,2005,94864136689.0
Finland,2006,107796074335.0
Finland,2007,117952319396.0
Finland,2008,125106456247.0
Finland,2009,129553109874.0
Finland,2010,135262536840.0
Finland,2011,140522682982.0
Finland,2012,143856699184.0
Finland,2013,144945379733.0
Finland,2014,145457876476.0
Finland,2015,146826505871.0
Finland,2016,154810087473.0
Finland,2017,164096169323.0
Finland,2018,172639014539.0
Finland,2019,182938000000.0
Spain,1900,1663469936.0
Spain,1901,1717136100.0
Spain,1902,2569816463.0
Spain,1903,3407665620.0
Spain,1904,3785927948.0
Spain,1905,4433293633.0
Spain,1906,4864458782.0
