country,year,value
Mexico,2004,1803569463141.0
Mexico,2005,1851355361390.0
Mexico,2006,1809493582550.0
Mexico,2007,1837608348385.0
Mexico,2008,1958102167848.0
Mexico,2009,2096674562895.0
Mexico,2010,2160964205751.0
Mexico,2011,2234227058286.0
Mexico,2012,2377929405054.0
Mexico,2013,2584892536514.0
Mexico,2014,2765515345364.0
Mexico,2015,3057865681040.0
Mexico,2016,3330135233312.0
Mexico,2017,3545131682766.0
Mexico,2018,3902688359061.0
Canada,1971,272504453289.0
Canada,1972,290571226150.0
Canada,1973,312772896024.0
Canada,1974,323207503691.0
Canada,1975,337326240161.0
Canada,1976,357815923123.0
Canada,1977,389428165636.0
Canada,1978,428682115815.0
Canada,1979,458481838774.0
Canada,1980,479187845373.0
Canada,1981,486966798218.0
Canada,1982,482809863009.0
Canada,1983,479726769649.0
Canada,1984,494396308380.0
Canada,1985,509391833285.0
Canada,1986,535846968880.0
Canada,1987,558745761791.0
Canada,1988,592284323905.0
Canada,1989,649981784261.0
Canada,1990,662903916345.0
Canada,1991,650157853509.0
Canada,1992,678058245801.0
Canada,1993,694697656165.0
Canada,1994,702755725030.0
Canada,1995,717555135383.0
Canada,1996,738965648831.0
Canada,1997,736962416875.0
Canada,1998,727082158282.0
Canada,1999,708391936276.0
Canada,2000,699985275211.0
Canada,2001,723005653106.0
Canada,2002,762747905773.0
Canada,2003,790199195405.0
Canada,2004,808393001636.0
Canada,2005,826964648465.0
Canada,2006,858391377996.0
Canada,2007,899055235819.0
Canada,2008,946947664615.0
Canada,2009,1057494863784.0
Canada,2010,1097013473821.0
Canada,2011,1121782789978.0
Canada,2012,1174982502530.0
Canada,2013,1208204042813.0
Canada,2014,1229623526748.0
Canada,2015,1305663049578.0
Canada,2016,1376848911526.0
Canada,2017,1406421966618.0
Canada,2018,1445779953177.0
Canada,2019,1510591500000.0
Finland,1996,57785084753.0
Finland,1997,57484383237.0
Finland,1998,57157074741.0
Finland,1999,57686580087.0
Finland,2000,57651639485.0
Finland,2001,57328754562.0
Finland,2002,58989781036.0
Finland,2003,62029748426.0
Finland,2004,66437516784.0
Finland,2005,70428170532.0
Finland,2006,72991391497.0
Finland,2007,76197742464.0
Finland,2008,82955962278.0
Finland,2009,86735660331.0
Finland,2010,89874481295.0
Finland,2011,93382044802.0
Finland,2012,94057750749.0
Finland,2013,91790048309.0
Finland,2014,90362161038.0
Finland,2015,89973659041.0
Finland,2016,92976172265.0
Finland,2017,96345443965.0
Finland,2018,98784866657.0
Finland,2019,103433000000.0
Denmark,1995,547439824580.0
Denmark,1996,572346317600.0
Denmark,1997,596778185691.0
